Unix	jday	V-component_of_wind
1062374400	244	3.13328555857731
1062378000	244	3.20701191774822
1062381600	244	2.50073651128637
1062385200	244	1.55142425111881
1062388800	244	0.451021857303908
1062392400	244	-0.508430546928498
1062396000	244	-2.21488316320849
1062399600	244	-2.97624664484314
1062403200	244	-3.34018679953135
1062406800	244	-3.38520095246563
1062410400	244	-3.4706029133417
1062414000	244	-3.55068602445052
1062417600	244	-2.04866164902033
1062421200	244	-2.86411088713048
1062424800	244	-2.51183965148557
1062428400	244	-1.99006484160876
1062432000	244	-1.52916979853327
1062435600	244	-0.897563114627434
1062439200	244	2.42030809950486
1062442800	244	2.69602463757066
1062446400	244	3.45038216702063
1062450000	244	4.73779129484634
1062453600	244	5.1052765654225
1062457200	244	4.93434800821361
1062460800	245	3.88541994403956
1062464400	245	2.23022218713431
1062468000	245	0.880429889742146
1062471600	245	0.880468456232946
1062475200	245	-0.14882218055314
1062478800	245	-1.10472195239616
1062482400	245	-1.30632826050828
1062486000	245	-1.44156080169131
1062489600	245	-1.141682711178
1062493200	245	-0.210326174110045
1062496800	245	0.751069529117348
1062500400	245	1.10059342270986
1062504000	245	1.13489583498657
1062507600	245	-0.142230717108012
1062511200	245	-0.779440743781201
1062514800	245	-1.6712174832209
1062518400	245	-2.60068389729912
1062522000	245	-3.32248643286641
1062525600	245	-1.1006002918668
1062529200	245	-2.96882494729345
1062532800	245	-4.01563305492482
1062536400	245	-5.10750551118536
1062540000	245	-5.75485756589779
1062543600	245	-6.28924325764862
1062547200	246	-8.95313340974042
1062550800	246	-7.30375869068272
1062554400	246	-7.82252834406646
1062558000	246	-8.40135132637617
1062561600	246	-8.46974918968339
1062565200	246	-7.97178558836986
1062568800	246	-8.26607735993036
1062572400	246	-8.52836018193371
1062576000	246	-7.18432298032062
1062579600	246	-5.47241246852971
1062583200	246	-5.26048280954751
1062586800	246	-5.12482181195702
1062590400	246	-6.23184373543808
1062594000	246	-5.57372016934231
1062597600	246	-5.17075520946872
1062601200	246	-5.08573636446134
1062604800	246	-4.84063120035029
1062608400	246	-4.63540812871885
1062612000	246	-4.63291856047262
1062615600	246	-3.69711084629831
1062619200	246	-3.0673811409562
1062622800	246	-2.52878106045163
1062626400	246	-1.63105793591117
1062630000	246	-0.797789270654928
1062633600	247	-0.291618952940897
1062637200	247	-0.587605013249117
1062640800	247	-0.0273126655779294
1062644400	247	2.36854466388898
1062648000	247	4.59869336395507
1062651600	247	5.64643934299679
1062655200	247	6.99543444624643
1062658800	247	5.83771888906122
1062662400	247	5.49193855511282
1062666000	247	5.60478458443982
1062669600	247	5.2282323694939
1062673200	247	4.90819720313786
1062676800	247	5.67585172623138
1062680400	247	5.80302217535868
1062684000	247	5.8076175245956
1062687600	247	5.79735925190803
1062691200	247	5.63514110338996
1062694800	247	5.46421695575028
1062698400	247	3.92034422510459
1062702000	247	3.99704575730249
1062705600	247	3.83471325648064
1062709200	247	3.77631587071301
1062712800	247	3.20756517006451
1062716400	247	2.66888761078349
1062720000	248	1.80769568065388
1062723600	248	2.03628335093104
1062727200	248	1.92122579637076
1062730800	248	1.44971207161402
1062734400	248	1.2872040419966
1062738000	248	1.02568734842701
1062741600	248	0.219244470995389
1062745200	248	-1.14129118623449
1062748800	248	-1.8366591601688
1062752400	248	-1.6971038602257
1062756000	248	-1.63642556841716
1062759600	248	-1.90630822662967
1062763200	248	-3.92973776209873
1062766800	248	-3.93450999118398
1062770400	248	-3.8419394366859
1062774000	248	-3.72857477752355
1062777600	248	-3.5034920322874
1062781200	248	-3.26334841343918
1062784800	248	-2.92222021360719
1062788400	248	-3.23709911044797
1062792000	248	-2.94255184838004
1062795600	248	-2.12028616665699
1062799200	248	-1.17858359807207
1062802800	248	-0.405975474022993
1062806400	249	-1.80160151895632
1062810000	249	-1.00299715826032
1062813600	249	-0.358732269467443
1062817200	249	-0.0422402523966792
1062820800	249	0.563216446511933
1062824400	249	1.51462342927059
1062828000	249	2.70224086889671
1062831600	249	4.28957490059428
1062835200	249	5.23713281765684
1062838800	249	5.71443258395556
1062842400	249	5.580257661299
1062846000	249	5.40897020828234
1062849600	249	5.41309383597593
1062853200	249	5.85741823380493
1062856800	249	5.98916833116609
1062860400	249	5.79770190390188
1062864000	249	5.57593940150074
1062867600	249	5.37712488052642
1062871200	249	4.13422814353684
1062874800	249	4.04672041470717
1062878400	249	4.00856185147393
1062882000	249	3.84714042990398
1062885600	249	3.67868277872578
1062889200	249	3.53437108500991
1062892800	250	2.94497621202844
1062896400	250	2.70377207295268
1062900000	250	2.61976354779172
1062903600	250	2.42038219615271
1062907200	250	1.89022287178172
1062910800	250	1.2690437659446
1062914400	250	-1.22040550747521
1062918000	250	-1.52412854835854
1062921600	250	-1.61930779015357
1062925200	250	-1.72314499929561
1062928800	250	-1.77296057508287
1062932400	250	-1.69805651915735
1062936000	250	-1.74306540570631
1062939600	250	-1.5464785835159
1062943200	250	-1.14750193681984
1062946800	250	-0.582534029221294
1062950400	250	-0.0357554733110015
1062954000	250	0.471988588176155
1062957600	250	-0.474189730497731
1062961200	250	0.694353904303117
1062964800	250	1.60857943928637
1062968400	250	2.0687933279741
1062972000	250	2.21625051261296
1062975600	250	2.3447179989644
1062979200	251	2.02282861355329
1062982800	251	2.73735364740936
1062986400	251	3.32618138360924
1062990000	251	3.91872816758211
1062993600	251	4.4270169889182
1062997200	251	4.73185803889706
1063000800	251	4.79426763654562
1063004400	251	4.32406046435093
1063008000	251	4.32723729844731
1063011600	251	4.47206154720647
1063015200	251	4.75662196210988
1063018800	251	5.06893553250514
1063022400	251	5.67290270522043
1063026000	251	5.70947408276785
1063029600	251	5.65158373455511
1063033200	251	5.67187003642539
1063036800	251	5.71050235898809
1063040400	251	5.65609518759355
1063044000	251	5.20657296497559
1063047600	251	4.72719492971992
1063051200	251	4.54999987123546
1063054800	251	5.07035076299064
1063058400	251	5.94306906214377
1063062000	251	6.6691011918177
1063065600	252	7.33731597109394
1063069200	252	7.50780952017882
1063072800	252	7.41046445514138
1063076400	252	7.34455641358826
1063080000	252	7.49416502438263
1063083600	252	7.68137060519276
1063087200	252	8.56666424333756
1063090800	252	8.76003640299297
1063094400	252	8.69013168873163
1063098000	252	8.13552966687065
1063101600	252	7.10529604821915
1063105200	252	6.305871839254
1063108800	252	6.6638529670417
1063112400	252	6.18377014144383
1063116000	252	6.07881154034419
1063119600	252	5.8837863271011
1063123200	252	5.77411225996684
1063126800	252	5.57332573653978
1063130400	252	4.77023754631275
1063134000	252	4.8719561156357
1063137600	252	4.53033154124106
1063141200	252	4.01686463149276
1063144800	252	3.7277851716363
1063148400	252	3.56236422077138
1063152000	253	3.51497426331549
1063155600	253	4.19480094549092
1063159200	253	4.13158890176155
1063162800	253	3.77369555034312
1063166400	253	3.75232215065853
1063170000	253	3.71241159907978
1063173600	253	3.12485590549083
1063177200	253	3.31734434597857
1063180800	253	3.11227098018136
1063184400	253	3.16892479477708
1063188000	253	3.45338636351638
1063191600	253	3.64930099182259
1063195200	253	4.13417354646041
1063198800	253	4.47751095212762
1063202400	253	4.50839924213958
1063206000	253	4.37806399392391
1063209600	253	4.25025279699364
1063213200	253	4.03546908539731
1063216800	253	2.6277828305745
1063220400	253	2.64560290071473
1063224000	253	2.56052657089876
1063227600	253	2.31270979843726
1063231200	253	1.99828360455599
1063234800	253	1.8271176571233
1063238400	254	1.38920252633012
1063242000	254	1.67760620744627
1063245600	254	1.8653566453833
1063249200	254	1.56384002556856
1063252800	254	1.14097517841766
1063256400	254	0.779477382539146
1063260000	254	0.647055987673373
1063263600	254	0.284865872273695
1063267200	254	-0.142114136043443
1063270800	254	-0.684623041398289
1063274400	254	-1.08090139928804
1063278000	254	-1.3232057339824
1063281600	254	-0.826277993194923
1063285200	254	-1.20897663536856
1063288800	254	-1.53561145927644
1063292400	254	-1.60218613858847
1063296000	254	-1.60275687294127
1063299600	254	-1.6589490252901
1063303200	254	-1.65844289595983
1063306800	254	-2.25810557104576
1063310400	254	-2.6763343988871
1063314000	254	-3.04332333957889
1063317600	254	-3.44973813933982
1063321200	254	-3.82481440013124
1063324800	255	-3.43546768289855
1063328400	255	-4.79563660822071
1063332000	255	-5.01569430182284
1063335600	255	-4.93444228814948
1063339200	255	-4.75786534814121
1063342800	255	-4.61016627044932
1063346400	255	-5.0237506471286
1063350000	255	-4.85574582237944
1063353600	255	-4.31138790717191
1063357200	255	-3.75496079726337
1063360800	255	-3.41939986028455
1063364400	255	-3.18658915168807
1063368000	255	-4.38992505970912
1063371600	255	-4.28786423067041
1063375200	255	-4.07529299429527
1063378800	255	-4.04703879210068
1063382400	255	-4.06211826018161
1063386000	255	-4.19624170814638
1063389600	255	-4.73893709488013
1063393200	255	-5.06992503859873
1063396800	255	-5.3128801239891
1063400400	255	-5.28520877842042
1063404000	255	-5.47691267132704
1063407600	255	-5.98849604189311
1063411200	256	-6.38875610033035
1063414800	256	-6.48359741943971
1063418400	256	-6.94810080382367
1063422000	256	-7.24955211321834
1063425600	256	-7.12811243710075
1063429200	256	-6.96652302385287
1063432800	256	-4.05548375049796
1063436400	256	-4.53641431959359
1063440000	256	-4.59178669306667
1063443600	256	-4.5452249458619
1063447200	256	-4.36952767130123
1063450800	256	-4.10216607100291
1063454400	256	-5.95469138436053
1063458000	256	-5.176757930564
1063461600	256	-4.18824460901532
1063465200	256	-3.60007799120918
1063468800	256	-3.88712707833592
1063472400	256	-4.23760179019792
1063476000	256	-4.17081115897186
1063479600	256	-3.37578318042968
1063483200	256	-3.6704576295183
1063486800	256	-3.58277551899709
1063490400	256	-0.997543247282485
1063494000	256	1.12786554713347
1063497600	257	-0.6018419922343
1063501200	257	-1.20571673632507
1063504800	257	-1.93618057510048
1063508400	257	-2.34183272200517
1063512000	257	-1.93695465166379
1063515600	257	-1.61165609540084
1063519200	257	1.99569793909503
1063522800	257	-0.0856290262281958
1063526400	257	-0.962869888274264
1063530000	257	-0.807281617033354
1063533600	257	-0.778519851988211
1063537200	257	-0.766874911633154
1063540800	257	-1.26332413507809
1063544400	257	-1.52601159437553
1063548000	257	-1.08808988674182
1063551600	257	-0.89138120676461
1063555200	257	-0.990029469642605
1063558800	257	-1.06229492268059
1063562400	257	-1.12202937218707
1063566000	257	-0.951309429494833
1063569600	257	-0.633498901664704
1063573200	257	-0.339716257080521
1063576800	257	-0.44660949334872
1063580400	257	-0.653610973696492
1063584000	258	-3.03491181717771
1063587600	258	-2.81922714488361
1063591200	258	-3.23604362493025
1063594800	258	-3.6590591295428
1063598400	258	-3.80810329969732
1063602000	258	-3.98463017080955
1063605600	258	-3.43078071648755
1063609200	258	-3.60504361730315
1063612800	258	-3.49172647327089
1063616400	258	-3.46782585447999
1063620000	258	-3.63505680316004
1063623600	258	-3.71432765951947
1063627200	258	-4.75084443991471
1063630800	258	-3.84399762173535
1063634400	258	-3.94300579373278
1063638000	258	-4.73283813758008
1063641600	258	-4.71568466392972
1063645200	258	-5.09191501711519
1063648800	258	-1.49146875050986
1063652400	258	-4.46362573720527
1063656000	258	-6.38093823052131
1063659600	258	-8.67834845314026
1063663200	258	-8.46268276719051
1063666800	258	-8.87367310667742
1063670400	259	-8.2673420945723
1063674000	259	-8.98989713453754
1063677600	259	-9.21332674077609
1063681200	259	-9.16724806593757
1063684800	259	-9.78370559090772
1063688400	259	-9.65882908168506
1063692000	259	-9.27274282349607
1063695600	259	-8.92490602357962
1063699200	259	-8.52961796019856
1063702800	259	-7.62041153044886
1063706400	259	-6.7467680977677
1063710000	259	-6.10409120643282
1063713600	259	-8.278628732593
1063717200	259	-7.59082259837063
1063720800	259	-6.95025750160003
1063724400	259	-6.61588467199663
1063728000	259	-5.84023485363216
1063731600	259	-5.26854986638256
1063735200	259	-4.3718465552787
1063738800	259	-4.76600640562516
1063742400	259	-5.61782063500822
1063746000	259	-6.97839688204354
1063749600	259	-7.36180985416062
1063753200	259	-7.81181877139156
1063756800	260	-5.70438441516827
1063760400	260	-6.55541712778786
1063764000	260	-7.34491357254556
1063767600	260	-7.24422988927723
1063771200	260	-6.38546496594669
1063774800	260	-5.48015660260879
1063778400	260	-3.80410576666381
1063782000	260	-3.72801389949607
1063785600	260	-3.0481290640013
1063789200	260	-2.36363465449031
1063792800	260	-2.10316243589143
1063796400	260	-1.99634865969336
1063800000	260	-0.311749506568305
1063803600	260	-0.893983252421189
1063807200	260	-1.82946165961161
1063810800	260	-3.09665972410844
1063814400	260	-4.09294750095524
1063818000	260	-4.33729992042705
1063821600	260	-0.937833167481022
1063825200	260	-4.18774739756615
1063828800	260	-6.6173433509239
1063832400	260	-7.78025991192823
1063836000	260	-7.48974085252155
1063839600	260	-7.14253328842654
1063843200	261	-6.57711260705571
1063846800	261	-6.4658742647643
1063850400	261	-6.82651089193019
1063854000	261	-7.25009788758242
1063857600	261	-7.55756533697777
1063861200	261	-7.44578473042136
1063864800	261	-5.69701461428412
1063868400	261	-6.37787267258517
1063872000	261	-5.90483083903498
1063875600	261	-5.38163115055641
1063879200	261	-4.55248569225649
1063882800	261	-3.73828507666563
1063886400	261	-2.44179838997392
1063890000	261	-1.44974148102344
1063893600	261	-0.402095095841907
1063897200	261	0.017657911807147
1063900800	261	-0.220694775785544
1063904400	261	-0.324707223147056
1063908000	261	-0.0199189792856951
1063911600	261	0.0565779588629495
1063915200	261	-0.585510005873191
1063918800	261	-1.59956252608143
1063922400	261	-2.53406091607938
1063926000	261	-3.60911978107152
1063929600	262	-5.16463237982898
1063933200	262	-5.8633867242538
1063936800	262	-5.97772972911625
1063940400	262	-6.02892845446821
1063944000	262	-6.0047039871699
1063947600	262	-5.90434574274053
1063951200	262	-5.45065088938998
1063954800	262	-5.67482208340057
1063958400	262	-6.05181321190671
1063962000	262	-6.07332085854814
1063965600	262	-5.91305671457944
1063969200	262	-5.75417279697007
