Unix	jday	V-component_of_wind
1064966400	274	8.61096984181603
1064970000	274	8.46282789547803
1064973600	274	8.40759446074199
1064977200	274	8.22024798363512
1064980800	274	7.76927214334508
1064984400	274	6.93516728783454
1064988000	274	3.40510089394369
1064991600	274	3.08638875530576
1064995200	274	2.67980183173745
1064998800	274	2.41146229527871
1065002400	274	2.08292873318783
1065006000	274	1.67084147805277
1065009600	274	2.76551222590025
1065013200	274	0.277200659437238
1065016800	274	-1.93197949325724
1065020400	274	-2.94277595450006
1065024000	274	-2.21935370996455
1065027600	274	-1.72525255253154
1065031200	274	-2.26824157168901
1065034800	274	-2.40853213534595
1065038400	274	-2.98684020731797
1065042000	274	-3.39275751354524
1065045600	274	-3.34370271182989
1065049200	274	-3.35876542920667
1065052800	275	-4.34364195603568
1065056400	275	-3.39433791691468
1065060000	275	-3.22357267303495
1065063600	275	-2.22478225867696
1065067200	275	-0.913833962007068
1065070800	275	0.0690138717865403
1065074400	275	-1.50900909015623
1065078000	275	-0.437839376619835
1065081600	275	-1.06935033365549
1065085200	275	-1.390397820238
1065088800	275	-2.93108750738709
1065092400	275	-4.11156109126812
1065096000	275	-2.96521088926575
1065099600	275	-4.93856085862017
1065103200	275	-5.24989825659378
1065106800	275	-5.32208811389908
1065110400	275	-5.82908992936446
1065114000	275	-6.24863515929785
1065117600	275	-5.63977121700911
1065121200	275	-5.51535450225102
1065124800	275	-5.23480364432686
1065128400	275	-5.7873722515834
1065132000	275	-6.73509344859338
1065135600	275	-7.89559719787418
1065139200	276	-5.7512819360572
1065142800	276	-7.43678857978194
1065146400	276	-8.04300947504579
1065150000	276	-7.37720281372882
1065153600	276	-6.1515902151666
1065157200	276	-4.19051468847881
1065160800	276	1.47977519716207
1065164400	276	5.28041293393541
1065168000	276	8.42245198105183
1065171600	276	9.85130969352464
1065175200	276	8.76370842062809
1065178800	276	8.47869848835671
1065182400	276	8.43403544705276
1065186000	276	7.76658255273562
1065189600	276	8.53549398962398
1065193200	276	8.73873825811641
1065196800	276	8.46289864020265
1065200400	276	7.86769467218015
1065204000	276	4.43494030308543
1065207600	276	4.04123879855545
1065211200	276	3.73649067988455
1065214800	276	2.88910351753039
1065218400	276	1.70553067419926
1065222000	276	0.893818366634797
1065225600	277	-0.583314573738685
1065229200	277	-2.36943377236556
1065232800	277	-3.08722255965217
1065236400	277	-3.63893124373537
1065240000	277	-4.90691150825158
1065243600	277	-6.01855036917306
1065247200	277	-6.04983985129815
1065250800	277	-6.78837684800798
1065254400	277	-6.61859045505788
1065258000	277	-6.05347769938875
1065261600	277	-3.75757558786556
1065265200	277	-0.434163423885863
1065268800	277	8.28534717476297
1065272400	277	7.43234199171612
1065276000	277	6.06061864718312
1065279600	277	4.75290291057828
1065283200	277	3.34096002904456
1065286800	277	2.40793078111394
1065290400	277	2.54108377767237
1065294000	277	1.74901408046444
1065297600	277	3.7931820755012
1065301200	277	4.67314423979454
1065304800	277	4.54961141378558
1065308400	277	5.26609247666726
1065312000	278	6.86251593160508
1065315600	278	9.3665805005646
1065319200	278	10.5517328696435
1065322800	278	9.911913690245
1065326400	278	9.51987820818004
