Unix	jday	Downward_Short-Wave_Rad_Flux
1059696000	213	417.68208690756
1059699600	213	417.68208690756
1059703200	213	403.526414618486
1059706800	213	365.08334393121
1059710400	213	310.222900767447
1059714000	213	257.615575737769
1059717600	213	0
1059721200	213	0
1059724800	213	0
1059728400	213	0
1059732000	213	0
1059735600	213	0
1059739200	213	0
1059742800	213	0
1059746400	213	0
1059750000	213	0
1059753600	213	0
1059757200	213	0
1059760800	213	0
1059764400	213	0
1059768000	213	0.0585430705075168
1059771600	213	10.2309616949271
1059775200	213	32.022650827485
1059778800	213	57.89870137434
1059782400	214	220.949222563295
1059786000	214	220.949222563295
1059789600	214	220.96790557468
1059793200	214	203.91071389776
1059796800	214	188.570159761786
1059800400	214	166.152292212259
1059804000	214	0
1059807600	214	0
1059811200	214	0
1059814800	214	0
1059818400	214	0
1059822000	214	0
1059825600	214	0
1059829200	214	0
1059832800	214	0
1059836400	214	0
1059840000	214	0
1059843600	214	0
1059847200	214	0
1059850800	214	0
1059854400	214	0.2218514612886
1059858000	214	21.7659746129059
1059861600	214	68.4930367448581
1059865200	214	121.308697535601
1059868800	215	434.43009538961
1059872400	215	434.43009538961
1059876000	215	401.674088716152
1059879600	215	327.859494295584
1059883200	215	268.730911116677
1059886800	215	223.107334022436
1059890400	215	0
1059894000	215	0
1059897600	215	0
1059901200	215	0
1059904800	215	0
1059908400	215	0
1059912000	215	0
1059915600	215	0
1059919200	215	0
1059922800	215	0
1059926400	215	0
1059930000	215	0
1059933600	215	0
1059937200	215	0
1059940800	215	0.343152016094008
1059944400	215	23.8995611896158
1059948000	215	72.5419927835922
1059951600	215	127.380134768365
1059955200	216	468.889847917496
1059958800	216	468.889847917496
1059962400	216	460.659274414297
1059966000	216	434.926439380771
1059969600	216	393.765292706948
1059973200	216	340.412770277832
1059976800	216	0
1059980400	216	0
1059984000	216	0
1059987600	216	0
1059991200	216	0
1059994800	216	0
1059998400	216	0
1060002000	216	0
1060005600	216	0
1060009200	216	0
1060012800	216	0
1060016400	216	0
1060020000	216	0
1060023600	216	0
1060027200	216	0.410075805824343
1060030800	216	17.5483862875757
1060034400	216	55.394639046726
1060038000	216	103.018188839326
1060041600	217	467.708135896037
1060045200	217	467.708135896037
1060048800	217	456.570538903248
1060052400	217	429.35663868729
1060056000	217	387.946604024145
1060059600	217	335.15037643345
1060063200	217	0
1060066800	217	0
1060070400	217	0
1060074000	217	0
1060077600	217	0
1060081200	217	0
1060084800	217	0
1060088400	217	0
1060092000	217	0
1060095600	217	0
1060099200	217	0
1060102800	217	0
1060106400	217	0
1060110000	217	0
1060113600	217	0.589415725316216
1060117200	217	26.1481181576422
1060120800	217	76.1574366427912
1060124400	217	131.83753758156
1060128000	218	476.657521436031
1060131600	218	476.657521436031
1060135200	218	467.004478630582
1060138800	218	439.840702936187
1060142400	218	397.444055857341
1060146000	218	343.185906375007
1060149600	218	0
1060153200	218	0
1060156800	218	0
1060160400	218	0
1060164000	218	0
1060167600	218	0
1060171200	218	0
1060174800	218	0
1060178400	218	0
1060182000	218	0
1060185600	218	0
1060189200	218	0
1060192800	218	0
1060196400	218	0
1060200000	218	0.628594942815476
1060203600	218	16.7474507192364
1060207200	218	50.2037491455644
1060210800	218	82.8943083244905
1060214400	219	184.585530846943
1060218000	219	184.585530846943
1060221600	219	141.005532072785
1060225200	219	114.864855159696
1060228800	219	100.425383998714
1060232400	219	86.9759255525382
1060236000	219	0
1060239600	219	0
1060243200	219	0
1060246800	219	0
1060250400	219	0
1060254000	219	0
1060257600	219	0
1060261200	219	0
1060264800	219	0
1060268400	219	0
1060272000	219	0
1060275600	219	0
1060279200	219	0
1060282800	219	0
1060286400	219	0.934154904187034
1060290000	219	29.9384214461662
1060293600	219	83.1973699663438
1060297200	219	141.663726678657
1060300800	220	503.266747943367
1060304400	220	503.266747943367
1060308000	220	494.375869092497
1060311600	220	467.342378742221
1060315200	220	424.205840166329
1060318800	220	368.40377896676
1060322400	220	0
1060326000	220	0
1060329600	220	0
1060333200	220	0
1060336800	220	0
1060340400	220	0
1060344000	220	0
1060347600	220	0
1060351200	220	0
1060354800	220	0
1060358400	220	0
1060362000	220	0
1060365600	220	0
1060369200	220	0
1060372800	220	1.03594243422564
1060376400	220	30.7010078670939
1060380000	220	83.8982179122239
1060383600	220	141.982956686908
1060387200	221	503.183549714562
1060390800	221	503.183549714562
1060394400	221	494.645620921144
1060398000	221	467.929318569401
1060401600	221	425.022993354182
1060405200	221	369.357831447622
1060408800	221	0
1060412400	221	0
1060416000	221	0
1060419600	221	0
1060423200	221	0
1060426800	221	0
1060430400	221	0
1060434000	221	0
1060437600	221	0
1060441200	221	0
1060444800	221	0
1060448400	221	0
1060452000	221	0
