Unix	jday	Specific_humidity
1051747200	121	0.00829569661516179
1051750800	121	0.00844206934473352
1051754400	121	0.00855094328496036
1051758000	121	0.00860715501773836
1051761600	121	0.00837587837078341
1051765200	121	0.00812541232646589
1051768800	121	0.00771112037230437
1051772400	121	0.00757179897057362
1051776000	121	0.0078106698741284
1051779600	121	0.00795368757000362
1051783200	121	0.00790402792412584
1051786800	121	0.00790523495800792
1051790400	121	0.00811920965439067
1051794000	121	0.00797293631647249
1051797600	121	0.00800328001322207
1051801200	121	0.00819807968813584
1051804800	121	0.0083646712519028
1051808400	121	0.00852042531188729
1051812000	121	0.00820653339945574
1051815600	121	0.00782186187442845
1051819200	121	0.00788356434436957
1051822800	121	0.00769909569968474
1051826400	121	0.00761350415648324
1051830000	121	0.00757098380983926
1051833600	122	0.0076597866155848
1051837200	122	0.00761382756207911
1051840800	122	0.00761030013020505
1051844400	122	0.00759251557518274
1051848000	122	0.00754923824809309
1051851600	122	0.00748005197887809
1051855200	122	0.00737660971900813
1051858800	122	0.00728035478650346
1051862400	122	0.00698464563482981
1051866000	122	0.00668072489749593
1051869600	122	0.00642866669833267
1051873200	122	0.00626639433517404
1051876800	122	0.00630956614567864
1051880400	122	0.00630010351758822
1051884000	122	0.00617704895504615
1051887600	122	0.00600696017626768
1051891200	122	0.00574546099800914
1051894800	122	0.00569672226961154
1051898400	122	0.00624931976897643
1051902000	122	0.00638282458845897
1051905600	122	0.00654075529720293
1051909200	122	0.00656721988839966
1051912800	122	0.00655671293025222
1051916400	122	0.00655475490455411
1051920000	123	0.00661223705126691
1051923600	123	0.00657527031007129
1051927200	123	0.00661061967611092
1051930800	123	0.00666347030890122
1051934400	123	0.00669108566457456
1051938000	123	0.00665121502043604
1051941600	123	0.00632989560194351
1051945200	123	0.0062438453112437
1051948800	123	0.00601970554080881
1051952400	123	0.00567117679120053
1051956000	123	0.00537581566199542
1051959600	123	0.00520797408671106
1051963200	123	0.00552990701839015
1051966800	123	0.00562539645442706
1051970400	123	0.00563153877152694
1051974000	123	0.0056209206095381
1051977600	123	0.0056684750241078
1051981200	123	0.0058982165558879
1051984800	123	0.00620230149911387
1051988400	123	0.0064419087344594
1051992000	123	0.00642406643630351
1051995600	123	0.0070751838844997
1051999200	123	0.00733208830300867
1052002800	123	0.00743341217130413
1052006400	124	0.00854874174323715
1052010000	124	0.00860650028644214
1052013600	124	0.00806990411062019
1052017200	124	0.00698250390632075
1052020800	124	0.00630455419230433
1052024400	124	0.00571231294019026
1052028000	124	0.00561404743231276
1052031600	124	0.00527913936681375
1052035200	124	0.00492454572541587
1052038800	124	0.00455982049593195
1052042400	124	0.00437655200558751
1052046000	124	0.00421454618077879
1052049600	124	0.00416103616640829
1052053200	124	0.00399807537806133
1052056800	124	0.00389937468569283
1052060400	124	0.00381146013244404
1052064000	124	0.00370821334238504
1052067600	124	0.00360645670515604
1052071200	124	0.00359795773780168
1052074800	124	0.00356774518218301
1052078400	124	0.00363860648977318
1052082000	124	0.00406592765365373
1052085600	124	0.00455998691298324
1052089200	124	0.00492654414555498
1052092800	125	0.00518931900218855
1052096400	125	0.00499497601562297
1052100000	125	0.00510614938641047
1052103600	125	0.00517055993718578
1052107200	125	0.0053328847117858
1052110800	125	0.00550865622997933
1052114400	125	0.00476956562989144
1052118000	125	0.00500280594654343
1052121600	125	0.00496031753073088
1052125200	125	0.00494932950983231
1052128800	125	0.0049252643176413
1052132400	125	0.00486404208924946
1052136000	125	0.00473168596263011
1052139600	125	0.00467312551073376
1052143200	125	0.00452710910569182
1052146800	125	0.00427373243314472
1052150400	125	0.00406004887467686
1052154000	125	0.00388576129882422
1052157600	125	0.00381628894133574
1052161200	125	0.00382795144734648
1052164800	125	0.0039048422650813
1052168400	125	0.00421019182185533
1052172000	125	0.00467086689572566
1052175600	125	0.00530896190051634
1052179200	126	0.00573514946603582
1052182800	126	0.00603697678724875
1052186400	126	0.00626833991708364
1052190000	126	0.00643685574755676
1052193600	126	0.00677086727219603
1052197200	126	0.00686396419146452
1052200800	126	0.00627043765592691
1052204400	126	0.0062125278578325
1052208000	126	0.00621199966354336
1052211600	126	0.00616644712789164
1052215200	126	0.00613146067515461
1052218800	126	0.00607398533839245
1052222400	126	0.00599738352323442
1052226000	126	0.00592027979102265
1052229600	126	0.00584177379380879
1052233200	126	0.00583311777037898
1052236800	126	0.00586808991438813
1052240400	126	0.00588550380327054
1052244000	126	0.0057777585903705
1052247600	126	0.00589875011616698
1052251200	126	0.00605424611733274
