Unix	jday	Temp
788918400	1	15.21
789004800	2	15.44
789091200	3	15.5
789177600	4	15.51
789264000	5	15.64
789350400	6	15.74
789436800	7	15.68
789523200	8	15.61
789609600	9	15.57
789696000	10	15.88
789782400	11	16.03
789868800	12	16.06
789955200	13	16.35
790041600	14	16.52
790128000	15	16.52
790214400	16	16.54
790300800	17	16.55
790387200	18	16.57
790473600	19	16.59
790560000	20	16.58
790646400	21	16.76
790732800	22	16.92
790819200	23	16.9
790905600	24	16.88
790992000	25	16.85
791078400	26	16.81
791164800	27	16.77
791251200	28	16.73
791337600	29	16.69
791424000	30	16.64
791510400	31	16.59
791596800	32	16.54
791683200	33	16.52
791769600	34	16.57
791856000	35	16.63
791942400	36	16.66
792028800	37	16.67
792115200	38	16.66
792201600	39	16.63
792288000	40	16.6
792374400	41	16.64
792460800	42	16.66
792547200	43	16.87
792633600	44	16.99
792720000	45	17.52
792806400	46	17.65
792892800	47	17.05
792979200	48	16.76
793065600	49	16.86
793152000	50	16.92
793238400	51	16.96
793324800	52	16.98
793411200	53	16.99
793497600	54	16.99
793584000	55	16.99
793670400	56	16.94
793756800	57	16.86
793843200	58	16.77
793929600	59	16.67
794016000	60	16.59
794102400	61	16.49
794188800	62	16.6
794275200	63	16.63
794361600	64	16.8
794448000	65	17
794534400	66	17.03
794620800	67	17
794707200	68	16.93
794793600	69	16.86
794880000	70	16.79
794966400	71	16.71
795052800	72	16.63
795139200	73	16.55
795225600	74	16.54
795312000	75	16.55
795398400	76	16.44
795484800	77	16.34
795571200	78	16.23
795657600	79	16.13
795744000	80	15.88
795830400	81	15.68
795916800	82	15.6
796003200	83	15.47
796089600	84	15.32
796176000	85	15.16
796262400	86	15.21
796348800	87	15.31
796435200	88	15.3
796521600	89	15.76
796608000	90	16.04
796694400	91	16.18
796780800	92	16.27
796867200	93	16.28
796953600	94	16.24
797040000	95	16.18
797126400	96	15.67
797212800	97	15.29
797299200	98	15.15
797385600	99	15.07
797472000	100	15.03
797558400	101	15
797644800	102	15.18
797731200	103	15.24
797817600	104	15.36
797904000	105	15.23
797990400	106	15.07
798076800	107	15.13
798163200	108	15.2
798249600	109	15.24
798336000	110	15.26
798422400	111	15.13
798508800	112	15.06
798595200	113	15.01
798681600	114	14.92
798768000	115	14.83
798854400	116	14.74
798940800	117	14.66
799027200	118	14.58
799113600	119	14.52
799200000	120	14.47
799286400	121	14.42
799372800	122	14.34
799459200	123	14.23
799545600	124	14.12
799632000	125	14.04
799718400	126	13.98
799804800	127	13.93
799891200	128	13.84
799977600	129	13.72
800064000	130	13.26
800150400	131	13.16
800236800	132	13.21
800323200	133	13.25
800409600	134	13.25
800496000	135	13.27
800582400	136	13.32
800668800	137	13.41
800755200	138	13.44
800841600	139	13.41
800928000	140	13.37
801014400	141	13.23
801100800	142	13.01
801187200	143	12.86
801273600	144	12.75
801360000	145	12.68
801446400	146	12.67
801532800	147	12.67
801619200	148	12.66
801705600	149	12.61
801792000	150	12.55
801878400	151	12.49
801964800	152	12.45
802051200	153	12.42
802137600	154	12.38
802224000	155	12.35
802310400	156	12.4
802396800	157	12.43
802483200	158	12.41
802569600	159	12.34
802656000	160	12.29
802742400	161	12.27
802828800	162	12.26
802915200	163	12.25
803001600	164	12.24
803088000	165	12.22
803174400	166	12.19
803260800	167	12.16
803347200	168	12.11
803433600	169	12.06
803520000	170	12.01
803606400	171	11.76
803692800	172	11.55
803779200	173	11.51
803865600	174	11.46
803952000	175	11.48
804038400	176	11.46
804124800	177	11.33
804211200	178	11.17
804297600	179	11.09
804384000	180	11.09
804470400	181	11.12
804556800	182	11.16
804643200	183	11.2
804729600	184	11.25
804816000	185	11.28
804902400	186	11.17
804988800	187	10.6
805075200	188	10.39
805161600	189	10.45
805248000	190	10.48
805334400	191	10.5
805420800	192	10.53
805507200	193	10.57
805593600	194	10.6
805680000	195	10.64
805766400	196	10.69
805852800	197	10.75
805939200	198	10.8
806025600	199	10.83
806112000	200	10.85
806198400	201	10.83
806284800	202	10.78
806371200	203	10.59
806457600	204	9.85
806544000	205	9.5
806630400	206	9.54
806716800	207	9.58
806803200	208	9.64
806889600	209	9.75
806976000	210	9.81
807062400	211	9.82
807148800	212	9.8
807235200	213	9.81
807321600	214	9.88
807408000	215	9.94
807494400	216	9.97
807580800	217	10
807667200	218	10.01
807753600	219	10.01
807840000	220	10.01
807926400	221	9.45
808012800	222	8.73
808099200	223	8.66
808185600	224	8.63
808272000	225	8.65
808358400	226	8.8
808444800	227	9.04
808531200	228	9.2
808617600	229	9.3
808704000	230	9.37
808790400	231	9.42
808876800	232	9.47
808963200	233	9.51
809049600	234	9.33
809136000	235	9.2
809222400	236	9.18
809308800	237	9.18
809395200	238	9.12
809481600	239	9.1
809568000	240	9.12
809654400	241	8.69
809740800	242	8.54
809827200	243	8.67
809913600	244	8.77
8.1e+08	245	8.81
810086400	246	8.82
810172800	247	8.88
810259200	248	8.96
810345600	249	9.04
810432000	250	9.12
810518400	251	8.8
810604800	252	8.69
810691200	253	8.72
810777600	254	8.77
810864000	255	8.91
810950400	256	8.99
811036800	257	9.04
811123200	258	9.1
811209600	259	9.13
811296000	260	9.07
811382400	261	9.03
811468800	262	9.14
811555200	263	9.26
811641600	264	9.45
811728000	265	9.8
811814400	266	9.91
811900800	267	9.88
811987200	268	9.86
812073600	269	9.86
812160000	270	9.87
812246400	271	9.88
812332800	272	9.9
812419200	273	9.93
812505600	274	9.95
812592000	275	9.94
812678400	276	9.94
812764800	277	9.96
812851200	278	9.99
812937600	279	10.06
813024000	280	10.15
813110400	281	10.2
813196800	282	10.23
813283200	283	10.26
813369600	284	10.28
813456000	285	10.3
813542400	286	10.31
813628800	287	10.31
813715200	288	10.35
813801600	289	10.39
813888000	290	10.56
813974400	291	10.65
814060800	292	10.5
814147200	293	10.39
814233600	294	10.39
814320000	295	10.57
814406400	296	10.72
814492800	297	10.78
814579200	298	11.18
814665600	299	11.42
814752000	300	11.47
814838400	301	11.48
814924800	302	11.46
815011200	303	11.43
815097600	304	11.4
815184000	305	11.38
815270400	306	11.39
815356800	307	11.44
815443200	308	11.66
815529600	309	11.73
815616000	310	11.92
815702400	311	12.18
815788800	312	12.34
815875200	313	12.3
815961600	314	12.4
816048000	315	12.74
816134400	316	12.88
816220800	317	12.86
816307200	318	12.98
816393600	319	12.94
816480000	320	13.01
816566400	321	13.28
816652800	322	13.35
816739200	323	13.5
816825600	324	13.6
816912000	325	13.56
816998400	326	13.51
817084800	327	13.31
817171200	328	13.14
817257600	329	13.05
817344000	330	12.98
817430400	331	12.94
817516800	332	12.93
817603200	333	12.98
817689600	334	13.04
817776000	335	13.08
817862400	336	13.1
817948800	337	13.1
818035200	338	13.1
818121600	339	13.1
818208000	340	13.09
818294400	341	13.69
818380800	342	14.19
818467200	343	14.5
818553600	344	14.93
818640000	345	15.15
818726400	346	15.14
818812800	347	15.09
818899200	348	15.41
818985600	349	15.54
819072000	350	15.48
819158400	351	15.41
819244800	352	15.31
819331200	353	15.25
819417600	354	15.08
819504000	355	14.49
819590400	356	14.26
819676800	357	14.19
819763200	358	14.42
819849600	359	14.53
819936000	360	14.57
820022400	361	14.61
820108800	362	14.61
820195200	363	14.58
820281600	364	14.52
820368000	365	14.27
