Unix	jday	Temp
1230768000	1	17.31
1230854400	2	17.05
1230940800	3	16.66
1231027200	4	16.65
1231113600	5	16.8
1231200000	6	16.95
1231286400	7	16.98
1231372800	8	17.02
1231459200	9	16.91
1231545600	10	16.72
1231632000	11	16.67
1231718400	12	16.77
1231804800	13	16.86
1231891200	14	16.89
1231977600	15	16.93
1232064000	16	16.99
1232150400	17	17.06
1232236800	18	17.12
1232323200	19	16.96
1232409600	20	16.78
1232496000	21	16.77
1232582400	22	17.48
1232668800	23	18.23
1232755200	24	18.63
1232841600	25	18.73
1232928000	26	18.66
1233014400	27	18.55
1233100800	28	18.46
1233187200	29	18.31
1233273600	30	18.2
1233360000	31	18.06
1233446400	32	17.72
1233532800	33	17.46
1233619200	34	17.2
1233705600	35	17
1233792000	36	16.97
1233878400	37	17.04
1233964800	38	17.14
1234051200	39	17.15
1234137600	40	17.13
1234224000	41	17.11
1234310400	42	17.07
1234396800	43	17.04
1234483200	44	16.66
1234569600	45	16.53
1234656000	46	16.59
1234742400	47	16.56
1234828800	48	16.46
1234915200	49	16.45
1235001600	50	16.38
1235088000	51	16.37
1235174400	52	16.42
1235260800	53	16.47
1235347200	54	16.32
1235433600	55	16.18
1235520000	56	16.11
1235606400	57	16.07
1235692800	58	16.29
1235779200	59	16.57
1235865600	60	16.72
1235952000	61	16.75
1236038400	62	16.76
1236124800	63	16.72
1236211200	64	16.72
1236297600	65	16.7
1236384000	66	16.76
1236470400	67	16.8
1236556800	68	16.67
1236643200	69	16.45
1236729600	70	16.26
1236816000	71	16
1236902400	72	15.87
1236988800	73	15.79
1237075200	74	15.78
1237161600	75	15.74
1237248000	76	15.71
1237334400	77	15.67
1237420800	78	15.6
1237507200	79	15.45
1237593600	80	15.33
1237680000	81	15.17
1237766400	82	15.26
1237852800	83	15.38
1237939200	84	15.39
1238025600	85	15.37
1238112000	86	15.31
1238198400	87	15.31
1238284800	88	15.33
1238371200	89	15.26
1238457600	90	15.03
1238544000	91	14.89
1238630400	92	14.99
1238716800	93	15.2
1238803200	94	15.37
1238889600	95	15.44
1238976000	96	15.27
1239062400	97	15.11
1239148800	98	14.75
1239235200	99	14.38
1239321600	100	14.41
1239408000	101	14.63
1239494400	102	14.7
1239580800	103	14.73
1239667200	104	14.74
1239753600	105	14.72
1239840000	106	14.71
1239926400	107	14.68
1240012800	108	14.65
1240099200	109	14.53
1240185600	110	14.39
1240272000	111	14.15
1240358400	112	13.83
1240444800	113	13.62
1240531200	114	13.68
1240617600	115	13.83
1240704000	116	13.92
1240790400	117	13.99
1240876800	118	14.03
1240963200	119	13.82
1241049600	120	13.49
1241136000	121	13.19
1241222400	122	12.93
1241308800	123	12.64
1241395200	124	12.7
1241481600	125	12.84
1241568000	126	12.8
1241654400	127	12.8
1241740800	128	12.93
1241827200	129	12.9
1241913600	130	12.58
1.242e+09	131	12.3
1242086400	132	12.04
1242172800	133	11.86
1242259200	134	11.84
1242345600	135	11.93
1242432000	136	12.04
1242518400	137	12.08
1242604800	138	12.14
1242691200	139	12.06
1242777600	140	11.89
1242864000	141	11.73
1242950400	142	11.62
1243036800	143	11.59
1243123200	144	11.58
1243209600	145	11.57
1243296000	146	11.56
1243382400	147	11.51
1243468800	148	11.22
1243555200	149	10.91
1243641600	150	10.73
1243728000	151	10.6
1243814400	152	10.52
1243900800	153	10.45
1243987200	154	10.33
1244073600	155	10.18
1244160000	156	10.06
1244246400	157	9.93
1244332800	158	9.87
1244419200	159	9.9
1244505600	160	10.05
1244592000	161	10.25
1244678400	162	10.44
1244764800	163	10.55
1244851200	164	10.57
1244937600	165	10.5
1245024000	166	10.44
1245110400	167	10.38
1245196800	168	10.28
1245283200	169	10.16
1245369600	170	10.1
1245456000	171	10.12
1245542400	172	10.06
1245628800	173	9.84
1245715200	174	9.68
1245801600	175	9.57
1245888000	176	9.55
1245974400	177	9.61
1246060800	178	9.64
1246147200	179	9.66
1246233600	180	9.7
1246320000	181	9.75
1246406400	182	9.8
1246492800	183	9.73
1246579200	184	9.58
1246665600	185	9.44
1246752000	186	9.39
1246838400	187	9.37
1246924800	188	9.38
1247011200	189	9.39
1247097600	190	9.39
1247184000	191	9.37
1247270400	192	9.37
1247356800	193	9.33
1247443200	194	9.28
1247529600	195	9.24
1247616000	196	9.26
1247702400	197	9.16
1247788800	198	9
1247875200	199	8.83
1247961600	200	8.74
1248048000	201	8.84
1248134400	202	9.02
1248220800	203	9.05
1248307200	204	9.01
1248393600	205	8.89
1248480000	206	8.9
1248566400	207	8.9
1248652800	208	8.9
1248739200	209	8.9
1248825600	210	8.97
1248912000	211	8.94
1248998400	212	8.91
1249084800	213	8.83
1249171200	214	8.79
1249257600	215	8.82
1249344000	216	8.81
1249430400	217	8.72
1249516800	218	8.55
1249603200	219	8.52
1249689600	220	8.7
1249776000	221	8.81
1249862400	222	8.85
1249948800	223	8.88
1250035200	224	8.91
1250121600	225	8.94
1250208000	226	8.98
1250294400	227	9.02
1250380800	228	9.06
1250467200	229	9.07
1250553600	230	8.9
1250640000	231	8.96
1250726400	232	9.14
1250812800	233	9.33
1250899200	234	9.44
1250985600	235	9.73
1251072000	236	9.89
1251158400	237	9.83
1251244800	238	9.69
1251331200	239	9.65
1251417600	240	9.73
1251504000	241	9.84
1251590400	242	9.9
1251676800	243	9.94
1251763200	244	9.91
1251849600	245	9.71
1251936000	246	9.49
1252022400	247	9.33
1252108800	248	9.24
1252195200	249	9.32
1252281600	250	9.85
1252368000	251	10.23
1252454400	252	10.38
1252540800	253	10.56
1252627200	254	10.73
1252713600	255	10.87
1252800000	256	10.91
1252886400	257	10.82
1252972800	258	10.62
1253059200	259	10.57
1253145600	260	10.63
1253232000	261	10.76
1253318400	262	10.78
1253404800	263	10.7
1253491200	264	10.62
1253577600	265	10.44
1253664000	266	10.39
1253750400	267	10.38
1253836800	268	10.33
1253923200	269	10.3
1254009600	270	10.28
1254096000	271	10.23
1254182400	272	10.2
1254268800	273	10.27
1254355200	274	10.45
1254441600	275	10.65
1254528000	276	10.69
1254614400	277	10.68
1254700800	278	10.67
1254787200	279	10.65
1254873600	280	10.64
1254960000	281	10.63
1255046400	282	10.59
1255132800	283	10.69
1255219200	284	10.76
1255305600	285	10.84
1255392000	286	11
1255478400	287	11.18
1255564800	288	11.34
1255651200	289	11.39
1255737600	290	11.38
1255824000	291	11.37
1255910400	292	11.31
1255996800	293	11.18
1256083200	294	11.14
1256169600	295	11.16
1256256000	296	11.15
1256342400	297	11.25
1256428800	298	11.49
1256515200	299	11.62
1256601600	300	11.61
