Unix	jday	Temp
1199145600	1	15.8
1199232000	2	16.06
1199318400	3	16.39
1199404800	4	16.53
1199491200	5	16.65
1199577600	6	16.68
1199664000	7	16.58
1199750400	8	16.48
1199836800	9	16.44
1199923200	10	16.34
1200009600	11	16.5
1200096000	12	16.76
1200182400	13	16.8
1200268800	14	16.93
1200355200	15	17.21
1200441600	16	17.49
1200528000	17	17.68
1200614400	18	17.65
1200700800	19	17.66
1200787200	20	17.66
1200873600	21	17.52
1200960000	22	17.4
1201046400	23	17.21
1201132800	24	17.08
1201219200	25	17.02
1201305600	26	16.86
1201392000	27	16.74
1201478400	28	16.73
1201564800	29	16.87
1201651200	30	17.05
1201737600	31	17.21
1201824000	32	17.48
1201910400	33	17.56
1201996800	34	17.6
1202083200	35	17.56
1202169600	36	17.47
1202256000	37	17.45
1202342400	38	17.38
1202428800	39	17.17
1202515200	40	17.16
1202601600	41	17.24
1202688000	42	17.34
1202774400	43	17.38
1202860800	44	17.39
1202947200	45	17.41
1203033600	46	17.28
1203120000	47	17.01
1203206400	48	16.74
1203292800	49	16.61
1203379200	50	17.01
1203465600	51	16.95
1203552000	52	17.17
1203638400	53	17.27
1203724800	54	17.13
1203811200	55	17.01
1203897600	56	16.69
1203984000	57	16.47
1204070400	58	16.43
1204156800	59	16.49
1204243200	60	16.63
1204329600	61	16.72
1204416000	62	16.72
1204502400	63	16.63
1204588800	64	16.52
1204675200	65	16.3
1204761600	66	16.24
1204848000	67	16.49
1204934400	68	16.68
1205020800	69	16.65
1205107200	70	16.38
1205193600	71	16.25
1205280000	72	16.22
1205366400	73	16.56
1205452800	74	16.74
1205539200	75	16.74
1205625600	76	16.62
1205712000	77	16.46
1205798400	78	16.5
1205884800	79	16.69
1205971200	80	16.97
1206057600	81	16.84
1206144000	82	16.61
1206230400	83	16.54
1206316800	84	16.68
1206403200	85	16.89
1206489600	86	16.88
1206576000	87	16.89
1206662400	88	16.91
1206748800	89	16.87
1206835200	90	16.82
1206921600	91	16.79
1207008000	92	16.64
1207094400	93	16.5
1207180800	94	16.39
1207267200	95	16.35
1207353600	96	16.18
1207440000	97	16
1207526400	98	15.87
1207612800	99	15.82
1207699200	100	15.81
1207785600	101	15.77
1207872000	102	15.75
1207958400	103	15.73
1208044800	104	15.77
1208131200	105	15.77
1208217600	106	15.71
1208304000	107	15.63
1208390400	108	15.29
1208476800	109	15
1208563200	110	14.94
1208649600	111	15.12
1208736000	112	15.21
1208822400	113	15.1
1208908800	114	14.92
1208995200	115	14.85
1209081600	116	14.81
1209168000	117	14.8
1209254400	118	14.8
1209340800	119	14.76
1209427200	120	14.66
1209513600	121	14.46
1209600000	122	14.28
1209686400	123	13.98
1209772800	124	13.56
1209859200	125	13.29
1209945600	126	13.18
1210032000	127	13.12
1210118400	128	13.02
1210204800	129	13.03
1210291200	130	13.01
1210377600	131	12.96
1210464000	132	12.81
1210550400	133	12.57
1210636800	134	12.44
1210723200	135	12.49
1210809600	136	12.51
1210896000	137	12.49
1210982400	138	12.5
1211068800	139	12.47
1211155200	140	12.42
1211241600	141	12.42
1211328000	142	12.44
1211414400	143	12.44
1211500800	144	12.44
1211587200	145	12.44
1211673600	146	12.42
1211760000	147	12.38
1211846400	148	12.32
1211932800	149	12.21
1212019200	150	12.1
1212105600	151	12.08
1212192000	152	12.05
1212278400	153	12.02
1212364800	154	11.94
1212451200	155	11.89
1212537600	156	11.9
1212624000	157	11.93
1212710400	158	11.83
1212796800	159	11.6
1212883200	160	11.48
1212969600	161	11.39
1213056000	162	11.29
1213142400	163	11.24
1213228800	164	11.24
1213315200	165	11.27
1213401600	166	11.35
1213488000	167	11.41
1213574400	168	11.43
1213660800	169	11.29
1213747200	170	11.21
1213833600	171	11.18
1213920000	172	11.11
1214006400	173	11.01
1214092800	174	10.97
1214179200	175	10.87
1214265600	176	10.78
1214352000	177	10.73
1214438400	178	10.73
1214524800	179	10.73
1214611200	180	10.74
1214697600	181	10.39
1214784000	182	10.12
1214870400	183	10.02
1214956800	184	10.02
