Unix	jday	Temp
960681600	163	11.52
960768000	164	11.48
960854400	165	11.43
960940800	166	11.39
961027200	167	11.31
961113600	168	11.27
961200000	169	11.28
961286400	170	11.08
961372800	171	10.95
961459200	172	10.84
961545600	173	10.74
961632000	174	10.86
961718400	175	10.97
961804800	176	10.97
961891200	177	10.95
961977600	178	10.93
962064000	179	10.9
962150400	180	10.9
962236800	181	10.91
962323200	182	10.87
962409600	183	10.79
962496000	184	10.45
962582400	185	10.31
962668800	186	10.36
962755200	187	10.41
962841600	188	10.46
962928000	189	10.52
963014400	190	10.57
963100800	191	10.58
963187200	192	10.54
963273600	193	10.49
963360000	194	10.51
963446400	195	10.56
963532800	196	10.61
963619200	197	10.42
963705600	198	10.3
963792000	199	10.35
963878400	200	10.37
963964800	201	10.37
964051200	202	10.4
964137600	203	10.55
964224000	204	10.62
964310400	205	10.56
964396800	206	10.54
964483200	207	10.59
964569600	208	10.73
964656000	209	10.75
964742400	210	10.73
964828800	211	10.6
964915200	212	10.58
965001600	213	10.63
965088000	214	10.68
965174400	215	10.67
965260800	216	10.63
965347200	217	10.59
965433600	218	10.56
965520000	219	10.51
965606400	220	10.5
965692800	221	10.52
965779200	222	10.52
965865600	223	10.5
965952000	224	10.32
966038400	225	10.21
966124800	226	10.37
966211200	227	10.32
966297600	228	10.21
966384000	229	10.25
966470400	230	10.3
966556800	231	10.35
966643200	232	10.39
966729600	233	10.42
966816000	234	10.44
966902400	235	10.46
966988800	236	10.48
967075200	237	10.5
967161600	238	10.51
967248000	239	10.53
967334400	240	10.54
967420800	241	10.55
967507200	242	10.56
967593600	243	10.57
967680000	244	10.58
967766400	245	10.59
967852800	246	10.59
967939200	247	10.59
968025600	248	10.6
968112000	249	10.59
968198400	250	10.68
968284800	251	10.75
968371200	252	10.76
968457600	253	10.75
968544000	254	9.87
968630400	255	9.56
968716800	256	9.76
968803200	257	9.92
968889600	258	10.04
968976000	259	10.23
969062400	260	10.71
969148800	261	10.96
969235200	262	10.99
969321600	263	10.97
969408000	264	10.96
969494400	265	10.95
969580800	266	10.95
969667200	267	10.95
969753600	268	10.95
969840000	269	10.64
969926400	270	10.36
970012800	271	10.32
970099200	272	10.36
970185600	273	10.42
970272000	274	10.48
970358400	275	10.54
970444800	276	10.6
970531200	277	10.67
970617600	278	10.75
970704000	279	10.81
970790400	280	10.87
970876800	281	10.92
970963200	282	10.96
971049600	283	10.98
971136000	284	11.11
971222400	285	11.27
971308800	286	11.34
971395200	287	11.38
971481600	288	11.41
971568000	289	11.42
971654400	290	11.42
971740800	291	11.28
971827200	292	11.21
971913600	293	11.22
9.72e+08	294	11.2
972086400	295	11.2
972172800	296	11.23
972259200	297	11.27
972345600	298	11.32
972432000	299	11.37
972518400	300	11.42
972604800	301	11.54
972691200	302	11.71
972777600	303	11.87
972864000	304	12.01
972950400	305	12.35
973036800	306	12.65
973123200	307	12.8
973209600	308	13.06
973296000	309	13.16
973382400	310	13.14
973468800	311	13.1
973555200	312	13.07
973641600	313	13.03
973728000	314	13.02
973814400	315	13.08
973900800	316	13.18
973987200	317	13.25
974073600	318	13.27
974160000	319	13.29
974246400	320	13.37
974332800	321	13.4
974419200	322	13.4
974505600	323	13.39
974592000	324	13.19
974678400	325	13.02
974764800	326	12.95
974851200	327	12.99
974937600	328	13.05
975024000	329	13.1
975110400	330	13.13
975196800	331	13.14
975283200	332	13.12
975369600	333	13.16
975456000	334	13.1
975542400	335	13.08
975628800	336	13.13
975715200	337	13.16
975801600	338	13.17
975888000	339	13.18
975974400	340	13.5
976060800	341	14.09
976147200	342	14.55
976233600	343	14.67
976320000	344	14.67
976406400	345	14.64
976492800	346	14.58
976579200	347	14.54
976665600	348	14.56
976752000	349	14.64
976838400	350	14.7
976924800	351	14.74
977011200	352	14.76
977097600	353	14.78
977184000	354	14.79
977270400	355	14.79
977356800	356	14.82
977443200	357	14.9
977529600	358	14.98
977616000	359	15.1
977702400	360	15.46
977788800	361	15.69
977875200	362	15.72
977961600	363	15.76
978048000	364	15.77
978134400	365	15.87
978220800	366	15.94
