Unix	jday	Temp
915148800	1	16.29
915235200	2	16.47
915321600	3	16.7
915408000	4	16.75
915494400	5	16.73
915580800	6	16.72
915667200	7	16.69
915753600	8	16.66
915840000	9	16.51
915926400	10	16.38
916012800	11	16.49
916099200	12	16.58
916185600	13	16.61
916272000	14	16.5
916358400	15	16.39
916444800	16	16.35
916531200	17	16.35
916617600	18	16.83
916704000	19	17.12
916790400	20	17.27
916876800	21	17.35
916963200	22	17.38
917049600	23	17.37
917136000	24	17.32
917222400	25	17.26
917308800	26	17.3
917395200	27	17.33
917481600	28	17.31
917568000	29	17.27
917654400	30	17.22
917740800	31	17.17
917827200	32	16.78
917913600	33	16.62
9.18e+08	34	16.7
918086400	35	16.78
918172800	36	16.79
918259200	37	16.84
918345600	38	16.99
918432000	39	17.2
918518400	40	17.35
918604800	41	17.4
918691200	42	17.4
918777600	43	17.42
918864000	44	17.55
918950400	45	17.64
919036800	46	17.69
919123200	47	17.8
919209600	48	17.92
919296000	49	17.95
919382400	50	17.93
919468800	51	17.85
919555200	52	17.73
919641600	53	17.64
919728000	54	17.59
919814400	55	17.34
919900800	56	16.98
919987200	57	16.71
920073600	58	17.08
920160000	59	17.32
920246400	60	17.34
920332800	61	17.23
920419200	62	17.08
920505600	63	16.95
920592000	64	16.79
920678400	65	16.63
920764800	66	16.79
920851200	67	16.87
920937600	68	16.83
921024000	69	16.76
921110400	70	16.67
921196800	71	16.59
921283200	72	16.51
921369600	73	16.44
921456000	74	16.37
921542400	75	16.31
921628800	76	16.27
921715200	77	16.23
921801600	78	16.2
921888000	79	16.3
921974400	80	16.41
922060800	81	16.51
922147200	82	16.55
922233600	83	16.55
922320000	84	16.65
922406400	85	16.7
922492800	86	16.69
922579200	87	16.88
922665600	88	17.02
922752000	89	16.95
922838400	90	16.82
922924800	91	16.7
923011200	92	16.68
923097600	93	16.65
923184000	94	16.55
923270400	95	16.4
923356800	96	16.3
923443200	97	16.25
923529600	98	16.2
923616000	99	16.14
923702400	100	15.76
923788800	101	15.54
923875200	102	15.49
923961600	103	15.4
924048000	104	15.35
924134400	105	15.32
924220800	106	15.27
924307200	107	15.2
924393600	108	15.09
924480000	109	14.92
924566400	110	14.84
924652800	111	14.81
924739200	112	14.75
924825600	113	14.72
924912000	114	14.69
924998400	115	14.66
925084800	116	14.61
925171200	117	14.54
925257600	118	14.45
925344000	119	14.42
925430400	120	14.4
925516800	121	14.35
925603200	122	14.29
925689600	123	14.23
925776000	124	14.16
925862400	125	14.1
925948800	126	14.04
926035200	127	13.54
926121600	128	13.41
926208000	129	13.51
926294400	130	13.47
926380800	131	13.42
926467200	132	13.45
926553600	133	13.64
926640000	134	13.76
926726400	135	13.74
926812800	136	13.67
926899200	137	13.57
926985600	138	13.42
927072000	139	13.34
927158400	140	13.3
927244800	141	13.26
927331200	142	13.23
927417600	143	13.19
927504000	144	13.1
927590400	145	13.01
927676800	146	13.1
927763200	147	13.17
927849600	148	13.33
927936000	149	13.4
928022400	150	13.42
928108800	151	13.41
928195200	152	13.14
928281600	153	13.01
928368000	154	12.97
928454400	155	12.82
928540800	156	12.73
928627200	157	12.7
928713600	158	12.62
928800000	159	12.52
928886400	160	12.4
928972800	161	12.36
929059200	162	12.32
929145600	163	12.26
929232000	164	12.11
929318400	165	11.94
929404800	166	11.83
929491200	167	11.77
929577600	168	11.75
929664000	169	11.67
929750400	170	11.47
929836800	171	11.48
929923200	172	11.53
930009600	173	11.73
930096000	174	11.93
930182400	175	11.92
930268800	176	11.82
930355200	177	11.72
930441600	178	11.69
930528000	179	11.44
930614400	180	11.31
930700800	181	11.36
930787200	182	11.34
930873600	183	11.32
930960000	184	11.34
931046400	185	11.36
931132800	186	11.35
931219200	187	11.34
931305600	188	11.37
931392000	189	11.36
931478400	190	11.3
931564800	191	11.23
931651200	192	11.19
931737600	193	11.14
931824000	194	10.93
931910400	195	10.9
931996800	196	11.07
932083200	197	11.15
932169600	198	11.17
932256000	199	11.18
932342400	200	11.18
932428800	201	11.18
932515200	202	11.17
932601600	203	11.18
932688000	204	10.66
932774400	205	10.28
932860800	206	10.17
932947200	207	10.17
933033600	208	10.21
933120000	209	10.27
933206400	210	10.32
933292800	211	10.35
933379200	212	10.05
933465600	213	9.96
933552000	214	9.87
933638400	215	9.64
933724800	216	9.65
933811200	217	9.85
933897600	218	9.99
933984000	219	10.09
934070400	220	10.23
934156800	221	10.23
934243200	222	10.05
934329600	223	9.91
934416000	224	9.9
934502400	225	9.81
934588800	226	9.74
934675200	227	9.73
934761600	228	9.74
934848000	229	9.73
934934400	230	9.78
935020800	231	9.84
935107200	232	9.69
935193600	233	9.24
935280000	234	8.96
935366400	235	9.15
935452800	236	9.62
935539200	237	9.78
935625600	238	9.82
935712000	239	9.87
935798400	240	9.93
935884800	241	10.08
935971200	242	10.14
936057600	243	10.05
936144000	244	9.97
936230400	245	9.98
936316800	246	10
936403200	247	10.04
936489600	248	10.08
936576000	249	10.22
936662400	250	10.34
936748800	251	10.32
936835200	252	10.28
936921600	253	10.28
937008000	254	10.3
937094400	255	10.32
937180800	256	10.37
937267200	257	10.45
937353600	258	10.52
937440000	259	10.39
937526400	260	10.28
937612800	261	10.39
937699200	262	10.47
937785600	263	10.53
937872000	264	10.41
937958400	265	10.35
938044800	266	10.48
938131200	267	10.65
938217600	268	10.7
938304000	269	11.12
938390400	270	11.23
938476800	271	11.07
938563200	272	11.06
938649600	273	11.06
938736000	274	11.23
938822400	275	11.44
938908800	276	11.59
938995200	277	11.68
939081600	278	11.73
939168000	279	11.77
939254400	280	11.67
939340800	281	11.57
939427200	282	11.6
939513600	283	11.62
939600000	284	11.57
939686400	285	11.51
939772800	286	11.43
939859200	287	11.34
939945600	288	11.36
940032000	289	11.36
940118400	290	11.26
940204800	291	11.43
940291200	292	11.53
940377600	293	11.49
940464000	294	11.67
940550400	295	11.91
940636800	296	12.09
940723200	297	12.31
940809600	298	12.43
940896000	299	12.44
940982400	300	12.46
941068800	301	12.51
941155200	302	12.56
941241600	303	12.58
941328000	304	12.59
941414400	305	12.58
941500800	306	12.57
941587200	307	12.54
941673600	308	12.52
941760000	309	12.51
941846400	310	12.51
941932800	311	12.9
942019200	312	14.12
942105600	313	14.62
942192000	314	14.98
942278400	315	15.05
942364800	316	14.89
942451200	317	14.53
942537600	318	14.23
942624000	319	14.23
942710400	320	14.26
942796800	321	14.18
942883200	322	14.09
942969600	323	14.01
943056000	324	13.69
943142400	325	13.39
943228800	326	13.37
943315200	327	13.48
943401600	328	13.52
943488000	329	13.74
943574400	330	13.84
943660800	331	13.86
943747200	332	13.59
943833600	333	13.35
943920000	334	13.36
944006400	335	13.41
944092800	336	13.4
944179200	337	13.38
944265600	338	13.96
944352000	339	14.35
944438400	340	14.29
944524800	341	14.19
944611200	342	14.12
944697600	343	14.33
944784000	344	14.53
944870400	345	14.63
944956800	346	14.82
945043200	347	15.01
945129600	348	14.87
945216000	349	14.71
945302400	350	14.68
945388800	351	14.68
945475200	352	15
945561600	353	15.06
945648000	354	15
945734400	355	15.36
945820800	356	15.3
945907200	357	15.07
945993600	358	15.05
946080000	359	14.83
946166400	360	14.64
946252800	361	14.59
946339200	362	14.68
946425600	363	14.85
946512000	364	15.11
946598400	365	15.31
