Unix	jday	Temp
725846400	1	14.65
725932800	2	14.64
726019200	3	14.64
726105600	4	14.63
726192000	5	14.62
726278400	6	14.62
726364800	7	14.62
726451200	8	14.61
726537600	9	14.61
726624000	10	14.61
726710400	11	14.61
726796800	12	14.61
726883200	13	14.61
726969600	14	14.61
727056000	15	14.61
727142400	16	14.62
727228800	17	14.62
727315200	18	14.63
727401600	19	14.63
727488000	20	14.64
727574400	21	14.65
727660800	22	14.65
727747200	23	14.66
727833600	24	14.67
727920000	25	14.68
728006400	26	14.69
728092800	27	14.69
728179200	28	14.7
728265600	29	14.71
728352000	30	14.72
728438400	31	14.72
728524800	32	14.73
728611200	33	14.74
728697600	34	14.74
728784000	35	14.75
728870400	36	14.75
728956800	37	14.75
729043200	38	14.75
729129600	39	14.75
729216000	40	14.75
729302400	41	14.75
729388800	42	14.75
729475200	43	14.74
729561600	44	14.74
729648000	45	14.74
729734400	46	14.73
729820800	47	14.73
729907200	48	14.72
729993600	49	14.72
730080000	50	14.72
730166400	51	14.72
730252800	52	14.71
730339200	53	14.71
730425600	54	14.71
730512000	55	14.71
730598400	56	14.71
730684800	57	14.71
730771200	58	14.71
730857600	59	14.71
730944000	60	14.71
731030400	61	14.71
731116800	62	14.71
731203200	63	14.72
731289600	64	14.72
731376000	65	14.72
731462400	66	14.73
731548800	67	14.73
731635200	68	14.74
731721600	69	14.75
731808000	70	14.75
731894400	71	14.76
731980800	72	14.77
732067200	73	14.78
732153600	74	14.79
732240000	75	14.79
732326400	76	14.8
732412800	77	14.81
732499200	78	14.82
732585600	79	14.82
732672000	80	14.82
732758400	81	14.83
732844800	82	14.83
732931200	83	14.83
733017600	84	14.84
733104000	85	14.84
733190400	86	14.83
733276800	87	14.83
733363200	88	14.83
733449600	89	14.82
733536000	90	14.81
733622400	91	14.79
733708800	92	14.78
733795200	93	14.76
733881600	94	14.74
733968000	95	14.72
734054400	96	14.69
734140800	97	14.67
734227200	98	14.64
734313600	99	14.61
734400000	100	14.59
734486400	101	14.56
734572800	102	14.53
734659200	103	14.5
734745600	104	14.47
734832000	105	14.44
734918400	106	14.41
735004800	107	14.38
735091200	108	14.35
735177600	109	14.32
735264000	110	14.29
735350400	111	14.26
735436800	112	14.23
735523200	113	14.2
735609600	114	14.17
735696000	115	14.14
735782400	116	14.1
735868800	117	14.07
735955200	118	14.04
736041600	119	14
736128000	120	13.97
736214400	121	13.93
736300800	122	13.89
736387200	123	13.86
736473600	124	13.82
736560000	125	13.78
736646400	126	13.74
736732800	127	13.7
736819200	128	13.66
736905600	129	13.62
736992000	130	13.58
737078400	131	13.53
737164800	132	13.49
737251200	133	13.45
737337600	134	13.41
737424000	135	13.37
737510400	136	13.33
737596800	137	13.29
737683200	138	13.25
737769600	139	13.21
737856000	140	13.17
737942400	141	13.13
738028800	142	13.09
738115200	143	13.05
738201600	144	13.01
738288000	145	12.97
738374400	146	12.94
738460800	147	12.9
738547200	148	12.86
738633600	149	12.83
738720000	150	12.79
738806400	151	12.75
738892800	152	12.72
738979200	153	12.69
739065600	154	12.65
739152000	155	12.62
739238400	156	12.58
739324800	157	12.55
739411200	158	12.52
739497600	159	12.49
739584000	160	12.45
739670400	161	12.42
739756800	162	12.39
739843200	163	12.36
739929600	164	12.33
740016000	165	12.31
740102400	166	12.28
740188800	167	12.25
740275200	168	12.22
740361600	169	12.2
740448000	170	12.17
740534400	171	12.15
740620800	172	12.12
740707200	173	12.1
740793600	174	12.07
740880000	175	12.05
740966400	176	12.02
741052800	177	12
741139200	178	11.98
741225600	179	11.95
741312000	180	11.93
741398400	181	11.91
741484800	182	11.88
741571200	183	11.86
741657600	184	11.83
741744000	185	11.81
741830400	186	11.78
741916800	187	11.76
742003200	188	11.74
742089600	189	11.71
742176000	190	11.69
742262400	191	11.67
742348800	192	11.64
742435200	193	11.62
742521600	194	11.6
742608000	195	11.57
742694400	196	11.55
742780800	197	11.53
742867200	198	11.5
742953600	199	11.48
743040000	200	11.46
743126400	201	11.43
743212800	202	11.41
743299200	203	11.39
743385600	204	11.37
743472000	205	11.35
743558400	206	11.33
743644800	207	11.31
743731200	208	11.29
743817600	209	11.28
743904000	210	11.26
743990400	211	11.25
744076800	212	11.23
744163200	213	11.21
744249600	214	11.2
744336000	215	11.19
744422400	216	11.17
744508800	217	11.16
744595200	218	11.14
744681600	219	11.13
744768000	220	11.11
744854400	221	11.09
744940800	222	11.08
745027200	223	11.06
745113600	224	11.05
745200000	225	11.03
745286400	226	11.01
745372800	227	11
745459200	228	10.98
745545600	229	10.96
745632000	230	10.95
745718400	231	10.93
745804800	232	10.92
745891200	233	10.9
745977600	234	10.89
746064000	235	10.87
746150400	236	10.86
746236800	237	10.85
746323200	238	10.83
746409600	239	10.82
746496000	240	10.81
746582400	241	10.8
746668800	242	10.78
746755200	243	10.77
746841600	244	10.76
746928000	245	10.75
747014400	246	10.74
747100800	247	10.72
747187200	248	10.71
747273600	249	10.7
747360000	250	10.69
747446400	251	10.68
747532800	252	10.67
747619200	253	10.66
747705600	254	10.65
747792000	255	10.64
747878400	256	10.63
747964800	257	10.62
748051200	258	10.61
748137600	259	10.61
748224000	260	10.6
748310400	261	10.59
748396800	262	10.59
748483200	263	10.59
748569600	264	10.59
748656000	265	10.58
748742400	266	10.58
748828800	267	10.58
748915200	268	10.59
749001600	269	10.59
749088000	270	10.59
749174400	271	10.59
749260800	272	10.59
749347200	273	10.6
749433600	274	10.58
749520000	275	10.58
749606400	276	10.59
749692800	277	10.6
749779200	278	10.6
749865600	279	10.61
749952000	280	10.62
750038400	281	10.63
750124800	282	10.64
750211200	283	10.65
750297600	284	10.66
750384000	285	10.67
750470400	286	10.68
750556800	287	10.69
750643200	288	10.7
750729600	289	10.72
750816000	290	10.73
750902400	291	10.74
750988800	292	10.76
751075200	293	10.77
751161600	294	10.79
751248000	295	10.8
751334400	296	10.82
751420800	297	10.83
