Unix	jday	Temp
1041379200	1	15.39
1041465600	2	15.61
1041552000	3	15.54
1041638400	4	15.93
1041724800	5	16.22
1041811200	6	16.7
1041897600	7	16.92
1041984000	8	16.9
1042070400	9	16.86
1042156800	10	16.81
1042243200	11	16.75
1042329600	12	16.69
1042416000	13	16.63
1042502400	14	16.57
1042588800	15	16.72
1042675200	16	17.07
1042761600	17	17.12
1042848000	18	16.9
1042934400	19	16.71
1043020800	20	16.57
1043107200	21	16.45
1043193600	22	16.5
1043280000	23	16.54
1043366400	24	16.48
1043452800	25	16.4
1043539200	26	16.34
1043625600	27	16.27
1043712000	28	16.22
1043798400	29	16.17
1043884800	30	16.19
1043971200	31	16.23
1044057600	32	16.15
1044144000	33	16.44
1044230400	34	16.56
1044316800	35	16.53
1044403200	36	16.54
1044489600	37	16.66
1044576000	38	16.8
1044662400	39	16.79
1044748800	40	16.92
1044835200	41	17.17
1044921600	42	17.3
1045008000	43	17.31
1045094400	44	17.3
1045180800	45	17.13
1045267200	46	17.38
1045353600	47	17.55
1045440000	48	17.24
1045526400	49	17.1
1045612800	50	17.07
1045699200	51	16.7
1045785600	52	16.46
1045872000	53	16.15
1045958400	54	16.02
1046044800	55	15.87
1046131200	56	15.77
1046217600	57	15.8
1046304000	58	15.96
1046390400	59	16.06
1046476800	60	16.04
1046563200	61	16.01
1046649600	62	15.94
1046736000	63	15.86
1046822400	64	15.74
1046908800	65	15.62
1046995200	66	15.55
1047081600	67	15.69
1047168000	68	15.86
1047254400	69	16.03
1047340800	70	16.09
1047427200	71	16.22
1047513600	72	16.32
1047600000	73	16.41
1047686400	74	16.49
1047772800	75	16.48
1047859200	76	16.43
1047945600	77	16.33
1048032000	78	16.39
1048118400	79	16.47
1048204800	80	16.58
1048291200	81	16.65
1048377600	82	16.62
1048464000	83	16.57
1048550400	84	16.5
1048636800	85	16.43
1048723200	86	16.83
1048809600	87	17.03
1048896000	88	17.04
1048982400	89	16.84
1049068800	90	16.71
1049155200	91	16.27
1049241600	92	15.78
1049328000	93	15.75
1049414400	94	15.85
1049500800	95	15.77
1049587200	96	15.71
1049673600	97	15.65
1049760000	98	15.15
1049846400	99	14.94
1049932800	100	14.96
1050019200	101	14.98
1050105600	102	14.95
1050192000	103	14.97
1050278400	104	14.92
1050364800	105	14.93
1050451200	106	14.94
1050537600	107	14.92
1050624000	108	14.89
1050710400	109	14.3
1050796800	110	14.06
1050883200	111	14.04
1050969600	112	14.17
1051056000	113	14.27
1051142400	114	14.25
1051228800	115	13.64
1051315200	116	13.78
1051401600	117	14.08
1051488000	118	14.02
1051574400	119	13.89
1051660800	120	13.77
1051747200	121	13.68
1051833600	122	13.6
1051920000	123	13.51
1052006400	124	13.3
1052092800	125	13.21
1052179200	126	13.25
1052265600	127	13.36
1052352000	128	13.33
1052438400	129	13.31
1052524800	130	13.14
1052611200	131	13.01
1052697600	132	12.97
1052784000	133	12.95
1052870400	134	13.06
1052956800	135	12.94
1053043200	136	12.76
1053129600	137	12.7
1053216000	138	12.56
1053302400	139	12.44
1053388800	140	12.35
1053475200	141	12.31
1053561600	142	12.3
1053648000	143	12.29
1053734400	144	12.28
1053820800	145	12.27
1053907200	146	12.25
1053993600	147	12.24
1054080000	148	12.38
1054166400	149	12.42
1054252800	150	12.37
1054339200	151	12.48
1054425600	152	12.47
1054512000	153	12.4
1054598400	154	12.32
1054684800	155	12.22
1054771200	156	12.19
1054857600	157	12.19
1054944000	158	12.18
1055030400	159	12.17
1055116800	160	12.16
1055203200	161	11.72
1055289600	162	11.46
1055376000	163	11.32
1055462400	164	11.29
1055548800	165	11.35
1055635200	166	11.39
1055721600	167	11.37
1055808000	168	11.17
1055894400	169	11.11
1055980800	170	11.06
1056067200	171	11.02
1056153600	172	11.02
1056240000	173	11.03
1056326400	174	11.06
1056412800	175	10.86
1056499200	176	10.73
1056585600	177	10.76
1056672000	178	10.79
1056758400	179	10.85
1056844800	180	10.89
1056931200	181	10.92
1057017600	182	10.92
1057104000	183	10.62
1057190400	184	10.44
1057276800	185	10.47
1057363200	186	10.38
1057449600	187	10.07
1057536000	188	9.94
1057622400	189	9.86
1057708800	190	9.72
1057795200	191	9.61
1057881600	192	9.64
1057968000	193	9.57
1058054400	194	9.52
1058140800	195	9.52
1058227200	196	9.33
1058313600	197	9.1
1058400000	198	9.03
1058486400	199	9.11
1058572800	200	9.16
1058659200	201	9.06
1058745600	202	9.01
1058832000	203	9.04
1058918400	204	9.1
1059004800	205	9.25
1059091200	206	9.28
1059177600	207	9.3
1059264000	208	9.35
1059350400	209	9.41
1059436800	210	9.46
1059523200	211	9.29
1059609600	212	9.26
1059696000	213	9.3
1059782400	214	9.32
1059868800	215	9.01
1059955200	216	8.82
1060041600	217	8.86
1060128000	218	8.93
1060214400	219	8.93
1060300800	220	9.07
1060387200	221	9.15
1060473600	222	9.1
