Unix	jday	Temp
757382400	1	12.75
757468800	2	12.79
757555200	3	12.83
757641600	4	12.87
757728000	5	12.91
757814400	6	12.95
757900800	7	12.99
757987200	8	13.04
758073600	9	13.08
758160000	10	13.13
758246400	11	13.18
758332800	12	13.23
758419200	13	13.28
758505600	14	13.33
758592000	15	13.38
758678400	16	13.43
758764800	17	13.48
758851200	18	13.53
758937600	19	13.58
759024000	20	13.63
759110400	21	13.68
759196800	22	13.73
759283200	23	13.78
759369600	24	13.83
759456000	25	13.87
759542400	26	13.92
759628800	27	13.96
759715200	28	14
759801600	29	14.04
759888000	30	14.08
759974400	31	14.12
760060800	32	14.15
760147200	33	14.18
760233600	34	14.21
760320000	35	14.24
760406400	36	14.27
760492800	37	14.3
760579200	38	14.32
760665600	39	14.35
760752000	40	14.37
760838400	41	14.4
760924800	42	14.42
761011200	43	14.44
761097600	44	14.46
761184000	45	14.48
761270400	46	14.5
761356800	47	14.52
761443200	48	14.55
761529600	49	14.57
761616000	50	14.59
761702400	51	14.61
761788800	52	14.64
761875200	53	14.66
761961600	54	14.69
762048000	55	14.72
762134400	56	14.75
762220800	57	14.77
762307200	58	14.8
762393600	59	14.83
762480000	60	14.86
762566400	61	14.89
762652800	62	14.92
762739200	63	14.95
762825600	64	14.98
762912000	65	15.01
762998400	66	15.04
763084800	67	15.07
763171200	68	15.1
763257600	69	15.13
763344000	70	15.16
763430400	71	15.19
763516800	72	15.21
763603200	73	15.23
763689600	74	15.25
763776000	75	15.27
763862400	76	15.29
763948800	77	15.3
764035200	78	15.3
764121600	79	15.3
764208000	80	15.3
764294400	81	15.3
764380800	82	15.29
764467200	83	15.29
764553600	84	15.27
764640000	85	15.26
764726400	86	15.25
764812800	87	15.23
764899200	88	15.22
764985600	89	15.2
765072000	90	15.18
765158400	91	15.16
765244800	92	15.13
765331200	93	15.11
765417600	94	15.08
765504000	95	15.06
765590400	96	15.03
765676800	97	15
765763200	98	14.96
765849600	99	14.93
765936000	100	14.9
766022400	101	14.86
766108800	102	14.82
766195200	103	14.79
766281600	104	14.75
766368000	105	14.71
766454400	106	14.67
766540800	107	14.64
766627200	108	14.6
766713600	109	14.56
766800000	110	14.52
766886400	111	14.49
766972800	112	14.45
767059200	113	14.41
767145600	114	14.38
767232000	115	14.34
767318400	116	14.3
767404800	117	14.27
767491200	118	14.23
767577600	119	14.19
767664000	120	14.15
767750400	121	14.12
767836800	122	14.08
767923200	123	14.04
768009600	124	13.99
768096000	125	13.95
768182400	126	13.91
768268800	127	13.87
768355200	128	13.82
768441600	129	13.78
768528000	130	13.73
768614400	131	13.69
768700800	132	13.64
768787200	133	13.59
768873600	134	13.55
768960000	135	13.5
769046400	136	13.46
769132800	137	13.41
769219200	138	13.37
769305600	139	13.33
769392000	140	13.29
769478400	141	13.25
769564800	142	13.21
769651200	143	13.17
769737600	144	13.13
769824000	145	13.09
769910400	146	13.06
769996800	147	13.02
770083200	148	12.98
770169600	149	12.94
770256000	150	12.9
770342400	151	12.86
770428800	152	12.82
770515200	153	12.78
770601600	154	12.74
770688000	155	12.7
770774400	156	12.66
770860800	157	12.62
770947200	158	12.59
771033600	159	12.55
771120000	160	12.51
771206400	161	12.48
771292800	162	12.44
771379200	163	12.41
771465600	164	12.37
771552000	165	12.34
771638400	166	12.31
771724800	167	12.28
771811200	168	12.25
771897600	169	12.22
771984000	170	12.18
772070400	171	12.15
772156800	172	12.12
772243200	173	12.1
772329600	174	12.07
772416000	175	12.04
772502400	176	12.01
772588800	177	11.98
772675200	178	11.96
772761600	179	11.93
772848000	180	11.9
772934400	181	11.88
773020800	182	11.86
773107200	183	11.84
773193600	184	11.81
773280000	185	11.79
773366400	186	11.77
773452800	187	11.76
773539200	188	11.74
773625600	189	11.72
773712000	190	11.7
773798400	191	11.68
773884800	192	11.67
773971200	193	11.65
774057600	194	11.63
774144000	195	11.61
774230400	196	11.59
774316800	197	11.57
774403200	198	11.55
774489600	199	11.53
774576000	200	11.51
774662400	201	11.49
774748800	202	11.47
774835200	203	11.45
774921600	204	11.43
775008000	205	11.41
775094400	206	11.39
775180800	207	11.37
775267200	208	11.35
775353600	209	11.33
775440000	210	11.31
775526400	211	11.29
775612800	212	11.27
775699200	213	11.25
775785600	214	11.24
775872000	215	11.22
775958400	216	11.2
776044800	217	11.19
776131200	218	11.17
776217600	219	11.15
776304000	220	11.14
776390400	221	11.12
776476800	222	11.11
776563200	223	11.09
776649600	224	11.07
776736000	225	11.06
776822400	226	11.04
776908800	227	11.03
776995200	228	11.01
777081600	229	11
777168000	230	10.98
777254400	231	10.97
777340800	232	10.95
777427200	233	10.94
777513600	234	10.92
777600000	235	10.9
777686400	236	10.89
777772800	237	10.87
777859200	238	10.85
777945600	239	10.83
778032000	240	10.81
778118400	241	10.79
778204800	242	10.77
778291200	243	10.75
778377600	244	10.73
778464000	245	10.72
778550400	246	10.7
778636800	247	10.69
778723200	248	10.67
778809600	249	10.66
778896000	250	10.65
778982400	251	10.64
779068800	252	10.63
779155200	253	10.62
779241600	254	10.61
779328000	255	10.6
779414400	256	10.6
779500800	257	10.59
779587200	258	10.58
779673600	259	9.89
779760000	260	9.52
779846400	261	9.43
779932800	262	9.39
780019200	263	9.39
780105600	264	9.42
780192000	265	9.43
780278400	266	9.41
780364800	267	9.41
780451200	268	9.43
780537600	269	9.43
780624000	270	9.43
780710400	271	9.47
780796800	272	9.49
780883200	273	9.4
780969600	274	9.31
781056000	275	9.26
781142400	276	9.24
781228800	277	9.26
781315200	278	9.31
781401600	279	9.36
781488000	280	9.44
781574400	281	9.53
781660800	282	9.61
781747200	283	9.69
781833600	284	9.77
781920000	285	9.85
782006400	286	9.93
782092800	287	9.99
782179200	288	10.02
782265600	289	10.23
782352000	290	10.46
782438400	291	10.62
782524800	292	10.77
782611200	293	10.82
782697600	294	10.76
782784000	295	10.72
782870400	296	10.72
782956800	297	10.81
783043200	298	11.21
783129600	299	11.44
783216000	300	11.46
783302400	301	11.48
783388800	302	11.55
783475200	303	11.65
783561600	304	11.75
783648000	305	11.84
783734400	306	12.16
783820800	307	12.42
783907200	308	12.73
783993600	309	12.96
784080000	310	13.19
784166400	311	13.3
784252800	312	13.11
784339200	313	12.93
784425600	314	12.8
784512000	315	12.75
784598400	316	12.73
784684800	317	12.7
784771200	318	12.58
784857600	319	12.51
784944000	320	12.34
785030400	321	12.22
785116800	322	12.27
785203200	323	12.34
785289600	324	12.4
785376000	325	12.44
785462400	326	12.5
785548800	327	12.55
785635200	328	12.6
785721600	329	12.88
785808000	330	12.99
785894400	331	13.06
785980800	332	13.12
786067200	333	13.16
786153600	334	13.34
786240000	335	13.51
786326400	336	13.6
786412800	337	13.66
786499200	338	13.69
786585600	339	13.72
786672000	340	13.84
786758400	341	13.97
786844800	342	14.17
786931200	343	14.3
787017600	344	14.36
787104000	345	14.38
787190400	346	14.39
787276800	347	14.46
787363200	348	14.6
787449600	349	14.73
787536000	350	14.89
787622400	351	15.05
787708800	352	15.42
787795200	353	15.8
787881600	354	15.93
787968000	355	15.94
788054400	356	15.9
788140800	357	15.84
788227200	358	15.77
788313600	359	15.68
788400000	360	15.55
788486400	361	15.4
788572800	362	15.25
788659200	363	15.12
788745600	364	14.99
788832000	365	14.89
