Unix	jday	Temp
852076800	1	15.1
852163200	2	15.12
852249600	3	15.13
852336000	4	15.13
852422400	5	15.15
852508800	6	15.7
852595200	7	15.89
852681600	8	15.89
852768000	9	15.94
852854400	10	16.05
852940800	11	15.97
853027200	12	15.88
853113600	13	15.84
853200000	14	15.99
853286400	15	16.08
853372800	16	16.08
853459200	17	16.11
853545600	18	16.15
853632000	19	16.15
853718400	20	16.08
853804800	21	15.92
853891200	22	15.72
853977600	23	15.79
854064000	24	15.81
854150400	25	15.83
854236800	26	15.94
854323200	27	16.07
854409600	28	16.15
854496000	29	16.17
854582400	30	16.14
854668800	31	16.09
854755200	32	16.02
854841600	33	15.96
854928000	34	15.9
855014400	35	15.85
855100800	36	15.8
855187200	37	15.8
855273600	38	15.83
855360000	39	15.83
855446400	40	15.81
855532800	41	15.78
855619200	42	16.16
855705600	43	16.41
855792000	44	16.55
855878400	45	16.65
855964800	46	16.74
856051200	47	16.81
856137600	48	16.85
856224000	49	16.89
856310400	50	16.94
856396800	51	16.97
856483200	52	16.5
856569600	53	16.14
856656000	54	16.12
856742400	55	16.15
856828800	56	16.2
856915200	57	16.26
857001600	58	16.28
857088000	59	16.28
857174400	60	16.29
857260800	61	16.31
857347200	62	16.39
857433600	63	16.47
857520000	64	16.49
857606400	65	16.46
857692800	66	16.41
857779200	67	16.35
857865600	68	16.33
857952000	69	16.26
858038400	70	16.2
858124800	71	16.02
858211200	72	15.88
858297600	73	15.77
858384000	74	15.74
858470400	75	15.75
858556800	76	15.75
858643200	77	15.75
858729600	78	15.87
858816000	79	15.9
858902400	80	15.86
858988800	81	15.8
859075200	82	15.74
859161600	83	15.39
859248000	84	15.12
859334400	85	15.03
859420800	86	14.96
859507200	87	15.02
859593600	88	14.99
859680000	89	14.92
859766400	90	14.87
859852800	91	14.83
859939200	92	14.79
860025600	93	14.76
860112000	94	14.74
860198400	95	14.71
860284800	96	14.69
860371200	97	14.67
860457600	98	14.58
860544000	99	14.49
860630400	100	14.45
860716800	101	14.42
860803200	102	14.38
860889600	103	14.35
860976000	104	14.29
861062400	105	14.22
861148800	106	14.16
861235200	107	14.11
861321600	108	14.06
861408000	109	13.79
861494400	110	13.46
861580800	111	13.26
861667200	112	13.17
861753600	113	13.12
861840000	114	13.1
861926400	115	13.06
862012800	116	13.02
862099200	117	12.69
862185600	118	12.52
862272000	119	12.57
862358400	120	12.66
862444800	121	12.73
862531200	122	12.85
862617600	123	12.98
862704000	124	13.02
862790400	125	13.11
862876800	126	13.17
862963200	127	13.11
863049600	128	13.02
863136000	129	12.99
863222400	130	12.98
863308800	131	12.96
863395200	132	12.93
863481600	133	12.91
863568000	134	12.61
863654400	135	12.47
863740800	136	12.45
863827200	137	12.53
863913600	138	12.55
8.64e+08	139	12.46
864086400	140	12.39
864172800	141	12.35
864259200	142	12.31
864345600	143	12.29
864432000	144	12.27
864518400	145	12.25
864604800	146	12.23
864691200	147	12.21
864777600	148	12.2
864864000	149	12.16
864950400	150	12.15
865036800	151	12.19
865123200	152	11.87
865209600	153	11.77
865296000	154	11.85
865382400	155	11.86
865468800	156	11.61
865555200	157	11.39
865641600	158	11.45
865728000	159	11.6
865814400	160	11.59
865900800	161	11.58
865987200	162	11.57
866073600	163	11.56
866160000	164	11.56
866246400	165	11.41
866332800	166	11.33
866419200	167	11.36
866505600	168	11.39
866592000	169	11.42
866678400	170	11.44
866764800	171	11.45
866851200	172	11.46
866937600	173	11.02
867024000	174	10.88
867110400	175	10.8
867196800	176	10.86
867283200	177	10.56
867369600	178	10.4
867456000	179	10.54
867542400	180	10.61
867628800	181	10.65
867715200	182	10.68
867801600	183	10.71
867888000	184	10.74
867974400	185	10.66
868060800	186	10.49
868147200	187	10.37
868233600	188	10.31
868320000	189	10.31
868406400	190	10.37
868492800	191	10.27
868579200	192	10.13
868665600	193	10.01
868752000	194	9.94
868838400	195	9.95
868924800	196	9.99
869011200	197	10.03
869097600	198	10.06
869184000	199	10.08
869270400	200	9.7
869356800	201	9.48
869443200	202	9.47
869529600	203	9.44
869616000	204	9.42
869702400	205	9.46
869788800	206	9.53
869875200	207	9.5
869961600	208	9.47
870048000	209	9.52
870134400	210	9.59
870220800	211	9.58
870307200	212	9.53
870393600	213	9.51
870480000	214	9.54
870566400	215	9.59
870652800	216	9.63
870739200	217	9.68
870825600	218	9.56
870912000	219	9.18
870998400	220	8.98
871084800	221	9.07
871171200	222	9.17
871257600	223	9.24
871344000	224	9.31
871430400	225	9.41
871516800	226	9.35
871603200	227	9.31
871689600	228	9.33
871776000	229	9.34
871862400	230	9.35
871948800	231	9.38
872035200	232	9.4
872121600	233	9.38
872208000	234	9.23
872294400	235	9.18
872380800	236	9.15
872467200	237	9.17
872553600	238	9.23
872640000	239	9.26
872726400	240	9.26
872812800	241	9.27
872899200	242	9.33
872985600	243	9.4
873072000	244	9.48
873158400	245	9.53
873244800	246	9.49
873331200	247	9.4
873417600	248	9.11
873504000	249	9
873590400	250	9.08
873676800	251	9.15
873763200	252	9.2
873849600	253	9.24
873936000	254	9.26
874022400	255	9.28
874108800	256	9.37
874195200	257	9.42
874281600	258	9.43
874368000	259	9.46
874454400	260	9.5
874540800	261	9.55
874627200	262	9.62
874713600	263	9.68
874800000	264	9.75
874886400	265	9.87
874972800	266	9.98
875059200	267	10.04
875145600	268	10.06
875232000	269	10.14
875318400	270	10.26
875404800	271	10.35
875491200	272	10.38
875577600	273	10.39
875664000	274	10.4
875750400	275	10.42
875836800	276	10.5
875923200	277	10.6
876009600	278	10.67
876096000	279	10.68
876182400	280	10.65
876268800	281	10.79
876355200	282	10.88
876441600	283	10.86
876528000	284	11.14
876614400	285	11.43
876700800	286	11.51
876787200	287	11.53
876873600	288	11.56
876960000	289	11.99
877046400	290	12.2
877132800	291	12.11
877219200	292	12
877305600	293	11.91
877392000	294	11.88
877478400	295	11.87
877564800	296	11.92
877651200	297	12.17
877737600	298	12.37
877824000	299	12.37
877910400	300	12.42
877996800	301	12.44
878083200	302	12.44
878169600	303	12.42
878256000	304	12.31
878342400	305	12.25
878428800	306	12.23
878515200	307	12.21
878601600	308	12.35
878688000	309	12.51
878774400	310	12.58
878860800	311	12.58
878947200	312	12.59
879033600	313	12.61
879120000	314	12.6
879206400	315	12.57
879292800	316	12.55
879379200	317	12.6
879465600	318	12.63
879552000	319	12.62
879638400	320	12.62
879724800	321	12.8
879811200	322	12.89
879897600	323	12.91
879984000	324	13.09
880070400	325	13.18
880156800	326	13.1
880243200	327	13.01
880329600	328	12.96
880416000	329	12.98
880502400	330	13.15
880588800	331	13.3
880675200	332	13.35
880761600	333	13.33
880848000	334	13.29
880934400	335	13.3
881020800	336	13.33
881107200	337	13.47
881193600	338	13.55
881280000	339	13.65
881366400	340	13.71
881452800	341	13.67
881539200	342	13.59
881625600	343	13.5
881712000	344	13.4
881798400	345	13.32
881884800	346	13.54
881971200	347	13.75
882057600	348	13.82
882144000	349	13.82
882230400	350	13.88
882316800	351	14
882403200	352	14.09
882489600	353	14.14
882576000	354	14.15
882662400	355	14.15
882748800	356	14.13
882835200	357	14.1
882921600	358	14.08
883008000	359	14.06
883094400	360	14.15
883180800	361	14.62
883267200	362	15
883353600	363	15.1
883440000	364	15.09
883526400	365	15.06
