Unix	jday	Temp
1136073600	1	16.67
1136160000	2	16.22
1136246400	3	15.83
1136332800	4	15.57
1136419200	5	15.6
1136505600	6	15.79
1136592000	7	15.97
1136678400	8	16.11
1136764800	9	16.15
1136851200	10	16.21
1136937600	11	16.19
1137024000	12	16.08
1137110400	13	16.09
1137196800	14	16.18
1137283200	15	16.19
1137369600	16	16.15
1137456000	17	16.32
1137542400	18	16.44
1137628800	19	16.46
1137715200	20	16.46
1137801600	21	16.47
1137888000	22	16.46
1137974400	23	16.44
1138060800	24	16.47
1138147200	25	16.54
1138233600	26	16.66
1138320000	27	16.89
1138406400	28	17.1
1138492800	29	17.27
1138579200	30	17.36
1138665600	31	17.26
1138752000	32	17.17
1138838400	33	16.98
1138924800	34	16.8
1139011200	35	16.77
1139097600	36	16.86
1139184000	37	16.96
1139270400	38	16.96
1139356800	39	16.91
1139443200	40	16.89
1139529600	41	17.13
1139616000	42	17.76
1139702400	43	18.15
1139788800	44	18.08
1139875200	45	17.57
1139961600	46	17.17
1140048000	47	17.03
1140134400	48	17.3
1140220800	49	17.57
1140307200	50	18.14
1140393600	51	18.56
1140480000	52	18.66
1140566400	53	18.15
1140652800	54	17.67
1140739200	55	17.48
1140825600	56	17.46
1140912000	57	17.63
1140998400	58	17.6
1141084800	59	17.32
1141171200	60	17.15
1141257600	61	17.02
1141344000	62	16.81
1141430400	63	16.32
1141516800	64	15.87
1141603200	65	15.67
1141689600	66	15.73
1141776000	67	15.85
1141862400	68	15.93
1141948800	69	15.91
1142035200	70	15.75
1142121600	71	15.61
1142208000	72	15.52
1142294400	73	15.59
1142380800	74	15.58
1142467200	75	15.52
1142553600	76	15.58
1142640000	77	15.68
1142726400	78	15.74
1142812800	79	15.68
1142899200	80	15.63
1142985600	81	15.55
1143072000	82	15.48
1143158400	83	15.35
1143244800	84	15.25
1143331200	85	15.16
1143417600	86	15.07
1143504000	87	15.02
1143590400	88	15.03
1143676800	89	15.03
1143763200	90	15.01
1143849600	91	15.02
1143936000	92	15.17
1144022400	93	15.24
1144108800	94	15.12
1144195200	95	14.98
1144281600	96	15.11
1144368000	97	15.07
1144454400	98	14.88
1144540800	99	14.71
1144627200	100	14.65
1144713600	101	14.57
1144800000	102	14.53
1144886400	103	14.57
1144972800	104	14.6
1145059200	105	14.53
1145145600	106	14.39
1145232000	107	14.37
1145318400	108	14.62
1145404800	109	15
1145491200	110	15.09
1145577600	111	14.86
1145664000	112	14.63
1145750400	113	14.53
1145836800	114	14.2
1145923200	115	13.97
1146009600	116	13.88
1146096000	117	13.76
1146182400	118	13.8
1146268800	119	13.86
1146355200	120	13.89
1146441600	121	13.83
1146528000	122	13.77
1146614400	123	13.75
1146700800	124	13.64
1146787200	125	13.48
1146873600	126	13.45
1146960000	127	13.46
1147046400	128	13.39
1147132800	129	13.33
1147219200	130	13.37
1147305600	131	13.22
1147392000	132	12.97
1147478400	133	12.92
1147564800	134	12.97
1147651200	135	12.66
1147737600	136	12.32
1147824000	137	12.27
1147910400	138	12.45
1147996800	139	12.64
1148083200	140	12.72
1148169600	141	12.71
1148256000	142	12.68
1148342400	143	12.5
1148428800	144	12.28
1148515200	145	12.12
1148601600	146	12.09
1148688000	147	12.06
1148774400	148	12.05
1148860800	149	12.09
1148947200	150	12.13
1149033600	151	12.14
1149120000	152	12.11
1149206400	153	12.08
1149292800	154	11.99
1149379200	155	11.77
1149465600	156	11.59
1149552000	157	11.49
1149638400	158	11.4
1149724800	159	11.25
1149811200	160	11.42
1149897600	161	11.5
1149984000	162	11.46
1150070400	163	11.1
1150156800	164	10.92
1150243200	165	10.83
1150329600	166	10.79
1150416000	167	10.67
1150502400	168	10.53
1150588800	169	10.33
1150675200	170	10.14
1150761600	171	10.09
1150848000	172	10.19
1150934400	173	10.21
1151020800	174	9.89
1151107200	175	9.61
1151193600	176	9.47
1151280000	177	9.4
1151366400	178	9.29
1151452800	179	9.22
1151539200	180	9.23
1151625600	181	9.27
1151712000	182	9.22
1151798400	183	9.08
1151884800	184	9.19
1151971200	185	9.26
1152057600	186	9.32
1152144000	187	9.22
1152230400	188	8.99
1152316800	189	8.93
1152403200	190	9.02
1152489600	191	9.19
1152576000	192	9.17
1152662400	193	9.14
1152748800	194	9.05
1152835200	195	8.94
1152921600	196	8.87
1153008000	197	8.9
1153094400	198	8.89
1153180800	199	8.89
1153267200	200	8.98
