Unix	jday	Temp
913766400	350	14.12
913852800	351	14.14
913939200	352	14.16
914025600	353	14.17
914112000	354	14.14
914198400	355	14.13
914284800	356	14.44
914371200	357	14.75
914457600	358	15.07
914544000	359	15.59
914630400	360	15.86
914716800	361	15.92
914803200	362	16.03
914889600	363	16.19
914976000	364	16.27
915062400	365	16.28
