Unix	jday	U-component_of_wind
1212278400	153	3.14306805714403
1212282000	153	3.12236840579866
1212285600	153	3.14484728636791
1212289200	153	2.94285086840031
1212292800	153	3.08437365149463
1212296400	153	3.62982795417
1212300000	153	4.02666264606814
1212303600	153	3.25148701902323
1212307200	153	2.81972144810747
1212310800	153	2.51436855797869
1212314400	153	2.12340107394838
1212318000	153	1.85375648613522
1212321600	153	0.175362955072177
1212325200	153	0.373024172889365
1212328800	153	0.473554380089124
1212332400	153	-0.0978249182756567
1212336000	153	-1.08594603511485
1212339600	153	-1.74561219178497
1212343200	153	2.00738415319356
1212346800	153	-0.0981317952366291
1212350400	153	-1.40139234501447
1212354000	153	-1.85780621060387
1212357600	153	-1.80084539723642
1212361200	153	-1.70252933761371
1212364800	154	-0.353254840748853
1212368400	154	-1.12380802567166
1212372000	154	-1.48984860478721
1212375600	154	-1.44289263582636
1212379200	154	-1.35580928684717
1212382800	154	-1.67377496385277
1212386400	154	-0.832237140618719
1212390000	154	-2.1713679268471
1212393600	154	-2.69173253057842
1212397200	154	-3.12289084727598
1212400800	154	-3.47333596963584
1212404400	154	-3.68995696236467
1212408000	154	-2.98070102406216
1212411600	154	-3.54286877878028
1212415200	154	-3.41659633594414
1212418800	154	-3.19236058195439
1212422400	154	-2.68754191197316
1212426000	154	-2.12659258323037
1212429600	154	-1.05695729123991
1212433200	154	-0.934076206302042
1212436800	154	-0.713399424553722
1212440400	154	-0.389959538356263
1212444000	154	0.422349098134728
1212447600	154	1.30178009763661
1212451200	155	1.11523048353668
1212454800	155	2.32119979451027
1212458400	155	3.53426527653893
1212462000	155	3.75557611948667
1212465600	155	3.63911055650738
1212469200	155	3.76639767335981
1212472800	155	3.88222247532207
1212476400	155	3.76974106289378
1212480000	155	4.21941744044102
1212483600	155	4.51869659244599
1212487200	155	5.20251932202045
1212490800	155	5.55554913709874
1212494400	155	6.54661170358942
1212498000	155	6.05386230549839
1212501600	155	2.96043653124718
1212505200	155	-0.476899319398116
1212508800	155	-1.94816938950844
1212512400	155	-2.8841447327108
1212516000	155	-1.18926623273808
1212519600	155	-3.33636254188317
1212523200	155	-3.95171066393971
1212526800	155	-4.06711545710235
1212530400	155	-3.57202824856528
1212534000	155	-3.11908894333236
1212537600	156	0.247761841635186
1212541200	156	-0.40834793944732
1212544800	156	-0.171756631958979
1212548400	156	0.193548221606236
1212552000	156	0.513386921866655
1212555600	156	0.878485385460724
1212559200	156	2.96019829094527
1212562800	156	1.87795186844874
1212566400	156	1.06301407889258
1212570000	156	0.548017295465317
1212573600	156	0.817379912706283
1212577200	156	1.03642935443335
1212580800	156	0.858881638214601
1212584400	156	0.638703773265102
1212588000	156	0.602858207634712
1212591600	156	0.397116748313811
1212595200	156	0.170237785843912
1212598800	156	0.0218337431510184
1212602400	156	-1.02760054630562
1212606000	156	-1.14924839427482
1212609600	156	-0.912479825232246
1212613200	156	-0.842954175837953
1212616800	156	-0.409141245147105
1212620400	156	0.202391822169998
1212624000	157	1.31527096792504
1212627600	157	1.91207653708401
1212631200	157	2.23893702248431
1212634800	157	2.22862031963858
1212638400	157	2.14304383910496
1212642000	157	2.00359747571979
