Unix	jday	Downward_Long-Wave_Rad_Flux
1207008000	92	322.997340597358
1207011600	92	322.920837113401
1207015200	92	322.982363126545
1207018800	92	323.55280938415
1207022400	92	326.819958611922
1207026000	92	327.533436328203
1207029600	92	312.696430788546
1207033200	92	311.187761686035
1207036800	92	322.094134473362
1207040400	92	331.988355868015
1207044000	92	329.677117427535
1207047600	92	321.874329121576
1207051200	92	292.079469605452
1207054800	92	291.899810349449
1207058400	92	291.521958929202
1207062000	92	291.280903503915
1207065600	92	293.246268808413
1207069200	92	295.262216205502
1207072800	92	297.30304444799
1207076400	92	296.681031890716
1207080000	92	292.816700459612
1207083600	92	291.043774676684
1207087200	92	289.878350325213
1207090800	92	289.374833808931
1207094400	93	289.675745573689
1207098000	93	290.253801250823
1207101600	93	290.45434586952
1207105200	93	290.803767389067
1207108800	93	291.001111346491
1207112400	93	291.237725497872
1207116000	93	294.661942611444
1207119600	93	293.508460176348
1207123200	93	292.912655488963
1207126800	93	292.800136129868
1207130400	93	292.725095612809
1207134000	93	292.698593739056
1207137600	93	296.329893516638
1207141200	93	296.228126452674
1207144800	93	304.479595653496
1207148400	93	320.989030597361
1207152000	93	332.520674352723
1207155600	93	340.046720951924
1207159200	93	375.567111083505
1207162800	93	375.303193860077
1207166400	93	374.608793992876
1207170000	93	373.967720103961
1207173600	93	373.313770557112
1207177200	93	372.791368339165
1207180800	94	359.165622062521
1207184400	94	359.88216721817
1207188000	94	355.488871145838
1207191600	94	355.273858960321
1207195200	94	357.449385140189
1207198800	94	360.005039738816
1207202400	94	377.922070553324
1207206000	94	378.05344121175
1207209600	94	378.890254273382
1207213200	94	379.485286556144
1207216800	94	379.778204089849
1207220400	94	379.945923684657
1207224000	94	380.98374113495
1207227600	94	380.589518373595
1207231200	94	380.325563719085
1207234800	94	379.809612139605
1207238400	94	379.634160496395
1207242000	94	379.583373957191
1207245600	94	379.51133275813
1207249200	94	380.405907402597
1207252800	94	374.853178320178
1207256400	94	360.73447398868
1207260000	94	353.196641798461
1207263600	94	350.652615062887
1207267200	95	361.029155854614
1207270800	95	360.792666393459
1207274400	95	368.639267418806
1207278000	95	371.907506085999
1207281600	95	373.810964912792
1207285200	95	375.167576062968
1207288800	95	384.445493926931
1207292400	95	383.317303404213
1207296000	95	385.336884672317
1207299600	95	385.859500169094
1207303200	95	385.294153860839
1207306800	95	384.158411980662
1207310400	95	372.934144286909
1207314000	95	372.669504695807
1207317600	95	370.441710730317
1207321200	95	368.575122528178
1207324800	95	366.867660016258
1207328400	95	365.230798396697
1207332000	95	361.355961365811
1207335600	95	360.645159766366
1207339200	95	363.184408589463
1207342800	95	364.192903265043
1207346400	95	364.120684137602
1207350000	95	362.279059904351
1207353600	96	359.100716870475
1207357200	96	359.14992658913
1207360800	96	359.838187045502
1207364400	96	360.826091854165
1207368000	96	360.782486480572
1207371600	96	359.857707721098
1207375200	96	319.116220484504
1207378800	96	318.385758222193
1207382400	96	308.296392957004
1207386000	96	304.960773003237
1207389600	96	303.35774763976
1207393200	96	302.540267646535
1207396800	96	297.2867418414
1207400400	96	297.262456276647
1207404000	96	296.464169646293
1207407600	96	296.143602866147
1207411200	96	295.926000772411
1207414800	96	295.723006045423
1207418400	96	291.691820266323
1207422000	96	291.297761222641
1207425600	96	289.584592775467
1207429200	96	288.608776644044
1207432800	96	288.448310778384
1207436400	96	288.534066556564
1207440000	97	293.115808202558
1207443600	97	293.508403638633
1207447200	97	294.222713525623
1207450800	97	294.937041815811
1207454400	97	295.789540994994
1207458000	97	296.654238584062
1207461600	97	302.638854150154
1207465200	97	302.704563352711
1207468800	97	303.742274606749
1207472400	97	304.515222879134
1207476000	97	304.853331821226
1207479600	97	305.212145349611
1207483200	97	308.364101162446
1207486800	97	308.009110367501
1207490400	97	308.293874701973
1207494000	97	308.496734830238
1207497600	97	307.665241687054
1207501200	97	306.65037618023
1207504800	97	304.358252534892
1207508400	97	303.926531316188
1207512000	97	302.92814318919
1207515600	97	302.448926833975
1207519200	97	302.608011496121
1207522800	97	303.107727653749
1207526400	98	304.51171760337
1207530000	98	305.489730064936
1207533600	98	305.421795876634
1207537200	98	305.860454187702
1207540800	98	307.139247199762
1207544400	98	307.567543734599
1207548000	98	307.727008320374
1207551600	98	306.373206108004
1207555200	98	305.179392202276
1207558800	98	304.604249958821
1207562400	98	304.142501951045
1207566000	98	303.764132986394
1207569600	98	299.400720809009
1207573200	98	298.701551622542
1207576800	98	298.144105751006
1207580400	98	297.963162542871
1207584000	98	297.772818295438
1207587600	98	297.66665904498
1207591200	98	299.13195454653
1207594800	98	298.788777606152
1207598400	98	296.90664605893
1207602000	98	296.602972876127
1207605600	98	296.444110752621
1207609200	98	296.891476033514
1207612800	99	296.846263099298
1207616400	99	297.920653364363
1207620000	99	297.514506413014
1207623600	99	297.077404339696
1207627200	99	296.961820200136
1207630800	99	297.089050369209
1207634400	99	297.098891613768
1207638000	99	297.422292020617
