Unix	jday	dp	hs	tp
855673200	42	137.84	1.04	6.25
855684000	42	136.78	1.04	6.27
855694800	42	137.18	1.06	6.32
855705600	43	138.57	1.25	6.45
855716400	43	165.15	1.66	4.74
855727200	43	155.28	1.75	5.55
855738000	43	154.05	1.67	6
855748800	43	138.1	1.57	6.74
855759600	43	138.66	1.48	6.81
855770400	43	137.69	1.38	6.86
855781200	43	138.34	1.28	6.88
855792000	44	137.27	1.18	6.89
855802800	44	137.69	1.1	6.88
855813600	44	136.42	1.04	6.88
855824400	44	136.67	1.16	6.88
855835200	44	135.49	1.04	6.87
855846000	44	136.57	0.91	6.85
855856800	44	136.78	0.8	6.81
855867600	44	139.29	0.75	6.73
855878400	45	140.62	0.8	6.64
855889200	45	185.6	0.94	3.27
855900000	45	175.29	0.86	3.65
855910800	45	172.38	0.75	4.12
855921600	45	177.66	0.69	4.14
855932400	45	156.19	0.66	9.2
855943200	45	162.49	0.65	9.28
855954000	45	196.75	0.65	11.92
855964800	46	198.27	0.64	11.92
855975600	46	194.55	0.76	11.84
855986400	46	65.87	1.1	3.62
855997200	46	66.09	0.99	4.11
856008000	46	65.85	0.86	4.17
856018800	46	64.05	0.75	4.25
856029600	46	60.18	0.72	4.25
856040400	46	299.55	0.77	2.96
856051200	47	266.58	0.69	3.3
856062000	47	257.45	0.59	3.55
856072800	47	170.7	0.52	6.36
856083600	47	169.51	0.47	6.14
856094400	47	166.29	0.42	6.07
856105200	47	162.32	0.39	6.18
856116000	47	159.91	0.37	6.3
856126800	47	176.75	0.37	11.11
856137600	48	181.08	0.38	10.99
856148400	48	179.36	0.43	10.98
856159200	48	NA	0.81	NA
856170000	48	70.01	0.9	3.57
856180800	48	63.26	0.81	4.15
856191600	48	193.44	0.78	13.77
856202400	48	194.63	0.77	13.78
856213200	48	190.2	0.74	13.57
856224000	49	191.09	0.7	13.24
856234800	49	189.18	0.69	12.53
856245600	49	77.86	0.99	3.17
856256400	49	61.57	0.88	3.62
856267200	49	45.8	0.89	3.69
856278000	49	41	0.81	3.9
856288800	49	41.45	0.72	3.95
856299600	49	41.42	0.67	3.95
856310400	50	155.49	0.65	9.4
856321200	50	154.63	0.67	9.29
856332000	50	154.27	0.76	9.2
856342800	50	50.2	0.82	3.61
856353600	50	43.33	1	3.92
856364400	50	40.75	1.06	4.25
856375200	50	38.95	1.04	4.33
856386000	50	37.63	0.97	4.36
856396800	51	39.61	0.87	4.41
856407600	51	49.88	0.95	4.24
856418400	51	53.22	1.15	4.31
856429200	51	49.14	1.22	4.43
856440000	51	56.52	1.2	4.52
856450800	51	58.86	1.11	4.62
856461600	51	61.16	1.01	4.71
856472400	51	83.62	0.95	7.62
856483200	52	311.33	1.05	3.25
856494000	52	287.11	1.05	3.77
856504800	52	280.13	0.89	3.99
856515600	52	86.21	0.87	7.52
856526400	52	198.97	0.89	3.94
856537200	52	196.97	0.89	4.22
856548000	52	191.52	0.89	4.48
856558800	52	90.51	0.88	7.57
856569600	53	90.7	1.01	7.71
856580400	53	20.3	1.2	3.58
856591200	53	13.58	1.05	3.68
856602000	53	351.24	0.99	3.63
856612800	53	87.21	0.91	8.35
856623600	53	91.89	0.84	8.27
856634400	53	91.53	0.77	8.22
856645200	53	96.8	0.72	8.09
856656000	54	202.75	0.75	12.57
856666800	54	121.01	1.24	3.32
856677600	54	114.63	1.24	4.13
856688400	54	119.81	1.28	4.25
856699200	54	124.35	1.22	4.32
856710000	54	127.63	1.14	4.37
856720800	54	107.91	1.07	4.52
856731600	54	80.67	1.19	4.32
856742400	55	69.71	1.46	4.82
856753200	55	81.05	1.55	5.5
856764000	55	80.66	1.57	6
856774800	55	93.15	1.52	6.21
856785600	55	93.63	1.39	6.31
856796400	55	97.6	1.25	6.35
856807200	55	97.87	1.17	6.36
856818000	55	99.96	1.06	6.35
856828800	56	100.57	1.06	6.32
856839600	56	215.32	1.01	3.49
856850400	56	185.18	0.96	4.13
856861200	56	178.48	0.96	4.32
856872000	56	171.07	0.96	4.67
856882800	56	168.7	0.95	4.83
856893600	56	356.71	1.1	3.17
856904400	56	325.88	1.04	3.59
856915200	57	325.43	1.04	3.78
856926000	57	333.63	1.14	3.9
856936800	57	333.13	1.43	4.29
856947600	57	311.71	1.6	4.76
856958400	57	307.5	1.65	5
856969200	57	308.89	1.58	5.11
856980000	57	297.65	1.29	5.09
856990800	57	287.22	1.17	5.04
857001600	58	284.65	0.93	4.78
857012400	58	272.19	0.76	4.53
857023200	58	249.54	0.74	4.52
857034000	58	199.63	0.81	6.13
857044800	58	195.2	0.85	6.25
857055600	58	189.48	0.83	6.27
857066400	58	64.32	1.05	3.13
857077200	58	47.55	1.12	3.69
857088000	59	44.85	1.23	4.18
857098800	59	46.41	1.3	4.41
857109600	59	52.16	1.44	4.74
857120400	59	50.9	1.43	4.91
857131200	59	60.49	1.38	5.05
857142000	59	61.5	1.26	5.09
857152800	59	62.39	1.16	5.1
857163600	59	62.65	1.07	5.09
857174400	60	63.71	1	5.05
857185200	60	65.47	0.95	4.98
857196000	60	67.31	0.94	4.98
857206800	60	69.01	0.94	5.06
857217600	60	337.77	1.11	3.05
857228400	60	326.34	1.16	3.53
857239200	60	321.98	1.2	3.82
857250000	60	314.68	1.1	3.91
857260800	61	170.13	0.86	12.55
857271600	61	84.29	0.95	9.9
857282400	61	79.92	0.96	9.65
857293200	61	84.19	0.97	9.39
857304000	61	82.23	0.95	9.24
857314800	61	88.59	0.91	9.16
857325600	61	89.26	0.87	9.08
857336400	61	97.42	0.87	8.99
857347200	62	194.5	0.95	12.78
857358000	62	199.18	1.09	13.3
857368800	62	202.1	1.23	13.36
857379600	62	198.14	1.31	13.07
857390400	62	199.78	1.3	12.64
857401200	62	196.4	1.27	12.34
857412000	62	198	1.24	12.09
857422800	62	194.1	1.4	11.83
857433600	63	190.06	1.36	11.36
857444400	63	186.29	1.32	11.1
857455200	63	58.08	1.3	4.29
857466000	63	60.29	1.28	4.69
857476800	63	64.6	1.22	4.98
857487600	63	65.89	1.13	5.2
857498400	63	67.12	1.04	5.31
857509200	63	68.72	1	5.4
857520000	64	172.32	1.18	4.15
857530800	64	175.08	2.14	5.56
857541600	64	173.59	2.26	6.25
857552400	64	170.99	1.95	6.35
857563200	64	168.9	1.66	6.3
857574000	64	166.34	1.45	6.18
857584800	64	169.05	1.3	5.94
857595600	64	166.9	1.25	5.71
857606400	65	164.51	1.25	5.49
857617200	65	161.78	1.35	4.98
857628000	65	160.28	1.39	5.15
857638800	65	159.77	1.44	5.22
857649600	65	157.59	1.42	5.42
857660400	65	152.72	1.43	5.58
857671200	65	149.92	1.42	5.74
857682000	65	147.18	1.43	6
857692800	66	143.69	1.41	6.17
857703600	66	142.56	1.43	6.28
857714400	66	139.29	1.44	6.36
857725200	66	133.74	1.55	6.72
857736000	66	129.8	1.69	7.01
857746800	66	123.73	1.92	7.57
857757600	66	121.19	2.21	7.8
857768400	66	116.66	2.48	8.23
857779200	67	114.25	2.66	8.44
857790000	67	116.51	2.72	8.69
857800800	67	109.27	2.69	9
857811600	67	111.08	2.59	9.07
857822400	67	108.41	2.46	9.08
857833200	67	109.71	2.37	9.08
857844000	67	106.29	2.29	9.09
857854800	67	107.61	2.24	9.13
857865600	68	104.2	2.18	9.17
857876400	68	105.89	2.04	9.2
857887200	68	102.5	2.06	9.23
857898000	68	275.72	2.22	4.86
857908800	68	231.24	2.14	5.62
857919600	68	199	1.92	6.39
857930400	68	192.55	1.72	6.65
857941200	68	189.92	1.6	6.76
857952000	69	189.02	1.44	6.78
857962800	69	186.54	1.27	6.75
857973600	69	115.25	1.15	9.58
857984400	69	18.87	1.28	3.55
857995200	69	92.15	0.99	9.39
858006000	69	94.78	1.25	9.21
858016800	69	107.01	1.35	9.11
858027600	69	201.24	1.34	5.94
858038400	70	142.85	1.27	9.2
858049200	70	159.75	1.18	9.71
858060000	70	154.05	1.11	9.71
858070800	70	121.03	1.05	9.16
858081600	70	111.32	1	8.67
858092400	70	111.52	0.97	8.6
858103200	70	108.26	0.94	8.55
858114000	70	111.23	0.92	8.49
858124800	71	110.33	0.9	8.44
858135600	71	114.25	0.92	8.38
858146400	71	78.44	1.19	3.39
858157200	71	70.57	1.13	3.72
858168000	71	67.73	1.26	3.92
858178800	71	68.31	1.28	4.25
858189600	71	67.55	1.25	4.27
858200400	71	68.74	1.26	4.29
858211200	72	62.78	1.46	4.24
858222000	72	69.38	1.63	4.68
858232800	72	63.59	1.77	4.92
858243600	72	88.27	1.79	5.59
858254400	72	91.72	1.67	5.88
858265200	72	96.17	1.55	10.76
858276000	72	91	1.52	10.69
858286800	72	93.59	1.58	10.65
858297600	73	89.15	1.63	10.76
858308400	73	92.66	1.69	11.06
858319200	73	89.46	1.76	11.19
858330000	73	93.68	1.81	11.32
858340800	73	90.72	1.81	11.25
858351600	73	95.54	1.79	11.19
858362400	73	93.29	1.83	11.14
858373200	73	98.48	1.74	11.09
858384000	74	96.65	1.66	11.01
858394800	74	101.54	1.72	10.91
858405600	74	315.21	1.78	4.39
858416400	74	316.67	1.92	4.73
858427200	74	316.1	1.73	4.82
858438000	74	308.16	1.57	4.79
858448800	74	305.13	1.26	4.73
858459600	74	304.5	1.02	4.67
858470400	75	106.71	0.86	10.03
858481200	75	137.63	0.89	10.09
858492000	75	191.38	1.01	11.97
858502800	75	187.98	1.08	12.08
858513600	75	17.79	1.36	3.15
858524400	75	167.52	1.14	11.49
858535200	75	165.22	1.07	11.02
858546000	75	165.91	1.04	10.73
858556800	76	168.64	0.99	10.32
858567600	76	166.71	0.96	10.12
858578400	76	166.97	0.99	9.98
858589200	76	20.33	1.21	3.4
858600000	76	22.54	1.05	4.17
858610800	76	158.54	1.08	9.42
858621600	76	234.45	1.1	3.3
858632400	76	159.65	1.06	9.23
858643200	77	164.25	1.08	9.1
858654000	77	165.72	1.1	8.91
858664800	77	170.18	1.11	8.76
858675600	77	71.57	1.36	3.13
858686400	77	46.31	1.31	3.58
858697200	77	191.94	1.22	12.61
858708000	77	194	1.17	12.67
858718800	77	190.37	1.19	12.78
858729600	78	195.22	1.18	12.95
858740400	78	191.85	1.18	13.04
858751200	78	194.64	1.23	13.09
858762000	78	191.65	1.39	13.09
858772800	78	194.15	1.3	13.04
858783600	78	190.87	1.25	12.98
858794400	78	193.95	1.17	12.6
858805200	78	191.54	1.11	12.44
858816000	79	194.62	1.13	12.47
858826800	79	192	1.19	12.65
858837600	79	194.63	1.25	12.84
858848400	79	191.67	1.45	12.81
858859200	79	194.1	1.4	12.66
858870000	79	191.16	1.37	12.53
858880800	79	193.46	1.35	12.34
858891600	79	190.67	1.34	12.22
858902400	80	192.87	1.33	12.07
858913200	80	190.15	1.54	11.96
858924000	80	69.09	1.67	4.03
858934800	80	72.95	1.88	4.65
858945600	80	80.54	1.9	4.99
858956400	80	82.43	1.74	5.26
858967200	80	83.57	1.62	5.31
858978000	80	88.6	1.58	5.41
858988800	81	113.98	1.71	5.54
858999600	81	130.82	1.93	5.67
859010400	81	136.42	1.97	5.91
859021200	81	140.03	1.91	6.2
859032000	81	139.33	1.84	6.31
859042800	81	138.59	1.81	6.43
859053600	81	136.55	1.79	6.66
859064400	81	135.06	1.76	6.81
859075200	82	132.34	1.71	6.89
859086000	82	131.91	1.67	6.94
859096800	82	129.97	1.62	6.99
859107600	82	130.22	1.57	7.07
859118400	82	128.86	1.51	7.13
859129200	82	129.4	1.47	7.13
859140000	82	128.3	1.42	7.06
859150800	82	129.57	1.35	6.98
859161600	83	128.79	1.29	6.9
859172400	83	129.81	1.24	6.83
859183200	83	128.65	1.21	6.75
859194000	83	130.22	1.18	6.69
859204800	83	130	1.15	6.62
859215600	83	136.4	1.1	6.5
859226400	83	136.85	1.05	6.42
859237200	83	138.34	1.22	6.38
859248000	84	138.84	1.14	6.34
859258800	84	139.66	1.06	6.27
859269600	84	139.51	1.01	6.18
859280400	84	141.19	0.98	6.08
859291200	84	151.51	0.95	5.92
859302000	84	153.44	0.92	5.8
859312800	84	155.97	0.96	5.67
859323600	84	183.46	1.19	5.09
859334400	85	189.07	1.32	5.5
859345200	85	191.6	1.32	5.72
859356000	85	189.42	1.25	5.84
859366800	85	187.32	1.14	5.87
859377600	85	185.84	1.01	5.86
859388400	85	184.8	0.98	5.8
859399200	85	352.98	1.13	3.52
859410000	85	349.08	0.92	4.18
859420800	86	347.56	0.78	4.18
859431600	86	117.67	0.7	10.18
859442400	86	117.09	0.66	9.78
859453200	86	104.67	0.84	9.29
859464000	86	31.72	0.89	3.44
859474800	86	29.31	0.8	3.6
859485600	86	98.14	0.74	8.5
859496400	86	100.54	0.7	8.42
859507200	87	96.67	0.73	8.37
859518000	87	98.99	0.83	8.35
859528800	87	46.48	0.94	3.65
859539600	87	43.44	1.06	3.93
859550400	87	42.06	1.09	4.21
859561200	87	43.3	1.02	4.34
859572000	87	44.4	0.99	4.44
859582800	87	44.91	1	4.48
859593600	88	44.31	1.05	4.38
859604400	88	48.63	1.05	4.66
859615200	88	46.96	1.15	4.72
859626000	88	56.05	1.15	5.17
859636800	88	55.96	1.07	5.36
859647600	88	78.66	0.99	5.6
859658400	88	79.4	1.14	5.7
859669200	88	264.09	1.1	3.45
859680000	89	97.17	1.01	10.12
859690800	89	99.5	1	10.16
859701600	89	95.63	1.05	10.12
859712400	89	98.78	1.19	9.96
859723200	89	95.47	1.28	9.76
859734000	89	100.68	1.31	9.54
859744800	89	97.7	1.29	9.41
859755600	89	100.75	1.25	9.34
859766400	90	97.98	1.21	9.3
859777200	90	100.76	1.18	9.28
859788000	90	97.65	1.19	9.29
859798800	90	100.15	1.2	9.3
859809600	90	96.75	1.18	9.28
859820400	90	99.41	1.16	9.24
859831200	90	96.66	1.14	9.2
859842000	90	99.71	1.14	9.17
859852800	91	97.2	1.13	9.16
859863600	91	100.31	1.13	9.17
859874400	91	97.95	1.11	9.22
859885200	91	101.04	1.09	9.36
859896000	91	96.89	1.06	9.73
859906800	91	100.82	1.03	10.08
859917600	91	97.92	1	10.13
859928400	91	101.49	0.97	10.14
859939200	92	98.55	0.94	10.13
859950000	92	102	0.96	10.09
859960800	92	99.09	1.15	10.03
859971600	92	102.54	1.23	9.98
859982400	92	100.2	1.2	9.92
859993200	92	104.04	1.18	9.81
860004000	92	102.04	1.17	9.69
860014800	92	107.3	1.14	9.28
860025600	93	105.71	1.12	9.12
860036400	93	109.12	1.12	9.05
860047200	93	107.07	1.2	9.03
860058000	93	109.69	1.25	9.02
860068800	93	107.04	1.22	9
860079600	93	109.37	1.18	8.97
860090400	93	106.55	1.25	8.93
860101200	93	308.86	1.31	3.69
860112000	94	299.17	1.26	3.96
860122800	94	106.93	1.12	8.98
860133600	94	103.71	1.02	9.44
860144400	94	103.26	1.01	9.75
860155200	94	100.25	1.09	9.78
860166000	94	318.11	1.3	3.6
860176800	94	312.36	1.38	3.97
860187600	94	294.77	1.44	4.29
860198400	95	303.2	1.49	4.33
860209200	95	312.6	1.53	4.43
860220000	95	300.28	1.5	4.56
860230800	95	302.15	1.6	4.56
860241600	95	302.84	1.72	4.68
860252400	95	309.11	1.68	4.71
860263200	95	307.38	1.31	4.73
860274000	95	307.32	1.05	4.69
860284800	96	105.09	0.89	9.19
860295600	96	108.41	0.8	9.2
860306400	96	106.81	0.88	9.21
860317200	96	332.57	1.21	3.64
860328000	96	328.77	1.26	4.02
860338800	96	324.83	1.35	4.27
860349600	96	326.44	1.39	4.38
860360400	96	304.92	1.44	4.64
860371200	97	306.29	1.48	4.68
860382000	97	305.97	1.29	4.67
860392800	97	303.74	0.97	4.64
860403600	97	303.19	0.8	4.55
860414400	97	109.23	0.72	8.47
860425200	97	113.24	0.79	8.43
860436000	97	113.18	0.68	8.39
860446800	97	117.97	0.64	8.33
860457600	98	118.57	0.64	8.26
860468400	98	123.11	0.67	8.19
860479200	98	35.38	0.74	5.01
860490000	98	53.92	0.83	5.54
860500800	98	51.97	0.93	5.85
860511600	98	77.33	0.97	6.09
860522400	98	292.53	1.24	3.13
860533200	98	108.14	1.07	6.18
860544000	99	119.26	0.94	6.12
860554800	99	124.29	0.85	6.09
860565600	99	122.25	0.81	6.13
860576400	99	106.34	0.8	7.59
860587200	99	100.6	0.81	7.98
860598000	99	102.73	0.83	8.12
860608800	99	99.72	0.83	8.21
860619600	99	105.31	0.81	8.29
860630400	100	104.97	0.79	8.31
860641200	100	106.87	0.76	8.34
860652000	100	101.21	0.76	8.31
860662800	100	101.46	0.76	8.25
860673600	100	97.4	0.77	8.13
860684400	100	103.72	0.77	7.9
860695200	100	104.09	0.91	7.79
860706000	100	208.56	1.27	4.76
860716800	101	204.8	1.4	5.3
860727600	101	194.3	1.35	5.56
860738400	101	190.4	1.31	5.54
860749200	101	196.49	1.23	5.45
860760000	101	194.6	1.15	5.45
860770800	101	185.12	1.08	5.46
860781600	101	183.77	1.02	5.47
860792400	101	182.01	0.99	5.48
860803200	102	180.75	0.93	5.47
860814000	102	152.65	0.88	8.51
860824800	102	146.91	0.84	8.46
860835600	102	144.06	0.82	8.37
860846400	102	143.25	0.86	8.25
860857200	102	306.43	1.11	3.29
860868000	102	301.16	0.94	3.63
860878800	102	297.53	0.85	3.61
860889600	103	157.15	0.78	8.17
860900400	103	160.48	0.9	8.49
860911200	103	204.65	1.23	5.78
860922000	103	196.37	1.47	6.23
860932800	103	193.55	1.77	6.21
860943600	103	187.83	1.9	6.32
860954400	103	184.16	1.83	6.45
860965200	103	181.32	1.73	6.31
860976000	104	179.81	1.57	6.19
860986800	104	177.46	1.43	6.12
860997600	104	175.8	1.3	6.06
861008400	104	173.83	1.17	6.02
861019200	104	174.15	1.07	5.97
861030000	104	172.49	0.98	5.97
861040800	104	171.54	0.9	5.97
861051600	104	129.63	0.85	9.17
861062400	105	122.2	0.79	9.23
861073200	105	119.38	0.75	9.23
861084000	105	112.96	0.72	9.22
861094800	105	112.95	0.69	9.18
861105600	105	109.06	0.67	9.14
861116400	105	199.6	0.95	3.14
861127200	105	189.52	1.42	4.45
861138000	105	191.95	1.85	5.34
861148800	106	191.35	1.99	5.79
861159600	106	183.98	1.89	6.14
861170400	106	180.68	1.74	6.3
861181200	106	178.39	1.56	6.34
861192000	106	177.44	1.37	6.39
861202800	106	177.57	1.34	6.65
861213600	106	324.15	1.28	3.58
861224400	106	321.68	1.16	3.74
861235200	107	323.92	1.08	3.88
861246000	107	324.81	1.04	3.87
861256800	107	322.57	0.85	3.87
861267600	107	141.31	0.7	8.3
861278400	107	138.91	0.61	8.33
861289200	107	145.68	0.61	8.37
861300000	107	150.42	0.66	8.42
861310800	107	149.62	0.74	8.42
861321600	108	323.75	1.11	3.28
861332400	108	318.44	1.23	3.99
861343200	108	314.94	1.48	4.33
861354000	108	324.65	1.84	4.76
861364800	108	327.19	1.63	5.16
861375600	108	326.42	1.17	5.14
861386400	108	330.38	0.89	5.12
861397200	108	336.89	0.8	5.12
861408000	109	224.25	0.89	3.6
861418800	109	216.3	1.22	4.33
861429600	109	206.03	1.79	5.55
861440400	109	192.84	2.13	6.26
861451200	109	192.28	2.1	6.8
861462000	109	189.95	2.03	7.02
861472800	109	187.77	1.93	7.04
861483600	109	183.6	1.79	6.93
861494400	110	180.6	1.65	6.84
861505200	110	191.68	1.57	10.99
861516000	110	190.85	1.53	10.89
861526800	110	187.16	1.75	10.69
861537600	110	189.07	2.27	6.44
861548400	110	184.95	2.25	7.36
861559200	110	183.54	2.02	8.14
861570000	110	185.29	2.01	8.17
861580800	111	190.54	2.18	8.2
861591600	111	187.95	2.25	8.06
861602400	111	184.92	2.2	7.76
861613200	111	182.33	2.12	7.54
861624000	111	181.66	2.04	7.39
861634800	111	177.33	2.01	7.18
861645600	111	175.35	1.93	7.02
861656400	111	171.87	1.78	7
861667200	112	169.36	1.62	7.04
861678000	112	166.54	1.51	7.17
861688800	112	164.2	1.43	7.37
861699600	112	161.79	1.38	7.68
861710400	112	158.72	1.39	8.14
861721200	112	156.22	1.5	8.51
861732000	112	152.81	1.55	8.93
861742800	112	202.3	1.93	5.54
861753600	113	193.71	2.02	6.67
861764400	113	192.57	2.08	7.2
861775200	113	194.56	2.28	7.67
861786000	113	192.6	2.52	8.14
861796800	113	193.65	2.61	8.46
861807600	113	191	2.61	8.61
861818400	113	188.94	2.47	8.53
861829200	113	184.02	2.24	8.26
861840000	114	180.15	1.99	8.04
861850800	114	173.39	1.79	7.71
861861600	114	170.28	1.58	7.54
861872400	114	167.17	1.41	7.43
861883200	114	165.07	1.3	7.33
861894000	114	354.99	1.33	3.5
861904800	114	352.59	1.13	3.57
861915600	114	352.52	1.21	3.85
861926400	115	315.81	0.91	4.6
861937200	115	193.34	1.97	4.92
861948000	115	191.2	2.45	6.3
861958800	115	188.3	2.31	6.76
861969600	115	187.22	2.12	6.92
861980400	115	184.75	1.81	6.92
861991200	115	184.65	1.51	6.89
862002000	115	186.16	1.37	6.79
862012800	116	189.95	1.22	6.64
862023600	116	189.3	1.1	6.46
862034400	116	186.58	0.99	6.36
862045200	116	306.41	1.21	3.4
862056000	116	304.15	1.36	4.02
862066800	116	300.14	1.27	4.33
862077600	116	292.16	1.09	4.3
862088400	116	276.61	1.1	4.26
862099200	117	267.85	1.15	4.31
862110000	117	197.31	1.2	6.52
862120800	117	198.31	1.23	7.3
862131600	117	186.78	1.21	10.86
862142400	117	189.02	1.18	10.99
862153200	117	187.44	1.19	11.15
862164000	117	311.29	1.38	3.23
862174800	117	301.17	1.47	3.9
862185600	118	292.89	1.48	4.24
862196400	118	293.66	1.47	4.29
862207200	118	291.74	1.29	4.31
862218000	118	199.55	1.31	11.87
862228800	118	205.9	1.65	11.35
862239600	118	201.9	1.95	11.73
862250400	118	203.46	2.09	12.13
862261200	118	198.89	2.07	12.37
862272000	119	199.78	1.93	12.4
862282800	119	196.56	1.79	12.44
862293600	119	182.1	1.63	7.79
862304400	119	179.07	1.51	7.84
862315200	119	177.98	1.44	7.88
862326000	119	175.83	1.52	7.83
862336800	119	175.01	1.34	7.8
862347600	119	173	1.22	7.77
862358400	120	172.46	1.11	7.79
862369200	120	171.33	1.01	7.84
862380000	120	171.65	0.93	7.93
862390800	120	174.89	0.9	8.03
862401600	120	176.42	0.83	8.03
862412400	120	172.37	0.75	7.98
862423200	120	173.13	0.69	7.91
862434000	120	172.2	0.64	7.83
862444800	121	172.17	0.59	7.79
862455600	121	171.61	0.56	7.83
862466400	121	109.17	0.52	11.27
862477200	121	108.07	0.49	11.16
862488000	121	104.53	0.48	11.09
862498800	121	108.95	0.5	11
862509600	121	106.44	0.6	10.87
862520400	121	3.57	1	3.44
862531200	122	4.75	0.85	3.65
862542000	122	16.04	0.73	4.15
862552800	122	142.36	0.69	14.35
862563600	122	136.3	0.7	14.02
862574400	122	133.18	0.69	13.77
862585200	122	275.93	0.9	3.12
862596000	122	270.45	0.8	3.48
862606800	122	132.58	0.69	13.3
862617600	123	131.01	0.6	13.14
862628400	123	137.05	0.56	12.98
862639200	123	141.17	0.54	12.91
862650000	123	146.1	0.53	12.92
862660800	123	142.26	0.51	12.95
862671600	123	140.13	0.5	13
862682400	123	135.84	0.5	13.1
862693200	123	136.7	0.49	13.12
862704000	124	134.24	0.49	13.01
862714800	124	132.8	0.49	12.67
862725600	124	126.97	0.5	12.43
862736400	124	124.55	0.53	12.31
862747200	124	117.71	0.6	12.29
862758000	124	116.17	0.78	12.4
862768800	124	359.82	1.08	3.24
862779600	124	103.49	1.06	17.58
862790400	125	97.53	1.09	16.81
862801200	125	102.69	1.14	16.13
862812000	125	98.34	1.21	15.43
862822800	125	103.12	1.3	14.91
862833600	125	100.45	1.26	14.77
862844400	125	105.33	1.22	14.66
862855200	125	102.6	1.17	14.51
862866000	125	107.15	1.14	14.24
862876800	126	102.78	1.09	13.86
862887600	126	106.94	1.05	13.7
862898400	126	103.87	1.02	13.6
862909200	126	108.14	1	13.52
862920000	126	105.09	0.97	13.43
862930800	126	109.28	0.95	13.31
862941600	126	106.02	0.94	13.1
862952400	126	108.71	0.91	12.79
862963200	127	105.55	0.88	12.59
862974000	127	109.21	0.87	12.45
862984800	127	106.18	0.88	12.37
