Unix	jday	dp	hs	tp
1072915200	1	137.4	0.47	6.24
1072926000	1	104.85	0.46	5.73
1072936800	1	80.6	0.47	5.47
1072947600	1	49.66	0.5	5.31
1072958400	1	45.57	0.51	5.34
1072969200	1	44.88	0.53	5.42
1072980000	1	57.93	0.51	5.63
1072990800	1	59.55	0.48	5.73
1073001600	2	60.43	0.48	5.77
1073012400	2	62.33	0.53	5.74
1073023200	2	85.85	0.96	3.33
1073034000	2	75.06	0.91	4.12
1073044800	2	73.81	0.76	4.2
1073055600	2	72.05	0.65	4.25
1073066400	2	89.18	0.6	9.97
1073077200	2	92.7	0.58	9.96
1073088000	3	89.64	0.59	9.97
1073098800	3	93.08	0.61	9.99
1073109600	3	89.54	0.89	10
1073120400	3	57.35	0.92	3.63
1073131200	3	89.66	0.8	9.94
1073142000	3	93.18	0.73	9.88
1073152800	3	90.03	0.7	9.78
1073163600	3	93.33	0.7	9.68
1073174400	4	92.42	0.72	9.53
1073185200	4	162.65	1.03	3.12
1073196000	4	146.33	0.94	3.53
1073206800	4	133.53	0.83	3.57
1073217600	4	92.84	0.76	9.31
1073228400	4	95.68	0.72	9.29
1073239200	4	51.25	0.85	3.18
1073250000	4	54.71	0.81	3.82
1073260800	5	52.94	0.83	4.31
1073271600	5	301.53	0.96	3.07
1073282400	5	294.47	0.95	3.43
1073293200	5	283.17	1.04	3.62
1073304000	5	275.22	0.96	3.98
1073314800	5	272.39	0.83	4.02
1073325600	5	87.55	0.75	10.04
1073336400	5	115.66	1.13	3.19
1073347200	6	94.82	1.19	4.01
1073358000	6	91.02	1.1	4.22
1073368800	6	90.24	1.02	4.27
1073379600	6	89.7	0.96	4.24
1073390400	6	90.63	0.9	4.24
1073401200	6	92.81	0.84	4.25
1073412000	6	95.25	0.8	9.81
1073422800	6	98.56	0.77	9.74
1073433600	7	97.28	0.77	9.63
1073444400	7	99.11	0.89	9.43
1073455200	7	72.77	1.12	3.92
1073466000	7	66.87	1.3	4.31
1073476800	7	68.02	1.35	4.55
1073487600	7	67.49	1.25	4.71
1073498400	7	67.03	1.15	4.74
1073509200	7	65.56	1.07	4.76
1073520000	8	60.91	1.04	4.78
1073530800	8	55.72	1.06	4.96
1073541600	8	63.48	1.09	5.31
1073552400	8	23.67	1.21	3.94
1073563200	8	35.09	1.17	4.26
1073574000	8	16.79	1.27	4.09
1073584800	8	29.46	1.19	4.44
1073595600	8	54.25	1.17	7.03
1073606400	9	53.84	1.12	7.47
1073617200	9	295.76	1.26	3.57
1073628000	9	285.03	1.16	4.01
1073638800	9	284	0.93	4.05
1073649600	9	286.72	0.8	3.96
1073660400	9	284.14	0.72	3.83
1073671200	9	87.74	0.59	9.11
1073682000	9	91.65	0.52	8.94
1073692800	10	80.99	0.45	8.7
1073703600	10	84.41	0.41	8.57
1073714400	10	82.59	0.41	8.42
1073725200	10	100.48	0.46	10.22
1073736000	10	97.83	0.49	10.41
1073746800	10	101.88	0.5	10.43
1073757600	10	96.27	0.49	10.35
1073768400	10	98.03	0.49	10.22
1073779200	11	93.54	0.51	10.11
1073790000	11	40.48	0.59	4.85
1073800800	11	46.42	0.75	4.99
1073811600	11	329.84	1	3.2
1073822400	11	62.66	0.91	5.46
1073833200	11	64.88	0.88	5.78
1073844000	11	66.12	0.86	5.88
1073854800	11	97.51	0.86	13.2
1073865600	12	92.41	0.96	13.37
1073876400	12	96.88	1.06	13.49
1073887200	12	92.92	1.11	13.54
1073898000	12	97.76	1.12	13.4
1073908800	12	94.29	1.16	13.23
1073919600	12	100.3	1.2	12.93
1073930400	12	96.97	1.23	12.46
1073941200	12	101.42	1.26	12.09
1073952000	13	98.93	1.27	11.75
1073962800	13	102.44	1.28	11.36
1073973600	13	99.47	1.28	11.15
1073984400	13	103.25	1.28	10.95
1073995200	13	100.55	1.28	10.74
1074006000	13	102.56	1.32	10.46
1074016800	13	99.75	1.41	10.31
1074027600	13	103.14	1.41	10.22
1074038400	14	100.64	1.49	10.15
1074049200	14	64.44	1.67	4.33
1074060000	14	69.51	1.81	4.72
1074070800	14	76.64	1.72	5.04
1074081600	14	70.47	1.63	5.46
1074092400	14	90.17	1.52	5.66
