Unix	jday	dp	hs	tp
1136991600	11	71.28	0.79	7.27
1137002400	11	203.68	0.83	3
1137013200	11	190.22	1.11	4.22
1137024000	12	176.97	0.92	4.79
1137034800	12	168.57	0.79	5.18
1137045600	12	169.56	0.71	5.44
1137056400	12	170.66	0.67	5.56
1137067200	12	64.74	0.88	3.26
1137078000	12	58.34	1.03	3.98
1137088800	12	64.96	1.04	4.63
1137099600	12	67.46	0.97	5.13
1137110400	13	63.56	0.89	5.36
1137121200	13	65.46	0.87	5.81
1137132000	13	67.7	0.93	6.24
1137142800	13	71.52	0.98	6.73
1137153600	13	75.44	0.77	7.18
1137164400	13	87.85	0.72	9.79
1137175200	13	86.7	0.7	9.79
1137186000	13	88.33	0.64	9.76
1137196800	14	86.6	0.61	9.68
1137207600	14	64.45	1.03	3.63
1137218400	14	62.39	1.2	4.27
1137229200	14	62.36	1.13	4.73
1137240000	14	65.92	0.96	5.08
1137250800	14	63.33	0.88	5.38
1137261600	14	71.19	0.89	6.02
1137272400	14	339.92	0.89	3.19
1137283200	15	87.6	0.64	8.53
1137294000	15	88.39	0.66	8.51
1137304800	15	87.67	0.72	8.51
1137315600	15	98.99	0.61	8.48
1137326400	15	109.91	0.56	8.72
1137337200	15	117.62	0.52	8.77
1137348000	15	114.15	0.49	8.7
1137358800	15	116.03	0.47	8.61
1137369600	16	135.93	0.51	8.84
1137380400	16	141.03	0.53	8.7
1137391200	16	148.24	0.61	11.18
1137402000	16	105.59	0.6	10.95
1137412800	16	92.4	0.62	10.79
1137423600	16	87.44	1.02	10.36
1137434400	16	82.97	0.81	10.1
1137445200	16	84.44	0.72	9.97
1137456000	17	83.25	0.71	9.84
1137466800	17	85.21	0.8	9.66
1137477600	17	84.84	0.79	9.44
1137488400	17	86.74	0.75	9.3
1137499200	17	85.62	0.93	9.24
1137510000	17	86.99	0.92	9.19
1137520800	17	11.24	0.87	3.63
1137531600	17	25.28	1.01	3.82
1137542400	18	34.57	0.84	4.38
1137553200	18	220.67	0.92	3.04
1137564000	18	197.4	1	3.99
1137574800	18	184.47	0.87	4.17
1137585600	18	181.62	0.74	5.51
1137596400	18	174.3	0.63	5.23
1137607200	18	175.74	0.58	11.97
1137618000	18	170.72	0.53	11.74
1137628800	19	176.03	0.51	11.82
1137639600	19	171.17	0.49	11.8
1137650400	19	176.36	0.49	11.9
1137661200	19	171.86	0.46	11.82
1137672000	19	176.13	0.47	11.66
1137682800	19	170.95	0.51	11.13
1137693600	19	175.63	0.57	10.97
1137704400	19	170.52	0.6	10.8
1137715200	20	174.74	0.61	10.84
1137726000	20	168.45	0.59	11.06
1137736800	20	52.91	0.96	2.69
1137747600	20	165.17	0.72	10.97
1137758400	20	166.91	0.64	10.67
1137769200	20	161.51	0.64	10.28
1137780000	20	165.09	0.59	10.11
1137790800	20	160.9	0.54	10.01
1137801600	21	163.43	0.52	9.96
1137812400	21	155.99	0.52	9.96
1137823200	21	146.14	0.59	10.56
1137834000	21	140.33	0.57	11.35
1137844800	21	169.46	0.62	11.77
1137855600	21	140.77	0.65	10.91
1137866400	21	144.74	0.58	10.76
1137877200	21	135.75	0.51	10.56
1137888000	22	135.36	0.46	10.5
1137898800	22	97.74	0.42	9.49
1137909600	22	96.27	0.4	9.4
1137920400	22	97.93	0.37	9.21
1137931200	22	95.8	0.36	9.12
1137942000	22	97.21	0.34	8.99
1137952800	22	93.01	0.34	8.66
1137963600	22	94.74	0.34	8.5
1137974400	23	93.66	0.6	8.44
1137985200	23	61.6	0.86	3.56
1137996000	23	64.55	1	4.24
1138006800	23	70.36	0.98	4.94
1138017600	23	68.93	0.93	5.31
1138028400	23	70.85	0.85	5.5
1138039200	23	67.71	0.8	5.8
1138050000	23	78.77	0.84	6.59
1138060800	24	83.5	0.93	7.17
1138071600	24	84.42	0.98	7.32
1138082400	24	81.48	1.05	7.47
1138093200	24	81.73	1.07	7.71
1138104000	24	80.68	1.07	7.64
1138114800	24	82.67	1.09	7.54
1138125600	24	78.77	1.18	7.63
1138136400	24	77.88	1.42	8.22
1138147200	25	74.5	1.57	8.63
1138158000	25	73.3	1.6	9.24
1138168800	25	70.79	1.51	9.47
1138179600	25	71.46	1.38	9.77
1138190400	25	68.78	1.31	9.87
1138201200	25	71.3	1.27	9.92
1138212000	25	69.01	1.16	9.93
1138222800	25	71.71	1.06	9.95
1138233600	26	69.39	1	9.96
1138244400	26	71.93	0.96	9.97
1138255200	26	69.62	0.93	9.96
1138266000	26	72.14	0.89	9.95
1138276800	26	69.97	0.88	9.9
1138287600	26	72.88	0.86	9.83
1138298400	26	71.48	0.82	9.68
1138309200	26	76.78	0.81	9.45
1138320000	27	74.51	1.03	9.32
1138330800	27	76.23	1.22	9.29
1138341600	27	81.69	1.37	4.58
1138352400	27	75.64	1.3	9.2
1138363200	27	73.84	1.14	9.13
1138374000	27	76.34	1.02	9.07
1138384800	27	74.74	0.96	8.99
1138395600	27	77.05	0.91	8.95
1138406400	28	75.46	0.89	8.95
1138417200	28	77.67	0.87	9.06
1138428000	28	75.99	0.89	9.22
1138438800	28	77.16	0.87	9.86
1138449600	28	71.87	0.86	10.69
1138460400	28	73.9	0.84	10.73
1138471200	28	71.27	0.84	10.71
1138482000	28	73.96	0.84	10.59
1138492800	29	73.89	0.84	10.21
1138503600	29	76.05	0.84	9.97
1138514400	29	74.5	0.91	9.86
1138525200	29	76.97	0.93	9.76
1138536000	29	75.62	1.01	9.65
1138546800	29	77.96	0.99	9.5
1138557600	29	76.59	0.94	9.31
1138568400	29	78.99	0.88	9.21
1138579200	30	77.73	0.85	9.13
1138590000	30	79.92	0.81	9.07
1138600800	30	78.65	0.77	9
1138611600	30	80.83	0.72	8.95
1138622400	30	79.51	0.69	8.9
1138633200	30	81.86	0.68	8.83
1138644000	30	80.4	0.66	8.73
1138654800	30	81.74	0.62	8.61
1138665600	31	80.45	0.89	8.49
1138676400	31	82.61	0.84	8.47
1138687200	31	81.39	0.57	8.47
1138698000	31	83.88	0.63	8.47
1138708800	31	173.38	0.77	6.12
1138719600	31	170.54	0.78	6.42
1138730400	31	167.45	0.73	6.45
1138741200	31	106.94	0.67	8.17
1138752000	32	97.95	0.62	8.25
1138762800	32	96.4	0.65	8.12
1138773600	32	92.56	0.7	8.14
1138784400	32	92.49	0.69	7.9
1138795200	32	89.49	0.66	7.96
1138806000	32	96.23	0.68	7.8
1138816800	32	78.14	0.85	3.47
1138827600	32	70.28	1.05	3.98
1138838400	33	67.22	1.39	4.69
1138849200	33	67.63	1.55	5.26
1138860000	33	67.9	1.54	5.63
1138870800	33	68.63	1.31	5.73
1138881600	33	68	1.08	5.79
1138892400	33	67.7	0.92	5.87
1138903200	33	234.26	1.12	3.3
1138914000	33	222.29	1.06	3.82
1138924800	34	218.36	0.96	3.9
1138935600	34	199.89	0.85	4.09
1138946400	34	193.98	0.8	4.05
1138957200	34	192.31	0.79	3.92
1138968000	34	189.53	0.73	3.92
1138978800	34	126.83	0.69	10.27
1138989600	34	131.27	0.67	10.07
1139000400	34	130.2	0.66	9.95
1139011200	35	129.65	0.67	9.85
1139022000	35	125.37	0.68	9.72
1139032800	35	124.99	0.7	9.52
1139043600	35	122.99	0.72	9.25
1139054400	35	121.65	0.71	9.13
1139065200	35	120.33	0.68	9.05
1139076000	35	121.05	0.66	8.95
1139086800	35	120.99	0.66	8.85
1139097600	36	122.38	0.92	8.76
1139108400	36	183.12	1.05	4.46
1139119200	36	179.39	1.11	4.81
1139130000	36	172.69	1.02	5.39
1139140800	36	168.95	0.87	5.64
1139151600	36	123.28	0.78	8.08
1139162400	36	123.03	0.71	8.14
1139173200	36	122.2	0.67	8.14
1139184000	37	122.65	0.65	8.18
1139194800	37	122.77	0.64	8.22
1139205600	37	124.09	0.69	8.49
1139216400	37	122.78	0.71	9.04
1139227200	37	120.84	0.78	9.02
1139238000	37	115.82	0.85	8.95
1139248800	37	68.58	0.98	4.02
1139259600	37	84.54	1.03	4.6
1139270400	38	74.3	1.18	4.74
1139281200	38	76.89	1.27	5.22
1139292000	38	80.17	1.25	5.61
1139302800	38	76.68	1.21	5.82
1139313600	38	78.67	1.19	6.29
1139324400	38	77.84	1.17	6.37
1139335200	38	78.2	1.1	6.35
1139346000	38	79.06	0.99	6.32
1139356800	39	77.23	0.93	6.44
1139367600	39	84.25	0.94	7.21
1139378400	39	83.9	0.97	7.24
1139389200	39	81.72	0.95	7.02
1139400000	39	84.76	1	6.96
1139410800	39	88.43	1.29	7.13
1139421600	39	94.73	1.64	7.65
1139432400	39	95.98	1.81	7.76
1139443200	40	92.64	1.94	8.06
1139454000	40	90.81	2.22	8.28
1139464800	40	87.48	2.46	8.44
1139475600	40	85.66	2.38	8.67
1139486400	40	83.78	2.25	8.74
1139497200	40	85.69	2.12	8.75
1139508000	40	84.71	2.01	8.74
1139518800	40	87.24	1.92	8.66
1139529600	41	85.56	1.88	8.56
1139540400	41	86.48	1.87	8.46
1139551200	41	85.2	1.91	8.39
1139562000	41	86.32	1.86	8.29
1139572800	41	84.79	1.79	8.22
1139583600	41	86.14	1.74	8.22
1139594400	41	85.35	1.69	8.31
1139605200	41	87.05	1.62	8.36
1139616000	42	85.51	1.6	8.37
1139626800	42	86.48	1.56	8.33
1139637600	42	84.25	1.51	8.24
1139648400	42	85.41	1.45	8.09
1139659200	42	79.36	1.4	7.88
1139670000	42	93.66	1.29	8.9
1139680800	42	93.43	1.18	9.13
1139691600	42	78.63	1.13	7.71
1139702400	43	75.46	1.09	7.72
1139713200	43	75.68	1.01	7.72
1139724000	43	73.64	0.95	7.68
1139734800	43	75.27	0.8	7.69
1139745600	43	108.68	0.62	9.6
1139756400	43	98.17	0.73	9.5
1139767200	43	100.02	0.78	9.24
1139778000	43	160.97	0.77	4.99
1139788800	44	94.24	0.75	7.41
1139799600	44	105.56	0.77	7.44
1139810400	44	102.43	0.89	7.47
1139821200	44	80.04	0.91	3.65
1139832000	44	79.15	0.85	3.75
1139842800	44	73.35	0.75	3.9
1139853600	44	76.65	0.73	6.95
1139864400	44	73.16	0.77	5.79
1139875200	45	74.15	0.78	5.99
1139886000	45	72.3	0.88	6.09
1139896800	45	68.96	0.72	6.23
1139907600	45	78.82	0.58	9.16
1139918400	45	76.47	0.62	9.19
1139929200	45	78.63	0.66	9.21
1139940000	45	76.56	0.57	9.21
1139950800	45	78.45	0.56	9.19
1139961600	46	76.55	0.61	9.11
1139972400	46	79.28	0.67	8.98
1139983200	46	78.86	0.71	8.87
1139994000	46	82.88	0.66	8.83
1140004800	46	83.73	0.62	8.87
1140015600	46	87.34	0.58	8.91
1140026400	46	85.76	0.54	8.9
1140037200	46	86.56	0.51	8.86
1140048000	47	83.94	0.5	8.83
1140058800	47	85.11	0.47	8.8
1140069600	47	82.75	0.49	8.76
1140080400	47	84.33	0.47	8.7
1140091200	47	82.78	0.44	8.58
1140102000	47	84.35	0.4	8.51
1140112800	47	83.41	0.46	8.48
1140123600	47	73.84	0.82	6.34
1140134400	48	76.64	0.92	6.69
1140145200	48	77.85	0.8	6.97
1140156000	48	81.84	0.66	7.46
1140166800	48	84.12	0.56	7.68
1140177600	48	84.4	0.51	7.98
1140188400	48	86.43	0.46	8.2
1140199200	48	85.28	0.45	8.26
1140210000	48	87.39	0.43	8.2
1140220800	49	74.48	0.89	2.66
1140231600	49	72.11	0.97	3.6
1140242400	49	72.04	1.14	4.01
1140253200	49	68.31	1.13	4.3
1140264000	49	63.27	1.12	4.34
1140274800	49	63.45	1.09	4.56
1140285600	49	65.23	1.05	4.67
1140296400	49	67.83	0.99	4.7
1140307200	50	70.34	1.01	4.69
1140318000	50	71.9	1.07	4.75
1140328800	50	71.65	1.18	4.82
1140339600	50	82.98	1.18	10.95
1140350400	50	81.69	1.18	10.97
1140361200	50	86.42	1.16	10.95
1140372000	50	87.1	1.15	11.22
1140382800	50	98.98	1.11	11.65
1140393600	51	99.77	1.08	11.91
1140404400	51	98.94	1.06	11.89
1140415200	51	94.88	1.04	11.89
1140426000	51	93.79	1	11.86
1140436800	51	89.94	0.99	11.83
1140447600	51	89.5	1	11.8
1140458400	51	86.93	1.01	11.78
1140469200	51	88.51	1.01	11.7
1140480000	52	87.5	1.01	11.56
1140490800	52	88.62	1.01	11.14
1140501600	52	89.48	1.03	11.1
1140512400	52	93.01	1.05	11.32
1140523200	52	89.41	1.14	11.65
1140534000	52	91.11	1.09	11.72
1140544800	52	89.95	1.08	11.69
1140555600	52	91.42	1.09	11.63
1140566400	53	87.08	1.1	12.71
1140577200	53	89.45	1.33	12.71
1140588000	53	88.85	1.29	12.85
1140598800	53	90.18	1.16	12.93
1140609600	53	89.71	1.13	13.02
1140620400	53	90.65	1.15	13.26
1140631200	53	88.83	1.16	13.98
1140642000	53	91	1.24	13.89
1140652800	54	90.47	1.54	13.25
1140663600	54	91.45	1.74	13.09
1140674400	54	91.37	1.75	13.03
1140685200	54	92.56	1.54	12.92
1140696000	54	92.66	1.25	12.72
1140706800	54	95.2	1.06	12.37
1140717600	54	95.08	0.92	12.16
1140728400	54	95.77	0.81	12.04
1140739200	55	97.25	0.73	11.96
1140750000	55	100.22	0.68	11.84
1140760800	55	107.32	0.64	11.59
1140771600	55	117.96	0.59	11.18
1140782400	55	138.51	0.56	10.99
1140793200	55	150.46	0.53	10.95
1140804000	55	171.11	0.54	11.56
1140814800	55	168.14	0.53	11.77
1140825600	56	174.43	0.53	11.97
1140836400	56	169.62	0.54	12.11
1140847200	56	175	0.8	12.22
1140858000	56	169.56	0.81	12.39
1140868800	56	173.94	0.79	12.53
1140879600	56	167.49	0.72	13
1140890400	56	171.16	0.91	14.03
1140901200	56	166.93	0.84	14.09
1140912000	57	174.15	0.77	13.92
1140922800	57	169.64	0.68	12.78
1140933600	57	174.21	0.69	12.12
1140944400	57	169.52	0.65	11.69
1140955200	57	173.82	0.62	11.56
1140966000	57	169.81	0.56	10.94
1140976800	57	168.23	0.5	10.45
1140987600	57	164.16	0.42	10.17
1140998400	58	167.44	0.36	10.12
1141009200	58	162.19	0.31	9.96
1141020000	58	166.01	0.31	9.9
1141030800	58	336.42	0.65	2.98
1141041600	58	311.36	0.54	2.98
1141052400	58	222.54	1.21	3.98
1141063200	58	202.36	1.77	5.26
1141074000	58	190.3	1.67	5.43
1141084800	59	195.9	1.47	5.19
1141095600	59	169.48	1.27	7.56
1141106400	59	166.41	1.02	7.58
1141117200	59	163.32	0.87	7.43
1141128000	59	159.48	0.78	7.21
1141138800	59	159.63	0.8	7.02
1141149600	59	154.9	0.79	6.92
1141160400	59	150.68	0.67	6.89
1141171200	60	147.41	0.57	6.88
1141182000	60	329.86	0.72	3.09
1141192800	60	296.32	0.56	3.22
1141203600	60	206.16	0.9	5
1141214400	60	193.02	1.28	6.02
1141225200	60	182.05	1.18	6.74
1141236000	60	173.74	0.94	7.12
1141246800	60	173.54	0.76	7.56
1141257600	61	163.26	0.67	10.68
1141268400	61	156.45	0.6	10.86
1141279200	61	162.45	0.54	11.02
1141290000	61	159.97	0.52	11.12
1141300800	61	217.04	1.57	4.34
1141311600	61	192.74	2.11	5.52
1141322400	61	189.59	2.01	5.55
1141333200	61	172.49	1.99	9.81
1141344000	62	206.57	2.26	5.24
1141354800	62	192.5	2.56	5.75
1141365600	62	175.74	2.65	10.13
1141376400	62	170.3	2.48	10.25
1141387200	62	173.51	2.34	10.28
1141398000	62	167.78	2.26	9.99
1141408800	62	170.37	2.19	9.89
1141419600	62	162.38	2.07	9.52
1141430400	63	162.86	1.96	9.29
1141441200	63	157.9	1.86	8.95
1141452000	63	158.04	1.69	8.93
1141462800	63	152.56	1.47	8.96
1141473600	63	149.92	1.31	8.99
1141484400	63	143.94	1.22	8.78
1141495200	63	123.21	1.18	10.56
1141506000	63	119.25	1.15	10.68
1141516800	64	118.67	1.12	10.74
1141527600	64	117.42	1.08	10.91
1141538400	64	118.07	1.08	10.93
1141549200	64	117.94	1.1	10.71
1141560000	64	142.41	1.05	10.48
1141570800	64	156.88	1.01	10.66
1141581600	64	166.46	0.94	10.97
1141592400	64	159.57	0.89	11.68
1141603200	65	163.03	0.87	11.8
1141614000	65	156.17	0.92	11.68
1141624800	65	157.54	0.91	11.73
1141635600	65	152.2	0.92	11.62
1141646400	65	154.48	0.9	11.5
1141657200	65	150.88	0.9	11.22
1141668000	65	152.93	0.77	11.09
1141678800	65	150.04	0.76	10.95
1141689600	66	153.87	0.77	11
1141700400	66	152.46	0.66	10.95
1141711200	66	154.25	0.61	10.87
1141722000	66	150	0.55	10.69
1141732800	66	151.7	0.51	10.71
1141743600	66	147.77	0.59	10.7
1141754400	66	149.15	0.5	10.9
1141765200	66	145.57	0.41	10.95
1141776000	67	146.8	0.37	11.12
1141786800	67	142.23	0.34	11.28
1141797600	67	137.77	0.32	11.58
1141808400	67	138.68	0.53	11.58
1141819200	67	169.39	0.63	3.85
1141830000	67	172.59	0.61	4.33
1141840800	67	210.59	0.77	3.13
1141851600	67	200.88	0.97	3.71
1141862400	68	200.89	0.95	3.94
1141873200	68	177.01	0.81	6.87
1141884000	68	174.49	0.67	6.8
1141894800	68	174.77	0.57	6.68
1141905600	68	44.41	0.68	2.74
1141916400	68	146.19	0.54	11.9
1141927200	68	151.16	0.45	11.85
1141938000	68	149.85	0.39	11.65
1141948800	69	156.66	0.48	11.55
1141959600	69	358.77	0.67	3.19
1141970400	69	358.63	0.69	3.32
1141981200	69	3.29	0.65	3.44
1141992000	69	205.02	0.69	3.05
1142002800	69	188.52	0.86	4.25
1142013600	69	177.86	0.72	5.36
1142024400	69	170.02	0.63	5.8
1142035200	70	169.08	0.69	5.67
1142046000	70	64.52	0.72	3.52
1142056800	70	119.72	0.65	10.38
1142067600	70	305.76	1	2.63
1142078400	70	293.02	0.98	3.52
1142089200	70	290.44	0.92	3.72
1142100000	70	168.66	0.73	11.61
1142110800	70	218.5	0.91	3.49
1142121600	71	203.35	0.97	4
1142132400	71	192.09	0.93	4.02
1142143200	71	134.09	0.93	9.86
1142154000	71	123.72	0.94	9.73
1142164800	71	121.03	0.86	9.65
1142175600	71	130.09	0.77	9.29
1142186400	71	125.31	0.73	9.22
1142197200	71	122.9	0.68	9.07
1142208000	72	121.62	0.88	9.06
1142218800	72	70.57	1.05	3.63
1142229600	72	77.01	1.18	4.05
1142240400	72	66.4	1.09	4.28
1142251200	72	59.79	1.05	4.34
1142262000	72	61.45	1	4.71
1142272800	72	62.78	0.99	5.27
1142283600	72	64.84	1.05	5.9
1142294400	73	66.59	1.1	6.47
1142305200	73	65.56	1.08	6.5
1142316000	73	75.13	1.08	7.26
1142326800	73	75.08	1.06	7.49
1142337600	73	73.11	1.23	7.6
1142348400	73	80.15	1.01	7.92
1142359200	73	68.36	0.89	6.97
1142370000	73	70.24	0.78	6.94
1142380800	74	104.42	0.68	10.19
1142391600	74	102.46	0.63	10.19
1142402400	74	97.22	0.6	10.25
1142413200	74	92.95	0.59	10.26
1142424000	74	88.1	0.58	10.1
1142434800	74	86.18	0.69	9.98
1142445600	74	81.98	0.79	9.98
1142456400	74	80.64	0.84	10.09
1142467200	75	76.32	0.84	10.29
1142478000	75	75.99	0.9	10.46
1142488800	75	72.77	0.94	10.39
1142499600	75	74.21	0.92	10.22
1142510400	75	72.12	0.9	10.08
1142521200	75	74.26	0.89	9.97
1142532000	75	72.52	0.88	9.88
1142542800	75	75.46	0.85	9.78
1142553600	76	74.34	0.83	9.59
1142564400	76	77.69	0.82	9.45
1142575200	76	76.28	0.81	9.37
1142586000	76	78.69	0.77	9.32
1142596800	76	77.7	0.75	9.24
1142607600	76	81.07	0.89	9.19
1142618400	76	81.72	1.13	9.14
1142629200	76	87.37	1.19	9.09
1142640000	77	67.67	1.2	4.44
1142650800	77	74.37	1.17	5
1142661600	77	70.12	1.1	5.29
1142672400	77	69.9	0.99	5.72
1142683200	77	65.6	0.87	5.75
1142694000	77	62.98	0.76	5.73
1142704800	77	61.19	0.87	5.7
1142715600	77	61.02	0.69	5.68
1142726400	78	62.08	0.6	5.63
1142737200	78	142.08	0.58	11.97
1142748000	78	134.82	0.57	11.93
1142758800	78	128.36	0.52	11.83
1142769600	78	124.86	0.47	11.56
1142780400	78	126.35	0.45	11.05
1142791200	78	59.27	0.76	3.19
1142802000	78	59.85	0.77	3.49
1142812800	79	60.05	0.78	3.56
1142823600	79	65.37	0.78	3.96
1142834400	79	68.83	0.73	4.31
1142845200	79	72.09	0.67	4.76
1142856000	79	79.19	0.64	5.42
1142866800	79	77.27	0.65	5.56
1142877600	79	74.98	0.65	5.77
1142888400	79	73.36	0.59	5.78
1142899200	80	224.23	0.87	3.28
1142910000	80	211.54	0.92	3.68
1142920800	80	202.7	1.05	4.13
1142931600	80	195.1	1.21	4.59
1142942400	80	190.41	1.22	4.8
1142953200	80	188.68	1.12	4.89
1142964000	80	174.23	0.93	5.17
1142974800	80	166.48	0.77	5.33
1142985600	81	160.88	0.69	5.26
1142996400	81	156.61	0.65	5.18
1143007200	81	152.41	0.63	5.1
1143018000	81	149.14	0.6	5.01
1143028800	81	143.8	0.57	4.82
1143039600	81	142.03	0.55	4.66
1143050400	81	101.92	0.53	10.41
1143061200	81	101.93	0.51	10.25
1143072000	82	102.09	0.52	10.29
1143082800	82	121.32	0.59	4.22
1143093600	82	85.98	0.69	5.39
1143104400	82	85.71	0.73	5.43
1143115200	82	172.41	0.83	15.46
1143126000	82	170.39	0.91	14.98
1143136800	82	174.37	0.98	14.53
1143147600	82	170.16	0.92	13.84
1143158400	83	174.26	0.87	13.25
1143169200	83	169.08	0.84	12.8
1143180000	83	168.68	0.94	11.94
1143190800	83	150.04	1.17	4.87
1143201600	83	143.25	1.3	5.48
1143212400	83	83.08	1.3	10.03
1143223200	83	86.76	1.24	10.59
1143234000	83	87.93	1.17	10.73
1143244800	84	89.83	1.12	10.71
1143255600	84	94.59	1.08	10.57
1143266400	84	134.34	1.06	6.29
1143277200	84	131.87	1.05	6.38
1143288000	84	109.1	1.05	8.31
1143298800	84	107.79	1.05	8.38
1143309600	84	106.87	1.04	8.47
1143320400	84	106.65	1.03	8.54
1143331200	85	105.4	1.06	8.6
1143342000	85	104.65	1.15	8.59
1143352800	85	103.14	1.25	8.61
1143363600	85	85.27	1.35	5.08
1143374400	85	77.35	1.49	5.33
1143385200	85	80.98	1.5	5.63
1143396000	85	80.68	1.4	5.76
1143406800	85	81.17	1.31	5.89
1143417600	86	86.14	1.27	6.05
1143428400	86	85.1	1.25	6.27
1143439200	86	87.7	1.24	6.55
1143450000	86	86.66	1.21	6.94
1143460800	86	88.88	1.46	7.42
1143471600	86	89.65	1.41	7.88
1143482400	86	86.08	1.37	8.04
1143493200	86	85.79	1.39	8.19
1143504000	87	195.9	1.53	4.49
1143514800	87	188.73	1.46	4.96
1143525600	87	186.11	1.22	5.08
1143536400	87	83.81	1.03	8.96
1143547200	87	82.49	0.93	9.03
1143558000	87	84.53	0.9	9.12
1143568800	87	82.93	0.93	9.27
1143579600	87	155.87	0.99	5.69
1143590400	88	153.58	1.01	5.89
1143601200	88	144.82	0.99	6.3
1143612000	88	143.93	0.94	6.3
1143622800	88	143	0.88	6.27
1143633600	88	142.29	0.84	6.24
1143644400	88	141.58	0.8	6.19
1143655200	88	140.68	0.77	6.14
1143666000	88	139.43	0.75	6.07
1143676800	89	85.03	0.75	9.73
1143687600	89	137.55	0.85	5.91
1143698400	89	117.37	0.98	7.44
1143709200	89	115.43	0.97	7.62
1143720000	89	103.26	0.96	7.97
1143730800	89	104.39	0.95	8.06
1143741600	89	104.43	0.92	8.09
1143752400	89	104.8	0.92	8.11
1143763200	90	104.92	0.96	8.12
1143774000	90	105.79	1	8.18
1143784800	90	100.26	1.11	8.72
1143795600	90	101.65	1.12	8.87
1143806400	90	101.5	1.06	8.89
1143817200	90	101.69	0.98	8.85
1143828000	90	100.72	0.91	8.75
1143838800	90	104.57	0.86	8.38
1143849600	91	103.43	0.84	8.05
1143860400	91	106.65	0.88	7.82
1143871200	91	105.71	0.92	7.7
1143882000	91	104.95	0.89	7.64
1143892800	91	103.58	0.89	7.61
1143903600	91	102.34	0.91	7.67
1143914400	91	93.14	0.97	8.68
1143925200	91	96.06	1.01	8.31
1143936000	92	80.95	1.17	5.91
1143946800	92	79.9	1.45	6.31
1143957600	92	75.95	1.63	6.41
1143968400	92	77.05	1.62	6.46
1143979200	92	86.94	1.49	6.68
1143990000	92	88.07	1.35	6.77
1144000800	92	88.05	1.2	6.81
1144011600	92	87.14	1.05	6.83
1144022400	93	84.05	0.99	7.01
