Unix	jday	U.component_of_wind
978307200	1	1.23936848100426
978310800	1	0.966022277232599
978314400	1	-0.548665082339165
978318000	1	-2.12803423973988
978321600	1	-3.25413387207359
978325200	1	-4.01489860055713
978328800	1	-2.36225765962977
978332400	1	-3.43084594429654
978336000	1	-3.49025019177257
978339600	1	-3.2829824725163
978343200	1	-2.9064765426904
978346800	1	-2.32062733393481
978350400	1	-2.64940756194224
978354000	1	-0.321855304654806
978357600	1	1.29976635109725
978361200	1	2.89974753522076
978364800	1	4.6410154882471
978368400	1	5.67071815029918
978372000	1	0.64994745029357
978375600	1	3.9736842753722
978379200	1	4.69480903528875
978382800	1	4.66545974600475
978386400	1	4.577652560008
978390000	1	4.44125028228722
978393600	2	2.88997842897786
978397200	2	2.63138067551285
978400800	2	1.67770079477032
978404400	2	0.849642734871014
978408000	2	0.729563812094258
978411600	2	0.726090593157197
978415200	2	1.59086778014985
978418800	2	1.99812306496104
978422400	2	2.23367387454426
978426000	2	2.63042627195565
978429600	2	2.67000571422354
978433200	2	2.75537837010004
978436800	2	3.09664311956524
978440400	2	2.85329387872066
978444000	2	2.98453655571853
978447600	2	3.10294728124541
978451200	2	2.86890069061732
978454800	2	2.53084512447299
978458400	2	1.55594405137605
978462000	2	1.57211323281852
978465600	2	0.61521189299569
978469200	2	-0.530469056555344
978472800	2	-1.80846123160415
978476400	2	-3.03638986779283
978480000	3	-9.04098783162316
978483600	3	-7.87230187215529
978487200	3	-8.05361139694413
978490800	3	-8.36183607834838
978494400	3	-8.44851296297969
978498000	3	-8.46236564825042
978501600	3	-4.32933162559674
978505200	3	-5.96351936887073
978508800	3	-6.0685340030538
978512400	3	-5.98646950428467
978516000	3	-5.19868854443419
978519600	3	-4.50354296305429
978523200	3	-3.89938699394236
978526800	3	-3.20980753349434
978530400	3	-3.10718809117803
978534000	3	-3.03348177647007
978537600	3	-2.70427238704846
978541200	3	-2.32269861567854
978544800	3	-1.5033965809305
978548400	3	-1.81503490168378
