Unix	jday	U.component_of_wind
662688000	1	-6.81403746735044
662691600	1	-5.22474313394541
662695200	1	-4.26830110249195
662698800	1	-3.03349403837243
662702400	1	-1.09302052176753
662706000	1	1.44271826160792
662709600	1	3.33441523123602
662713200	1	3.51889737917607
662716800	1	2.89482876956254
662720400	1	2.30175716802314
662724000	1	1.87086377012904
662727600	1	1.66011744429205
662731200	1	4.37185770090643
662734800	1	3.35547622082198
662738400	1	3.85663184510268
662742000	1	6.25262239063552
662745600	1	8.75280731244391
662749200	1	9.76725425163709
662752800	1	10.5978326780635
662756400	1	9.26496402732495
662760000	1	8.55427147293455
662763600	1	7.4932454463384
662767200	1	6.89683746367582
662770800	1	6.45652558771731
662774400	2	5.82890138258239
662778000	2	6.29274796158993
662781600	2	6.14897214652535
662785200	2	5.81617105649788
662788800	2	5.76451068584524
662792400	2	5.89038683402567
662796000	2	6.42690331674052
662799600	2	6.21241290410911
662803200	2	5.95405344338552
662806800	2	5.88807067636064
662810400	2	5.87901727055609
662814000	2	5.83285407917218
662817600	2	8.64507472601364
662821200	2	7.86590269023957
662824800	2	7.33350992244608
662828400	2	6.98195139850962
662832000	2	7.03152126003231
662835600	2	7.01371668077771
662839200	2	7.65676705522822
662842800	2	7.36892199971631
662846400	2	6.75296958718128
662850000	2	5.70959844677298
662853600	2	4.62919754826964
662857200	2	3.74444671522229
662860800	3	2.09942890909042
662864400	3	2.10290349768791
662868000	3	1.44919142672052
662871600	3	0.44899663725161
662875200	3	-0.943686241451816
662878800	3	-1.97255738422965
662882400	3	-1.39807296498644
662886000	3	-1.46632007980951
662889600	3	-1.17398422975254
662893200	3	-0.521996480670798
662896800	3	0.309200521881244
662900400	3	1.02739585029954
662904000	3	2.83216639506273
662907600	3	2.71215784255241
662911200	3	2.12778612278226
662914800	3	2.0476322123842
662918400	3	2.34869536879056
662922000	3	2.44008369894255
662925600	3	0.722163917770221
662929200	3	1.25521703481535
662932800	3	1.12232743913736
662936400	3	0.419352001407523
662940000	3	-0.736602624089807
662943600	3	-1.82834480325611
662947200	4	-2.95692938007629
662950800	4	-3.59406126411024
662954400	4	-3.88216596080414
662958000	4	-4.49665174498545
662961600	4	-4.66440378275542
662965200	4	-4.71039940352736
662968800	4	-4.03592865304361
662972400	4	-3.37692771750445
662976000	4	-2.11212594036604
662979600	4	-0.0570885762381846
662983200	4	1.50897776893246
662986800	4	2.61867396069826
662990400	4	0.142727029440608
662994000	4	3.62817886700894
662997600	4	4.48047189058484
663001200	4	4.2745591216463
663004800	4	3.71815181501925
663008400	4	3.36819451971407
663012000	4	-0.968146856025135
663015600	4	2.23759655415661
663019200	4	3.15645534647945
663022800	4	3.0397896032536
663026400	4	1.87100210496169
663030000	4	1.03005474338727
663033600	5	-1.52471952581863
663037200	5	-0.0585145799823808
663040800	5	1.40190150150178
663044400	5	2.87518264003296
663048000	5	3.92083568687276
663051600	5	4.79428773467454
663055200	5	6.81331532377818
663058800	5	6.49087860765462
663062400	5	5.76769103613349
663066000	5	5.2771438449697
663069600	5	4.86164042141857
663073200	5	4.59034066162718
663076800	5	6.8900639484744
663080400	5	5.20495763094133
663084000	5	4.17866878863369
663087600	5	3.39955443637013
663091200	5	3.05946460036842
663094800	5	2.67567181611107
663098400	5	2.44513259913502
663102000	5	3.18447162732201
663105600	5	3.1115622865703
663109200	5	2.25129685541404
663112800	5	1.49072221284291
663116400	5	0.886629164508479
663120000	6	5.24205762270146
663123600	6	2.56930967608567
663127200	6	2.27343209514352
663130800	6	2.11695295336684
663134400	6	2.69605206996517
663138000	6	3.09591318717492
663141600	6	3.66760328737453
663145200	6	3.13185955635853
663148800	6	2.53939401249447
663152400	6	2.72028653897475
663156000	6	2.63391990325332
663159600	6	2.17308832751937
663163200	6	2.87451014544797
663166800	6	3.42639057423638
663170400	6	4.38417612316559
663174000	6	4.60597646662726
663177600	6	3.05037470374338
663181200	6	2.02765367123992
663184800	6	3.31705253305551
663188400	6	2.0113442143932
663192000	6	1.11316427497918
663195600	6	0.242286807554214
663199200	6	-2.41609806592657
663202800	6	-2.71248368625846
663206400	7	-1.23847390086351
663210000	7	3.50002660500051
663213600	7	7.20493523531345
663217200	7	8.01999345880489
663220800	7	7.46341562984802
663224400	7	7.1766268443835
663228000	7	6.36867620670547
663231600	7	7.51217393444469
663235200	7	6.91961107620852
663238800	7	3.91694731972088
663242400	7	2.10871487433566
663246000	7	0.932894055588296
663249600	7	4.09913854054206
663253200	7	3.59189725139437
663256800	7	3.03757653573608
663260400	7	2.93896142509058
663264000	7	3.22268937681101
663267600	7	3.33002824918437
663271200	7	1.69951459958763
663274800	7	3.20226330257086
663278400	7	3.13191303606791
663282000	7	2.44849697267054
663285600	7	1.38067200117494
663289200	7	0.791262147960368
663292800	8	-2.26255938420949
663296400	8	0.508956342132707
663300000	8	2.81883944772526
663303600	8	5.19134876862959
663307200	8	6.86955298935972
663310800	8	7.65003961108664
663314400	8	7.78919326775792
663318000	8	6.90644421386097
663321600	8	5.0412757176695
663325200	8	4.37708847805919
663328800	8	5.89961420808698
663332400	8	6.99896677448495
663336000	8	10.4822691386044
663339600	8	8.66334922426858
663343200	8	7.82650127724778
663346800	8	7.23534872989688
663350400	8	7.02150966682883
663354000	8	6.80479019054637
663357600	8	8.12856798859309
663361200	8	7.33572465944541
663364800	8	7.17639390412114
663368400	8	6.78502059447141
663372000	8	6.20312170044934
663375600	8	5.417724701624
663379200	9	5.07046716375455
663382800	9	5.02879961409584
663386400	9	4.90565236230192
663390000	9	4.9210169155589
663393600	9	4.90202013624823
663397200	9	5.0018862595842
663400800	9	4.49118570274894
663404400	9	5.48065924529127
663408000	9	5.52462873866424
663411600	9	5.66805638834483
663415200	9	5.61004396516154
663418800	9	5.56469603821713
663422400	9	4.19401837273858
663426000	9	4.47511215334559
663429600	9	4.55153685482395
663433200	9	4.2951096633567
663436800	9	3.89424915337031
663440400	9	3.45468249394634
663444000	9	3.18664260529517
663447600	9	2.71592551972973
663451200	9	2.39471600449247
663454800	9	1.94995616057874
663458400	9	0.556072629261254
663462000	9	-0.759639835597834
663465600	10	-0.0129368722554222
663469200	10	-0.458872183094872
663472800	10	-0.609882514349116
663476400	10	-0.962289841879411
663480000	10	-1.96192426892043
663483600	10	-2.70833357068604
663487200	10	-1.58769981192812
663490800	10	-2.12933470793762
663494400	10	-2.46847001082637
663498000	10	-2.34036633478172
663501600	10	-1.62985066780179
663505200	10	-0.888761695187749
663508800	10	0.331279829981871
663512400	10	1.20709505936466
663516000	10	1.75546289592861
663519600	10	1.79356006113451
663523200	10	1.81972637474344
663526800	10	1.80665416588045
663530400	10	1.10594039805339
663534000	10	1.54869672478191
663537600	10	1.42680029269388
663541200	10	0.564257065318955
663544800	10	-0.825921257674089
663548400	10	-2.3880050769406
663552000	11	-3.9350607189389
663555600	11	-4.85761618647877
663559200	11	-6.16700077190851
663562800	11	-7.34694911740511
663566400	11	-7.90727417925652
663570000	11	-8.14619687855672
663573600	11	-6.61751656791739
663577200	11	-6.45527914226618
663580800	11	-5.68077367756751
663584400	11	-4.7015969011423
663588000	11	-3.74402067279383
663591600	11	-2.91040261171422
663595200	11	-5.35672922261454
663598800	11	-3.89389444978395
663602400	11	-2.96345190818539
663606000	11	-2.1701537043342
663609600	11	-1.51683015625591
663613200	11	-0.971964289917051
663616800	11	-1.77663969364615
663620400	11	-0.287532024609189
663624000	11	-0.306447745908865
663627600	11	-1.16942912591313
663631200	11	-2.51431873330966
663634800	11	-3.62288982164384
663638400	12	-5.5385905599226
663642000	12	-4.75863827675823
663645600	12	-5.54359998601549
663649200	12	-6.55478180854004
663652800	12	-6.87537416877193
663656400	12	-6.94132335137873
663660000	12	-7.64885652593339
663663600	12	-6.36388923604249
663667200	12	-4.95666026761482
663670800	12	-3.53284588186709
663674400	12	-2.25940343105488
663678000	12	-1.20086099900681
663681600	12	-1.99414433407201
663685200	12	0.451487284608477
663688800	12	1.53515313065182
663692400	12	2.20309319043069
663696000	12	2.456705090918
663699600	12	2.72005856808431
663703200	12	0.99385763592404
663706800	12	1.44475231629424
663710400	12	1.17351929515776
663714000	12	1.04208877507742
663717600	12	1.21675449280014
663721200	12	1.70735402350986
663724800	13	2.00683031528014
663728400	13	2.33738540390431
663732000	13	0.957733398844181
663735600	13	-1.05066583100899
663739200	13	-2.28399495118642
663742800	13	-3.62896945689374
663746400	13	-4.9082433376739
663750000	13	-4.85104283560288
663753600	13	-4.19136793268569
663757200	13	-3.20803815390314
663760800	13	-2.25302844293424
663764400	13	-1.29872644593547
663768000	13	0.495632888889713
663771600	13	0.162532298080499
663775200	13	-0.299122660964871
663778800	13	-0.706982553421402
663782400	13	-0.892875428668914
663786000	13	-1.06237579049564
663789600	13	-1.79911000302073
663793200	13	-1.61019629411293
663796800	13	-1.97253516666991
663800400	13	-2.30641015051433
663804000	13	-2.73412185006312
663807600	13	-3.12533916379953
663811200	14	-5.04585821431243
663814800	14	-4.59701835107973
663818400	14	-4.98933193134223
663822000	14	-5.26560378376749
663825600	14	-5.35203114920846
663829200	14	-5.35654057220504
663832800	14	-4.76979417280855
663836400	14	-4.0034727449964
663840000	14	-3.06678162120902
663843600	14	-1.80169356026075
663847200	14	-0.333627866929655
663850800	14	0.899760213760099
663854400	14	0.593034323647144
663858000	14	1.81830283053899
663861600	14	2.38322509440907
663865200	14	2.90762098940482
663868800	14	3.11466493102431
663872400	14	3.18239386992319
663876000	14	2.20670477843325
663879600	14	3.97981798350998
663883200	14	4.38060863826917
663886800	14	4.66654614172263
663890400	14	3.61084065540202
663894000	14	2.07039709307043
663897600	15	-1.07431865906211
663901200	15	-3.11356653300618
663904800	15	-4.76236847580772
663908400	15	-5.33563674009908
663912000	15	-4.59040632079159
663915600	15	-4.04402228132876
663919200	15	-4.00766332084672
663922800	15	-3.10246353205846
663926400	15	-1.84437639146435
663930000	15	-0.373735979425054
663933600	15	1.08813927854381
663937200	15	2.26198752152519
663940800	15	-0.639385513847954
663944400	15	2.72151323515734
663948000	15	3.86025982862163
663951600	15	3.69824472514808
663955200	15	3.24449134728076
663958800	15	3.25513259489805
663962400	15	2.45157066697836
663966000	15	3.61400935491006
663969600	15	3.0011116108605
663973200	15	2.49318593131334
663976800	15	3.10393671353545
663980400	15	4.23067573025285
663984000	16	7.20612797662531
663987600	16	5.83669649143488
663991200	16	5.73359287488728
663994800	16	5.27379959965693
663998400	16	5.67191293545874
664002000	16	6.17780283021884
664005600	16	5.04347892390106
664009200	16	5.81427967811505
664012800	16	6.02073348324587
664016400	16	6.74713950056539
664020000	16	7.95848025789835
664023600	16	8.22505209822759
664027200	16	6.60944486509535
664030800	16	7.71229571122572
664034400	16	7.2953249738499
664038000	16	6.5085324702489
664041600	16	6.03389160024868
664045200	16	5.37556324765554
664048800	16	4.34320039173295
664052400	16	3.16250300663267
664056000	16	2.22846573475783
664059600	16	1.40447661006147
664063200	16	0.378476922011339
664066800	16	-0.669495519251612
664070400	17	-1.27399160486391
664074000	17	-3.06102219889333
664077600	17	-5.04578147905568
