Unix	jday	U.component_of_wind
1041379200	1	-7.15500271157032
1041382800	1	-7.21297589190479
1041386400	1	-6.95989465561674
1041390000	1	-6.50744661879172
1041393600	1	-6.48179950849452
1041397200	1	-6.43969277798518
1041400800	1	-7.76605241926056
1041404400	1	-5.95293614436659
1041408000	1	-3.90878758041621
1041411600	1	-2.0681872721758
1041415200	1	-0.725630203687789
1041418800	1	0.280283503021357
1041422400	1	1.18690886976805
1041426000	1	1.5640695448205
1041429600	1	1.75965306027271
1041433200	1	1.75907326939972
1041436800	1	1.5972306250236
1041440400	1	1.53494517550436
1041444000	1	3.50360281576415
1041447600	1	2.289244683225
1041451200	1	1.34828627059507
1041454800	1	0.339610197564985
1041458400	1	-1.16925759156391
1041462000	1	-2.49631245134653
1041465600	2	-0.78921853829634
1041469200	2	-3.20157870091347
1041472800	2	-4.58228856812475
1041476400	2	-5.84435350786065
1041480000	2	-6.55603400535183
1041483600	2	-6.90962296060765
1041487200	2	-4.18569183925733
1041490800	2	-4.71087531439564
1041494400	2	-4.41583951414559
1041498000	2	-3.93222034752358
1041501600	2	-3.26550707865429
1041505200	2	-2.58761464099333
1041508800	2	-2.92996661382298
1041512400	2	-1.78345652019267
1041516000	2	-1.27199105553547
1041519600	2	-0.859008428984498
1041523200	2	-0.315407681694319
1041526800	2	0.195678929780345
1041530400	2	-1.81371239240531
1041534000	2	-0.837578106144269
1041537600	2	-0.0106214224443099
1041541200	2	0.464413020092068
1041544800	2	-0.0270004320705288
1041548400	2	-0.641591458032464
1041552000	3	-2.06902615776841
1041555600	3	-2.37100453996748
1041559200	3	-2.72172387027039
1041562800	3	-2.90535017977234
1041566400	3	-3.14424166616796
1041570000	3	-3.31304743029421
1041573600	3	-0.636429987575949
1041577200	3	-0.763664807183276
1041580800	3	-0.391959279313817
1041584400	3	0.0645512931261797
1041588000	3	0.591293831406585
1041591600	3	0.92077059944532
1041595200	3	1.45210183735551
1041598800	3	1.63274758522753
1041602400	3	1.76097300528547
1041606000	3	1.93151195686387
1041609600	3	2.05649046750201
1041613200	3	2.11240574750907
1041616800	3	1.50697387846075
1041620400	3	1.74675684156977
1041624000	3	1.1547946943409
1041627600	3	0.154196835711308
1041631200	3	-1.03375002067123
1041634800	3	-2.07753831671968
1041638400	4	-5.3282346030454
1041642000	4	-4.91335672288443
1041645600	4	-5.60248078103667
1041649200	4	-5.67470639624247
1041652800	4	-4.92637729432885
1041656400	4	-4.33926261612408
1041660000	4	-2.21337892576
1041663600	4	-2.6863309139875
1041667200	4	-2.75472626581118
1041670800	4	-2.84679828200429
1041674400	4	-2.22862142408753
1041678000	4	-1.72873612643867
1041681600	4	0.288701785297984
1041685200	4	-0.600460203332447
1041688800	4	-0.478723153249088
1041692400	4	-0.663643092102712
1041696000	4	0.145822157179205
1041699600	4	1.19319356402337
1041703200	4	3.34510738726971
1041706800	4	3.27950981061477
1041710400	4	2.80821852510044
1041714000	4	2.65483315079318
1041717600	4	2.38204767222569
1041721200	4	1.76103431240227
1041724800	5	2.74476039401427
1041728400	5	0.582156616183085
1041732000	5	-0.818602664494587
1041735600	5	-2.0447783914827
1041739200	5	-3.25755282374476
1041742800	5	-3.90364198772823
1041746400	5	-1.07364274053024
1041750000	5	-1.77260752157451
1041753600	5	-1.58869739355856
1041757200	5	-1.46634017272765
1041760800	5	-0.81250194936254
1041764400	5	-0.317009772998104
1041768000	5	1.35532792785654
1041771600	5	1.10902331770346
1041775200	5	1.34435728326003
1041778800	5	1.15115826763429
1041782400	5	1.12210188892788
