Unix	jday	U.component_of_wind
694224000	1	0.0428521922590795
694227600	1	0.00732738211032072
694231200	1	0.0181631523226755
694234800	1	0.137538996923367
694238400	1	0.215802294737318
694242000	1	0.343510849898464
694245600	1	1.07182800262471
694249200	1	0.977579804204961
694252800	1	0.91181474044369
694256400	1	0.925721327651722
694260000	1	1.13961531754534
694263600	1	1.38850605966112
694267200	1	0.906705656961264
694270800	1	1.95499800767473
694274400	1	2.16057482182561
694278000	1	2.2514606137387
694281600	1	1.85757332122361
694285200	1	1.43521869740096
694288800	1	0.472866428101769
694292400	1	0.242723619274876
694296000	1	0.161366922375291
694299600	1	0.0505461352386019
694303200	1	-0.610759091804513
694306800	1	-1.21660546697213
694310400	2	1.43099360904234
694314000	2	0.409043542756207
694317600	2	-0.161361491152098
694321200	2	-0.564692092734728
694324800	2	-0.658032517408557
694328400	2	-0.671895477333186
694332000	2	1.22691562383779
694335600	2	0.376667729991722
694339200	2	-0.077493753194515
694342800	2	-0.096059841387671
694346400	2	-0.114680499733945
694350000	2	-0.251838358566457
694353600	2	0.393537710701473
694357200	2	0.922836340049374
694360800	2	1.01632575135962
694364400	2	1.14799546606871
694368000	2	1.20670808440073
694371600	2	1.23974832032332
694375200	2	1.43449670502778
694378800	2	0.950440345240679
694382400	2	-0.212312376821824
694386000	2	-1.27297146741589
694389600	2	-2.20352549715269
694393200	2	-3.13404449906687
694396800	3	-5.62802735960736
694400400	3	-6.25095641316366
694404000	3	-6.87791962618106
694407600	3	-7.20676644930166
694411200	3	-7.13817829349528
694414800	3	-6.96932518517867
694418400	3	-6.00488603733204
694422000	3	-5.71088290495933
694425600	3	-4.95650449898329
694429200	3	-4.31309533475745
694432800	3	-3.52412620311172
694436400	3	-2.83840417385553
694440000	3	-3.39278990723151
694443600	3	-1.99931161601378
694447200	3	-1.55959270589837
694450800	3	-1.58766807884649
694454400	3	-1.46115126985007
694458000	3	-1.21575922203855
694461600	3	-2.18426498625248
694465200	3	-0.184806115296014
694468800	3	0.813438637980879
694472400	3	0.559930884384399
694476000	3	-0.74083938288987
694479600	3	-2.12747325043159
694483200	4	-3.29149095698597
694486800	4	-4.24804233932538
694490400	4	-5.5835644127439
694494000	4	-6.67714895039374
694497600	4	-7.00548875403869
694501200	4	-6.82692300758155
694504800	4	-5.59601886181879
694508400	4	-4.74577436536676
694512000	4	-3.30553069405018
694515600	4	-1.45169375759708
694519200	4	0.42099145139486
694522800	4	2.0004813178802
694526400	4	0.552970768585826
694530000	4	3.02081939427982
694533600	4	3.83741399680717
694537200	4	3.78181620525
694540800	4	3.65149209270073
694544400	4	3.78700313023864
694548000	4	2.84365769168632
694551600	4	3.670417754489
694555200	4	2.98016679086576
694558800	4	2.59059498404707
694562400	4	1.4465198717647
694566000	4	0.454321141747419
694569600	5	-1.39464230235604
694573200	5	-2.43336449867351
694576800	5	-3.5519532998428
694580400	5	-4.25662947196061
694584000	5	-3.96302934205678
694587600	5	-3.62410438298333
694591200	5	-1.68949810705208
694594800	5	-1.58367693578336
694598400	5	-0.62317222567492
694602000	5	1.08614146052193
694605600	5	3.06937299635711
694609200	5	4.58661045298941
694612800	5	3.31974154278408
694616400	5	5.40625575425696
694620000	5	5.96896702633218
694623600	5	5.66056247269236
694627200	5	5.4778565090487
694630800	5	5.25493073212039
694634400	5	4.42884073665975
694638000	5	4.0152336921883
694641600	5	3.36422620458243
694645200	5	1.96979147005022
694648800	5	-0.0340731211849873
694652400	5	-1.97744409732652
694656000	6	-4.49008877706471
694659600	6	-5.61048695945595
694663200	6	-6.16252628257093
694666800	6	-6.72395964708863
694670400	6	-7.37420193232515
694674000	6	-7.25121940183223
694677600	6	-5.08331274468842
694681200	6	-4.21139202764897
694684800	6	-4.89111842980943
694688400	6	-4.36479807043783
694692000	6	-4.67085372506614
694695600	6	-4.53098516315705
694699200	6	-5.83458605119576
694702800	6	-3.83125681847043
694706400	6	-2.7671282497567
694710000	6	-2.40591455786084
694713600	6	-1.43630835037664
694717200	6	-0.601835267382859
694720800	6	-1.6461166093289
694724400	6	0.160970443466967
694728000	6	1.29495553073485
694731600	6	2.51487160611425
694735200	6	3.25307636814969
694738800	6	3.87941340604784
694742400	7	2.80665810878939
694746000	7	3.3609070741606
694749600	7	3.22866873708724
694753200	7	2.94405071483988
694756800	7	2.74324745632593
694760400	7	2.70317069203152
694764000	7	4.03808971783838
694767600	7	3.7267553118585
694771200	7	4.34355126863224
694774800	7	4.67350774709061
694778400	7	3.49481450001761
694782000	7	2.50114517089734
694785600	7	-0.621890767433424
694789200	7	0.174414005700881
694792800	7	-0.741791167833933
694796400	7	-1.62019927995379
694800000	7	-1.68399193053574
694803600	7	-1.44020306539617
694807200	7	2.82706068375382
694810800	7	1.83938815264191
694814400	7	2.18600949901603
694818000	7	2.82053073746853
694821600	7	3.2689745163028
694825200	7	3.67780028418578
694828800	8	7.87521073626871
694832400	8	6.23764602716506
694836000	8	5.93847950053686
694839600	8	6.09380992598291
694843200	8	6.33064624472201
694846800	8	6.4509792099225
694850400	8	6.24888366136544
694854000	8	6.09667454244307
694857600	8	5.60516021967743
694861200	8	6.04627320826054
694864800	8	6.18185868240164
694868400	8	6.16611253466795
694872000	8	7.05512575774472
694875600	8	5.92749653442059
694879200	8	5.29767425546821
694882800	8	4.49896755211071
694886400	8	3.50923172400771
694890000	8	2.68950589503004
694893600	8	1.99415296386737
694897200	8	2.47259127719377
694900800	8	2.70813714506523
694904400	8	2.71306818795051
694908000	8	2.38297320433621
694911600	8	1.83669035042739
694915200	9	0.257492027382489
694918800	9	-0.336021940283081
694922400	9	-0.532790207837341
694926000	9	-0.519440966462842
694929600	9	-0.639234790919937
694933200	9	-0.959535179060464
694936800	9	-1.00045373649005
694940400	9	-1.33340819385465
694944000	9	-1.11778086395912
694947600	9	-1.22945728335214
694951200	9	-1.25670738717804
694954800	9	-1.18887470012
694958400	9	1.31985628721709
694962000	9	1.32927291935667
694965600	9	0.88926003477805
694969200	9	0.120779327470385
694972800	9	-0.411965542755908
694976400	9	-0.824961909145866
694980000	9	-2.59244273722217
694983600	9	-0.843360877327463
694987200	9	-0.548886113745298
694990800	9	-0.675519855624608
694994400	9	-1.37160872306362
694998000	9	-2.15204110989955
695001600	10	-4.09811060477408
695005200	10	-3.88813280604255
695008800	10	-4.15171452856454
695012400	10	-4.69945818196889
695016000	10	-5.28553889085407
695019600	10	-5.4921074108864
695023200	10	-4.79224516948231
695026800	10	-4.61158237762417
695030400	10	-3.97911321584928
695034000	10	-3.5347574189793
695037600	10	-3.02343789106132
695041200	10	-2.50850760646321
695044800	10	-2.27441574503962
