Unix	jday	Downward_Long-Wave_Rad_Flux
920246400	60	368.61708266867
920250000	60	366.075948263168
920253600	60	364.489187096699
920257200	60	363.876333254149
920260800	60	363.04620007219
920264400	60	361.456032509219
920268000	60	349.369367880501
920271600	60	349.000988227468
920275200	60	356.523989306139
920278800	60	360.130896402976
920282400	60	362.144847325454
920286000	60	363.527049109211
920289600	60	369.22609583582
920293200	60	369.319991313259
920296800	60	369.180972212947
920300400	60	368.3874210067
920304000	60	365.071160911159
920307600	60	362.152016492872
920311200	60	355.808584063118
920314800	60	355.833821943537
920318400	60	358.481858676486
920322000	60	360.942108188748
920325600	60	364.076361965483
920329200	60	366.321940828405
920332800	61	377.092683747649
920336400	61	377.378191804743
920340000	61	377.921409247664
920343600	61	378.163226795446
920347200	61	378.189413660665
920350800	61	378.004761935587
920354400	61	374.494772660615
920358000	61	374.122101606562
920361600	61	375.772107730973
920365200	61	376.902190008465
920368800	61	375.989687369582
920372400	61	374.22394790405
920376000	61	308.145407854033
920379600	61	307.112713245448
920383200	61	312.32098868488
920386800	61	317.422885219147
920390400	61	316.763720711714
920394000	61	314.639979649127
920397600	61	315.24654305939
920401200	61	315.63485121712
920404800	61	319.329432939208
920408400	61	321.577429778579
920412000	61	326.303273097768
920415600	61	331.092220069289
920419200	62	304.896003516602
920422800	62	304.956092232907
920426400	62	302.588072968614
920430000	62	301.67931912012
920433600	62	300.65154420944
920437200	62	299.816297065955
920440800	62	292.377412458116
920444400	62	291.499812518945
920448000	62	292.04651708959
920451600	62	293.05125336182
920455200	62	294.144916003825
920458800	62	295.22357388416
920462400	62	307.162894297311
920466000	62	306.804302560306
920469600	62	307.49841569392
920473200	62	308.140807667325
920476800	62	308.461733072989
920480400	62	308.510753548367
920484000	62	303.799083407158
920487600	62	302.699658453287
920491200	62	300.099005294497
920494800	62	299.180301512461
920498400	62	300.512860185424
920502000	62	302.781977494559
920505600	63	317.460543259454
920509200	63	318.663828333551
920512800	63	321.097067335921
920516400	63	323.451111289469
920520000	63	325.939072586838
920523600	63	328.050581243956
920527200	63	342.127311760483
920530800	63	341.62433787441
920534400	63	343.276745954071
920538000	63	345.431649801261
920541600	63	347.634881147851
920545200	63	349.51923719205
920548800	63	385.218039352644
920552400	63	385.222563139727
920556000	63	383.831443060229
920559600	63	378.828530748489
920563200	63	376.665811950756
920566800	63	375.621260587935
920570400	63	377.862760249264
920574000	63	377.629257527015
920577600	63	382.665063880272
920581200	63	385.357888313764
920584800	63	386.822766031251
920588400	63	387.785247216115
920592000	64	389.04163916812
920595600	64	390.206905536979
920599200	64	388.869228946865
920602800	64	388.188353581389
920606400	64	387.794564127118
920610000	64	387.579157129304
920613600	64	387.619006741639
920617200	64	387.964844279566
920620800	64	388.926099937576
920624400	64	390.177498529172
920628000	64	391.144966500754
920631600	64	391.915033995455
920635200	64	400.746910340781
920638800	64	400.041623732854
920642400	64	399.534849649921
920646000	64	399.198165029691
920649600	64	399.013097494782
920653200	64	398.961377559241
920656800	64	404.344223352339
920660400	64	403.728467291503
920664000	64	403.707604369334
920667600	64	403.259780792149
920671200	64	401.740406662905
920674800	64	398.821765735065
920678400	65	353.884328238245
920682000	65	354.877149490721
920685600	65	356.328890698889
920689200	65	360.034122713859
920692800	65	357.961481123671
920696400	65	356.062704262836
920700000	65	340.652183088582
920703600	65	339.235828679509
920707200	65	337.502100720865
920710800	65	336.83123361365
920714400	65	335.898214002122
920718000	65	335.056159855748
920721600	65	328.879270029651
920725200	65	328.977989625707
920728800	65	329.091767651915
920732400	65	329.346712704656
920736000	65	329.382155163748
920739600	65	329.28672739159
920743200	65	324.014132770379
920746800	65	324.311411833388
920750400	65	323.46673142728
920754000	65	323.066646582676
920757600	65	323.02999344792
920761200	65	323.070877616978
920764800	66	317.743555865775
