Unix	jday	Precipitation_rate
928195200	152	0.000347638719407948
928198800	152	0.000371707755686297
928202400	152	0.000276886685524299
928206000	152	0.000213582343786773
928209600	152	0.000171897338625156
928213200	152	0.000146462807622222
928216800	152	0.000161755402067101
928220400	152	0.000213030987103649
928224000	152	0.000186608140312907
928227600	152	0.000204842777958628
928231200	152	0.000208017783252655
928234800	152	0.000198343379023257
928238400	152	0.000366455749720927
928242000	152	0.000300343881199595
928245600	152	0.000318846361468987
928249200	152	0.000300573546508456
928252800	152	0.000274580213383637
928256400	152	0.00024843081871906
928260000	152	0.000271607713362671
928263600	152	0.000374116486075903
928267200	152	0.000366171634669011
928270800	152	0.000353628273443313
928274400	152	0.00034387048262905
928278000	152	0.000330090351513882
928281600	153	0.000197609509331905
928285200	153	0.00025350962277632
928288800	153	0.000244981711518618
928292400	153	0.000230264159067315
928296000	153	0.000197336534182341
928299600	153	0.00016939419736784
928303200	153	0
928306800	153	1.28137315994314e-05
928310400	153	7.4348107624364e-06
928314000	153	4.96027777581164e-06
928317600	153	3.69981055506814e-06
928321200	153	2.94100284796013e-06
928324800	153	0
928328400	153	0
928332000	153	0
928335600	153	0
928339200	153	8.14602592515397e-08
928342800	153	8.14602592515397e-08
928346400	153	0
928350000	153	0
928353600	153	8.14602592515397e-08
928357200	153	8.40267875900739e-07
928360800	153	3.10862722556375e-06
928364400	153	5.64534590086697e-06
928368000	154	2.31230679746358e-05
928371600	154	2.46024345407273e-05
928375200	154	2.49763634725615e-05
928378800	154	2.47512583092553e-05
928382400	154	2.87160685422728e-05
928386000	154	3.46346075753433e-05
928389600	154	6.49059985249132e-05
928393200	154	5.88468702197772e-05
928396800	154	4.69425991775931e-05
928400400	154	3.91869798640836e-05
928404000	154	3.32141475046082e-05
928407600	154	3.24392940980363e-05
928411200	154	7.82189963827996e-05
928414800	154	0.000116252622596589
928418400	154	0.000139415886461891
928422000	154	0.000246477256651469
928425600	154	0.000352535437826958
928429200	154	0.000440256401430025
928432800	154	0.000311252837875911
928436400	154	0.000283222476455272
928440000	154	0.000180667997107748
928443600	154	0.000121935791685661
928447200	154	9.17269847306951e-05
928450800	154	7.35426303175995e-05
928454400	155	1.8643771157367e-06
928458000	155	4.24149431363513e-06
928461600	155	2.18775231353881e-05
928465200	155	6.64608913613278e-05
928468800	155	7.28694000374791e-05
928472400	155	7.29514623592698e-05
928476000	155	2.20630457066538e-06
928479600	155	3.03549183737893e-07
928483200	155	3.03549183737893e-07
928486800	155	0
928490400	155	0
928494000	155	0
928497600	155	0
928501200	155	0
928504800	155	0
928508400	155	0
928512000	155	0
928515600	155	0
928519200	155	0
928522800	155	0
928526400	155	0
928530000	155	0
928533600	155	0
928537200	155	0
928540800	156	0
928544400	156	0
928548000	156	0
928551600	156	0
928555200	156	0
928558800	156	0
928562400	156	0
928566000	156	0
928569600	156	0
928573200	156	0
928576800	156	0
928580400	156	0
928584000	156	0
928587600	156	0
928591200	156	0
928594800	156	0
928598400	156	0
928602000	156	0
928605600	156	0
928609200	156	0
928612800	156	8.14602592515397e-08
928616400	156	8.14602592515397e-08
928620000	156	8.14602592515397e-08
928623600	156	8.14602592515397e-08
928627200	157	0
928630800	157	0
928634400	157	0
928638000	157	0
928641600	157	0
928645200	157	0
928648800	157	0
928652400	157	0
928656000	157	0
928659600	157	0
928663200	157	0
928666800	157	0
928670400	157	0
928674000	157	0
928677600	157	0
928681200	157	0
928684800	157	0
928688400	157	0
928692000	157	0
928695600	157	0
928699200	157	0
928702800	157	1.86899082199403e-07
928706400	157	4.55258423650346e-07
928710000	157	1.58786424719428e-06
928713600	158	6.43446821577998e-06
928717200	158	8.27961119125226e-06
928720800	158	1.10909898952669e-05
928724400	158	1.46483673833076e-05
928728000	158	1.93957930686362e-05
928731600	158	2.56416886745275e-05
928735200	158	9.18539738223703e-07
928738800	158	1.03766438192682e-05
928742400	158	1.05635427952278e-05
928746000	158	1.26530665391937e-05
928749600	158	1.39407010198235e-05
928753200	158	1.83066476907425e-05
928756800	158	9.83728810096408e-05
928760400	158	9.05638253372766e-05
928764000	158	8.97456796986853e-05
928767600	158	0.000100181495593224
928771200	158	0.00010991291806916
928774800	158	0.00011067168904797
928778400	158	9.89804825789008e-05
928782000	158	0.000185035149218449
928785600	158	0.0002923326858103
928789200	158	0.000340089782604341
928792800	158	0.000312380875671662
928796400	158	0.000293388688992348
928800000	159	0.0002751227749105
928803600	159	0.000270353045604433
928807200	159	0.000257478280507871
928810800	159	0.000243932277995408
928814400	159	0.000238716396349676
928818000	159	0.000231681207240413
928821600	159	0.000177918041109215
928825200	159	0.000183353998759702
928828800	159	0.000152606622359696
928832400	159	0.000116368473697372
928836000	159	8.69281339228586e-05
928839600	159	6.97175989228578e-05
928843200	159	0
928846800	159	0
928850400	159	0
928854000	159	0
928857600	159	0
928861200	159	0
928864800	159	0
928868400	159	0
928872000	159	0
928875600	159	0
928879200	159	0
928882800	159	0
928886400	160	0
928890000	160	0
928893600	160	0
928897200	160	0
928900800	160	0
928904400	160	0
928908000	160	0
928911600	160	1.19008747932927e-06
928915200	160	5.66462060021727e-06
928918800	160	1.15048886419929e-05
928922400	160	1.28196489683282e-05
928926000	160	1.24267474360428e-05
928929600	160	6.88558635988285e-07
928933200	160	3.03549183737893e-07
928936800	160	8.14602592515397e-08
928940400	160	0
928944000	160	0
928947600	160	0
928951200	160	2.77453769575162e-06
928954800	160	2.79532783237293e-06
928958400	160	2.04139537174873e-06
928962000	160	3.06537390549989e-06
928965600	160	4.03018395100197e-06
928969200	160	6.38000370901014e-06
928972800	161	9.91218968562415e-06
928976400	161	1.08691076300053e-05
928980000	161	1.12541172043063e-05
928983600	161	1.08612154700322e-05
928987200	161	1.09426757570666e-05
928990800	161	9.94267602222055e-06
928994400	161	3.6518534222234e-06
928998000	161	3.38349407423755e-06
929001600	161	2.99848457402427e-06
929005200	161	3.18538363497571e-06
929008800	161	3.26684384792245e-06
929012400	161	3.75729228113228e-06
929016000	161	5.07679714418794e-06
929019600	161	5.53205540494988e-06
929023200	161	6.29086300015936e-06
929026800	161	8.82758150547885e-06
929030400	161	1.11774015549865e-05
929034000	161	1.3445760743187e-05
929037600	161	2.10860601359413e-05
929041200	161	2.55401195860681e-05
929044800	161	2.63420078894421e-05
929048400	161	2.68755383666425e-05
929052000	161	2.68834308526949e-05
929055600	161	2.59265129621271e-05
929059200	162	1.06038198095417e-05
929062800	162	7.73642551061346e-06
929066400	162	6.32743777266907e-06
929070000	162	5.51433679692961e-06
929073600	162	5.78269622990733e-06
929077200	162	6.51433691861237e-06
929080800	162	9.26809823742651e-06
929084400	162	8.36564469882085e-06
929088000	162	7.15476707107503e-06
929091600	162	8.24592305107612e-06
929095200	162	1.56262695559124e-05
929098800	162	2.79567649663566e-05
929102400	162	4.17011906096127e-05
929106000	162	2.2761094371917e-05
929109600	162	1.28733024876397e-05
929113200	162	1.04677642820513e-05
929116800	162	1.89806356172337e-05
929120400	162	4.19055114901317e-05
929124000	162	0.000115588532571046
929127600	162	0.000111877772855712
929131200	162	8.39211618620802e-05
929134800	162	6.22426941801192e-05
929138400	162	5.54778944051613e-05
929142000	162	5.88295723426409e-05
929145600	163	0.000104273578117497
929149200	163	0.000151658287485591
929152800	163	0.000203866484511239
929156400	163	0.000257057223590584
929160000	163	0.000333227041763662
929163600	163	0.000446707240928509
929167200	163	0.00139134781430726
929170800	163	0.00202231529739025
929174400	163	0.00226759447353678
929178000	163	0.00212739769794016
929181600	163	0.00194244461944838
929185200	163	0.00170430228490827
929188800	163	0.000174877512356172
929192400	163	0.000188936156556788
929196000	163	0.000182442459701091
929199600	163	0.000214517993604486
929203200	163	0.0002202213753751
929206800	163	0.000230340988617995
929210400	163	0.000176718477153929
929214000	163	9.47354563013454e-05
929217600	163	6.59932083215214e-05
929221200	163	5.00142466368453e-05
929224800	163	3.98929823849952e-05
929228400	163	3.2616560101214e-05
929232000	164	0
929235600	164	0
929239200	164	4.07301286996739e-07
929242800	164	3.57672927210519e-06
929246400	164	5.31945061377745e-06
929250000	164	8.59570220094233e-06
929253600	164	2.34390821738768e-05
929257200	164	2.85172230500958e-05
929260800	164	2.50891317470437e-05
929264400	164	2.03926812985996e-05
929268000	164	1.71243212001787e-05
929271600	164	1.40780512947388e-05
929275200	164	8.29056588049153e-07
929278800	164	5.60697267846176e-07
929282400	164	3.73798164398807e-07
929286000	164	1.86899082199403e-07
929289600	164	1.86899082199403e-07
929293200	164	2.68359341450943e-07
929296800	164	9.64810155188293e-07
929300400	164	4.42796070034507e-06
929304000	164	1.54675436300334e-05
929307600	164	2.11977095559208e-05
929311200	164	1.9659303842415e-05
929314800	164	1.93253860219921e-05
929318400	165	1.79212572205579e-06
929322000	165	1.87097046765563e-05
929325600	165	4.15323750682041e-05
929329200	165	5.3522666271576e-05
929332800	165	5.86535833853946e-05
929336400	165	6.67481156729444e-05
929340000	165	2.50161628835838e-05
929343600	165	0.000173307181320637
929347200	165	0.000215954741119858
929350800	165	0.000224634760437234
929354400	165	0.000236726786145333
929358000	165	0.000278535191559231
929361600	165	0.000647205916073901
