Unix	jday	Pressure
936144000	244	100573.408829222
936147600	244	100557.638063414
936151200	244	100497.638063414
936154800	244	100437.638063414
936158400	244	100417.638063414
936162000	244	100394.601002686
936165600	244	100274.601002686
936169200	244	100268.528450113
936172800	244	100270.371768494
936176400	244	100291.563941958
936180000	244	100294.299215921
936183600	244	100304.299215921
936187200	244	100191.263724076
936190800	244	100162.455897539
936194400	244	100141.263724076
936198000	244	100124.300784804
936201600	244	100094.300784804
936205200	244	100078.530018996
936208800	244	100087.337845532
936212400	244	100060.373337377
936216000	244	100077.939850178
936219600	244	100078.590995096
936223200	244	100087.639632297
936226800	244	100083.410398105
936230400	245	100101.567079724
936234000	245	100068.83180576
936237600	245	100012.518442523
936241200	245	99986.7476767148
936244800	245	99989.4829506781
936248400	245	99985.5555032512
936252000	245	99981.6280558243
936255600	245	99995.857290016
936259200	245	99999.7847374429
936262800	245	100001.628055824
936266400	245	100011.628055824
936270000	245	100027.04946348
936273600	245	100051.629624707
936277200	245	100029.786306326
936280800	245	100042.521580289
936284400	245	100043.713753753
936288000	245	100063.713753753
936291600	245	100086.449027716
936295200	245	100198.533156762
936298800	245	100215.797882798
936302400	245	100278.533156762
936306000	245	100322.76082207
936309600	245	100359.42354346
936313200	245	100389.42354346
936316800	246	100389.42354346
936320400	246	100390.615716924
936324000	246	100369.723761342
936327600	246	100345.494527151
936331200	246	100369.723761342
936334800	246	100391.567079724
936338400	246	100355.49452715
936342000	246	100395.49452715
936345600	246	100451.567079724
936349200	246	100501.567079724
936352800	246	100561.567079724
936356400	246	100621.567079724
936360000	246	100588.83180576
936363600	246	100640.675124142
936367200	246	100648.83180576
936370800	246	100677.639632297
936374400	246	100697.639632297
936378000	246	100717.639632297
936381600	246	100775.796313915
936385200	246	100788.83180576
936388800	246	100847.639632297
936392400	246	100891.567079724
936396000	246	100902.759253187
936399600	246	100888.530018996
936403200	247	100855.494527151
936406800	247	100798.530018996
936410400	247	100728.530018996
936414000	247	100715.494527151
936417600	247	100747.337845532
936421200	247	100772.759253187
936424800	247	100792.759253187
936428400	247	100818.530018996
936432000	247	100838.530018996
936435600	247	100850.373337377
