Unix	jday	Downward_Long-Wave_Rad_Flux
649468800	213	355.605600464094
649472400	213	355.557283533311
649476000	213	355.835461210615
649479600	213	355.725479890882
649483200	213	355.345660714675
649486800	213	354.401651818572
649490400	213	348.908246085773
649494000	213	348.21715009157
649497600	213	346.781057121802
649501200	213	345.481591194104
649504800	213	342.834111850939
649508400	213	339.649011378828
649512000	213	302.73752244273
649515600	213	302.126383744199
649519200	213	303.21321133918
649522800	213	304.160501820355
649526400	213	301.519336262961
649530000	213	299.135059185171
649533600	213	315.521925120575
649537200	213	315.714940558798
649540800	213	324.228084956418
649544400	213	328.304321191875
649548000	213	328.936416960881
649551600	213	327.78070172754
649555200	214	328.276028885279
649558800	214	328.744569255416
649562400	214	329.894867672819
649566000	214	329.873619039317
649569600	214	327.023589103835
649573200	214	323.979100513686
649576800	214	320.970337985705
649580400	214	320.158273021317
649584000	214	322.446437597418
649587600	214	321.822315899816
649591200	214	314.349369035317
649594800	214	305.428064369825
649598400	214	263.696727062854
649602000	214	263.41191636066
649605600	214	263.426385734085
649609200	214	263.473448369698
649612800	214	263.398160888597
649616400	214	263.314764609615
649620000	214	264.787490715479
649623600	214	265.303199252515
649627200	214	267.002099178964
649630800	214	278.712595719407
649634400	214	289.779672795879
649638000	214	297.963409147183
649641600	215	331.90089367525
649645200	215	332.589809848176
649648800	215	317.259352222711
649652400	215	307.049296098956
649656000	215	301.710004727595
649659600	215	298.207789696329
649663200	215	283.638926021401
649666800	215	282.685893730006
649670400	215	284.461123550637
649674000	215	285.437450343542
649677600	215	286.028777693812
649681200	215	286.547872410618
649684800	215	294.946393372138
649688400	215	294.607712574175
649692000	215	293.467754626149
649695600	215	293.25050861476
649699200	215	297.354752948902
649702800	215	302.082066506252
649706400	215	343.162692015038
649710000	215	342.903950663822
649713600	215	345.020206943224
649717200	215	345.782509298409
649720800	215	345.713128826057
649724400	215	345.317764889302
649728000	216	359.323777512374
649731600	216	360.12491041588
649735200	216	361.609594037145
649738800	216	361.575582575391
649742400	216	360.889830984667
649746000	216	359.462278111877
649749600	216	343.016739859948
649753200	216	342.277550998037
649756800	216	344.164526702779
649760400	216	344.846207333173
649764000	216	346.281935209175
649767600	216	348.247650109098
649771200	216	363.419148341503
649774800	216	362.875027473761
649778400	216	363.163145749235
649782000	216	363.639399545262
649785600	216	364.328661406317
649789200	216	364.959223858815
649792800	216	370.575295150913
649796400	216	370.794009350155
649800000	216	371.2801108863
649803600	216	371.662988093147
649807200	216	369.523297999107
649810800	216	367.06220757226
649814400	217	359.764430990811
649818000	217	361.93887435248
649821600	217	363.248713059985
649825200	217	363.971031094753
649828800	217	363.305666643105
649832400	217	360.453780669715
649836000	217	296.171794835929
649839600	217	295.785584790681
649843200	217	292.850030102982
649846800	217	291.344777841293
649850400	217	290.627788575713
649854000	217	290.480493024852
649857600	217	295.179403530736
649861200	217	294.968352916591
649864800	217	290.784846794132
649868400	217	288.935933663708
649872000	217	287.916816463568
649875600	217	287.348302631307
649879200	217	286.819454394381
649882800	217	286.379815460981
649886400	217	292.395912063108
649890000	217	290.545054868449
649893600	217	289.878324965062
649897200	217	289.772438736945
649900800	218	302.082070875659
649904400	218	303.042756446121
649908000	218	328.496111640416
649911600	218	335.710457720637
649915200	218	341.736666873253
649918800	218	346.047686406918
649922400	218	367.975050127495
649926000	218	369.019273952233
649929600	218	359.196321340585
649933200	218	353.31074125544
649936800	218	344.847761852006
649940400	218	336.228538266672
649944000	218	310.553202985339
649947600	218	310.370566790434
649951200	218	315.875686703758
649954800	218	311.15211139694
649958400	218	312.390652016481
649962000	218	316.419833448343
649965600	218	338.327926749964
649969200	218	339.042215648063
649972800	218	344.245228999471
649976400	218	347.192049959705
649980000	218	347.584609264675
649983600	218	345.80462899637
649987200	219	335.291749434033
649990800	219	336.853662210356
649994400	219	347.440020649238
649998000	219	351.194888018919
650001600	219	352.795416418971
650005200	219	353.403267210323
650008800	219	353.00231439876
650012400	219	352.728857707611
650016000	219	346.584690595464
650019600	219	343.378257264609
650023200	219	343.55808332992
650026800	219	344.51520604326
650030400	219	354.083473307391
650034000	219	354.27926666807
