Unix	jday	V-component_of_wind
1149120000	152	-0.612931904335719
1149123600	152	-0.821357136258489
1149127200	152	-0.740675171793008
1149130800	152	-0.59628985660599
1149134400	152	-0.488069261885914
1149138000	152	-0.388567295003723
1149141600	152	0.65773950461931
1149145200	152	0.69308778434843
1149148800	152	0.566404305761249
1149152400	152	0.343514498849499
1149156000	152	0.306143098304815
1149159600	152	0.232477749156236
1149163200	152	0.748140120439577
1149166800	152	0.39521835272219
1149170400	152	0.20277284493825
1149174000	152	-0.0194003192344566
1149177600	152	-0.112826997635933
1149181200	152	-0.0817850498682813
1149184800	152	-0.515209400971361
1149188400	152	0.21587075061483
1149192000	152	0.736834749628382
1149195600	152	0.739850298175156
1149199200	152	0.385188887003199
1149202800	152	-0.137641147859011
1149206400	153	0.192074557002852
1149210000	153	-0.468033789870723
1149213600	153	-1.11797300418498
1149217200	153	-1.60699714613228
1149220800	153	-1.55129608197104
1149224400	153	-1.73518202209928
1149228000	153	-2.62892741996631
1149231600	153	-2.87111009545224
1149235200	153	-3.13396252640711
1149238800	153	-3.03647471158578
1149242400	153	-2.46199226982305
1149246000	153	-1.94815265195845
1149249600	153	-0.408396852794374
1149253200	153	-0.997890420682303
1149256800	153	-1.92795557845223
1149260400	153	-2.15636950250227
1149264000	153	-2.13244065156406
1149267600	153	-2.3021417938873
1149271200	153	-0.899717169674428
1149274800	153	-1.73642059753899
1149278400	153	-2.79761702251915
1149282000	153	-4.12217504690333
1149285600	153	-5.57438774979544
1149289200	153	-7.10784040924152
1149292800	154	-9.01525205663791
1149296400	154	-9.42256292837559
1149300000	154	-10.6168831286642
1149303600	154	-10.9633759735561
1149307200	154	-10.2906000275998
1149310800	154	-9.90767639409459
1149314400	154	-11.8693507335176
1149318000	154	-10.3430149759914
1149321600	154	-9.52492408774167
1149325200	154	-8.78424664755887
1149328800	154	-8.39503681358958
1149332400	154	-7.69113433741967
1149336000	154	-8.07854613089544
1149339600	154	-9.63573494247425
1149343200	154	-10.8433621724039
1149346800	154	-10.5805725801944
1149350400	154	-9.8747554721815
1149354000	154	-9.32307957570412
1149357600	154	-11.4682012914698
1149361200	154	-7.23814258510006
1149364800	154	-4.51500071433659
1149368400	154	-1.900897524675
1149372000	154	-1.31669169160733
1149375600	154	-0.674584202546157
1149379200	155	-3.74297528370778
1149382800	155	-2.82619655314134
1149386400	155	-2.31358884281898
1149390000	155	-1.91794382133894
1149393600	155	-1.09780285815541
1149397200	155	-0.250972490697245
1149400800	155	2.76719571305867
1149404400	155	3.22649185958578
1149408000	155	3.27964076489563
1149411600	155	4.1665457659973
1149415200	155	4.18222600004343
1149418800	155	4.32566849045935
1149422400	155	7.11728737309309
1149426000	155	6.15237796754324
