Unix	jday	Precipitation_rate
1164931200	335	7.90386004640709e-06
1164934800	335	8.85758983633859e-06
1164938400	335	7.96923423938753e-06
1164942000	335	6.34923785273708e-06
1164945600	335	5.01670425532178e-06
1164949200	335	3.61879672484407e-06
1164952800	335	6.63670064197223e-06
1164956400	335	6.4799853148845e-06
1164960000	335	6.03580771839767e-06
1164963600	335	6.68128421553916e-06
1164967200	335	5.56463388858265e-06
1164970800	335	4.59481804164101e-06
1164974400	335	0
1164978000	335	0
1164981600	335	0
1164985200	335	0
1164988800	335	0
1164992400	335	0
1164996000	335	0
1164999600	335	0
1165003200	335	0
1165006800	335	0
1165010400	335	0
1165014000	335	0
1165017600	336	0
1165021200	336	0
1165024800	336	0
1165028400	336	0
1165032000	336	0
1165035600	336	0
1165039200	336	0
1165042800	336	0
1165046400	336	0
1165050000	336	0
1165053600	336	0
1165057200	336	0
1165060800	336	0
1165064400	336	0
1165068000	336	0
1165071600	336	0
1165075200	336	0
1165078800	336	0
1165082400	336	0
1165086000	336	3.66285756523148e-06
1165089600	336	1.69227610493574e-05
1165093200	336	2.6914436654449e-05
1165096800	336	4.33533471371252e-05
1165100400	336	6.61115925185988e-05
1165104000	337	0.000130281236306203
1165107600	337	8.05429167751039e-05
1165111200	337	5.09009297600431e-05
1165114800	337	4.23529987571257e-05
1165118400	337	4.29679895213605e-05
1165122000	337	3.94391629338051e-05
1165125600	337	2.30348377435673e-05
1165129200	337	3.16032977686233e-05
1165132800	337	6.79201647064162e-05
1165136400	337	0.000126142333887139
1165140000	337	0.00014356541626908
1165143600	337	0.000149130983336695
1165147200	337	0.000130048592515386
1165150800	337	0.000173875229475258
1165154400	337	0.0001991999222428
1165158000	337	0.000178469332172146
1165161600	337	0.00014813944463035
1165165200	337	0.000119594744970023
1165168800	337	0
1165172400	337	0
1165176000	337	0
1165179600	337	0
1165183200	337	0
1165186800	337	0
1165190400	338	0
1165194000	338	0
1165197600	338	0
1165201200	338	0
1165204800	338	0
1165208400	338	0
1165212000	338	0
1165215600	338	0
1165219200	338	0
1165222800	338	8.14602592515397e-08
1165226400	338	8.14602592515397e-08
1165230000	338	3.85009442989433e-07
1165233600	338	3.03549183737893e-07
1165237200	338	3.03549183737893e-07
1165240800	338	8.14602592515397e-08
1165244400	338	8.14602592515397e-08
1165248000	338	8.14602592515397e-08
1165251600	338	0
1165255200	338	0
1165258800	338	0
1165262400	338	0
1165266000	338	0
1165269600	338	0
1165273200	338	0
1165276800	339	0
1165280400	339	0
1165284000	339	0
1165287600	339	0
1165291200	339	0
1165294800	339	0
1165298400	339	0
1165302000	339	0
1165305600	339	0
1165309200	339	0
1165312800	339	0
1165316400	339	0
1165320000	339	0
1165323600	339	0
1165327200	339	0
1165330800	339	0
1165334400	339	0
1165338000	339	0
1165341600	339	0
1165345200	339	0
1165348800	339	0
1165352400	339	0
1165356000	339	0
1165359600	339	0
1165363200	340	0
1165366800	340	0
1165370400	340	0
1165374000	340	0
1165377600	340	0
1165381200	340	0
1165384800	340	0
1165388400	340	0
1165392000	340	0
1165395600	340	0
1165399200	340	0
1165402800	340	0
1165406400	340	3.73798164398807e-07
1165410000	340	6.42157527097715e-07
1165413600	340	8.05078054861754e-07
1165417200	340	1.37698654028071e-06
1165420800	340	1.9488950627435e-06
1165424400	340	3.21725448793612e-06
1165428000	340	6.84677537830397e-06
1165431600	340	8.54823178795484e-06
1165435200	340	8.38531136206135e-06
1165438800	340	8.03549164204921e-06
1165442400	340	7.73194263085905e-06
1165446000	340	7.12484433240236e-06
1165449600	341	0
1165453200	341	0
1165456800	341	0
1165460400	341	0
1165464000	341	4.87515577533874e-06
1165467600	341	3.13195875207862e-05
1165471200	341	0.000283403587565108
1165474800	341	0.000413475145867438
1165478400	341	0.00053363246786722
1165482000	341	0.000709183780109949
1165485600	341	0.000839340146352073
1165489200	341	0.000949710939478601
1165492800	341	0.000746608613993218
1165496400	341	0.000963619831984153
1165500000	341	0.000887066724382363
1165503600	341	0.000773598519571098
1165507200	341	0.000632683272770362
1165510800	341	0.000519198806090098
1165514400	341	2.2058654330888e-05
1165518000	341	2.30906961322898e-05
1165521600	341	3.66782193223522e-05
1165525200	341	4.87671380504002e-05
1165528800	341	7.00267406159515e-05
1165532400	341	0.000112554137879327
1165536000	342	0.000408308969273601
1165539600	342	0.000579469411350497
1165543200	342	0.000559453987356977
1165546800	342	0.000492822308172637
1165550400	342	0.000419157629179753
1165554000	342	0.000385345339792977
1165557600	342	8.8150918533998e-05
1165561200	342	7.87608548541082e-05
1165564800	342	6.95360405691885e-05
1165568400	342	5.72534458057596e-05
1165572000	342	4.36229034829338e-05
1165575600	342	3.50120663437262e-05
1165579200	342	0
1165582800	342	0
1165586400	342	0
1165590000	342	0
1165593600	342	0
1165597200	342	1.86899082199403e-07
