Unix	jday	Precipitation_rate
1136073600	1	0
1136077200	1	0
1136080800	1	0
1136084400	1	0
1136088000	1	0
1136091600	1	0
1136095200	1	1.48141339716877e-05
1136098800	1	1.58416890102757e-05
1136102400	1	2.4136396335019e-05
1136106000	1	4.37126444381972e-05
1136109600	1	7.12107866036698e-05
1136113200	1	0.000123676061098496
1136116800	1	0.000434162896299656
1136120400	1	0.000469480592831479
1136124000	1	0.000312950832484525
1136127600	1	0.000209902349734844
1136131200	1	0.000157421849247037
1136134800	1	0.000126527054088128
1136138400	1	0
1136142000	1	0
1136145600	1	0
1136149200	1	0
1136152800	1	0
1136156400	1	0
1136160000	2	0
1136163600	2	0
1136167200	2	0
1136170800	2	0
1136174400	2	0
1136178000	2	0
1136181600	2	0
1136185200	2	0
1136188800	2	0
1136192400	2	0
1136196000	2	0
1136199600	2	0
1136203200	2	0
1136206800	2	0
1136210400	2	0
1136214000	2	0
1136217600	2	0
1136221200	2	0
1136224800	2	0
1136228400	2	0
1136232000	2	0
1136235600	2	0
1136239200	2	0
1136242800	2	0
1136246400	3	0
1136250000	3	0
1136253600	3	5.91870281378035e-09
1136257200	3	3.94580172632499e-09
1136260800	3	2.95935140689017e-09
1136264400	3	9.18850407132832e-08
1136268000	3	7.41189023482978e-06
1136271600	3	2.87197542385755e-06
1136275200	3	1.41612025052944e-06
1136278800	3	1.24711395705687e-06
1136282400	3	2.46127518029858e-07
1136286000	3	2.45141067261837e-07
1136289600	3	0
1136293200	3	0
1136296800	3	0
1136300400	3	0
1136304000	3	0
1136307600	3	0
1136311200	3	0
1136314800	3	0
1136318400	3	1.10929080976438e-06
1136322000	3	9.11984797268529e-06
1136325600	3	5.0756773249645e-05
1136329200	3	9.18433581280525e-05
1136332800	4	2.98070724700832e-07
1136336400	4	2.41729009092481e-05
1136340000	4	3.0537630673873e-05
1136343600	4	2.13206477103689e-05
1136347200	4	1.95467027601289e-05
1136350800	4	3.64613205385642e-05
1136354400	4	0.000145047252159096
1136358000	4	0.000111742096203058
1136361600	4	6.58469904387109e-05
1136365200	4	4.35573557974763e-05
1136368800	4	3.24461504641733e-05
1136372400	4	2.6364472564998e-05
1136376000	4	0
1136379600	4	2.95935140689017e-09
1136383200	4	5.91870281378035e-09
1136386800	4	3.94580172632499e-09
1136390400	4	2.95935140689017e-09
1136394000	4	1.9729008631625e-09
1136397600	4	0
1136401200	4	0
1136404800	4	0
1136408400	4	0
1136412000	4	0
1136415600	4	0
1136419200	5	0
1136422800	5	0
1136426400	5	0
1136430000	5	0
1136433600	5	0
1136437200	5	0
1136440800	5	0
1136444400	5	0
1136448000	5	0
1136451600	5	0
1136455200	5	0
1136458800	5	1.84575752651373e-06
1136462400	5	1.20405441162815e-06
1136466000	5	7.44109888708313e-06
1136469600	5	1.48114039866826e-05
1136473200	5	1.02069077258104e-05
1136476800	5	7.44813583521215e-06
1136480400	5	6.51637912355095e-06
1136484000	5	0
1136487600	5	0
1136491200	5	1.9729008631625e-09
1136494800	5	1.9729008631625e-09
1136498400	5	9.86450431581248e-10
1136502000	5	9.86450431581248e-10
1136505600	6	0
1136509200	6	0
1136512800	6	0
1136516400	6	0
1136520000	6	0
1136523600	6	0
1136527200	6	0
1136530800	6	0
1136534400	6	0
1136538000	6	0
1136541600	6	0
1136545200	6	0
1136548800	6	0
1136552400	6	0
1136556000	6	0
1136559600	6	0
1136563200	6	0
1136566800	6	0
1136570400	6	0
1136574000	6	0
1136577600	6	0
1136581200	6	0
1136584800	6	0
1136588400	6	0
1136592000	7	0
1136595600	7	0
1136599200	7	0
1136602800	7	0
1136606400	7	0
1136610000	7	1.974418183687e-06
1136613600	7	0
1136617200	7	0
1136620800	7	0
1136624400	7	0
1136628000	7	0
1136631600	7	0
1136635200	7	0
1136638800	7	0
1136642400	7	0
1136646000	7	0
1136649600	7	0
1136653200	7	0
1136656800	7	0
1136660400	7	0
1136664000	7	0
1136667600	7	0
1136671200	7	0
1136674800	7	0
1136678400	8	0
1136682000	8	0
1136685600	8	0
1136689200	8	0
1136692800	8	0
1136696400	8	0
1136700000	8	0
1136703600	8	0
1136707200	8	0
1136710800	8	0
1136714400	8	0
1136718000	8	0
1136721600	8	0
1136725200	8	0
1136728800	8	0
1136732400	8	0
1136736000	8	3.16376540774754e-07
1136739600	8	2.77051917354706e-06
1136743200	8	9.30092133723603e-05
1136746800	8	8.24129856495059e-05
1136750400	8	5.50221270286131e-05
1136754000	8	4.26333593730959e-05
1136757600	8	4.23046000973533e-05
1136761200	8	4.48422460359194e-05
1136764800	9	2.27826333710765e-05
1136768400	9	1.19624576154571e-05
1136772000	9	6.50170321866378e-06
1136775600	9	4.11708366938941e-06
1136779200	9	4.80958506796949e-06
1136782800	9	5.65435601501777e-06
1136786400	9	9.30025080851081e-06
1136790000	9	1.73809341971377e-05
1136793600	9	1.81905192517688e-05
1136797200	9	1.53860936645196e-05
1136800800	9	1.62574332805288e-05
1136804400	9	1.71287720679208e-05
1136808000	9	7.64046341803806e-06
1136811600	9	5.37035098166064e-06
1136815200	9	4.11241916866213e-06
1136818800	9	5.79998821973075e-06
1136822400	9	9.71793516344519e-06
1136826000	9	1.1651631738364e-05
1136829600	9	6.49875161822255e-06
1136833200	9	5.6752404445913e-06
1136836800	9	4.65459095242151e-06
1136840400	9	3.52827913247897e-06
1136844000	9	2.42557600236233e-06
1136847600	9	2.32287293348578e-06
1136851200	10	0
1136854800	10	0
1136858400	10	0
1136862000	10	0
1136865600	10	0
1136869200	10	0
1136872800	10	0
1136876400	10	0
1136880000	10	0
1136883600	10	0
1136887200	10	0
1136890800	10	0
1136894400	10	0
1136898000	10	0
1136901600	10	0
1136905200	10	0
1136908800	10	0
1136912400	10	0
1136916000	10	0
1136919600	10	0
1136923200	10	0
1136926800	10	0
1136930400	10	0
1136934000	10	0
1136937600	11	0
1136941200	11	0
1136944800	11	0
1136948400	11	0
1136952000	11	0
1136955600	11	9.87209091843502e-07
1136959200	11	6.57412464540004e-05
1136962800	11	0.000130308326970174
1136966400	11	0.00014510999077992
1136970000	11	0.000114687316056143
1136973600	11	8.64452731929318e-05
1136977200	11	6.92081662215657e-05
1136980800	11	0
1136984400	11	3.01518549468053e-06
1136988000	11	1.58871537787986e-05
1136991600	11	0.000108324101286576
1136995200	11	0.000189650865000659
1136998800	11	0.000295701913559738
1137002400	11	0.000547547406468864
1137006000	11	0.00051255671321439
1137009600	11	0.000428141035834182
1137013200	11	0.000421757900378745
1137016800	11	0.000322642831798333
1137020400	11	0.00026125352689466
1137024000	12	9.11074308056703e-07
1137027600	12	0
1137031200	12	0
1137034800	12	0
1137038400	12	0
1137042000	12	0
1137045600	12	0
1137049200	12	0
1137052800	12	0
1137056400	12	0
1137060000	12	0
1137063600	12	1.27909056317412e-08
1137067200	12	9.86450431581248e-10
1137070800	12	0
1137074400	12	0
1137078000	12	0
1137081600	12	0
1137085200	12	0
1137088800	12	0
1137092400	12	0
1137096000	12	0
1137099600	12	0
1137103200	12	0
1137106800	12	0
1137110400	13	0
1137114000	13	0
1137117600	13	0
1137121200	13	0
1137124800	13	0
1137128400	13	0
1137132000	13	0
1137135600	13	0
1137139200	13	6.13024072020711e-07
1137142800	13	8.44387783443519e-07
1137146400	13	1.54242464929691e-06
1137150000	13	2.16925909548248e-06
1137153600	13	5.44236219901403e-05
1137157200	13	8.66131315989735e-05
1137160800	13	8.38913493295703e-05
1137164400	13	8.89185672172635e-05
1137168000	13	9.0589173274115e-05
1137171600	13	9.17382568178574e-05
1137175200	13	4.06734184017076e-05
1137178800	13	5.00232347499014e-05
1137182400	13	4.30203018746892e-05
1137186000	13	3.57069107788787e-05
1137189600	13	3.25678071312917e-05
1137193200	13	2.77381757262776e-05
1137196800	14	0
1137200400	14	0
1137204000	14	0
1137207600	14	0
1137211200	14	0
1137214800	14	0
1137218400	14	0
1137222000	14	0
1137225600	14	0
1137229200	14	0
1137232800	14	0
1137236400	14	0
1137240000	14	0
1137243600	14	0
1137247200	14	0
1137250800	14	0
1137254400	14	0
1137258000	14	0
1137261600	14	0
1137265200	14	0
1137268800	14	1.54242468436759e-07
1137272400	14	3.13417189367864e-07
1137276000	14	3.14403639238713e-07
1137279600	14	3.21308792820514e-07
1137283200	15	1.02768945551638e-07
1137286800	15	5.30317830544102e-07
1137290400	15	1.70175923251078e-06
1137294000	15	2.99533933706516e-06
1137297600	15	2.71791328382815e-06
1137301200	15	2.64725551162389e-06
1137304800	15	0
1137308400	15	0
1137312000	15	0
1137315600	15	3.54133669424909e-08
1137319200	15	2.36089104003198e-08
1137322800	15	2.36089104003198e-08
1137326400	15	0
1137330000	15	0
1137333600	15	0
1137337200	15	0
1137340800	15	0
1137344400	15	0
1137348000	15	0
1137351600	15	0
1137355200	15	0
1137358800	15	0
1137362400	15	0
1137366000	15	0
1137369600	16	0
1137373200	16	0
1137376800	16	0
1137380400	16	0
1137384000	16	0
1137387600	16	0
1137391200	16	0
1137394800	16	0
1137398400	16	0
1137402000	16	0
1137405600	16	0
1137409200	16	0
1137412800	16	0
1137416400	16	0
1137420000	16	0
1137423600	16	0
1137427200	16	0
1137430800	16	0
1137434400	16	0
1137438000	16	0
1137441600	16	0
1137445200	16	0
1137448800	16	0
1137452400	16	0
1137456000	17	0
1137459600	17	0
1137463200	17	0
1137466800	17	0
1137470400	17	0
1137474000	17	0
1137477600	17	0
1137481200	17	0
1137484800	17	0
1137488400	17	0
1137492000	17	0
1137495600	17	0
1137499200	17	0
1137502800	17	1.24142257625186e-06
1137506400	17	9.14297923773752e-06
1137510000	17	6.58703730825995e-06
1137513600	17	4.94979386136797e-06
1137517200	17	3.6515160712081e-06
1137520800	17	0
1137524400	17	9.86450431581248e-10
1137528000	17	1.9729008631625e-09
1137531600	17	1.9729008631625e-09
1137535200	17	9.86450431581248e-10
1137538800	17	9.86450431581248e-10
1137542400	18	7.61347837867983e-08
1137546000	18	2.28404360015918e-07
1137549600	18	1.4450042536514e-06
1137553200	18	4.73971183576714e-06
1137556800	18	1.07269206571293e-05
1137560400	18	1.97131428508608e-05
1137564000	18	7.70178896380636e-05
1137567600	18	8.6093242296517e-05
1137571200	18	7.32599027161019e-05
1137574800	18	7.25142719308765e-05
1137578400	18	7.02838941999855e-05
1137582000	18	6.43212784515743e-05
1137585600	18	3.36576924356619e-06
1137589200	18	1.23847075520808e-06
1137592800	18	1.16369822004536e-06
1137596400	18	1.05116361854805e-06
1137600000	18	1.04133206577736e-06
1137603600	18	1.03051406223864e-06
1137607200	18	0
1137610800	18	0
1137614400	18	0
1137618000	18	0
1137621600	18	5.91870281378035e-09
1137625200	18	4.93225204575981e-09
1137628800	19	0
1137632400	19	0
1137636000	19	0
1137639600	19	0
1137643200	19	0
1137646800	19	0
1137650400	19	0
1137654000	19	0
1137657600	19	0
1137661200	19	0
1137664800	19	0
1137668400	19	0
1137672000	19	0
1137675600	19	0
1137679200	19	0
1137682800	19	0
1137686400	19	0
1137690000	19	0
1137693600	19	0
1137697200	19	0
1137700800	19	0
1137704400	19	0
1137708000	19	0
1137711600	19	0
1137715200	20	0
1137718800	20	0
1137722400	20	0
1137726000	20	0
1137729600	20	0
1137733200	20	0
1137736800	20	0
1137740400	20	0
1137744000	20	0
1137747600	20	0
1137751200	20	0
1137754800	20	0
1137758400	20	0
1137762000	20	0
1137765600	20	0
1137769200	20	0
1137772800	20	0
1137776400	20	0
1137780000	20	0
1137783600	20	0
1137787200	20	0
1137790800	20	0
1137794400	20	0
1137798000	20	0
1137801600	21	0
1137805200	21	0
1137808800	21	0
1137812400	21	0
1137816000	21	0
1137819600	21	0
1137823200	21	0
1137826800	21	0
1137830400	21	0
1137834000	21	0
1137837600	21	0
1137841200	21	0
1137844800	21	0
1137848400	21	0
1137852000	21	0
1137855600	21	0
1137859200	21	0
1137862800	21	0
1137866400	21	7.36472924824042e-06
1137870000	21	3.78140082806918e-05
1137873600	21	6.24226739982925e-05
1137877200	21	4.7427423245027e-05
1137880800	21	3.53583872953927e-05
1137884400	21	2.78811242574098e-05
1137888000	22	0
1137891600	22	0
1137895200	22	0
1137898800	22	0
1137902400	22	0
1137906000	22	0
1137909600	22	0
1137913200	22	0
1137916800	22	0
1137920400	22	0
1137924000	22	0
1137927600	22	0
1137931200	22	0
1137934800	22	0
1137938400	22	0
1137942000	22	0
1137945600	22	0
1137949200	22	0
1137952800	22	0
1137956400	22	0
1137960000	22	0
1137963600	22	0
1137967200	22	0
1137970800	22	0
1137974400	23	0
1137978000	23	0
1137981600	23	0
1137985200	23	0
1137988800	23	0
1137992400	23	0
1137996000	23	0
1137999600	23	0
1138003200	23	0
1138006800	23	0
1138010400	23	0
1138014000	23	0
1138017600	23	0
1138021200	23	0
1138024800	23	0
1138028400	23	0
1138032000	23	0
1138035600	23	0
1138039200	23	0
1138042800	23	0
1138046400	23	0
1138050000	23	0
1138053600	23	0
1138057200	23	0
1138060800	24	0
1138064400	24	0
1138068000	24	0
1138071600	24	0
1138075200	24	0
1138078800	24	0
1138082400	24	0
1138086000	24	9.56482707978253e-06
1138089600	24	1.33448924376755e-05
1138093200	24	1.34584134696521e-05
1138096800	24	2.015506239876e-05
1138100400	24	3.64572589952666e-05
1138104000	24	0.000139330449430333
1138107600	24	8.48529710128938e-05
1138111200	24	4.57394103156191e-05
1138114800	24	3.30699064551354e-05
1138118400	24	2.62113575136287e-05
1138122000	24	2.22133308603333e-05
1138125600	24	3.25199141512197e-08
1138129200	24	1.58423125443284e-07
1138132800	24	2.59529064673286e-07
1138136400	24	5.08620107977493e-06
1138140000	24	6.90106896115749e-06
1138143600	24	1.05906111072809e-05
1138147200	25	1.92323040598007e-05
1138150800	25	2.51919586413616e-05
1138154400	25	2.61886159403335e-05
1138158000	25	2.96228015501565e-05
1138161600	25	2.81994346151271e-05
1138165200	25	2.515969875715e-05
1138168800	25	0
1138172400	25	0
1138176000	25	0
1138179600	25	0
1138183200	25	0
1138186800	25	2.02360890535081e-06
1138190400	25	1.07462158327729e-05
1138194000	25	9.38543257296597e-06
1138197600	25	7.71851265047052e-06
1138201200	25	7.55345219021375e-06
1138204800	25	7.53967483124586e-06
1138208400	25	6.43894481876132e-06
1138212000	25	9.22878763256863e-07
1138215600	25	1.18044552001599e-08
1138219200	25	0
1138222800	25	0
1138226400	25	0
1138230000	25	0
1138233600	26	0
1138237200	26	0
1138240800	26	0
1138244400	26	0
1138248000	26	0
1138251600	26	0
1138255200	26	0
1138258800	26	0
1138262400	26	0
1138266000	26	0
1138269600	26	0
1138273200	26	0
1138276800	26	0
1138280400	26	0
1138284000	26	0
1138287600	26	0
1138291200	26	0
1138294800	26	0
1138298400	26	0
1138302000	26	0
1138305600	26	0
1138309200	26	0
1138312800	26	0
1138316400	26	0
1138320000	27	0
1138323600	27	0
1138327200	27	0
1138330800	27	0
1138334400	27	0
