Unix	jday	Precipitation_rate
852076800	1	0
852080400	1	0
852084000	1	0
852087600	1	0
852091200	1	0
852094800	1	0
852098400	1	0
852102000	1	0
852105600	1	1.47967561372794e-08
852109200	1	9.86450409151962e-09
852112800	1	1.7756108441341e-08
852116400	1	2.07154589510598e-08
852120000	1	2.70746668238777e-07
852123600	1	6.36904087070522e-06
852127200	1	6.26436488819205e-06
852130800	1	6.30991973131415e-06
852134400	1	5.06216982052788e-06
852138000	1	4.0526885625278e-06
852141600	1	0
852145200	1	0
852148800	1	0
852152400	1	0
852156000	1	0
852159600	1	0
852163200	2	0
852166800	2	0
852170400	2	0
852174000	2	0
852177600	2	9.86450431581248e-10
852181200	2	9.86450431581248e-10
852184800	2	3.81724930922124e-06
852188400	2	5.58000005594808e-06
852192000	2	8.62269446133561e-06
852195600	2	9.69488294242362e-06
852199200	2	1.06801194357042e-05
852202800	2	1.06020117599341e-05
852206400	2	1.11569748628792e-05
852210000	2	1.30788669719969e-05
852213600	2	1.42311360318415e-05
852217200	2	1.53853788103183e-05
852220800	2	1.64497094301371e-05
852224400	2	1.55268303628588e-05
852228000	2	1.08648430015024e-05
852231600	2	9.62167456737841e-06
852235200	2	1.05573445495704e-05
852238800	2	1.05829263579255e-05
852242400	2	8.68365668934222e-06
852246000	2	7.6836563907966e-06
852249600	3	1.83395307131357e-06
852253200	3	9.11074308056703e-07
852256800	3	9.11074308056703e-07
852260400	3	0
852264000	3	0
852267600	3	0
852271200	3	0
852274800	3	0
852278400	3	0
852282000	3	0
852285600	3	0
852289200	3	0
852292800	3	2.656826180721e-08
852296400	3	1.47638066070501e-08
852300000	3	1.47638066070501e-08
852303600	3	1.37773560633224e-08
852307200	3	1.9729008631625e-09
852310800	3	9.86450431581248e-10
852314400	3	4.97820047420918e-06
852318000	3	8.79498466560692e-05
852321600	3	0.000236463646510823
852325200	3	0.000337501609955275
852328800	3	0.000428343463510913
852332400	3	0.000512005341154101
852336000	4	0.000537448592230789
852339600	4	0.000494269851659692
852343200	4	0.000457594893352382
852346800	4	0.000452884209733906
852350400	4	0.00042122873403278
852354000	4	0.000384356826617712
852357600	4	0.000196907437644147
852361200	4	0.000115075080090879
852364800	4	8.88252574002441e-05
852368400	4	7.01642498921977e-05
852372000	4	5.65736905233665e-05
852375600	4	4.68151131307051e-05
852379200	4	7.14855575394274e-05
852382800	4	0.000143013200449369
852386400	4	0.000136607177945832
852390000	4	0.000129501552729373
852393600	4	0.000120123075327517
852397200	4	0.000111097725950205
852400800	4	5.47062036902009e-05
852404400	4	4.77556885436578e-05
852408000	4	2.55845075150307e-05
852411600	4	1.84709857994357e-05
852415200	4	1.4663977161286e-05
852418800	4	1.27273212125909e-05
852422400	5	1.28350262551034e-05
852426000	5	1.66404676463107e-06
852429600	5	1.33232869895429e-06
852433200	5	2.81165071750714e-07
852436800	5	2.42792358769377e-07
852440400	5	1.52880220485561e-07
852444000	5	0
852447600	5	0
852451200	5	0
852454800	5	9.86450431581248e-10
852458400	5	0
852462000	5	0
852465600	5	0
852469200	5	0
852472800	5	0
852476400	5	9.86450431581248e-10
852480000	5	9.86450431581248e-10
852483600	5	0
852487200	5	0
852490800	5	0
852494400	5	0
852498000	5	0
852501600	5	0
852505200	5	0
852508800	6	0
852512400	6	0
852516000	6	0
852519600	6	0
852523200	6	0
852526800	6	0
852530400	6	0
852534000	6	0
852537600	6	0
852541200	6	0
852544800	6	0
852548400	6	0
852552000	6	0
852555600	6	0
852559200	6	0
852562800	6	0
