Unix	jday	hs
1146441600	121	0.94
1146452400	121	1.06
1146463200	121	1.17
1146474000	121	1.23
1146484800	121	1.25
1146495600	121	1.24
1146506400	121	1.23
1146517200	121	1.23
1146528000	122	1.22
1146538800	122	1.19
1146549600	122	1.17
1146560400	122	1.14
1146571200	122	1.12
1146582000	122	1.1
1146592800	122	1.09
1146603600	122	1.07
1146614400	123	1.06
1146625200	123	1.03
1146636000	123	1.01
1146646800	123	1.2
1146657600	123	1.05
1146668400	123	0.96
1146679200	123	0.91
1146690000	123	0.89
1146700800	124	0.88
1146711600	124	0.84
1146722400	124	0.83
1146733200	124	0.86
1146744000	124	1.25
1146754800	124	1.86
1146765600	124	2.41
1146776400	124	2.89
1146787200	125	3.23
1146798000	125	3.4
1146808800	125	3.43
1146819600	125	3.41
1146830400	125	3.34
1146841200	125	3.29
1146852000	125	3.22
1146862800	125	3.09
1146873600	126	2.93
1146884400	126	2.83
1146895200	126	3
1146906000	126	3.44
1146916800	126	3.8
1146927600	126	3.99
1146938400	126	4.01
1146949200	126	3.97
1146960000	127	3.85
1146970800	127	3.72
1146981600	127	3.55
1146992400	127	3.38
1147003200	127	3.18
1147014000	127	2.96
1147024800	127	2.73
1147035600	127	2.53
1147046400	128	2.32
1147057200	128	2.12
1147068000	128	1.92
1147078800	128	1.77
1147089600	128	1.64
1147100400	128	1.54
1147111200	128	1.54
1147122000	128	1.7
1147132800	129	2.01
1147143600	129	2.34
1147154400	129	2.46
1147165200	129	2.49
1147176000	129	2.5
1147186800	129	2.47
1147197600	129	2.45
1147208400	129	2.47
1147219200	130	2.52
1147230000	130	2.62
1147240800	130	2.74
1147251600	130	2.69
1147262400	130	2.46
1147273200	130	2.25
1147284000	130	2.29
1147294800	130	2.58
1147305600	131	3.07
1147316400	131	3.8
1147327200	131	4.18
1147338000	131	4.19
1147348800	131	4.14
1147359600	131	4.01
1147370400	131	3.84
1147381200	131	3.69
1147392000	132	3.57
1147402800	132	3.53
1147413600	132	3.46
1147424400	132	3.33
1147435200	132	3.17
1147446000	132	2.98
1147456800	132	2.78
1147467600	132	2.6
1147478400	133	2.45
1147489200	133	2.34
1147500000	133	2.26
1147510800	133	2.2
1147521600	133	2.17
1147532400	133	2.32
1147543200	133	2.81
1147554000	133	3.08
1147564800	134	3.55
1147575600	134	4.12
1147586400	134	4.37
1147597200	134	4.17
1147608000	134	4.01
1147618800	134	3.89
1147629600	134	3.73
1147640400	134	3.56
1147651200	135	3.4
1147662000	135	3.27
1147672800	135	3.16
1147683600	135	3.04
1147694400	135	2.93
1147705200	135	2.86
1147716000	135	2.78
1147726800	135	2.67
1147737600	136	2.53
1147748400	136	2.39
1147759200	136	2.27
1147770000	136	2.17
1147780800	136	2.08
1147791600	136	1.99
1147802400	136	1.91
1147813200	136	1.85
1147824000	137	1.82
1147834800	137	1.79
1147845600	137	1.78
1147856400	137	1.79
1147867200	137	1.8
1147878000	137	1.79
1147888800	137	1.76
1147899600	137	1.74
1147910400	138	1.77
1147921200	138	1.8
1147932000	138	1.81
1147942800	138	1.81
1147953600	138	1.8
1147964400	138	1.78
1147975200	138	1.74
1147986000	138	1.68
1147996800	139	1.65
1148007600	139	1.66
1148018400	139	1.73
1148029200	139	1.86
1148040000	139	1.99
1148050800	139	2.14
1148061600	139	2.28
1148072400	139	2.39
1148083200	140	2.45
1148094000	140	2.49
1148104800	140	2.48
1148115600	140	2.46
1148126400	140	2.48
1148137200	140	2.51
1148148000	140	2.5
1148158800	140	2.45
1148169600	141	2.46
1148180400	141	2.53
1148191200	141	2.54
1148202000	141	2.57
1148212800	141	2.74
1148223600	141	3.02
1148234400	141	3.15
1148245200	141	3.25
1148256000	142	3.41
1148266800	142	3.32
1148277600	142	3.07
1148288400	142	2.83
1148299200	142	2.58
1148310000	142	2.35
1148320800	142	2.15
1148331600	142	1.98
1148342400	143	1.88
1148353200	143	1.84
1148364000	143	1.82
1148374800	143	1.8
1148385600	143	1.79
1148396400	143	1.81
1148407200	143	1.81
1148418000	143	1.78
1148428800	144	1.74
1148439600	144	1.69
1148450400	144	1.63
1148461200	144	1.57
1148472000	144	1.5
1148482800	144	1.45
1148493600	144	1.35
1148504400	144	1.31
1148515200	145	1.39
1148526000	145	1.56
1148536800	145	1.77
1148547600	145	1.95
1148558400	145	2.1
1148569200	145	2.31
1148580000	145	2.54
1148590800	145	2.67
1148601600	146	2.92
1148612400	146	3.51
1148623200	146	3.94
1148634000	146	4.07
1148644800	146	3.94
1148655600	146	3.89
1148666400	146	3.97
1148677200	146	3.88
1148688000	147	3.57
1148698800	147	3.31
1148709600	147	3.08
1148720400	147	2.85
1148731200	147	2.64
1148742000	147	2.45
1148752800	147	2.3
1148763600	147	2.17
1148774400	148	2.07
1148785200	148	1.97
1148796000	148	1.88
1148806800	148	1.8
1148817600	148	1.74
1148828400	148	1.77
1148839200	148	1.92
1148850000	148	1.97
1148860800	149	1.93
1148871600	149	1.87
1148882400	149	1.79
1148893200	149	1.68
1148904000	149	1.59
1148914800	149	1.52
1148925600	149	1.46
1148936400	149	1.39
1148947200	150	1.35
1148958000	150	1.33
1148968800	150	1.33
1148979600	150	1.33
1148990400	150	1.34
1149001200	150	1.36
1149012000	150	1.37
1149022800	150	1.38
1149033600	151	1.56
1149044400	151	1.45
1149055200	151	1.4
1149066000	151	1.38
1149076800	151	1.37
1149087600	151	1.37
1149098400	151	1.38
1149109200	151	1.39
1149120000	152	1.38
