Unix	jday	hs
1149120000	152	1.38
1149130800	152	1.36
1149141600	152	1.35
1149152400	152	1.32
1149163200	152	1.29
1149174000	152	1.24
1149184800	152	1.19
1149195600	152	1.15
1149206400	153	1.13
1149217200	153	1.13
1149228000	153	1.13
1149238800	153	1.14
1149249600	153	1.18
1149260400	153	1.35
1149271200	153	1.6
1149282000	153	1.9
1149292800	154	2.39
1149303600	154	3.13
1149314400	154	3.83
1149325200	154	4.05
1149336000	154	4.05
1149346800	154	4.1
1149357600	154	3.91
1149368400	154	3.47
1149379200	155	3.05
1149390000	155	2.75
1149400800	155	2.51
1149411600	155	2.15
1149422400	155	2.2
1149433200	155	2.58
1149444000	155	2.58
1149454800	155	2.36
1149465600	156	2.15
1149476400	156	2
1149487200	156	1.88
1149498000	156	1.8
1149508800	156	1.72
1149519600	156	1.63
1149530400	156	1.59
1149541200	156	1.61
1149552000	157	1.64
1149562800	157	1.67
1149573600	157	1.66
1149584400	157	1.65
1149595200	157	1.69
1149606000	157	1.76
1149616800	157	1.8
1149627600	157	1.84
1149638400	158	1.9
1149649200	158	1.95
1149660000	158	1.95
1149670800	158	1.96
1149681600	158	1.97
1149692400	158	1.99
1149703200	158	1.97
1149714000	158	1.94
1149724800	159	1.91
1149735600	159	1.89
1149746400	159	1.88
1149757200	159	1.91
1149768000	159	2.02
1149778800	159	2.15
1149789600	159	2.21
1149800400	159	2.21
1149811200	160	2.21
1149822000	160	2.24
1149832800	160	2.39
1149843600	160	2.61
1149854400	160	2.76
1149865200	160	2.8
1149876000	160	2.77
1149886800	160	2.71
1149897600	161	2.62
1149908400	161	2.52
1149919200	161	2.46
1149930000	161	2.43
1149940800	161	2.4
1149951600	161	2.38
1149962400	161	2.4
1149973200	161	2.47
1149984000	162	2.66
1149994800	162	3.45
1150005600	162	3.85
1150016400	162	4.07
1150027200	162	4.49
1150038000	162	5.19
1150048800	162	5.99
1150059600	162	5.83
1150070400	163	5.13
1150081200	163	4.3
1150092000	163	3.84
1150102800	163	3.79
1150113600	163	3.68
1150124400	163	3.6
1150135200	163	3.77
1150146000	163	3.91
1150156800	164	4.02
1150167600	164	4.07
1150178400	164	3.97
1150189200	164	3.79
1150200000	164	3.58
1150210800	164	3.38
1150221600	164	3.16
1150232400	164	2.99
1150243200	165	2.87
1150254000	165	2.77
1150264800	165	2.7
1150275600	165	2.66
1150286400	165	2.62
1150297200	165	2.8
1150308000	165	3.07
1150318800	165	3.08
1150329600	166	3
1150340400	166	2.98
1150351200	166	3
1150362000	166	3
1150372800	166	3.08
1150383600	166	3.3
1150394400	166	3.69
1150405200	166	4.33
1150416000	167	4.63
1150426800	167	4.81
1150437600	167	4.91
1150448400	167	5.32
1150459200	167	6.04
1150470000	167	6.29
1150480800	167	6.04
1150491600	167	5.62
1150502400	168	5.14
1150513200	168	4.8
1150524000	168	4.53
1150534800	168	4.33
1150545600	168	4.21
1150556400	168	4.11
1150567200	168	3.91
1150578000	168	3.81
1150588800	169	3.67
1150599600	169	3.57
1150610400	169	3.44
1150621200	169	3.27
1150632000	169	3.16
1150642800	169	3.03
1150653600	169	2.78
1150664400	169	2.51
1150675200	170	2.27
1150686000	170	2.08
1150696800	170	1.93
1150707600	170	1.89
1150718400	170	1.85
1150729200	170	1.8
1150740000	170	1.76
1150750800	170	1.73
1150761600	171	1.69
1150772400	171	1.65
1150783200	171	1.61
1150794000	171	1.64
1150804800	171	1.76
1150815600	171	1.89
1150826400	171	2
1150837200	171	2.36
1150848000	172	2.62
1150858800	172	2.68
1150869600	172	2.67
1150880400	172	2.67
1150891200	172	2.6
1150902000	172	2.56
1150912800	172	2.57
1150923600	172	2.51
1150934400	173	2.44
1150945200	173	2.36
1150956000	173	2.25
1150966800	173	2.15
1150977600	173	2.08
1150988400	173	1.99
1150999200	173	1.85
1151010000	173	1.75
1151020800	174	1.67
1151031600	174	1.59
1151042400	174	1.51
1151053200	174	1.4
1151064000	174	1.31
1151074800	174	1.24
1151085600	174	1.17
1151096400	174	1.09
1151107200	175	1.02
1151118000	175	0.97
1151128800	175	0.94
1151139600	175	0.93
1151150400	175	0.91
1151161200	175	0.88
1151172000	175	0.85
1151182800	175	0.82
1151193600	176	0.79
1151204400	176	0.77
1151215200	176	0.75
1151226000	176	0.74
1151236800	176	0.73
1151247600	176	0.72
1151258400	176	0.71
1151269200	176	0.73
1151280000	177	0.79
1151290800	177	0.88
1151301600	177	0.97
1151312400	177	1.05
1151323200	177	1.13
1151334000	177	1.18
1151344800	177	1.2
1151355600	177	1.19
1151366400	178	1.19
1151377200	178	1.19
1151388000	178	1.16
1151398800	178	1.11
1151409600	178	1.04
1151420400	178	0.97
1151431200	178	0.94
1151442000	178	0.96
1151452800	179	1.03
1151463600	179	1.17
1151474400	179	1.36
1151485200	179	1.6
1151496000	179	1.83
1151506800	179	2.05
1151517600	179	2.22
1151528400	179	2.35
1151539200	180	2.44
1151550000	180	2.51
1151560800	180	2.52
1151571600	180	2.52
1151582400	180	2.49
1151593200	180	2.5
1151604000	180	2.56
1151614800	180	2.52
1151625600	181	2.47
1151636400	181	2.42
1151647200	181	2.35
1151658000	181	2.26
1151668800	181	2.14
1151679600	181	2.01
1151690400	181	1.88
1151701200	181	1.76
1151712000	182	1.64
