Unix	jday	hs
1143849600	91	1.4
1143860400	91	1.4
1143871200	91	1.38
1143882000	91	1.36
1143892800	91	1.39
1143903600	91	1.54
1143914400	91	1.72
1143925200	91	1.96
1143936000	92	2.42
1143946800	92	2.88
1143957600	92	3.17
1143968400	92	3.26
1143979200	92	3.19
1143990000	92	3.07
1144000800	92	3
1144011600	92	3.09
1144022400	93	3.21
1144033200	93	3.27
1144044000	93	3.31
1144054800	93	3.59
1144065600	93	4.15
1144076400	93	4.72
1144087200	93	5.23
1144098000	93	5.57
1144108800	94	5.64
1144119600	94	5.29
1144130400	94	4.7
1144141200	94	4.08
1144152000	94	3.57
1144162800	94	3.17
1144173600	94	2.84
1144184400	94	2.57
1144195200	95	2.36
1144206000	95	2.22
1144216800	95	2.11
1144227600	95	2.02
1144238400	95	1.93
1144249200	95	1.84
1144260000	95	1.76
1144270800	95	1.67
1144281600	96	1.56
1144292400	96	1.47
1144303200	96	1.44
1144314000	96	1.47
1144324800	96	1.53
1144335600	96	1.65
1144346400	96	2.05
1144357200	96	2.21
1144368000	97	2.48
1144378800	97	2.99
1144389600	97	3.45
1144400400	97	3.71
1144411200	97	3.96
1144422000	97	4.35
1144432800	97	4.87
1144443600	97	5.37
1144454400	98	5.61
1144465200	98	5.69
1144476000	98	5.72
1144486800	98	5.85
1144497600	98	5.99
1144508400	98	6.1
1144519200	98	6.1
1144530000	98	6.06
1144540800	99	5.93
1144551600	99	5.83
1144562400	99	5.77
1144573200	99	5.86
1144584000	99	5.95
1144594800	99	5.97
1144605600	99	5.82
1144616400	99	5.44
1144627200	100	4.86
1144638000	100	4.49
1144648800	100	4.27
1144659600	100	4.05
1144670400	100	3.84
1144681200	100	3.76
1144692000	100	3.67
1144702800	100	3.52
1144713600	101	3.34
1144724400	101	3.16
1144735200	101	3.05
1144746000	101	3
1144756800	101	2.97
1144767600	101	2.92
1144778400	101	2.74
1144789200	101	2.5
1144800000	102	2.28
1144810800	102	2.06
1144821600	102	1.85
1144832400	102	1.67
1144843200	102	1.53
1144854000	102	1.42
1144864800	102	1.34
1144875600	102	1.34
1144886400	103	1.38
1144897200	103	1.43
1144908000	103	1.52
1144918800	103	1.7
1144929600	103	1.91
1144940400	103	2.05
1144951200	103	2.17
1144962000	103	2.34
1144972800	104	2.57
1144983600	104	2.72
1144994400	104	2.75
1145005200	104	2.71
1145016000	104	2.64
1145026800	104	2.54
1145037600	104	2.42
1145048400	104	2.33
1145059200	105	2.23
1145070000	105	2.16
1145080800	105	2.1
1145091600	105	2.08
1145102400	105	2.12
1145113200	105	2.22
1145124000	105	2.3
1145134800	105	2.35
1145145600	106	2.35
1145156400	106	2.33
1145167200	106	2.28
1145178000	106	2.28
1145188800	106	2.45
1145199600	106	2.71
1145210400	106	3.03
1145221200	106	3.28
1145232000	107	3.39
1145242800	107	3.65
1145253600	107	3.77
1145264400	107	3.66
1145275200	107	3.45
1145286000	107	3.24
1145296800	107	3.07
1145307600	107	2.93
1145318400	108	2.79
1145329200	108	2.67
1145340000	108	2.56
1145350800	108	2.44
1145361600	108	2.32
1145372400	108	2.21
1145383200	108	2.11
1145394000	108	2.01
1145404800	109	1.91
1145415600	109	1.83
1145426400	109	1.74
1145437200	109	1.65
1145448000	109	1.55
1145458800	109	1.47
1145469600	109	1.39
1145480400	109	1.33
1145491200	110	1.34
1145502000	110	1.46
1145512800	110	1.64
1145523600	110	1.8
1145534400	110	1.87
1145545200	110	1.87
1145556000	110	1.86
1145566800	110	1.91
1145577600	111	2.08
1145588400	111	2.39
1145599200	111	2.76
1145610000	111	3.21
1145620800	111	3.5
1145631600	111	3.57
1145642400	111	3.51
1145653200	111	3.39
1145664000	112	3.23
1145674800	112	3.15
1145685600	112	3.1
1145696400	112	3.15
1145707200	112	3.77
1145718000	112	4.63
1145728800	112	4.94
1145739600	112	4.49
1145750400	113	3.94
1145761200	113	3.57
1145772000	113	3.36
1145782800	113	3.2
1145793600	113	3.06
1145804400	113	2.98
1145815200	113	2.9
1145826000	113	2.76
1145836800	114	2.52
1145847600	114	2.3
1145858400	114	2.26
1145869200	114	2.48
1145880000	114	2.99
1145890800	114	3.28
1145901600	114	3.45
1145912400	114	3.17
1145923200	115	2.87
1145934000	115	2.64
1145944800	115	2.47
1145955600	115	2.35
1145966400	115	2.25
1145977200	115	2.13
1145988000	115	1.99
1145998800	115	1.89
1146009600	116	1.81
1146020400	116	1.86
1146031200	116	1.79
1146042000	116	1.73
1146052800	116	1.83
1146063600	116	1.92
1146074400	116	1.82
1146085200	116	1.62
1146096000	117	1.41
1146106800	117	1.23
1146117600	117	1.13
1146128400	117	1.09
1146139200	117	1.14
1146150000	117	1.14
1146160800	117	1.26
1146171600	117	1.39
1146182400	118	1.46
1146193200	118	1.4
1146204000	118	1.29
1146214800	118	1.21
1146225600	118	1.12
1146236400	118	1.03
1146247200	118	0.93
1146258000	118	0.88
1146268800	119	0.85
1146279600	119	0.84
1146290400	119	0.87
1146301200	119	0.94
1146312000	119	0.99
1146322800	119	1.03
1146333600	119	1.04
1146344400	119	1.04
1146355200	120	1.01
1146366000	120	1
1146376800	120	0.98
1146387600	120	0.96
1146398400	120	0.93
1146409200	120	0.9
1146420000	120	0.89
1146430800	120	0.89
1146441600	121	0.94
