Unix	jday	hs
1241136000	121	1.3
1241146800	121	1.26
1241157600	121	1.18
1241168400	121	1.06
1241179200	121	0.96
1241190000	121	0.86
1241200800	121	0.77
1241211600	121	0.74
1241222400	122	0.74
1241233200	122	0.75
1241244000	122	0.76
1241254800	122	0.77
1241265600	122	0.77
1241276400	122	0.81
1241287200	122	0.88
1241298000	122	1.03
1241308800	123	1.23
1241319600	123	1.46
1241330400	123	1.65
1241341200	123	1.83
1241352000	123	1.98
1241362800	123	2.09
1241373600	123	2.1
1241384400	123	2.1
1241395200	124	2.1
1241406000	124	2.06
1241416800	124	1.99
1241427600	124	1.94
1241438400	124	1.89
1241449200	124	1.84
1241460000	124	1.79
1241470800	124	1.78
1241481600	125	2.06
1241492400	125	2.52
1241503200	125	2.99
1241514000	125	3.68
1241524800	125	4.75
1241535600	125	5.56
1241546400	125	5.5
1241557200	125	5.08
1241568000	126	4.63
1241578800	126	4.25
1241589600	126	3.96
1241600400	126	3.72
1241611200	126	3.51
1241622000	126	3.32
1241632800	126	3.13
1241643600	126	2.93
1241654400	127	2.76
1241665200	127	2.67
1241676000	127	2.62
1241686800	127	2.66
1241697600	127	2.75
1241708400	127	2.96
1241719200	127	3.07
1241730000	127	3.24
1241740800	128	3.46
1241751600	128	3.56
1241762400	128	3.53
1241773200	128	3.44
1241784000	128	3.38
1241794800	128	3.34
1241805600	128	3.27
1241816400	128	3.23
1241827200	129	3.22
1241838000	129	3.14
1241848800	129	3.06
1241859600	129	3.28
1241870400	129	3.48
1241881200	129	3.59
1241892000	129	3.71
1241902800	129	3.93
1241913600	130	4.1
1241924400	130	3.89
1241935200	130	3.51
1241946000	130	3.17
1241956800	130	2.84
1241967600	130	2.55
1241978400	130	2.34
1241989200	130	2.18
1.242e+09	131	2.04
1242010800	131	1.93
1242021600	131	1.87
1242032400	131	1.83
1242043200	131	1.76
1242054000	131	1.68
1242064800	131	1.61
1242075600	131	1.56
1242086400	132	1.53
1242097200	132	1.5
1242108000	132	1.47
1242118800	132	1.45
1242129600	132	1.48
1242140400	132	1.51
1242151200	132	1.51
1242162000	132	1.61
1242172800	133	1.76
1242183600	133	1.84
1242194400	133	1.85
1242205200	133	1.9
1242216000	133	2.16
1242226800	133	2.45
1242237600	133	2.56
1242248400	133	2.54
1242259200	134	2.49
1242270000	134	2.44
1242280800	134	2.44
1242291600	134	2.5
1242302400	134	2.92
1242313200	134	4.12
1242324000	134	5
1242334800	134	5.25
1242345600	135	5.28
1242356400	135	5.15
1242367200	135	4.94
1242378000	135	4.77
1242388800	135	4.55
1242399600	135	4.31
1242410400	135	4.23
1242421200	135	4.15
1242432000	136	4.11
1242442800	136	4.21
1242453600	136	4.39
1242464400	136	4.53
1242475200	136	4.84
1242486000	136	5.55
1242496800	136	5.78
1242507600	136	5.6
1242518400	137	5.47
1242529200	137	5.56
1242540000	137	5.67
1242550800	137	5.83
1242561600	137	5.9
1242572400	137	5.74
1242583200	137	5.58
1242594000	137	5.55
1242604800	138	5.43
1242615600	138	5.19
1242626400	138	4.92
1242637200	138	4.75
1242648000	138	4.61
1242658800	138	4.52
1242669600	138	4.62
1242680400	138	5.33
1242691200	139	5.91
1242702000	139	6.06
1242712800	139	6.27
1242723600	139	6.21
1242734400	139	5.52
1242745200	139	4.71
1242756000	139	4.04
1242766800	139	3.52
1242777600	140	3.14
1242788400	140	2.89
1242799200	140	2.7
1242810000	140	2.55
1242820800	140	2.42
1242831600	140	2.31
1242842400	140	2.24
1242853200	140	2.14
1242864000	141	2.03
1242874800	141	1.95
1242885600	141	1.9
1242896400	141	1.85
1242907200	141	1.79
1242918000	141	1.8
1242928800	141	1.89
1242939600	141	1.99
1242950400	142	2.01
1242961200	142	2.08
1242972000	142	1.93
1242982800	142	1.81
1242993600	142	1.7
1243004400	142	1.65
1243015200	142	1.61
1243026000	142	1.64
1243036800	143	1.72
1243047600	143	1.83
1243058400	143	1.88
1243069200	143	1.84
1243080000	143	1.76
1243090800	143	1.66
1243101600	143	1.56
1243112400	143	1.5
1243123200	144	1.45
1243134000	144	1.45
1243144800	144	1.33
1243155600	144	1.25
1243166400	144	1.21
1243177200	144	1.19
1243188000	144	1.16
1243198800	144	1.16
1243209600	145	1.13
1243220400	145	1.05
1243231200	145	0.96
1243242000	145	0.9
1243252800	145	0.85
1243263600	145	0.79
1243274400	145	0.71
1243285200	145	0.64
1243296000	146	0.56
1243306800	146	0.51
1243317600	146	0.46
1243328400	146	0.47
1243339200	146	0.47
1243350000	146	0.47
1243360800	146	0.46
1243371600	146	0.46
1243382400	147	0.47
1243393200	147	0.5
1243404000	147	0.53
1243414800	147	0.56
1243425600	147	0.57
1243436400	147	0.59
1243447200	147	0.6
1243458000	147	0.61
1243468800	148	0.61
1243479600	148	0.6
1243490400	148	0.59
1243501200	148	0.57
1243512000	148	0.54
1243522800	148	0.53
1243533600	148	0.55
1243544400	148	0.68
1243555200	149	0.95
1243566000	149	1.23
1243576800	149	1.42
1243587600	149	1.53
1243598400	149	1.6
1243609200	149	1.62
1243620000	149	1.61
1243630800	149	1.59
1243641600	150	1.54
1243652400	150	1.49
1243663200	150	1.42
1243674000	150	1.37
1243684800	150	1.31
1243695600	150	1.34
1243706400	150	1.63
1243717200	150	1.91
1243728000	151	1.93
1243738800	151	1.95
1243749600	151	1.88
1243760400	151	1.76
1243771200	151	1.66
1243782000	151	1.6
1243792800	151	1.58
1243803600	151	1.6
1243814400	152	1.61
