Unix	jday	hs
1222819200	275	4.74
1222830000	275	5.15
1222840800	275	5.24
1222851600	275	5.14
1222862400	275	5.02
1222873200	275	4.86
1222884000	275	4.63
1222894800	275	4.38
1222905600	276	4.13
1222916400	276	3.88
1222927200	276	3.63
1222938000	276	3.39
1222948800	276	3.15
1222959600	276	2.92
1222970400	276	2.7
1222981200	276	2.51
1222992000	277	2.5
1223002800	277	2.7
1223013600	277	2.87
1223024400	277	2.91
1223035200	277	2.88
1223046000	277	2.85
1223056800	277	2.9
1223067600	277	3.14
1223078400	278	3.55
1223089200	278	3.62
1223100000	278	3.55
1223110800	278	3.43
1223121600	278	3.31
1223132400	278	3.19
1223143200	278	3.1
1223154000	278	3
1223164800	279	2.91
1223175600	279	2.84
1223186400	279	2.81
1223197200	279	2.81
1223208000	279	2.81
1223218800	279	2.83
1223229600	279	2.83
1223240400	279	2.78
1223251200	280	2.68
1223262000	280	2.58
1223272800	280	2.46
1223283600	280	2.34
1223294400	280	2.18
1223305200	280	2.19
1223316000	280	2.54
1223326800	280	2.9
1223337600	281	3.23
1223348400	281	3.57
1223359200	281	3.74
1223370000	281	3.79
1223380800	281	3.83
1223391600	281	3.8
1223402400	281	3.72
1223413200	281	3.92
1223424000	282	4.22
1223434800	282	4.54
1223445600	282	4.95
1223456400	282	5.2
1223467200	282	5.26
1223478000	282	5.27
1223488800	282	5.29
1223499600	282	5.25
1223510400	283	5.13
1223521200	283	4.95
1223532000	283	4.73
1223542800	283	4.5
1223553600	283	4.25
1223564400	283	3.99
1223575200	283	3.7
1223586000	283	3.45
1223596800	284	3.22
1223607600	284	3.01
1223618400	284	2.83
1223629200	284	2.65
1223640000	284	2.5
1223650800	284	2.38
1223661600	284	2.29
1223672400	284	2.23
1223683200	285	2.2
1223694000	285	2.22
1223704800	285	2.25
1223715600	285	2.29
1223726400	285	2.33
1223737200	285	2.35
1223748000	285	2.39
1223758800	285	2.51
1223769600	286	2.66
1223780400	286	2.78
1223791200	286	2.82
1223802000	286	2.86
1223812800	286	2.84
1223823600	286	2.8
1223834400	286	2.73
1223845200	286	2.66
1223856000	287	2.58
1223866800	287	2.5
1223877600	287	2.41
1223888400	287	2.32
1223899200	287	2.2
1223910000	287	2.09
1223920800	287	1.98
1223931600	287	1.88
1223942400	288	1.77
1223953200	288	1.68
1223964000	288	1.64
1223974800	288	1.67
1223985600	288	1.83
1223996400	288	2.1
1224007200	288	2.33
1224018000	288	2.45
1224028800	289	2.53
1224039600	289	2.65
1224050400	289	2.77
1224061200	289	2.87
1224072000	289	3.05
1224082800	289	3.27
1224093600	289	3.47
1224104400	289	3.75
1224115200	290	3.8
1224126000	290	3.61
1224136800	290	3.29
1224147600	290	3.02
1224158400	290	2.86
1224169200	290	2.75
1224180000	290	2.63
1224190800	290	2.5
1224201600	291	2.4
1224212400	291	2.47
1224223200	291	2.68
1224234000	291	2.78
1224244800	291	2.75
1224255600	291	2.72
1224266400	291	2.69
1224277200	291	2.65
1224288000	292	2.58
1224298800	292	2.51
1224309600	292	2.52
1224320400	292	2.61
1224331200	292	2.68
1224342000	292	2.68
1224352800	292	2.61
1224363600	292	2.5
1224374400	293	2.38
1224385200	293	2.29
1224396000	293	2.22
1224406800	293	2.16
1224417600	293	2.09
1224428400	293	2.02
1224439200	293	1.94
1224450000	293	1.87
1224460800	294	1.79
1224471600	294	1.73
1224482400	294	1.8
1224493200	294	2.15
1224504000	294	2.34
1224514800	294	2.31
1224525600	294	2.17
1224536400	294	2.09
1224547200	295	2.15
1224558000	295	2.28
1224568800	295	2.35
1224579600	295	2.35
1224590400	295	2.33
1224601200	295	2.3
1224612000	295	2.27
1224622800	295	2.24
1224633600	296	2.18
1224644400	296	2.23
1224655200	296	2.32
1224666000	296	2.51
1224676800	296	2.54
1224687600	296	2.45
1224698400	296	2.34
1224709200	296	2.23
1224720000	297	2.17
1224730800	297	2.16
1224741600	297	2.21
1224752400	297	2.29
1224763200	297	2.34
1224774000	297	2.39
1224784800	297	2.41
1224795600	297	2.37
1224806400	298	2.3
1224817200	298	2.2
1224828000	298	2.09
1224838800	298	2.09
1224849600	298	2.4
1224860400	298	2.58
1224871200	298	2.52
1224882000	298	2.65
1224892800	299	3
1224903600	299	3.08
1224914400	299	3.08
1224925200	299	3.31
1224936000	299	3.39
1224946800	299	3.22
1224957600	299	2.9
1224968400	299	2.65
1224979200	300	2.49
1224990000	300	2.37
1225000800	300	2.3
1225011600	300	2.22
1225022400	300	2.12
1225033200	300	2.01
1225044000	300	1.89
1225054800	300	1.75
1225065600	301	1.61
1225076400	301	1.47
1225087200	301	1.39
1225098000	301	1.47
1225108800	301	1.67
1225119600	301	1.87
1225130400	301	1.99
1225141200	301	2.01
1225152000	302	2.03
1225162800	302	2.12
1225173600	302	2.29
1225184400	302	2.73
1225195200	302	3.25
1225206000	302	3.38
1225216800	302	3.3
1225227600	302	3.23
1225238400	303	3.18
1225249200	303	3.17
1225260000	303	3.16
1225270800	303	3.16
1225281600	303	3.15
1225292400	303	3.08
1225303200	303	2.99
1225314000	303	2.97
1225324800	304	3.07
1225335600	304	3.21
1225346400	304	3.24
1225357200	304	3.19
1225368000	304	3.12
1225378800	304	3.06
1225389600	304	3.01
1225400400	304	2.96
1225411200	305	2.87
1225422000	305	2.72
1225432800	305	2.56
1225443600	305	2.41
1225454400	305	2.28
1225465200	305	2.23
1225476000	305	2.44
1225486800	305	3.3
1225497600	306	4.32
