Unix	jday	hs
1212278400	153	1.74
1212289200	153	1.77
1212300000	153	1.92
1212310800	153	1.93
1212321600	153	1.86
1212332400	153	1.76
1212343200	153	1.68
1212354000	153	1.62
1212364800	154	1.58
1212375600	154	1.57
1212386400	154	1.61
1212397200	154	1.67
1212408000	154	1.69
1212418800	154	1.65
1212429600	154	1.59
1212440400	154	1.54
1212451200	155	1.51
1212462000	155	1.55
1212472800	155	1.75
1212483600	155	2.08
1212494400	155	2.7
1212505200	155	2.82
1212516000	155	2.72
1212526800	155	2.67
1212537600	156	2.66
1212548400	156	2.73
1212559200	156	2.83
1212570000	156	2.87
1212580800	156	2.82
1212591600	156	2.76
1212602400	156	2.72
1212613200	156	2.71
1212624000	157	2.7
1212634800	157	2.67
1212645600	157	2.61
1212656400	157	2.52
1212667200	157	2.41
1212678000	157	2.4
1212688800	157	2.47
1212699600	157	2.45
1212710400	158	2.41
1212721200	158	2.38
1212732000	158	2.38
1212742800	158	2.42
1212753600	158	2.54
1212764400	158	2.83
1212775200	158	3.24
1212786000	158	3.56
1212796800	159	3.75
1212807600	159	4.27
1212818400	159	4.75
1212829200	159	4.99
1212840000	159	4.94
1212850800	159	4.72
1212861600	159	4.55
1212872400	159	4.49
1212883200	160	4.42
1212894000	160	4.31
1212904800	160	4.22
1212915600	160	4.24
1212926400	160	4.28
1212937200	160	4.19
1212948000	160	4.1
1212958800	160	4.03
1212969600	161	3.89
1212980400	161	3.78
1212991200	161	3.88
1213002000	161	3.92
1213012800	161	3.78
1213023600	161	3.47
1213034400	161	3.11
1213045200	161	2.81
1213056000	162	2.58
1213066800	162	2.41
1213077600	162	2.31
1213088400	162	2.28
1213099200	162	2.3
1213110000	162	2.32
1213120800	162	2.32
1213131600	162	2.31
1213142400	163	2.26
1213153200	163	2.19
1213164000	163	2.09
1213174800	163	1.98
1213185600	163	1.89
1213196400	163	1.79
1213207200	163	1.68
1213218000	163	1.57
1213228800	164	1.47
1213239600	164	1.42
1213250400	164	1.42
1213261200	164	1.49
1213272000	164	1.84
1213282800	164	2.31
1213293600	164	2.61
1213304400	164	2.77
1213315200	165	2.93
1213326000	165	3.05
1213336800	165	3.02
1213347600	165	2.96
1213358400	165	2.95
1213369200	165	2.92
1213380000	165	2.84
1213390800	165	2.77
1213401600	166	2.78
1213412400	166	2.84
1213423200	166	2.87
1213434000	166	2.91
1213444800	166	3.03
1213455600	166	3.21
1213466400	166	3.36
1213477200	166	3.4
1213488000	167	3.33
1213498800	167	3.23
1213509600	167	3.1
1213520400	167	2.99
1213531200	167	2.87
1213542000	167	2.74
1213552800	167	2.57
1213563600	167	2.4
1213574400	168	2.23
1213585200	168	2.06
1213596000	168	1.92
1213606800	168	1.83
1213617600	168	1.77
1213628400	168	1.73
1213639200	168	1.71
1213650000	168	1.67
1213660800	169	1.72
1213671600	169	1.66
1213682400	169	1.61
1213693200	169	1.63
1213704000	169	1.69
1213714800	169	1.77
1213725600	169	1.87
1213736400	169	1.98
1213747200	170	2.06
1213758000	170	2.11
1213768800	170	2.11
1213779600	170	2.08
1213790400	170	2.02
1213801200	170	1.97
1213812000	170	1.91
1213822800	170	1.84
1213833600	171	1.76
1213844400	171	1.67
1213855200	171	1.58
1213866000	171	1.51
1213876800	171	1.41
1213887600	171	1.32
1213898400	171	1.23
1213909200	171	1.15
1213920000	172	1.09
1213930800	172	1.05
1213941600	172	1.03
1213952400	172	1.04
1213963200	172	1.07
1213974000	172	1.12
1213984800	172	1.17
1213995600	172	1.21
1214006400	173	1.22
1214017200	173	1.26
1214028000	173	1.32
1214038800	173	1.61
1214049600	173	2.61
1214060400	173	3.33
1214071200	173	3.87
1214082000	173	4.04
1214092800	174	3.61
1214103600	174	3.11
1214114400	174	2.72
1214125200	174	2.48
1214136000	174	2.4
1214146800	174	2.83
1214157600	174	3.38
1214168400	174	3.6
1214179200	175	3.69
1214190000	175	3.72
1214200800	175	3.88
1214211600	175	3.91
1214222400	175	3.8
1214233200	175	4.12
1214244000	175	4.61
1214254800	175	5.15
1214265600	176	5.82
1214276400	176	6.58
1214287200	176	7.21
1214298000	176	7.26
1214308800	176	6.79
1214319600	176	6.26
1214330400	176	5.81
1214341200	176	5.34
1214352000	177	4.84
1214362800	177	4.86
1214373600	177	5.3
1214384400	177	5.67
1214395200	177	5.7
1214406000	177	5.51
1214416800	177	5.36
1214427600	177	5.51
1214438400	178	6.22
1214449200	178	6.81
1214460000	178	6.87
1214470800	178	6.61
1214481600	178	6.05
1214492400	178	5.58
1214503200	178	5.42
1214514000	178	5.17
1214524800	179	4.88
1214535600	179	4.63
1214546400	179	4.39
1214557200	179	4.2
1214568000	179	4.17
1214578800	179	4.58
1214589600	179	5.06
1214600400	179	5.31
1214611200	180	5.51
1214622000	180	5.74
1214632800	180	5.79
1214643600	180	5.65
1214654400	180	5.35
1214665200	180	5.09
1214676000	180	4.81
1214686800	180	4.54
1214697600	181	4.24
1214708400	181	3.98
1214719200	181	3.75
1214730000	181	3.53
1214740800	181	3.27
1214751600	181	3.02
1214762400	181	2.79
1214773200	181	2.61
1214784000	182	2.47
1214794800	182	2.33
1214805600	182	2.18
1214816400	182	2.03
1214827200	182	1.91
1214838000	182	1.83
1214848800	182	1.77
1214859600	182	1.7
1214870400	183	1.67
