Unix	jday	hs
1249084800	213	4.13
1249095600	213	4.36
1249106400	213	4.46
1249117200	213	4.43
1249128000	213	4.29
1249138800	213	4.13
1249149600	213	3.95
1249160400	213	3.8
1249171200	214	3.92
1249182000	214	4.29
1249192800	214	4.46
1249203600	214	4.61
1249214400	214	4.92
1249225200	214	5.31
1249236000	214	5.51
1249246800	214	5.55
1249257600	215	5.32
1249268400	215	4.96
1249279200	215	4.59
1249290000	215	4.24
1249300800	215	3.88
1249311600	215	3.54
1249322400	215	3.42
1249333200	215	3.74
1249344000	216	3.91
1249354800	216	3.94
1249365600	216	3.96
1249376400	216	3.95
1249387200	216	3.9
1249398000	216	3.85
1249408800	216	3.83
1249419600	216	3.83
1249430400	217	3.83
1249441200	217	3.85
1249452000	217	3.96
1249462800	217	4.04
1249473600	217	4.1
1249484400	217	4.13
1249495200	217	4.06
1249506000	217	3.94
1249516800	218	3.76
1249527600	218	3.6
1249538400	218	3.45
1249549200	218	3.29
1249560000	218	3.12
1249570800	218	2.97
1249581600	218	2.82
1249592400	218	2.67
1249603200	219	2.52
1249614000	219	2.39
1249624800	219	2.26
1249635600	219	2.21
1249646400	219	2.23
1249657200	219	2.33
1249668000	219	2.47
1249678800	219	2.63
1249689600	220	2.71
1249700400	220	2.74
1249711200	220	2.67
1249722000	220	2.58
1249732800	220	2.47
1249743600	220	2.41
1249754400	220	2.37
1249765200	220	2.37
1249776000	221	2.4
1249786800	221	2.49
1249797600	221	2.63
1249808400	221	2.76
1249819200	221	2.77
1249830000	221	2.71
1249840800	221	2.64
1249851600	221	2.67
1249862400	222	2.85
1249873200	222	3.21
1249884000	222	3.54
1249894800	222	3.7
1249905600	222	3.69
1249916400	222	3.67
1249927200	222	3.75
1249938000	222	3.74
1249948800	223	3.62
1249959600	223	3.45
1249970400	223	3.24
1249981200	223	3.04
1249992000	223	2.9
1250002800	223	2.88
1250013600	223	2.87
1250024400	223	2.79
1250035200	224	2.67
1250046000	224	2.59
1250056800	224	2.49
1250067600	224	2.4
1250078400	224	2.32
1250089200	224	2.25
1250100000	224	2.17
1250110800	224	2.05
1250121600	225	2.07
1250132400	225	2.26
1250143200	225	2.31
1250154000	225	2.34
1250164800	225	2.35
1250175600	225	2.3
1250186400	225	2.19
1250197200	225	2.07
1250208000	226	2
1250218800	226	1.98
1250229600	226	1.92
1250240400	226	1.82
1250251200	226	1.72
1250262000	226	1.6
1250272800	226	1.47
1250283600	226	1.42
1250294400	227	1.48
1250305200	227	1.69
1250316000	227	2.16
1250326800	227	2.08
1250337600	227	1.78
1250348400	227	1.58
1250359200	227	1.46
1250370000	227	1.41
1250380800	228	1.4
1250391600	228	1.42
1250402400	228	1.49
1250413200	228	1.57
1250424000	228	1.65
1250434800	228	1.73
1250445600	228	1.81
1250456400	228	1.83
1250467200	229	1.78
1250478000	229	1.71
1250488800	229	1.66
1250499600	229	1.59
1250510400	229	1.5
1250521200	229	1.44
1250532000	229	1.41
1250542800	229	1.43
1250553600	230	1.55
1250564400	230	1.82
1250575200	230	2.17
1250586000	230	2.45
1250596800	230	2.66
1250607600	230	2.78
1250618400	230	2.81
1250629200	230	2.8
1250640000	231	2.8
1250650800	231	2.83
1250661600	231	2.9
1250672400	231	2.95
1250683200	231	2.94
1250694000	231	2.87
1250704800	231	2.77
1250715600	231	2.67
1250726400	232	2.58
1250737200	232	2.49
1250748000	232	2.41
1250758800	232	2.32
1250769600	232	2.22
1250780400	232	2.13
1250791200	232	2.05
1250802000	232	1.99
1250812800	233	2
1250823600	233	2.05
1250834400	233	2.09
1250845200	233	2.09
1250856000	233	2.07
1250866800	233	2.05
1250877600	233	2
1250888400	233	1.96
1250899200	234	2.04
1250910000	234	2.15
1250920800	234	2.28
1250931600	234	2.37
1250942400	234	2.48
1250953200	234	2.62
1250964000	234	2.76
1250974800	234	3.03
1250985600	235	3.36
1250996400	235	3.52
1251007200	235	3.49
1251018000	235	3.36
1251028800	235	3.2
1251039600	235	3.09
1251050400	235	3.02
1251061200	235	2.98
1251072000	236	2.9
1251082800	236	2.89
1251093600	236	3.03
1251104400	236	3.04
1251115200	236	3.01
1251126000	236	3.04
1251136800	236	3.09
1251147600	236	3.03
1251158400	237	3.41
1251169200	237	3.73
1251180000	237	4.05
1251190800	237	4.75
1251201600	237	5.49
1251212400	237	5.84
1251223200	237	6.2
1251234000	237	6.43
1251244800	238	6.17
1251255600	238	5.74
1251266400	238	5.29
1251277200	238	4.82
1251288000	238	4.52
1251298800	238	4.49
1251309600	238	4.57
1251320400	238	4.68
1251331200	239	5.14
1251342000	239	5.77
1251352800	239	5.99
1251363600	239	5.92
1251374400	239	5.79
1251385200	239	5.65
1251396000	239	5.52
1251406800	239	5.47
1251417600	240	5.57
1251428400	240	5.64
1251439200	240	5.55
1251450000	240	5.42
1251460800	240	5.24
1251471600	240	5.11
1251482400	240	4.94
1251493200	240	4.69
1251504000	241	4.4
1251514800	241	4.17
1251525600	241	3.97
1251536400	241	3.87
1251547200	241	3.83
1251558000	241	3.82
1251568800	241	3.78
1251579600	241	3.72
1251590400	242	3.69
1251601200	242	4.31
1251612000	242	4.87
1251622800	242	4.79
1251633600	242	4.8
1251644400	242	4.93
1251655200	242	4.41
1251666000	242	4.37
1251676800	243	4.68
1251687600	243	4.87
1251698400	243	4.91
1251709200	243	4.84
1251720000	243	4.73
1251730800	243	4.6
1251741600	243	4.47
1251752400	243	4.45
1251763200	244	4.5
