Unix	jday	hs
1125532800	244	1.59
1125543600	244	1.7
1125554400	244	1.85
1125565200	244	2.02
1125576000	244	2.32
1125586800	244	2.7
1125597600	244	2.93
1125608400	244	2.99
1125619200	245	2.96
1125630000	245	2.92
1125640800	245	2.94
1125651600	245	3.01
1125662400	245	3.11
1125673200	245	3.15
1125684000	245	3.09
1125694800	245	2.93
1125705600	246	2.72
1125716400	246	2.49
1125727200	246	2.31
1125738000	246	2.16
1125748800	246	2.06
1125759600	246	2.01
1125770400	246	2
1125781200	246	2.03
1125792000	247	2.16
1125802800	247	2.38
1125813600	247	2.66
1125824400	247	2.9
1125835200	247	2.96
1125846000	247	2.91
1125856800	247	2.88
1125867600	247	2.83
1125878400	248	2.72
1125889200	248	2.66
1125900000	248	2.6
1125910800	248	2.54
1125921600	248	2.53
1125932400	248	2.61
1125943200	248	2.81
1125954000	248	3.12
1125964800	249	3.61
1125975600	249	4.13
1125986400	249	4.26
1125997200	249	4.11
1126008000	249	4.08
1126018800	249	4.1
1126029600	249	3.79
1126040400	249	3.45
1126051200	250	3.23
1126062000	250	3.05
1126072800	250	2.85
1126083600	250	2.67
1126094400	250	2.51
1126105200	250	2.37
1126116000	250	2.25
1126126800	250	2.15
1126137600	251	2.06
1126148400	251	1.96
1126159200	251	1.88
1126170000	251	1.83
1126180800	251	1.77
1126191600	251	1.71
1126202400	251	1.63
1126213200	251	1.56
1126224000	252	1.45
1126234800	252	1.35
1126245600	252	1.25
1126256400	252	1.15
1126267200	252	1.08
1126278000	252	1.04
1126288800	252	1.03
1126299600	252	1.06
1126310400	253	1.12
1126321200	253	1.2
1126332000	253	1.29
1126342800	253	1.41
1126353600	253	1.52
1126364400	253	1.62
1126375200	253	1.66
1126386000	253	1.66
1126396800	254	1.64
1126407600	254	1.63
1126418400	254	1.64
1126429200	254	1.65
1126440000	254	1.62
1126450800	254	1.59
1126461600	254	1.55
1126472400	254	1.51
1126483200	255	1.45
1126494000	255	1.38
1126504800	255	1.32
1126515600	255	1.28
1126526400	255	1.26
1126537200	255	1.28
1126548000	255	1.36
1126558800	255	1.46
1126569600	256	1.53
1126580400	256	1.54
1126591200	256	1.51
1126602000	256	1.48
1126612800	256	1.49
1126623600	256	1.51
1126634400	256	1.52
1126645200	256	1.54
1126656000	257	1.52
1126666800	257	1.49
1126677600	257	1.46
1126688400	257	1.47
1126699200	257	1.53
1126710000	257	1.62
1126720800	257	1.82
1126731600	257	1.96
1126742400	258	1.93
1126753200	258	1.86
1126764000	258	1.88
1126774800	258	1.98
1126785600	258	2.11
1126796400	258	2.2
1126807200	258	2.22
1126818000	258	2.25
1126828800	259	2.34
1126839600	259	2.49
1126850400	259	2.56
1126861200	259	2.56
1126872000	259	2.57
1126882800	259	2.58
1126893600	259	2.63
1126904400	259	2.79
1126915200	260	2.93
1126926000	260	2.97
1126936800	260	2.9
1126947600	260	2.78
1126958400	260	2.62
1126969200	260	2.51
1126980000	260	2.3
1126990800	260	2.11
1127001600	261	1.95
1127012400	261	1.81
1127023200	261	1.58
1127034000	261	1.56
1127044800	261	2.66
1127055600	261	3.87
1127066400	261	4.25
1127077200	261	4.13
1127088000	262	3.85
1127098800	262	3.7
1127109600	262	3.61
1127120400	262	3.48
1127131200	262	3.3
1127142000	262	3.14
1127152800	262	2.96
1127163600	262	2.76
1127174400	263	2.55
1127185200	263	2.4
1127196000	263	2.34
1127206800	263	2.29
1127217600	263	2.19
1127228400	263	2.09
1127239200	263	2.02
1127250000	263	1.99
1127260800	264	1.99
1127271600	264	2
1127282400	264	2.04
1127293200	264	2.09
1127304000	264	2.04
1127314800	264	1.96
1127325600	264	1.88
1127336400	264	1.88
1127347200	265	1.98
1127358000	265	2.07
1127368800	265	2.08
1127379600	265	2.01
1127390400	265	1.9
1127401200	265	1.86
1127412000	265	1.91
1127422800	265	2.02
1127433600	266	2.1
1127444400	266	2.19
1127455200	266	2.3
1127466000	266	2.36
1127476800	266	2.37
1127487600	266	2.3
1127498400	266	2.17
1127509200	266	2.03
1127520000	267	1.9
1127530800	267	1.78
1127541600	267	1.68
1127552400	267	1.59
1127563200	267	1.51
1127574000	267	1.44
1127584800	267	1.42
1127595600	267	1.49
1127606400	268	1.67
1127617200	268	1.85
1127628000	268	1.9
1127638800	268	1.84
1127649600	268	1.74
1127660400	268	1.68
1127671200	268	1.67
1127682000	268	1.71
1127692800	269	1.77
1127703600	269	1.85
1127714400	269	1.92
1127725200	269	1.95
1127736000	269	1.96
1127746800	269	1.98
1127757600	269	2.02
1127768400	269	2.09
1127779200	270	2.25
1127790000	270	2.48
1127800800	270	2.62
1127811600	270	2.65
1127822400	270	2.62
1127833200	270	2.6
1127844000	270	2.61
1127854800	270	2.72
1127865600	271	3.05
1127876400	271	3.18
1127887200	271	3.07
1127898000	271	2.93
1127908800	271	2.82
1127919600	271	2.73
1127930400	271	2.65
1127941200	271	2.57
1127952000	272	2.49
1127962800	272	2.41
1127973600	272	2.32
1127984400	272	2.19
1127995200	272	2.03
1128006000	272	1.9
1128016800	272	1.8
1128027600	272	1.8
1128038400	273	2.09
1128049200	273	2.63
1128060000	273	3.01
1128070800	273	3.15
1128081600	273	3.06
1128092400	273	2.83
1128103200	273	2.77
1128114000	273	3.02
1128124800	274	3.5
