Unix	jday	hs
1170288000	32	2.95
1170298800	32	3.41
1170309600	32	3.98
1170320400	32	4.29
1170331200	32	4.35
1170342000	32	4.3
1170352800	32	4.17
1170363600	32	4
1170374400	33	3.83
1170385200	33	3.65
1170396000	33	3.47
1170406800	33	3.28
1170417600	33	3.06
1170428400	33	2.84
1170439200	33	2.65
1170450000	33	2.46
1170460800	34	2.28
1170471600	34	2.12
1170482400	34	1.98
1170493200	34	1.84
1170504000	34	1.72
1170514800	34	1.61
1170525600	34	1.5
1170536400	34	1.39
1170547200	35	1.27
1170558000	35	1.15
1170568800	35	1.03
1170579600	35	0.95
1170590400	35	0.93
1170601200	35	0.95
1170612000	35	0.97
1170622800	35	0.98
1170633600	36	1
1170644400	36	1.04
1170655200	36	1.09
1170666000	36	1.13
1170676800	36	1.15
1170687600	36	1.16
1170698400	36	1.15
1170709200	36	1.14
1170720000	37	1.11
1170730800	37	1.09
1170741600	37	1.07
1170752400	37	1.04
1170763200	37	1.03
1170774000	37	1.02
1170784800	37	1.02
1170795600	37	1.02
1170806400	38	1
1170817200	38	0.98
1170828000	38	0.98
1170838800	38	1.08
1170849600	38	1.25
1170860400	38	1.39
1170871200	38	1.46
1170882000	38	1.47
1170892800	39	1.44
1170903600	39	1.39
1170914400	39	1.35
1170925200	39	1.32
1170936000	39	1.28
1170946800	39	1.26
1170957600	39	1.25
1170968400	39	1.27
1170979200	40	1.33
1170990000	40	1.4
1171000800	40	1.43
1171011600	40	1.43
1171022400	40	1.43
1171033200	40	1.41
1171044000	40	1.38
1171054800	40	1.37
1171065600	41	1.38
1171076400	41	1.43
1171087200	41	1.5
1171098000	41	1.56
1171108800	41	1.58
1171119600	41	1.58
1171130400	41	1.56
1171141200	41	1.54
1171152000	42	1.51
1171162800	42	1.47
1171173600	42	1.45
1171184400	42	1.43
1171195200	42	1.38
1171206000	42	1.32
1171216800	42	1.23
1171227600	42	1.15
1171238400	43	1.1
1171249200	43	1.08
1171260000	43	1.03
1171270800	43	0.97
1171281600	43	0.93
1171292400	43	0.94
1171303200	43	1.01
1171314000	43	1.13
1171324800	44	1.21
1171335600	44	1.22
1171346400	44	1.19
1171357200	44	1.14
1171368000	44	1.11
1171378800	44	1.1
1171389600	44	1.2
1171400400	44	1.36
1171411200	45	1.46
1171422000	45	1.5
1171432800	45	1.51
1171443600	45	1.51
1171454400	45	1.5
1171465200	45	1.49
1171476000	45	1.48
1171486800	45	1.48
1171497600	46	1.52
1171508400	46	1.59
1171519200	46	1.7
1171530000	46	1.84
1171540800	46	2
1171551600	46	2.11
1171562400	46	2.12
1171573200	46	2.03
1171584000	47	1.92
1171594800	47	1.82
1171605600	47	1.71
1171616400	47	1.57
1171627200	47	1.43
1171638000	47	1.3
1171648800	47	1.22
1171659600	47	1.19
1171670400	48	1.17
1171681200	48	1.16
1171692000	48	1.13
1171702800	48	1.1
1171713600	48	1.08
1171724400	48	1.04
1171735200	48	1.01
1171746000	48	0.98
1171756800	49	0.99
1171767600	49	1.05
1171778400	49	1.2
1171789200	49	1.32
1171800000	49	1.38
1171810800	49	1.42
1171821600	49	1.39
1171832400	49	1.34
1171843200	50	1.3
1171854000	50	1.27
1171864800	50	1.25
1171875600	50	1.23
1171886400	50	1.22
1171897200	50	1.18
1171908000	50	1.12
1171918800	50	1.06
1171929600	51	1.02
1171940400	51	1
1171951200	51	0.99
1171962000	51	1
1171972800	51	1.06
1171983600	51	1.18
1171994400	51	1.3
1172005200	51	1.44
1172016000	52	1.56
1172026800	52	1.62
1172037600	52	1.73
1172048400	52	1.87
1172059200	52	1.9
1172070000	52	1.87
1172080800	52	1.83
1172091600	52	1.79
1172102400	53	1.75
1172113200	53	1.71
1172124000	53	1.7
1172134800	53	1.73
1172145600	53	1.74
1172156400	53	1.74
1172167200	53	1.73
1172178000	53	1.71
1172188800	54	1.69
1172199600	54	1.71
1172210400	54	1.74
1172221200	54	1.72
1172232000	54	1.66
1172242800	54	1.6
1172253600	54	1.55
1172264400	54	1.51
1172275200	55	1.44
1172286000	55	1.37
1172296800	55	1.3
1172307600	55	1.21
1172318400	55	1.14
1172329200	55	1.06
1172340000	55	0.98
1172350800	55	0.89
1172361600	56	0.83
1172372400	56	0.85
1172383200	56	0.85
1172394000	56	0.82
1172404800	56	0.78
1172415600	56	0.76
1172426400	56	0.8
1172437200	56	0.93
1172448000	57	1.32
1172458800	57	1.79
1172469600	57	1.83
1172480400	57	1.69
1172491200	57	1.54
1172502000	57	1.47
1172512800	57	1.52
1172523600	57	1.7
1172534400	58	2.05
1172545200	58	2.43
1172556000	58	2.55
1172566800	58	2.48
1172577600	58	2.35
1172588400	58	2.21
1172599200	58	2.1
1172610000	58	2
1172620800	59	1.89
1172631600	59	1.81
1172642400	59	1.74
1172653200	59	1.69
1172664000	59	1.66
1172674800	59	1.62
1172685600	59	1.59
1172696400	59	1.56
1172707200	60	1.52
