Unix	jday	hs
1112313600	91	0.89
1112324400	91	0.89
1112335200	91	0.89
1112346000	91	0.91
1112356800	91	0.93
1112367600	91	0.97
1112378400	91	1.05
1112389200	91	1.19
1112400000	92	1.28
1112410800	92	1.28
1112421600	92	1.34
1112432400	92	1.49
1112443200	92	1.71
1112454000	92	1.91
1112464800	92	2.02
1112475600	92	2.05
1112486400	93	2.01
1112497200	93	1.96
1112508000	93	1.91
1112518800	93	1.84
1112529600	93	1.74
1112540400	93	1.62
1112551200	93	1.49
1112562000	93	1.38
1112572800	94	1.4
1112583600	94	1.69
1112594400	94	2.18
1112605200	94	2.61
1112616000	94	2.92
1112626800	94	3.09
1112637600	94	3.18
1112648400	94	3.22
1112659200	95	3.13
1112670000	95	3.04
1112680800	95	3.1
1112691600	95	3.34
1112702400	95	3.51
1112713200	95	3.47
1112724000	95	3.3
1112734800	95	3.13
1112745600	96	3.01
1112756400	96	2.91
1112767200	96	2.82
1112778000	96	2.72
1112788800	96	2.61
1112799600	96	2.5
1112810400	96	2.41
1112821200	96	2.37
1112832000	97	2.3
1112842800	97	2.18
1112853600	97	2.07
1112864400	97	2.01
1112875200	97	2.04
1112886000	97	2.08
1112896800	97	2.09
1112907600	97	2.07
1112918400	98	2.07
1112929200	98	2.1
1112940000	98	2.13
1112950800	98	2.15
1112961600	98	2.13
1112972400	98	2.11
1112983200	98	2.07
1112994000	98	2.02
1113004800	99	1.97
1113015600	99	1.93
1113026400	99	1.89
1113037200	99	1.86
1113048000	99	1.8
1113058800	99	1.74
1113069600	99	1.67
1113080400	99	1.6
1113091200	100	1.54
1113102000	100	1.49
1113112800	100	1.46
1113123600	100	1.41
1113134400	100	1.34
1113145200	100	1.28
1113156000	100	1.23
1113166800	100	1.19
1113177600	101	1.15
1113188400	101	1.13
1113199200	101	1.12
1113210000	101	1.12
1113220800	101	1.11
1113231600	101	1.09
1113242400	101	1.09
1113253200	101	1.12
1113264000	102	1.16
1113274800	102	1.2
1113285600	102	1.3
1113296400	102	1.46
1113307200	102	1.62
1113318000	102	1.78
1113328800	102	1.87
1113339600	102	1.83
1113350400	103	1.88
1113361200	103	1.88
1113372000	103	1.99
1113382800	103	2.19
1113393600	103	2.41
1113404400	103	2.52
1113415200	103	2.57
1113426000	103	2.61
1113436800	104	2.65
1113447600	104	2.68
1113458400	104	2.67
1113469200	104	2.64
1113480000	104	2.56
1113490800	104	2.48
1113501600	104	2.36
1113512400	104	2.25
1113523200	105	2.15
1113534000	105	2.06
1113544800	105	1.95
1113555600	105	1.82
1113566400	105	1.68
1113577200	105	1.54
1113588000	105	1.44
1113598800	105	1.37
1113609600	106	1.32
1113620400	106	1.28
1113631200	106	1.23
1113642000	106	1.18
1113652800	106	1.13
1113663600	106	1.07
1113674400	106	1.04
1113685200	106	1.06
1113696000	107	1.12
1113706800	107	1.25
1113717600	107	1.42
1113728400	107	1.58
1113739200	107	1.69
1113750000	107	1.77
1113760800	107	1.84
1113771600	107	1.95
1113782400	108	2.11
1113793200	108	2.27
1113804000	108	2.39
1113814800	108	2.43
1113825600	108	2.41
1113836400	108	2.37
1113847200	108	2.27
1113858000	108	2.13
1113868800	109	1.97
1113879600	109	1.81
1113890400	109	1.65
1113901200	109	1.52
1113912000	109	1.43
1113922800	109	1.41
1113933600	109	1.67
1113944400	109	2.24
1113955200	110	2.54
1113966000	110	2.5
1113976800	110	2.34
1113987600	110	2.22
1113998400	110	2.2
1114009200	110	2.35
1114020000	110	2.55
1114030800	110	2.72
1114041600	111	3.05
1114052400	111	3.46
1114063200	111	3.66
1114074000	111	3.68
1114084800	111	3.64
1114095600	111	3.56
1114106400	111	3.42
1114117200	111	3.25
1114128000	112	3.1
1114138800	112	3
1114149600	112	3.01
1114160400	112	3.07
1114171200	112	3.05
1114182000	112	2.95
1114192800	112	2.82
1114203600	112	2.73
1114214400	113	2.72
1114225200	113	2.68
1114236000	113	2.65
1114246800	113	3.07
1114257600	113	3.82
1114268400	113	4.12
1114279200	113	3.86
1114290000	113	3.59
1114300800	114	3.41
1114311600	114	3.25
1114322400	114	3
1114333200	114	2.71
1114344000	114	2.45
1114354800	114	2.27
1114365600	114	2.14
1114376400	114	2.04
1114387200	115	1.95
1114398000	115	1.88
1114408800	115	1.82
1114419600	115	1.78
1114430400	115	1.75
1114441200	115	1.7
1114452000	115	1.63
1114462800	115	1.55
1114473600	116	1.44
1114484400	116	1.33
1114495200	116	1.34
1114506000	116	1.62
1114516800	116	1.97
1114527600	116	2.19
1114538400	116	2.26
1114549200	116	2.28
1114560000	117	2.32
1114570800	117	2.47
1114581600	117	2.65
1114592400	117	2.74
1114603200	117	2.82
1114614000	117	2.94
1114624800	117	2.94
1114635600	117	2.85
1114646400	118	2.72
1114657200	118	2.58
1114668000	118	2.43
1114678800	118	2.29
1114689600	118	2.18
1114700400	118	2.13
1114711200	118	2.1
1114722000	118	2.1
1114732800	119	2.11
1114743600	119	2.08
1114754400	119	2.03
1114765200	119	1.99
1114776000	119	2.05
1114786800	119	2.26
1114797600	119	2.63
1114808400	119	2.84
1114819200	120	2.87
1114830000	120	2.85
1114840800	120	2.82
1114851600	120	2.89
1114862400	120	3.11
1114873200	120	3.39
1114884000	120	3.6
1114894800	120	3.74
1114905600	121	3.81
