Unix	jday	hs
1164931200	335	3.12
1164942000	335	2.9
1164952800	335	2.7
1164963600	335	2.51
1164974400	335	2.34
1164985200	335	2.21
1164996000	335	2.08
1165006800	335	1.96
1165017600	336	1.84
1165028400	336	1.73
1165039200	336	1.62
1165050000	336	1.48
1165060800	336	1.33
1165071600	336	1.16
1165082400	336	1.01
1165093200	336	0.93
1165104000	337	1.03
1165114800	337	1.33
1165125600	337	1.63
1165136400	337	1.78
1165147200	337	1.81
1165158000	337	1.83
1165168800	337	1.92
1165179600	337	2.12
1165190400	338	2.48
1165201200	338	2.84
1165212000	338	3.11
1165222800	338	3.29
1165233600	338	3.4
1165244400	338	3.45
1165255200	338	3.36
1165266000	338	3.14
1165276800	339	2.92
1165287600	339	2.75
1165298400	339	2.6
1165309200	339	2.47
1165320000	339	2.37
1165330800	339	2.28
1165341600	339	2.16
1165352400	339	2.02
1165363200	340	1.9
1165374000	340	1.78
1165384800	340	1.68
1165395600	340	1.57
1165406400	340	1.47
1165417200	340	1.38
1165428000	340	1.32
1165438800	340	1.27
1165449600	341	1.24
1165460400	341	1.28
1165471200	341	1.4
1165482000	341	1.68
1165492800	341	2.11
1165503600	341	2.45
1165514400	341	2.62
1165525200	341	2.72
1165536000	342	2.78
1165546800	342	2.86
1165557600	342	2.89
1165568400	342	2.89
1165579200	342	2.89
1165590000	342	2.89
1165600800	342	2.93
1165611600	342	2.95
1165622400	343	2.9
1165633200	343	2.83
1165644000	343	2.76
1165654800	343	2.67
1165665600	343	2.57
1165676400	343	2.48
1165687200	343	2.43
1165698000	343	2.4
1165708800	344	2.34
1165719600	344	2.27
1165730400	344	2.17
1165741200	344	2.07
1165752000	344	1.95
1165762800	344	1.85
1165773600	344	1.8
1165784400	344	1.76
1165795200	345	1.7
1165806000	345	1.62
1165816800	345	1.53
1165827600	345	1.42
1165838400	345	1.37
1165849200	345	1.37
1165860000	345	1.37
1165870800	345	1.37
1165881600	346	1.32
1165892400	346	1.27
1165903200	346	1.29
1165914000	346	1.51
1165924800	346	1.96
1165935600	346	2.35
1165946400	346	2.63
1165957200	346	2.79
1165968000	347	3
1165978800	347	3.1
1165989600	347	3.03
1166000400	347	2.95
1166011200	347	2.86
1166022000	347	2.78
1166032800	347	2.71
1166043600	347	2.62
1166054400	348	2.53
1166065200	348	2.46
1166076000	348	2.42
1166086800	348	2.38
1166097600	348	2.32
1166108400	348	2.26
1166119200	348	2.17
1166130000	348	2.07
1166140800	349	1.97
1166151600	349	1.88
1166162400	349	1.79
1166173200	349	1.69
1166184000	349	1.57
1166194800	349	1.43
1166205600	349	1.28
1166216400	349	1.22
1166227200	350	1.32
1166238000	350	1.7
1166248800	350	2.37
1166259600	350	2.72
1166270400	350	2.71
1166281200	350	2.83
1166292000	350	3.23
1166302800	350	3.33
1166313600	351	3.13
1166324400	351	2.88
1166335200	351	2.65
1166346000	351	2.42
1166356800	351	2.24
1166367600	351	2.16
1166378400	351	2.12
1166389200	351	2.03
1166400000	352	1.92
1166410800	352	1.82
1166421600	352	1.74
1166432400	352	1.69
1166443200	352	1.66
1166454000	352	1.63
1166464800	352	1.59
1166475600	352	1.55
1166486400	353	1.5
1166497200	353	1.45
1166508000	353	1.42
1166518800	353	1.41
1166529600	353	1.5
1166540400	353	1.73
1166551200	353	1.97
1166562000	353	2.33
1166572800	354	2.88
1166583600	354	3.13
1166594400	354	3.11
1166605200	354	3.11
1166616000	354	3.2
1166626800	354	3.31
1166637600	354	3.26
1166648400	354	3.02
1166659200	355	2.78
1166670000	355	2.63
1166680800	355	2.53
1166691600	355	2.39
1166702400	355	2.21
1166713200	355	2.13
1166724000	355	2.15
1166734800	355	2.07
1166745600	356	1.95
1166756400	356	1.83
1166767200	356	1.74
1166778000	356	1.63
1166788800	356	1.5
1166799600	356	1.36
1166810400	356	1.35
1166821200	356	1.24
1166832000	357	1.19
1166842800	357	1.18
1166853600	357	1.16
1166864400	357	1.11
1166875200	357	1.03
1166886000	357	0.97
1166896800	357	0.97
1166907600	357	1.02
1166918400	358	1.06
1166929200	358	1.05
1166940000	358	0.97
1166950800	358	0.96
1166961600	358	1.01
1166972400	358	1.23
1166983200	358	1.58
1166994000	358	1.85
1167004800	359	1.97
1167015600	359	1.95
1167026400	359	1.87
1167037200	359	1.79
1167048000	359	1.8
1167058800	359	1.86
1167069600	359	1.88
1167080400	359	1.92
1167091200	360	2.02
1167102000	360	2.16
1167112800	360	2.27
1167123600	360	2.34
1167134400	360	2.62
1167145200	360	3
1167156000	360	2.96
1167166800	360	2.81
1167177600	361	2.59
1167188400	361	2.53
1167199200	361	2.71
1167210000	361	2.95
1167220800	361	3.41
1167231600	361	3.86
1167242400	361	3.92
1167253200	361	3.76
1167264000	362	3.46
1167274800	362	3.11
1167285600	362	2.87
1167296400	362	2.65
1167307200	362	2.43
1167318000	362	2.28
1167328800	362	2.19
1167339600	362	2.1
1167350400	363	2.01
1167361200	363	1.91
1167372000	363	1.89
1167382800	363	1.92
1167393600	363	1.94
1167404400	363	1.91
1167415200	363	1.83
1167426000	363	1.77
1167436800	364	1.77
1167447600	364	1.81
1167458400	364	1.83
1167469200	364	1.82
1167480000	364	1.75
1167490800	364	1.65
1167501600	364	1.55
1167512400	364	1.44
1167523200	365	1.36
1167534000	365	1.28
1167544800	365	1.21
1167555600	365	1.13
1167566400	365	1.04
1167577200	365	0.97
1167588000	365	0.93
1167598800	365	0.89
1167609600	1	0.84
