Unix	jday	Pressure
662688000	1	99507.6380634137
662691600	1	99454.9027894504
662695200	1	99353.7106159868
662698800	1	99220.9753420235
662702400	1	99151.8672976054
662706000	1	99119.1320236421
662709600	1	99106.1559390148
662713200	1	98878.8912129781
662716800	1	98782.2284915878
662720400	1	98683.4816411522
662724000	1	98610.4461493071
662727600	1	98446.4577257795
662731200	1	98255.5657701977
662734800	1	98176.4577257795
662738400	1	98093.4206650515
662742000	1	98013.1204471697
662745600	1	98024.0124027516
662749200	1	98104.2563511817
662752800	1	98303.9577021829
662756400	1	98421.8141659197
662760000	1	98581.513948038
662763600	1	98717.5849317281
662767200	1	98791.5108102719
662770800	1	98855.4366888158
662774400	2	98798.1719627791
662778000	2	98852.3996280878
662781600	2	98895.4351199328
662785200	2	98922.3996280878
662788800	2	98949.3641362427
662792400	2	98983.5933704344
662796000	2	99032.7029837356
662799600	2	99081.8110281537
662803200	2	99137.8835807268
662806800	2	99219.7268991082
662810400	2	99250.9206414549
662814000	2	99280.9206414549
662817600	2	99365.8010205643
662821200	2	99368.5362945276
662824800	2	99345.4992337996
662828400	2	99313.6559154181
662832000	2	99335.4992337996
662835600	2	99369.4266812265
662839200	2	99515.4992337995
662842800	2	99579.7268991082
662846400	2	99555.4976649166
662850000	2	99550.3170679253
662853600	2	99532.1588174237
662857200	2	99507.2784383142
662860800	3	99487.2784383142
662864400	3	99509.1217566957
662868000	3	99460.3139301593
662871600	3	99387.578656196
662875200	3	99343.3509908873
662878800	3	99313.3509908873
662882400	3	99423.3509908873
662886000	3	99457.580225079
662889600	3	99460.3154990423
662893200	3	99487.580225079
662896800	3	99467.580225079
662900400	3	99457.580225079
662904000	3	99456.6882694971
662907600	3	99423.9529955339
662911200	3	99342.7608220703
662914800	3	99285.4960960335
662918400	3	99269.4235434604
662922000	3	99263.6527776521
662925600	3	99302.1588174237
662929200	3	99377.580225079
662932800	3	99370.615716924
662936400	3	99350.3139301593
662940000	3	99320.3139301593
662943600	3	99301.5061036229
662947200	4	99336.0846959676
662950800	4	99354.2413775862
662954400	4	99310.3139301593
662958000	4	99239.1217566957
662961600	4	99149.1217566956
662965200	4	99093.3509908873
662968800	4	99154.2429464692
662972400	4	99182.1588174237
662976000	4	99203.6527776521
662979600	4	99228.2313699968
662983200	4	99249.4235434604
662986800	4	99266.3880516154
662990400	4	99233.3525597703
662994000	4	99243.3525597703
662997600	4	99200.6172858071
663001200	4	99130.617285807
663004800	4	99066.6898383802
663008400	4	99036.6898383802
663012000	4	99071.5092413889
663015600	4	99130.3154990423
663019200	4	99147.580225079
663022800	4	99127.580225079
663026400	4	99057.580225079
663030000	4	99010.615716924
663033600	5	99009.1217566957
663037200	5	99023.3494220043
663040800	5	99029.4219745774
663044400	5	98972.7592531872
663048000	5	98875.7963139153
663051600	5	98824.6041404517
663055200	5	98884.6041404517
663058800	5	98918.8333746433
663062400	5	98967.6412011797
663066000	5	99003.7137537528
663069600	5	98999.1351614081
663073200	5	98990.9784797896
663076800	5	98916.7492455979
663080400	5	98912.1706532532
663084000	5	98914.9043583334
663087600	5	98889.1335925251
663091200	5	98807.9414190615
663094800	5	98766.7492455979
663098400	5	98827.9429879445
663102000	5	98890.6782619078
663105600	5	98947.9429879445
663109200	5	98956.7508144809
663112800	5	98946.7508144809
663116400	5	98950.9800486725
663120000	6	98964.3173272824
663123600	6	98918.2447747093
663127200	6	98864.3157583994
663130800	6	98790.0880930907
