Unix	jday	Pressure
852076800	1	99715.7978827983
852080400	1	99725.7978827983
852084000	1	99735.7978827983
852087600	1	99733.062608835
852091200	1	99681.8704353714
852094800	1	99651.8704353714
852098400	1	99596.9900562619
852102000	1	99605.7978827983
852105600	1	99611.8704353714
852109200	1	99646.0996695631
852112800	1	99671.8704353714
852116400	1	99691.8704353714
852120000	1	99634.9059272164
852123600	1	99644.9059272164
852127200	1	99621.8704353714
852130800	1	99590.6782619078
852134400	1	99597.9429879445
852138000	1	99620.6782619078
852141600	1	99661.8704353714
852145200	1	99696.0996695631
852148800	1	99704.9074960994
852152400	1	99677.6427700627
852156000	1	99648.8349435264
852159600	1	99620.02711699
852163200	2	99591.8704353714
852166800	2	99578.8333746433
852170400	2	99531.8688664884
852174000	2	99487.6396322967
852177600	2	99455.7963139153
852181200	2	99434.6041404517
852184800	2	99464.6057093347
852188400	2	99465.7994516813
852192000	2	99440.028685873
852195600	2	99413.9561332999
852199200	2	99425.7994516813
852202800	2	99426.9916251449
852206400	2	99438.8349435264
852210000	2	99443.064177718
852213600	2	99425.7994516813
852217200	2	99405.7994516813
852220800	2	99411.8720042544
852224400	2	99407.6427700627
852228000	2	99377.9429879445
852231600	2	99364.9074960995
852235200	2	99361.8704353714
852238800	2	99385.7978827983
852242400	2	99375.7978827983
852246000	2	99361.5686486066
852249600	3	99412.4590353055
852253200	3	99375.4945271505
852256800	3	99388.5315878786
852260400	3	99352.7608220703
852264000	3	99308.5315878786
852267600	3	99282.7608220703
852271200	3	99230.9175036888
852274800	3	99239.7253302252
852278400	3	99242.7623909533
852282000	3	99268.5331567616
852285600	3	99272.4606041885
852289200	3	99263.6527776521
852292800	3	99219.4251123435
852296400	3	99183.3525597703
852300000	3	99157.580225079
852303600	3	99159.4235434604
852307200	3	99146.6882694972
852310800	3	99135.4960960335
852314400	3	99005.4960960335
852318000	3	99003.6527776521
852321600	3	99009.7237613422
852325200	3	99005.4945271505
852328800	3	98975.1927403857
852332400	3	98937.577087313
852336000	4	98897.2753005482
852339600	4	98827.2753005482
852343200	4	98818.4674740118
852346800	4	98810.611010275
852350400	4	98753.9482888848
852354000	4	98670.3226282227
852357600	4	98543.3628267168
852361200	4	98626.0434001114
852364800	4	98781.517085804
852368400	4	98929.3704117748
852372000	4	98971.2105923902
852375600	4	99011.2090235072
852379200	4	99039.3657051257
852382800	4	99082.4011969708
852386400	4	99134.2445153522
852390000	4	99171.5092413889
852393600	4	99199.6659230075
852397200	4	99238.4737495439
852400800	4	99202.7029837356
852404400	4	99284.546302117
852408000	4	99340.6172858071
852411600	4	99346.3880516154
852415200	4	99300.3154990423
852418800	4	99257.2784383142
852422400	5	99275.1349020511
852426000	5	99279.3625673597
852429600	5	99272.3996280878
852433200	5	99242.3996280878
852436800	5	99222.3996280878
852440400	5	99222.3996280878
852444000	5	99271.2074546241
852447600	5	99298.4721806609
852451200	5	99344.2445153522
852454800	5	99417.581793962
852458400	5	99417.581793962
852462000	5	99412.4606041885
852465600	5	99413.3525597703
852469200	5	99386.3880516154
852472800	5	99346.3880516154
852476400	5	99336.3880516154
852480000	5	99349.4235434604
