Unix	jday	Downward_Long-Wave_Rad_Flux
1196467200	335	366.971294434632
1196470800	335	367.307924259735
1196474400	335	363.255461641404
1196478000	335	355.266445295134
1196481600	335	349.47638084709
1196485200	335	344.284106663189
1196488800	335	309.37808122283
1196492400	335	308.259245748997
1196496000	335	304.00057179942
1196499600	335	301.39511502087
1196503200	335	299.630901216932
1196506800	335	298.573763846976
1196510400	335	296.339817673312
1196514000	335	296.700127514445
1196517600	335	296.349383339832
1196521200	335	295.977636007045
1196524800	335	296.758120511895
1196528400	335	298.913148377029
1196532000	335	323.842405223908
1196535600	335	324.557090487904
1196539200	335	323.093139202212
1196542800	335	319.377340963031
1196546400	335	315.108152316957
1196550000	335	311.968444886242
1196553600	336	297.312639298322
1196557200	336	297.137107223552
1196560800	336	296.325998401891
1196564400	336	295.823907817381
1196568000	336	295.492513732146
1196571600	336	295.084679037977
1196575200	336	291.369430037699
1196578800	336	290.428867140424
1196582400	336	289.78020396102
1196586000	336	289.329418565066
1196589600	336	288.864177925415
1196593200	336	288.600876894786
1196596800	336	289.32643816444
1196600400	336	289.409287645854
1196604000	336	288.925042460197
1196607600	336	288.73383327528
1196611200	336	290.703319892971
1196614800	336	294.574781154336
1196618400	336	345.607120847015
1196622000	336	346.032764519604
1196625600	336	344.031697320195
1196629200	336	340.395669231204
1196632800	336	340.020367005194
1196636400	336	341.31707404047
1196640000	337	344.773759635336
1196643600	337	345.36175358629
1196647200	337	323.601132217568
1196650800	337	314.493326827232
1196654400	337	309.594927015437
1196658000	337	306.444670688813
1196661600	337	292.82240821265
1196665200	337	291.573236343258
1196668800	337	290.329376300631
1196672400	337	289.750581663598
1196676000	337	289.821203684472
1196679600	337	290.410464572767
1196683200	337	299.3170033831
1196686800	337	299.714323044939
1196690400	337	301.623189188944
1196694000	337	306.034971262559
1196697600	337	308.888121960968
1196701200	337	311.711926404904
1196704800	337	366.215521755287
1196708400	337	366.940414255719
1196712000	337	367.669996716212
1196715600	337	368.702624128633
1196719200	337	369.162471689754
1196722800	337	369.303507566791
1196726400	338	365.497181802926
1196730000	338	366.03702851152
1196733600	338	364.117141798271
1196737200	338	360.22139222806
1196740800	338	355.0009685864
1196744400	338	350.394630634478
1196748000	338	362.88444907347
1196751600	338	361.718963078661
1196755200	338	363.668221788361
1196758800	338	364.205506949308
1196762400	338	364.370832423634
1196766000	338	363.663301090386
1196769600	338	345.805198729834
1196773200	338	345.814919838968
1196776800	338	346.453289954722
1196780400	338	347.068701724062
1196784000	338	349.033613685857
1196787600	338	351.345263126939
1196791200	338	366.020576611035
1196794800	338	366.204872182036
1196798400	338	366.273512622181
1196802000	338	367.074131898612
1196805600	338	367.489449876213
1196809200	338	368.111561800241
1196812800	339	368.518777839621
1196816400	339	369.994529449716
1196820000	339	369.873956772124
1196823600	339	370.634128464079
1196827200	339	371.140294343451
1196830800	339	371.383202797444
1196834400	339	367.114384210018
1196838000	339	366.638270083445
1196841600	339	365.931670384737
1196845200	339	364.600182755103
1196848800	339	361.715932983917
1196852400	339	358.447666625603
1196856000	339	314.867197546112
1196859600	339	314.36727443433
1196863200	339	334.540268732733
1196866800	339	345.158680046442
1196870400	339	348.12056266047
1196874000	339	346.600256139337
1196877600	339	303.810554534522
1196881200	339	304.887352494004
1196884800	339	306.26409578698
1196888400	339	307.542081790866
1196892000	339	309.023386850239
1196895600	339	310.835449594501
1196899200	340	321.531309925866
1196902800	340	324.112555716529
1196906400	340	324.159193221904
1196910000	340	325.592679530023
1196913600	340	325.981846326238
1196917200	340	324.838551039592
1196920800	340	306.79849984065
1196924400	340	304.57390863824
