Unix	jday	Downward_Short-Wave_Rad_Flux
1183248000	182	45.1001552123033
1183251600	182	45.1001552123033
1183255200	182	35.1777220799702
1183258800	182	29.462009162831
1183262400	182	24.8273847585962
1183266000	182	20.6728224326602
1183269600	182	0
1183273200	182	0
1183276800	182	0
1183280400	182	0
1183284000	182	0
1183287600	182	0
1183291200	182	0
1183294800	182	0
1183298400	182	0
1183302000	182	0
1183305600	182	0
1183309200	182	0
1183312800	182	0
1183316400	182	0
1183320000	182	0
1183323600	182	1.19616637677287
1183327200	182	8.4644214409404
1183330800	182	22.6679558489148
1183334400	183	175.317699396279
1183338000	183	175.317699396279
1183341600	183	155.836345257181
1183345200	183	134.884880107985
1183348800	183	113.283093593435
1183352400	183	94.1221220071585
1183356000	183	0
1183359600	183	0
1183363200	183	0
1183366800	183	0
1183370400	183	0
1183374000	183	0
1183377600	183	0
1183381200	183	0
1183384800	183	0
1183388400	183	0
1183392000	183	0
1183395600	183	0
1183399200	183	0
1183402800	183	0
1183406400	183	0
1183410000	183	5.00618789636614
1183413600	183	22.6657692590483
1183417200	183	43.4685123271358
1183420800	184	158.612707574969
1183424400	184	158.612707574969
1183428000	184	114.37719525434
1183431600	184	97.6299608747116
1183435200	184	86.2306149624434
1183438800	184	73.9803380406884
1183442400	184	0
1183446000	184	0
1183449600	184	0
1183453200	184	0
1183456800	184	0
1183460400	184	0
1183464000	184	0
1183467600	184	0
1183471200	184	0
1183474800	184	0
1183478400	184	0
1183482000	184	0
1183485600	184	0
1183489200	184	0
1183492800	184	0
1183496400	184	7.00414623588277
1183500000	184	33.2693054167443
1183503600	184	65.6093542491127
1183507200	185	248.27271672742
1183510800	185	248.27271672742
1183514400	185	226.155462941921
1183518000	185	187.027490372737
1183521600	185	149.560886656676
1183525200	185	121.441863121805
1183528800	185	0
1183532400	185	0
1183536000	185	0
1183539600	185	0
1183543200	185	0
1183546800	185	0
1183550400	185	0
1183554000	185	0
1183557600	185	0
1183561200	185	0
1183564800	185	0
1183568400	185	0
1183572000	185	0
1183575600	185	0
1183579200	185	0
1183582800	185	1.86526459894165
1183586400	185	9.60954110012237
1183590000	185	21.1140314751379
1183593600	186	214.353139611159
1183597200	186	214.353139611159
1183600800	186	243.019423987296
1183604400	186	230.061890636687
1183608000	186	201.352610699512
1183611600	186	168.850153052468
1183615200	186	0
1183618800	186	0
1183622400	186	0
1183626000	186	0
1183629600	186	0
1183633200	186	0
1183636800	186	0
1183640400	186	0
1183644000	186	0
1183647600	186	0
1183651200	186	0
1183654800	186	0
1183658400	186	0
1183662000	186	0
1183665600	186	0
1183669200	186	1.41275627270319
1183672800	186	6.89444820665555
1183676400	186	15.1203108159011
1183680000	187	81.1393580886841
1183683600	187	81.1393580886841
1183687200	187	92.8010945326241
1183690800	187	85.2648942322476
1183694400	187	74.6472876716076
1183698000	187	63.2585169992212
1183701600	187	0
1183705200	187	0
1183708800	187	0
1183712400	187	0
1183716000	187	0
1183719600	187	0
1183723200	187	0
1183726800	187	0
1183730400	187	0
1183734000	187	0
1183737600	187	0
1183741200	187	0
1183744800	187	0
1183748400	187	0
1183752000	187	0
1183755600	187	8.75387684261121
1183759200	187	44.2758752362902
1183762800	187	90.0456895557033
1183766400	188	403.446515843449
1183770000	188	403.446515843449
1183773600	188	398.682116641684
1183777200	188	376.411891058199
1183780800	188	338.011372487681
1183784400	188	287.510360313119
1183788000	188	0
1183791600	188	0
1183795200	188	0
1183798800	188	0
1183802400	188	0
1183806000	188	0
1183809600	188	0
1183813200	188	0
1183816800	188	0
1183820400	188	0
1183824000	188	0
1183827600	188	0
1183831200	188	0
1183834800	188	0
1183838400	188	0
1183842000	188	8.93967473402173
1183845600	188	45.9555329813956
1183849200	188	93.5502842788701
1183852800	189	414.444352216037
1183856400	189	414.444352216037
1183860000	189	408.251306172889
1183863600	189	384.20700942201
1183867200	189	343.539317095428
1183870800	189	291.454612475465
1183874400	189	0
1183878000	189	0
1183881600	189	0
1183885200	189	0
1183888800	189	0
1183892400	189	0
1183896000	189	0
1183899600	189	0
1183903200	189	0
1183906800	189	0
1183910400	189	0
1183914000	189	0
1183917600	189	0
1183921200	189	0
1183924800	189	0
1183928400	189	7.4907619973651
1183932000	189	37.7542919073385
1183935600	189	77.9141897980785
1183939200	190	368.026910323612
1183942800	190	368.026910323612
1183946400	190	361.540284116342
1183950000	190	332.927186732687
1183953600	190	291.817483183734
1183957200	190	246.622423214846
1183960800	190	0
1183964400	190	0
1183968000	190	0
1183971600	190	0
1183975200	190	0
1183978800	190	0
1183982400	190	0
1183986000	190	0
1183989600	190	0
1183993200	190	0
1183996800	190	0
1184000400	190	0
1184004000	190	0
1184007600	190	0
1184011200	190	0
1184014800	190	5.97554187802336
1184018400	190	36.2390211681526
1184022000	190	82.8673215492622
1184025600	191	355.894506597438
1184029200	191	355.894506597438
1184032800	191	337.791150610185
1184036400	191	311.567208164153
1184040000	191	272.419929264276
1184043600	191	229.536325871193
1184047200	191	0
1184050800	191	0
1184054400	191	0
1184058000	191	0
1184061600	191	0
1184065200	191	0
1184068800	191	0
1184072400	191	0
1184076000	191	0
1184079600	191	0
1184083200	191	0
1184086800	191	0
1184090400	191	0
1184094000	191	0
1184097600	191	0
1184101200	191	8.09940462512755
1184104800	191	41.4926078407811
1184108400	191	86.7836446201616
1184112000	192	402.122960350532
1184115600	192	402.122960350532
1184119200	192	394.107083904248
1184122800	192	369.207262382628
1184126400	192	330.858983442538
1184130000	192	281.89721048657
1184133600	192	0
1184137200	192	0
1184140800	192	0
1184144400	192	0
1184148000	192	0
1184151600	192	0
1184155200	192	0
1184158800	192	0
1184162400	192	0
1184166000	192	0
1184169600	192	0
1184173200	192	0
1184176800	192	0
1184180400	192	0
1184184000	192	0
1184187600	192	10.1148612656195
1184191200	192	48.3879619312619
1184194800	192	96.6571585258624
1184198400	193	419.770859409861
1184202000	193	419.770859409861
1184205600	193	413.130165679059
1184209200	193	389.303780704658
1184212800	193	349.969666995617
1184216400	193	298.845614395544
1184220000	193	0
1184223600	193	0
1184227200	193	0
1184230800	193	0
1184234400	193	0
1184238000	193	0
1184241600	193	0
1184245200	193	0
1184248800	193	0
1184252400	193	0
1184256000	193	0
1184259600	193	0
1184263200	193	0
1184266800	193	0
1184270400	193	0
1184274000	193	10.2943651526313
1184277600	193	48.718267813256
1184281200	193	97.2789476896133
1184284800	194	421.099557530067
1184288400	194	421.099557530067
1184292000	194	414.7003662101
1184295600	194	390.98674695286
1184299200	194	351.900494965007
1184302800	194	300.949067146961
1184306400	194	0
1184310000	194	0
1184313600	194	0
1184317200	194	0
1184320800	194	0
1184324400	194	0
1184328000	194	0
1184331600	194	0
1184335200	194	0
1184338800	194	0
1184342400	194	0
1184346000	194	0
1184349600	194	0
1184353200	194	0
1184356800	194	0
1184360400	194	10.5924466483315
1184364000	194	49.3138218413682
1184367600	194	98.0848224671999
1184371200	195	426.358702698823
1184374800	195	426.358702698823
1184378400	195	420.580752435829
1184382000	195	397.076008872475
1184385600	195	357.871273441524
1184389200	195	306.506367669192
1184392800	195	0
1184396400	195	0
1184400000	195	0
1184403600	195	0
1184407200	195	0
1184410800	195	0
1184414400	195	0
1184418000	195	0
1184421600	195	0
1184425200	195	0
1184428800	195	0
1184432400	195	0
1184436000	195	0
1184439600	195	0
1184443200	195	0
1184446800	195	10.839319301438
1184450400	195	49.978498351852
1184454000	195	99.4541705158565
1184457600	196	429.807645710226
1184461200	196	429.807645710226
1184464800	196	424.348040477363
1184468400	196	401.023321473535
1184472000	196	361.863789897287
1184475600	196	310.298243868601
1184479200	196	0
1184482800	196	0
1184486400	196	0
1184490000	196	0
1184493600	196	0
1184497200	196	0
1184500800	196	0
1184504400	196	0
1184508000	196	0
1184511600	196	0
1184515200	196	0
1184518800	196	0
1184522400	196	0
1184526000	196	0
1184529600	196	0
