Unix	jday	Precipitation_rate
1188604800	244	4.33492253539866e-05
1188608400	244	0.000137614028254124
1188612000	244	0.000152083533019564
1188615600	244	0.000144190059477879
1188619200	244	0.000137045389535816
1188622800	244	0.000146051714111763
1188626400	244	0.00110080595288066
1188630000	244	0.00130503699615114
1188633600	244	0.00105882000394846
1188637200	244	0.000803591710556135
1188640800	244	0.000716450031766756
1188644400	244	0.000709794690460975
1188648000	244	0.000601676869684677
1188651600	244	0.000442430639389069
1188655200	244	0.00029900108216376
1188658800	244	0.000251359588430287
1188662400	244	0.00022352030710944
1188666000	244	0.000194092901555942
1188669600	244	1.50891405801581e-05
1188673200	244	1.60237667933216e-05
1188676800	244	1.51213130869491e-05
1188680400	244	1.29615814384136e-05
1188684000	244	1.0023937823195e-05
1188687600	244	8.29229734803825e-06
1188691200	245	0
1188694800	245	0
1188698400	245	0
1188702000	245	0
1188705600	245	0
1188709200	245	0
1188712800	245	1.29552629029013e-06
1188716400	245	2.83224500117618e-06
1188720000	245	3.59105269483086e-06
1188723600	245	5.01112117015571e-06
1188727200	245	6.27948048074479e-06
1188730800	245	8.73473875825324e-06
1188734400	245	2.39471178185076e-05
1188738000	245	3.14598581752067e-05
1188741600	245	3.30429781124236e-05
1188745200	245	2.94440740456009e-05
1188748800	245	2.77476226557959e-05
1188752400	245	2.55607244395852e-05
1188756000	245	1.11724856751733e-05
1188759600	245	1.45765989017906e-05
1188763200	245	2.03784884836694e-05
1188766800	245	2.46708265758279e-05
1188770400	245	2.89631639676584e-05
1188774000	245	3.40062456935462e-05
1188777600	246	4.34148924351816e-05
1188781200	246	4.74370124976457e-05
1188784800	246	4.66510379671793e-05
1188788400	246	4.66590608608386e-05
1188792000	246	5.06127891205429e-05
1188795600	246	5.43524539353675e-05
1188799200	246	6.94514345817079e-05
1188802800	246	7.79385622430795e-05
1188806400	246	7.9000918420248e-05
1188810000	246	7.60473229287556e-05
1188813600	246	6.8588914482534e-05
1188817200	246	6.57438119552911e-05
1188820800	246	0.000109750368406598
1188824400	246	0.000133788456438301
1188828000	246	0.000124550931272823
1188831600	246	9.88754445198758e-05
1188835200	246	9.99144647331887e-05
1188838800	246	0.000164449777955575
1188842400	246	0.000527958854752731
1188846000	246	0.000516462206540867
1188849600	246	0.000420931947663637
1188853200	246	0.000324895448874215
1188856800	246	0.000252956974674817
1188860400	246	0.000212305710267908
1188864000	247	1.95043749892379e-05
1188867600	247	4.1343690536508e-05
1188871200	247	9.89230857622872e-05
1188874800	247	0.00011806080483366
1188878400	247	0.000128022911688608
1188882000	247	0.000133197135131616
1188885600	247	0
1188889200	247	1.59720796776874e-05
1188892800	247	1.52556053566499e-05
1188896400	247	1.29903040922611e-05
1188900000	247	1.57057273539287e-05
1188903600	247	1.38495447788906e-05
1188907200	247	3.85009442989433e-07
1188910800	247	3.72029872969031e-06
1188914400	247	3.34650052279557e-06
1188918000	247	2.65004978823551e-06
1188921600	247	2.39777670179765e-06
1188925200	247	3.26215390779188e-06
1188928800	247	0
1188932400	247	3.85009442989433e-07
1188936000	247	3.85009442989433e-07
1188939600	247	3.85009442989433e-07
1188943200	247	3.85009442989433e-07
1188946800	247	3.03549183737893e-07
1188950400	248	0
1188954000	248	0
1188957600	248	0
1188961200	248	0
1188964800	248	0
1188968400	248	0
1188972000	248	0
1188975600	248	0
1188979200	248	0
1188982800	248	0
1188986400	248	0
1188990000	248	0
1188993600	248	0
1188997200	248	0
1189000800	248	0
1189004400	248	0
1189008000	248	0
1189011600	248	0
1189015200	248	0
1189018800	248	0
1189022400	248	0
1189026000	248	0
1189029600	248	0
1189033200	248	0
1189036800	249	0
1189040400	249	0
1189044000	249	0
1189047600	249	0
1189051200	249	0
1189054800	249	0
1189058400	249	0
1189062000	249	0
1189065600	249	0
1189069200	249	0
1189072800	249	0
1189076400	249	0
1189080000	249	0
1189083600	249	0
1189087200	249	0
1189090800	249	0
1189094400	249	0
1189098000	249	0
1189101600	249	0
1189105200	249	0
1189108800	249	0
1189112400	249	0
1189116000	249	0
1189119600	249	0
1189123200	250	0
1189126800	250	1.86899082199403e-07
1189130400	250	1.86899082199403e-07
1189134000	250	3.73798164398807e-07
1189137600	250	6.42157527097715e-07
1189141200	250	9.10516847300693e-07
1189144800	250	4.92159737864433e-06
1189148400	250	3.90249391556844e-06
1189152000	250	2.7507847511856e-06
1189155600	250	2.48242540319974e-06
1189159200	250	2.48242540319974e-06
1189162800	250	2.56388569023416e-06
1189166400	250	7.29875528181525e-06
1189170000	250	9.73809866332089e-06
1189173600	250	1.04506360967628e-05
1189177200	250	1.2979291030027e-05
1189180800	250	1.42667536620466e-05
1189184400	250	1.52124606741774e-05
1189188000	250	1.39970098258974e-05
1189191600	250	1.64571434377035e-05
1189195200	250	1.65721065716727e-05
1189198800	250	1.7096058148168e-05
1189202400	250	1.86087982527167e-05
1189206000	250	1.91840258934135e-05
1189209600	251	9.82321581427705e-06
1189213200	251	9.97505551215153e-06
1189216800	251	8.08519825900758e-06
1189220400	251	6.16015108783093e-06
1189224000	251	4.9236624280577e-06
1189227600	251	3.85009434235332e-06
1189231200	251	0
1189234800	251	0
1189238400	251	0
1189242000	251	0
1189245600	251	0
1189249200	251	1.86899082199403e-07
1189252800	251	1.29552629029013e-06
1189256400	251	4.65974551789308e-06
1189260000	251	5.24286535637385e-06
1189263600	251	4.05596637984433e-06
1189267200	251	3.48405774459194e-06
1189270800	251	3.01758805833859e-06
1189274400	251	0
1189278000	251	0
1189281600	251	0
1189285200	251	0
1189288800	251	0
1189292400	251	0
1189296000	252	0
1189299600	252	0
1189303200	252	0
1189306800	252	0
1189310400	252	0
1189314000	252	0
1189317600	252	0
1189321200	252	0
1189324800	252	0
1189328400	252	0
1189332000	252	0
1189335600	252	0
1189339200	252	0
1189342800	252	0
1189346400	252	0
1189350000	252	0
1189353600	252	0
1189357200	252	0
1189360800	252	0
1189364400	252	0
1189368000	252	0
1189371600	252	0
1189375200	252	0
1189378800	252	0
1189382400	253	0
1189386000	253	0
1189389600	253	0
1189393200	253	0
1189396800	253	0
1189400400	253	0
1189404000	253	0
1189407600	253	0
1189411200	253	0
1189414800	253	0
1189418400	253	0
