Unix	jday	Precipitation_rate
1125532800	244	0
1125536400	244	0
1125540000	244	0
1125543600	244	0
1125547200	244	0
1125550800	244	0
1125554400	244	0
1125558000	244	0
1125561600	244	0
1125565200	244	0
1125568800	244	0
1125572400	244	0
1125576000	244	0
1125579600	244	0
1125583200	244	0
1125586800	244	0
1125590400	244	0
1125594000	244	0
1125597600	244	0
1125601200	244	0
1125604800	244	0
1125608400	244	0
1125612000	244	0
1125615600	244	0
1125619200	245	0
1125622800	245	0
1125626400	245	7.61347837867983e-08
1125630000	245	1.52311192975798e-06
1125633600	245	4.80601502171503e-06
1125637200	245	1.38339453933426e-05
1125640800	245	6.67126853529397e-05
1125644400	245	0.000141126406805796
1125648000	245	0.000221230878399142
1125651600	245	0.000239840654068594
1125655200	245	0.000212042898366435
1125658800	245	0.00018510644286966
1125662400	245	1.88142640695583e-05
1125666000	245	3.02073530958286e-05
1125669600	245	3.47694748225145e-05
1125673200	245	3.93306100554879e-05
1125676800	245	4.19662871096865e-05
1125680400	245	4.72094564892022e-05
1125684000	245	5.27910313766252e-05
1125687600	245	4.26249847874658e-05
1125691200	245	3.36922749626436e-05
1125694800	245	2.79236385310854e-05
1125698400	245	2.51550012970423e-05
1125702000	245	2.22331097415725e-05
1125705600	246	9.36374259426054e-06
1125709200	246	1.04526685746869e-05
1125712800	246	9.5543848600763e-06
1125716400	246	7.72141844757849e-06
1125720000	246	5.90025648938742e-06
1125723600	246	4.9002561908418e-06
1125727200	246	0
1125730800	246	0
1125734400	246	0
1125738000	246	0
1125741600	246	9.11074308056703e-07
1125745200	246	9.11074308056703e-07
1125748800	246	0
1125752400	246	0
1125756000	246	0
1125759600	246	0
1125763200	246	0
1125766800	246	0
1125770400	246	0
1125774000	246	0
1125777600	246	0
1125781200	246	0
1125784800	246	0
1125788400	246	0
1125792000	247	5.75018688834715e-06
1125795600	247	2.59325296853531e-06
1125799200	247	1.26939358015522e-06
1125802800	247	1.22806151039894e-06
1125806400	247	9.43821581077968e-07
1125810000	247	1.88604608264818e-06
1125813600	247	4.93225204575981e-09
1125817200	247	9.86450431581248e-10
1125820800	247	0
1125824400	247	0
1125828000	247	0
1125831600	247	0
1125835200	247	0
1125838800	247	0
1125842400	247	0
1125846000	247	0
1125849600	247	0
1125853200	247	0
1125856800	247	7.61347837867983e-08
1125860400	247	7.61347837867983e-08
1125864000	247	1.52269567573597e-07
1125867600	247	1.52269567573597e-07
1125871200	247	1.52269567573597e-07
1125874800	247	7.61347837867983e-08
1125878400	248	0
1125882000	248	0
1125885600	248	0
1125889200	248	7.61347837867983e-08
1125892800	248	0
1125896400	248	0
1125900000	248	0
1125903600	248	0
1125907200	248	0
1125910800	248	0
1125914400	248	7.61347837867983e-08
1125918000	248	1.0633438756303e-06
1125921600	248	9.87209091843502e-07
1125925200	248	9.87209091843502e-07
1125928800	248	0
1125932400	248	0
1125936000	248	0
1125939600	248	0
1125943200	248	0
1125946800	248	0
1125950400	248	0
1125954000	248	0
1125957600	248	0
1125961200	248	0
1125964800	249	0
1125968400	249	0
1125972000	249	0
1125975600	249	1.54242468436759e-07
1125979200	249	1.53256018005178e-07
1125982800	249	7.71212342183795e-08
1125986400	249	5.31200493401274e-07
1125990000	249	4.35877250972166e-07
1125993600	249	2.19418299843771e-07
1125997200	249	1.4267286404218e-07
1126000800	249	1.0331369582195e-07
1126004400	249	9.05227911957806e-08
1126008000	249	0
1126011600	249	0
1126015200	249	0
1126018800	249	1.14342446979895e-06
1126022400	249	2.13260645407438e-06
1126026000	249	2.96655963980894e-06
1126029600	249	2.22464581322566e-05
1126033200	249	2.38402013698936e-05
1126036800	249	2.37640665861068e-05
1126040400	249	1.92204996046006e-05
1126044000	249	1.46661146183258e-05
1126047600	249	1.19446960457787e-05
1126051200	250	0
1126054800	250	0
1126058400	250	0
1126062000	250	0
1126065600	250	0
1126069200	250	0
1126072800	250	0
1126076400	250	1.82214861611341e-06
1126080000	250	2.73322302774727e-06
1126083600	250	1.82214861611341e-06
1126087200	250	1.82214861611341e-06
1126090800	250	9.11074308056703e-07
1126094400	250	0
1126098000	250	0
1126101600	250	0
1126105200	250	7.71212342183795e-08
1126108800	250	1.54242468436759e-07
1126112400	250	1.15424247467967e-06
1126116000	250	8.08695279846207e-06
1126119600	250	9.023609226054e-06
1126123200	250	9.94648747545111e-06
1126126800	250	1.08575620942393e-05
1126130400	250	1.09474741838774e-05
1126134000	250	1.19464880716452e-05
1126137600	251	1.0691515149041e-05
1126141200	251	8.8575622808557e-06
1126144800	251	8.94648796553261e-06
1126148400	251	9.93468301622491e-06
1126152000	251	1.20118048729404e-05
1126155600	251	1.30118043127175e-05
1126159200	251	9.26875029734187e-06
1126162800	251	7.37243956495965e-06
1126166400	251	8.29433176716128e-06
1126170000	251	1.01400890838367e-05
1126173600	251	1.29858467497839e-05
1126177200	251	1.49848600567538e-05
1126180800	251	1.22815412334684e-05
