Unix	jday	Downward_Short-Wave_Rad_Flux
909878400	305	742.660753636331
909882000	305	742.660753636331
909885600	305	821.119342760871
909889200	305	814.207551380471
909892800	305	771.389818011799
909896400	305	710.003736376155
909900000	305	93.6302060930227
909903600	305	93.6302060930227
909907200	305	47.8666738458696
909910800	305	31.9038636260759
909914400	305	23.9231082076613
909918000	305	19.1432941008742
909921600	305	0
909925200	305	0
909928800	305	0
909932400	305	0
909936000	305	0
909939600	305	0
909943200	305	47.5309725004002
909946800	305	47.5309725004002
909950400	305	83.0971701274858
909954000	305	113.819639601111
909957600	305	154.812455349908
909961200	305	209.796249715123
909964800	306	642.428289307676
909968400	306	642.428289307676
909972000	306	592.701037216821
909975600	306	519.103442068583
909979200	306	460.775767064314
909982800	306	406.247436919165
909986400	306	77.4380961868419
909990000	306	77.4380961868419
909993600	306	39.8442766594709
909997200	306	26.5567191275292
910000800	306	19.922269315706
910004400	306	15.9422043428927
910008000	306	0
910011600	306	0
910015200	306	0
910018800	306	0
910022400	306	0
910026000	306	0
910029600	306	34.3609903421262
910033200	306	34.3609903421262
910036800	306	57.816299971173
910040400	306	84.4465989926449
910044000	306	114.911774499065
910047600	306	146.532974090138
910051200	307	371.562450395132
910054800	307	371.562450395132
910058400	307	377.42974352165
910062000	307	377.803519697499
910065600	307	358.130363633936
910069200	307	316.561054332693
910072800	307	13.8026634915372
910076400	307	13.8026634915372
910080000	307	7.1602186001692
910083600	307	4.77977929858233
910087200	307	3.58099970342158
910090800	307	2.86479971990377
910094400	307	0
910098000	307	0
910101600	307	0
910105200	307	0
910108800	307	0
910112400	307	0
910116000	307	17.8988905772412
910119600	307	17.8988905772412
910123200	307	22.3658881492953
910126800	307	29.2681030293685
910130400	307	42.8175379403798
910134000	307	65.4114979401432
910137600	308	388.020894626981
910141200	308	388.020894626981
910144800	308	503.437668017108
910148400	308	574.198543573362
910152000	308	588.136149140893
910155600	308	562.957914680263
910159200	308	112.364958148621
910162800	308	112.364958148621
910166400	308	58.134428685149
910170000	308	38.7499864190272
910173600	308	29.0773239114136
910177200	308	23.2502556291455
910180800	308	0
910184400	308	0
910188000	308	0
910191600	308	0
910195200	308	0
910198800	308	0
910202400	308	92.3626969438688
910206000	308	92.3626969438688
910209600	308	232.20697150698
910213200	308	349.837868261524
910216800	308	451.681193642399
910220400	308	538.581159701572
910224000	309	978.583379639437
910227600	309	978.583379639437
910231200	309	955.759732726422
910234800	309	914.332378409082
910238400	309	856.842219062428
910242000	309	786.091390378126
910245600	309	110.962966667721
910249200	309	110.962966667721
910252800	309	57.7209162550645
910256400	309	38.4811306429364
910260000	309	28.8518977836315
910263600	309	23.0925056225452
910267200	309	0
910270800	309	0
910274400	309	0
910278000	309	0
910281600	309	0
910285200	309	0
910288800	309	175.415959763216
910292400	309	175.415959763216
910296000	309	258.397616831863
910299600	309	338.24332444727
910303200	309	395.439968589996
910306800	309	438.596484532569
910310400	310	618.176023417713
910314000	310	618.176023417713
910317600	310	577.179398915392
910321200	310	551.156046437239
910324800	310	527.746117525099
910328400	310	495.267489491996
910332000	310	82.7679114339889
910335600	310	82.7679114339889
910339200	310	43.483854236723
910342800	310	28.9762715333672
910346400	310	21.7316984256032
910350000	310	17.3892786663593
910353600	310	0
910357200	310	0
910360800	310	0
910364400	310	0
910368000	310	0
910371600	310	0
910375200	310	191.451659371218
910378800	310	191.451659371218
910382400	310	292.258155286685
910386000	310	359.786660781069
910389600	310	410.681463951559
910393200	310	453.947992505988
910396800	311	904.930877253651
910400400	311	904.930877253651
910404000	311	907.588190788038
910407600	311	884.35205725238
910411200	311	837.72609435483
910414800	311	774.705461366863
910418400	311	124.033989663271
910422000	311	124.033989663271
910425600	311	65.0972704317569
910429200	311	43.3928475928907
910432800	311	32.5400966662164
910436400	311	26.028025776048
910440000	311	0
910443600	311	0
910447200	311	0
910450800	311	0
910454400	311	0
910458000	311	0
910461600	311	203.971901693326
910465200	311	203.971901693326
910468800	311	308.869336494131
910472400	311	410.963220611061
910476000	311	504.782939380444
910479600	311	586.531410414568
910483200	312	1008.8245037267
910486800	312	1008.8245037267
910490400	312	985.204182480146
910494000	312	943.058042420487
910497600	312	884.844287932528
910501200	312	812.814995551589
910504800	312	124.637750039321
910508400	312	124.637750039321
910512000	312	65.6369647915173
910515600	312	43.7512287147182
910519200	312	32.8278105644331
910522800	312	26.2506973120268
910526400	312	0
910530000	312	0
910533600	312	0
910537200	312	0
910540800	312	0
910544400	312	0
910548000	312	202.837040108239
910551600	312	202.837040108239
910555200	312	304.720299481446
910558800	312	394.657192244357
910562400	312	454.551631695727
910566000	312	498.195195579514
910569600	313	679.170448663392
910573200	313	679.170448663392
910576800	313	577.467274912882
910580400	313	487.753923545181
910584000	313	480.120773529722
910587600	313	486.83451557622
910591200	313	125.302491388534
910594800	313	125.302491388534
910598400	313	65.9510022282385
910602000	313	43.9677707440159
910605600	313	32.9854914138235
910609200	313	26.3806583622414
910612800	313	0
910616400	313	0
910620000	313	0
910623600	313	0
910627200	313	0
910630800	313	0
910634400	313	205.157556401865
910638000	313	205.157556401865
910641600	313	307.367257736096
910645200	313	407.101396973763
910648800	313	499.253873709169
910652400	313	579.756897486325
910656000	314	995.035941810101
910659600	314	995.035941810101
910663200	314	973.257865152559
910666800	314	933.136789818345
910670400	314	876.87472358251
910674000	314	806.511989266213
910677600	314	132.549931036118
910681200	314	132.549931036118
910684800	314	70.2574551623012
910688400	314	46.8441583364728
910692000	314	35.1381800869533
910695600	314	28.0997034363179
910699200	314	0
910702800	314	0
910706400	314	0
910710000	314	0
910713600	314	0
910717200	314	0
910720800	314	205.316027634292
910724400	314	205.316027634292
910728000	314	292.565421949012
910731600	314	342.178624334587
910735200	314	406.030220887314
910738800	314	466.982245830661
910742400	315	662.061720566748
910746000	315	662.061720566748
910749600	315	716.1654440017
910753200	315	736.564070198969
910756800	315	725.727450538474
910760400	315	687.655706473603
910764000	315	134.56050836922
910767600	315	134.56050836922
910771200	315	71.8450175948976
910774800	315	47.9022910429066
910778400	315	35.921608083119
910782000	315	28.7345908272405
910785600	315	0
910789200	315	0
910792800	315	0
910796400	315	0
910800000	315	0
910803600	315	0
910807200	315	211.549687827944
910810800	315	211.549687827944
910814400	315	312.487733408136
910818000	315	405.432940257006
910821600	315	487.783566393453
910825200	315	556.952369136696
910828800	316	861.621398119229
910832400	316	861.621398119229
910836000	316	810.130849807652
910839600	316	752.305598422845
910843200	316	687.596907320027
910846800	316	616.035478386514
910850400	316	68.1355549167416
910854000	316	68.1355549167416
910857600	316	38.3296861224913
910861200	316	25.546217139862
910864800	316	19.1562844550812
910868400	316	15.3209394250798
910872000	316	0
910875600	316	0
910879200	316	0
910882800	316	0
910886400	316	0
910890000	316	0
910893600	316	224.118588388551
910897200	316	224.118588388551
910900800	316	329.738423742331
910904400	316	431.870079252047
910908000	316	525.905598314477
910911600	316	607.986525440924
910915200	317	1027.55184233167
910918800	317	1027.55184233167
910922400	317	1006.19659515471
910926000	317	966.261954088094
910929600	317	909.72247578345
910933200	317	839.031011550523
910936800	317	148.657056072015
910940400	317	148.657056072015
910944000	317	80.4398397537188
910947600	317	53.6271624834104
910951200	317	40.2206993940721
910954800	317	32.1753586128489
910958400	317	0
910962000	317	0
910965600	317	0
910969200	317	0
910972800	317	0
910976400	317	0
910980000	317	217.232648673184
910983600	317	217.232648673184
910987200	317	319.417399828906
910990800	317	418.932884307768
910994400	317	510.9852088061
910998000	317	591.765659188466
911001600	318	1011.49677534778
911005200	318	1011.49677534778
911008800	318	992.150850011685
911012400	318	954.196993869201
911016000	318	899.501464212427
911019600	318	830.687639779795
911023200	318	152.474216897014
911026800	318	152.474216897014
911030400	318	82.9991472423584
911034000	318	55.3378533245654
911037600	318	41.4987837098541
911041200	318	33.2067141002658
911044800	318	0
911048400	318	0
911052000	318	0
911055600	318	0
911059200	318	0
911062800	318	0
911066400	318	225.77078829579
911070000	318	225.77078829579
911073600	318	328.941640027525
911077200	318	429.228044036594
911080800	318	521.758056471571
911084400	318	602.754384830264
911088000	319	1020.00636828656
911091600	319	1020.00636828656
911095200	319	998.579459276825
911098800	319	958.400068685634
911102400	319	902.039701726054
911106000	319	831.695546414531
911109600	319	150.33840862763
911113200	319	150.33840862763
911116800	319	82.133631373836
911120400	319	54.7494468102802
911124000	319	41.0667048839133
911127600	319	32.8569167976007
911131200	319	0
911134800	319	0
911138400	319	0
911142000	319	0
911145600	319	0
911149200	319	0
911152800	319	222.275820738447
911156400	319	222.275820738447
911160000	319	323.753772212417
911163600	319	422.942926554241
911167200	319	515.288227116591
911170800	319	596.599145889301
911174400	320	1024.4367262039
911178000	320	1024.4367262039
911181600	320	1003.10833796419
911185200	320	963.506322008109
911188800	320	907.669231481748
911192400	320	838.00778277329
911196000	320	157.539500855628
911199600	320	157.539500855628
911203200	320	86.5184677796144
911206800	320	57.6858054732281
911210400	320	43.2591231280698
911214000	320	34.6043876596402
911217600	320	0
911221200	320	0
911224800	320	0
911228400	320	0
911232000	320	0
911235600	320	0
911239200	320	230.131928565805
911242800	320	230.131928565805
911246400	320	332.366243040084
911250000	320	431.847009066804
911253600	320	523.942838775733
911257200	320	604.636797068686
911260800	321	1026.48782568537
911264400	321	1026.48782568537
911268000	321	1005.69332369033
911271600	321	966.464271541062
911275200	321	910.417998737835
911278800	321	840.333931064238
911282400	321	156.866261121903
911286000	321	156.866261121903
911289600	321	86.267604245238
911293200	321	57.5121765349995
911296800	321	43.133802122619
911300400	321	34.5103584226139
911304000	321	0
911307600	321	0
911311200	321	0
911314800	321	0
911318400	321	0
911322000	321	0
911325600	321	206.718904957645
911329200	321	206.718904957645
911332800	321	305.639259328919
911336400	321	404.449113453549
911340000	321	497.78501485529
911343600	321	579.97495607491
911347200	322	1011.80214676577
911350800	322	1011.80214676577
911354400	322	991.650137740328
911358000	322	950.242179058434
911361600	322	889.613029563336
911365200	322	815.549407071366
911368800	322	135.761875889747
911372400	322	135.761875889747
911376000	322	75.0956952383286
911379600	322	50.0643086774602
911383200	322	37.5478476191643
911386800	322	30.0500488779431
911390400	322	0
911394000	322	0
911397600	322	0
911401200	322	0
911404800	322	0
911408400	322	0
911412000	322	191.863627408623
911415600	322	191.863627408623
911419200	322	296.226014049826
911422800	322	398.431838705168
911426400	322	494.384693882546
911430000	322	578.842393340018
911433600	323	1017.23480802201
911437200	323	1017.23480802201
911440800	323	991.963403318053
911444400	323	933.293079499545
911448000	323	832.479388601481
911451600	323	715.033653593011
911455200	323	15.0998869017005
911458800	323	15.0998869017005
911462400	323	8.43896888893757
911466000	323	5.62591217865369
911469600	323	4.21960531738196
911473200	323	3.37993914630203
911476800	323	0
911480400	323	0
911484000	323	0
911487600	323	0
911491200	323	0
911494800	323	0
911498400	323	25.104981665338
911502000	323	25.104981665338
911505600	323	43.7558081498536
911509200	323	67.0409837769927
911512800	323	83.6998323853225
911516400	323	100.107438649038
911520000	324	239.66679000755
911523600	324	239.66679000755
911527200	324	270.376482881064
911530800	324	277.821313773242
911534400	324	258.005640278892
911538000	324	234.864426804843
911541600	324	41.859689229621
911545200	324	41.859689229621
911548800	324	23.3530005270192
911552400	324	15.5629741694499
911556000	324	11.6673022006799
911559600	324	9.33836808452552
911563200	324	0
911566800	324	0
911570400	324	0
911574000	324	0
911577600	324	0
911581200	324	0
911584800	324	228.466029539248
911588400	324	228.466029539248
911592000	324	331.281207951528
911595600	324	429.910713917582
911599200	324	521.153111456822
911602800	324	601.129356283182
911606400	325	910.929786551042
911610000	325	910.929786551042
911613600	325	901.945043160245
911617200	325	853.915612114509
911620800	325	796.024758745295
911624400	325	725.424850991948
911628000	325	89.5087320450128
911631600	325	89.5087320450128
911635200	325	48.3350772089158
911638800	325	32.2227868060654
911642400	325	24.1676595111439
911646000	325	19.3408195196516
911649600	325	0
911653200	325	0
911656800	325	0
911660400	325	0
911664000	325	0
911667600	325	0
911671200	325	51.068802291057
911674800	325	51.068802291057
911678400	325	75.4259926135608
911682000	325	87.0868952243808
911685600	325	121.831057216189
911689200	325	176.663198225751
911692800	326	740.157207202107
911696400	326	740.157207202107
911700000	326	736.595032818867
911703600	326	720.391855231572
911707200	326	679.426222498393
911710800	326	631.642010163521
911714400	326	73.7828113849857
911718000	326	73.7828113849857
911721600	326	42.1664396913517
911725200	326	28.1172598276066
911728800	326	21.0833407298466
911732400	326	16.8587004537503
911736000	326	0
911739600	326	0
911743200	326	0
911746800	326	0
911750400	326	0
911754000	326	0
911757600	326	157.114546106821
911761200	326	157.114546106821
911764800	326	234.731651776986
911768400	326	323.727248184763
911772000	326	403.459509682939
911775600	326	470.598249500343
911779200	327	736.662322969855
911782800	327	736.662322969855
911786400	327	823.725072420568
911790000	327	843.488286466884
911793600	327	771.53814960644
911797200	327	696.805114844326
911800800	327	84.6193102911076
911804400	327	84.6193102911076
911808000	327	47.5769511897834
911811600	327	31.7123490438843
911815200	327	23.7799252056936
911818800	327	19.0275014186424
911822400	327	0
911826000	327	0
911829600	327	0
911833200	327	0
911836800	327	0
911840400	327	0
911844000	327	240.98720132156
911847600	327	240.98720132156
911851200	327	343.993175063881
911854800	327	444.776651475181
911858400	327	538.232398181719
911862000	327	620.301446642277
911865600	328	1046.6726978316
911869200	328	1046.6726978316
911872800	328	1025.43579022736
911876400	328	981.383434327869
911880000	328	917.292721513555
911883600	328	838.819757340011
911887200	328	160.696836718274
911890800	328	160.696836718274
911894400	328	93.6088171805328
911898000	328	62.406239687551
911901600	328	46.8128360896415
911905200	328	37.4539552776278
911908800	328	0
911912400	328	0
911916000	328	0
911919600	328	0
911923200	328	0
911926800	328	0
911930400	328	20.0497789408625
911934000	328	20.0497789408625
911937600	328	29.5456596511032
911941200	328	42.2855721684336
911944800	328	50.8585955896735
911948400	328	57.5176645612633
911952000	329	83.7752064220261
911955600	329	83.7752064220261
911959200	329	110.867415986221
911962800	329	153.24436914056
911966400	329	172.906526561897
911970000	329	169.0365559402
911973600	329	27.5475982880945
911977200	329	27.5475982880945
911980800	329	15.7931561740864
911984400	329	10.522564575851
911988000	329	7.89670906081536
911991600	329	6.32127005352143
911995200	329	0
911998800	329	0
912002400	329	0
912006000	329	0
912009600	329	0
912013200	329	2.02025043794322e-05
912016800	329	39.6962832320459
912020400	329	39.6962832320459
912024000	329	39.203662519773
912027600	329	46.2338930766837
912031200	329	57.7422694690185
912034800	329	70.3454486758086
912038400	330	185.157587062009
912042000	330	185.157587062009
912045600	330	235.859627598891
912049200	330	296.480242574969
912052800	330	317.203190056131
912056400	330	311.893966176667
912060000	330	117.620205137368
912063600	330	117.620205137368
912067200	330	67.7224209150135
912070800	330	45.1476811136694
912074400	330	33.8704278456917
912078000	330	27.0883979093454
912081600	330	0
912085200	330	0
912088800	330	0
912092400	330	0
912096000	330	0
912099600	330	2.02025043794322e-05
912103200	330	242.963904849015
912106800	330	242.963904849015
912110400	330	349.706038379008
912114000	330	452.057022188358
912117600	330	546.051333551235
912121200	330	627.993112422523
912124800	331	1058.28903791299
912128400	331	1058.28903791299
