Unix	jday	V-component_of_wind
888710400	60	-1.50045666302884
888714000	60	-0.928079272622452
888717600	60	0.524607886142978
888721200	60	1.34620437250802
888724800	60	1.15077722034785
888728400	60	1.39875201240133
888732000	60	1.96111594324064
888735600	60	3.74823878475607
888739200	60	4.93855165054987
888742800	60	5.31074394553699
888746400	60	5.6331703995633
888750000	60	5.35589785827939
888753600	60	6.44139537290688
888757200	60	5.09304591840529
888760800	60	4.23572285189196
888764400	60	3.44978462289622
888768000	60	2.66538599178874
888771600	60	1.75508884413832
888775200	60	1.87866968476019
888778800	60	0.0413014546574315
888782400	60	-1.50438207498766
888786000	60	-2.42757382033953
888789600	60	-2.38882104282491
888793200	60	-2.19587144158883
888796800	61	-3.03707959215372
888800400	61	-3.48661780155442
888804000	61	-3.96925995244566
888807600	61	-4.53779160914813
888811200	61	-5.10977715549058
888814800	61	-5.58179784379368
888818400	61	-4.41222194554688
888822000	61	-4.64397433014469
888825600	61	-4.6133118225308
888829200	61	-4.21547894687983
888832800	61	-3.44208008662581
888836400	61	-2.49618235303939
888840000	61	-4.15142449011735
888843600	61	-1.72063218153801
888847200	61	-0.423372570130279
888850800	61	-0.392920141525444
888854400	61	-0.73267408843143
888858000	61	-0.944305184421042
888861600	61	0.320300410515023
888865200	61	-0.381038843351103
888868800	61	0.480234258389992
888872400	61	2.42625748038339
888876000	61	3.91805994973409
888879600	61	4.43311369977545
888883200	62	3.87003461161548
888886800	62	3.36941596388625
888890400	62	2.79507410235687
888894000	62	2.48534115886939
888897600	62	2.44331481165276
888901200	62	2.14790392377696
888904800	62	2.58712678539748
888908400	62	2.51570598771024
888912000	62	2.19953914899292
888915600	62	1.63561559714641
888919200	62	1.06630663825384
888922800	62	0.663718601709826
888926400	62	-0.452304966074702
888930000	62	-0.534864141285049
888933600	62	-0.959886198654109
888937200	62	-1.74116731151193
888940800	62	-2.45681790361367
888944400	62	-3.14802260998344
888948000	62	-4.11533345073129
888951600	62	-4.22543369483881
888955200	62	-4.51111271442365
888958800	62	-4.82930339254207
888962400	62	-4.76466753795814
888966000	62	-4.69742515439944
888969600	63	-4.51351546921329
888973200	63	-4.26687166581305
888976800	63	-4.46544371597364
888980400	63	-4.57038336901804
888984000	63	-4.56391094752356
888987600	63	-4.60615759178457
888991200	63	-5.24450297940654
888994800	63	-4.5665272963846
888998400	63	-4.23840099044617
889002000	63	-3.72957744635712
889005600	63	-3.20720590963406
889009200	63	-2.70724642402085
889012800	63	-3.78678625821828
889016400	63	-2.73527915810945
889020000	63	-1.87972676280623
889023600	63	-1.23636997055972
889027200	63	-1.17905275021365
889030800	63	-1.28788265834527
889034400	63	-2.32318146416914
889038000	63	-2.868061187634
889041600	63	-3.10518999487321
889045200	63	-3.05285747585583
889048800	63	-2.92411913891977
889052400	63	-2.9147561377249
889056000	64	-4.39591869787582
889059600	64	-3.88350111510127
889063200	64	-3.98448911714422
889066800	64	-4.18679859246685
889070400	64	-4.49791997191472
889074000	64	-4.57914005263513
889077600	64	-5.7008322289063
889081200	64	-4.41286026708878
889084800	64	-3.55757372043441
889088400	64	-3.18260002939607
889092000	64	-3.13567347915025
889095600	64	-3.20160187595603
889099200	64	-4.20020072226763
889102800	64	-3.75714586533451
889106400	64	-3.03766603030971
889110000	64	-2.92553041824076
