Unix	jday	Pressure
886291200	32	101655.984679437
886294800	32	101586.675106853
886298400	32	101527.36553427
886302000	32	101457.446319198
886305600	32	101438.493824835
886309200	32	101419.460545544
886312800	32	101389.736838837
886316400	32	101370.784344474
886320000	32	101410.01313213
886323600	32	101472.027358476
886327200	32	101491.33693106
886330800	32	101500.646503643
886334400	32	100999.852173906
886338000	32	100949.771388978
886341600	32	100969.000176634
886345200	32	100969.080961562
886348800	32	100979.771388978
886352400	32	101008.804668269
886356000	32	101330.62338625
886359600	32	101447.642439195
886363200	32	101470.922796936
886366800	32	101489.956076227
886370400	32	101470.036861155
886374000	32	101452.546006552
886377600	33	101581.660070771
886381200	33	101570.612565134
886384800	33	101632.074204894
886388400	33	101670.612565134
886392000	33	101691.855579136
886395600	33	101731.084366792
886399200	33	101740.670232669
886402800	33	101799.622727032
886406400	33	101830.313154448
886410000	33	101870.313154448
886413600	33	101880.313154448
886417200	33	101890.313154448
886420800	33	101920.508662813
886424400	33	101938.575221394
886428000	33	101948.656006322
886431600	33	101968.575221394
886435200	33	101957.80400905
886438800	33	101955.708997776
886442400	33	102055.708997776
886446000	33	102054.937785432
886449600	33	102073.890279795
886453200	33	102064.385198846
886456800	33	102014.028120625
886460400	33	101953.751827332
886464000	34	101823.394749112
886467600	34	101774.085176528
886471200	34	101734.085176528
886474800	34	101674.361469821
886478400	34	101634.361469821
886482000	34	101587.146908512
886485600	34	101584.637763114
886489200	34	101555.685268751
886492800	34	101577.61871017
886496400	34	101616.237855337
886500000	34	101637.204576046
886503600	34	101648.171296756
886507200	34	101626.790441923
886510800	34	101627.83794756
886514400	34	101609.29958732
886518000	34	101589.29958732
886521600	34	101588.609159904
886525200	34	101589.29958732
886528800	34	101609.29958732
886532400	34	101638.332866611
886536000	34	101667.561654267
886539600	34	101669.29958732
886543200	34	101648.252081683
886546800	34	101629.023294027
886550400	35	101580.40414886
886554000	35	101579.437428151
886557600	35	101559.518213079
886561200	35	101560.484933788
886564800	35	101569.713721444
886568400	35	101571.451654497
886572000	35	101662.499160134
886575600	35	101711.808732718
886579200	35	101751.037520374
886582800	35	101812.004241083
886586400	35	101851.313813667
