Unix	jday	Downward_Short-Wave_Rad_Flux
838857600	214	427.180754894977
838861200	214	427.180754894977
838864800	214	407.548265360485
838868400	214	374.371934748572
838872000	214	324.076337282493
838875600	214	273.153400289622
838879200	214	0
838882800	214	0
838886400	214	0
838890000	214	0
838893600	214	0
838897200	214	0
838900800	214	0
838904400	214	0
838908000	214	0
838911600	214	0
838915200	214	0
838918800	214	0
838922400	214	0
838926000	214	0
838929600	214	0.0806025128310285
838933200	214	5.16992770750707
838936800	214	15.3475924129168
838940400	214	27.9035755318602
838944000	215	164.169263226016
838947600	215	164.169263226016
838951200	215	193.963622882857
838954800	215	201.93960646091
838958400	215	187.560823936066
838962000	215	162.946151337139
838965600	215	0
838969200	215	0
838972800	215	0
838976400	215	0
838980000	215	0
838983600	215	0
838987200	215	0
838990800	215	0
838994400	215	0
838998000	215	0
839001600	215	0
839005200	215	0
839008800	215	0
839012400	215	0
839016000	215	0.0207217547196341
839019600	215	2.30485753289727
839023200	215	12.0790999169761
839026800	215	35.3818215903633
839030400	216	408.389923004785
839034000	216	408.389923004785
839037600	216	424.452781164526
839041200	216	409.680257401938
839044800	216	374.633293935298
839048400	216	325.054645171485
839052000	216	0
839055600	216	0
839059200	216	0
839062800	216	0
839066400	216	0
839070000	216	0
839073600	216	0
839077200	216	0
839080800	216	0
839084400	216	0
839088000	216	0
839091600	216	0
839095200	216	0
839098800	216	0
839102400	216	0.425072014024535
839106000	216	24.4797974691769
839109600	216	73.1057876315302
839113200	216	127.303468601819
839116800	217	411.493367162646
839120400	217	411.493367162646
839124000	217	381.139276380928
839127600	217	340.670835939704
839131200	217	296.579207277679
839134800	217	251.66571759774
839138400	217	0
839142000	217	0
839145600	217	0
839149200	217	0
839152800	217	0
839156400	217	0
839160000	217	0
839163600	217	0
839167200	217	0
839170800	217	0
839174400	217	0
839178000	217	0
839181600	217	0
839185200	217	0
839188800	217	0.507253996914475
839192400	217	20.192553935193
839196000	217	60.0883651386146
839199600	217	101.180815271647
839203200	218	334.574091833872
839206800	218	334.574091833872
839210400	218	273.436105017835
839214000	218	202.909744510935
