Unix	jday	Downward_Short-Wave_Rad_Flux
1122854400	213	439.408436000516
1122858000	213	439.408436000516
1122861600	213	421.908229472437
1122865200	213	395.945227615948
1122868800	213	360.657225966105
1122872400	213	314.539309790221
1122876000	213	0
1122879600	213	0
1122883200	213	0
1122886800	213	0
1122890400	213	0
1122894000	213	0
1122897600	213	0
1122901200	213	0
1122904800	213	0
1122908400	213	0
1122912000	213	0
1122915600	213	0
1122919200	213	0
1122922800	213	0
1122926400	213	0.0973977560146196
1122930000	213	15.1312141699891
1122933600	213	51.4899213152253
1122937200	213	98.7592873359179
1122940800	214	479.601906325299
1122944400	214	479.601906325299
1122948000	214	474.451947596403
1122951600	214	450.363536348284
1122955200	214	410.502829077476
1122958800	214	357.815553506753
1122962400	214	0
1122966000	214	0
1122969600	214	0
1122973200	214	0
1122976800	214	0
1122980400	214	0
1122984000	214	0
1122987600	214	0
1122991200	214	0
1122994800	214	0
1122998400	214	0
1123002000	214	0
1123005600	214	0
1123009200	214	0
1123012800	214	0.141237835429554
1123016400	214	13.4176198012732
1123020000	214	44.4559017285516
1123023600	214	81.880000754057
1123027200	215	418.14882254806
1123030800	215	418.14882254806
1123034400	215	426.266414244309
1123038000	215	413.774551331004
1123041600	215	381.082417262519
1123045200	215	333.274218966042
1123048800	215	0
1123052400	215	0
1123056000	215	0
1123059600	215	0
1123063200	215	0
1123066800	215	0
1123070400	215	0
1123074000	215	0
1123077600	215	0
1123081200	215	0
1123084800	215	0
1123088400	215	0
1123092000	215	0
1123095600	215	0
1123099200	215	0.201957144126776
1123102800	215	15.0144445276322
1123106400	215	45.1373833553565
1123110000	215	81.3432500622035
1123113600	216	407.773096983398
1123117200	216	407.773096983398
1123120800	216	385.933342631535
1123124400	216	330.586926670123
1123128000	216	272.604746373449
1123131600	216	225.334154062796
1123135200	216	0
1123138800	216	0
1123142400	216	0
1123146000	216	0
1123149600	216	0
1123153200	216	0
1123156800	216	0
1123160400	216	0
1123164000	216	0
1123167600	216	0
1123171200	216	0
1123174800	216	0
1123178400	216	0
1123182000	216	0
1123185600	216	0.111269831043736
1123189200	216	5.47143471582335
1123192800	216	16.6827285321149
1123196400	216	31.7166963885019
1123200000	217	186.774156408254
1123203600	217	186.774156408254
1123207200	217	212.270590406457
1123210800	217	222.375527763977
1123214400	217	215.096599694045
1123218000	217	195.262600263245
1123221600	217	0
1123225200	217	0
1123228800	217	0
1123232400	217	0
1123236000	217	0
1123239600	217	0
1123243200	217	0
1123246800	217	0
1123250400	217	0
1123254000	217	0
1123257600	217	0
1123261200	217	0
1123264800	217	0
1123268400	217	0
1123272000	217	0.522702453257424
1123275600	217	26.422938275441
1123279200	217	78.152861344223
1123282800	217	136.173890148449
1123286400	218	501.489979004282
1123290000	218	501.489979004282
1123293600	218	495.230025975966
1123297200	218	469.859199440461
1123300800	218	428.617525357987
1123304400	218	373.775813020049
1123308000	218	0
1123311600	218	0
1123315200	218	0
1123318800	218	0
1123322400	218	0
1123326000	218	0
1123329600	218	0
1123333200	218	0
1123336800	218	0
1123340400	218	0
1123344000	218	0
1123347600	218	0
1123351200	218	0
1123354800	218	0
1123358400	218	0.662234764241137
1123362000	218	26.109974447153
1123365600	218	75.2177516028894
1123369200	218	130.44089065743
1123372800	219	480.161394243883
1123376400	219	480.161394243883
1123380000	219	458.291957736761
1123383600	219	417.893636450477
1123387200	219	371.99675258037
1123390800	219	319.786535245578
1123394400	219	0
1123398000	219	0
1123401600	219	0
1123405200	219	0
1123408800	219	0
1123412400	219	0
1123416000	219	0
1123419600	219	0
1123423200	219	0
1123426800	219	0
1123430400	219	0
1123434000	219	0
1123437600	219	0
1123441200	219	0
1123444800	219	0.741209387923672
1123448400	219	24.2127040646683
1123452000	219	72.2416438375193
1123455600	219	128.09002885862
1123459200	220	493.324631234938
1123462800	220	493.324631234938
1123466400	220	487.055049699461
1123470000	220	459.753970973168
1123473600	220	415.228252393823
1123477200	220	358.926256281924
1123480800	220	0
1123484400	220	0
1123488000	220	0
1123491600	220	0
1123495200	220	0
1123498800	220	0
1123502400	220	0
1123506000	220	0
1123509600	220	0
1123513200	220	0
1123516800	220	0
1123520400	220	0
1123524000	220	0
1123527600	220	0
1123531200	220	0.643420377223314
1123534800	220	15.5222564997047
1123538400	220	49.0049469644518
1123542000	220	87.45089565181
1123545600	221	354.878862727703
1123549200	221	354.878862727703
1123552800	221	338.201344183437
1123556400	221	330.307745158509
1123560000	221	315.451021989074
1123563600	221	283.95423386064
1123567200	221	0
1123570800	221	0
1123574400	221	0
1123578000	221	0
1123581600	221	0
1123585200	221	0
1123588800	221	0
1123592400	221	0
1123596000	221	0
1123599600	221	0
1123603200	221	0
1123606800	221	0
1123610400	221	0
1123614000	221	0
1123617600	221	0.267290131428759
1123621200	221	6.15161538027379
1123624800	221	17.1584778881756
1123628400	221	30.9755506504919
1123632000	222	107.181126510962
1123635600	222	107.181126510962
1123639200	222	133.896578519605
1123642800	222	129.337538643105
1123646400	222	116.658638341866
1123650000	222	101.217798651562
1123653600	222	0
1123657200	222	0
1123660800	222	0
1123664400	222	0
1123668000	222	0
1123671600	222	0
1123675200	222	0
1123678800	222	0
1123682400	222	0
1123686000	222	0
1123689600	222	0
1123693200	222	0
1123696800	222	0
1123700400	222	0
1123704000	222	0.506457251312189
1123707600	222	12.6977201627398
1123711200	222	35.079313843427
1123714800	222	59.9465596714276
1123718400	223	204.551666859615
1123722000	223	204.551666859615
1123725600	223	175.29192675924
1123729200	223	169.188194776917
1123732800	223	170.124723204277
1123736400	223	157.796599419414
1123740000	223	0
1123743600	223	0
1123747200	223	0
1123750800	223	0
1123754400	223	0
1123758000	223	0
1123761600	223	0
1123765200	223	0
1123768800	223	0
1123772400	223	0
1123776000	223	0
1123779600	223	0
1123783200	223	0
1123786800	223	0
1123790400	223	1.66635100993228
1123794000	223	34.2156220672107
1123797600	223	90.1432349960819
1123801200	223	150.663567115641
1123804800	224	331.117156967638
1123808400	224	331.117156967638
1123812000	224	273.253861546242
1123815600	224	225.829303321977
1123819200	224	195.459774777666
1123822800	224	168.596729798872
1123826400	224	0
1123830000	224	0
