Unix	jday	Pressure
1009843200	1	100024.281296525
1009846800	1	100026.399425193
1009850400	1	99955.4666429928
1009854000	1	99846.3186402647
1009857600	1	99735.4666429928
1009861200	1	99695.0525088694
1009864800	1	99683.4292992534
1009868400	1	99685.4435255997
1009872000	1	99745.0293914763
1009875600	1	99805.2248998415
1009879200	1	99807.0436178227
1009882800	1	99826.0768971134
1009886400	1	99816.4910312368
1009890000	1	99775.6390339649
1009893600	1	99702.8535952744
1009897200	1	99615.6390339649
1009900800	1	99655.4435255997
1009904400	1	99672.3817936163
1009908000	1	99654.8101540861
1009911600	1	99664.3960199627
1009915200	1	99719.9297041214
1009918800	1	99738.6635727261
1009922400	1	99725.0261367637
1009926000	1	99706.1544273285
1009929600	2	99628.5257318956
1009933200	2	99609.9873716561
1009936800	2	99612.7728103466
1009940400	2	99624.8678216207
1009944000	2	99617.6532603113
1009947600	2	99637.734045239
1009951200	2	99558.7007659483
1009954800	2	99635.9153272578
1009958400	2	99705.0633299859
1009962000	2	99764.8678216207
1009965600	2	99745.6390339649
1009969200	2	99723.6248076185
1009972800	2	99763.0491036395
1009976400	2	99728.939866019
1009980000	2	99669.8258018005
1009983600	2	99617.8923603819
1009987200	2	99557.616067089
1009990800	2	99507.3397737961
1009994400	2	99391.2535030514
1009998000	2	99440.4015057795
1010001600	2	99449.7110783632
1010005200	2	99409.4347850702
1010008800	2	99370.2059974143
1010012400	2	99300.8964248307
1010016000	3	99150.4015057795
1010019600	3	99129.8258018005
1010023200	3	99099.6071760423
1010026800	3	99137.1788155725
1010030400	3	99047.6737346237
1010034000	3	98986.5115055493
1010037600	3	98978.6296342165
1010041200	3	98905.6018407426
1010044800	3	98753.5068294685
1010048400	3	98613.5876143963
1010052000	3	98546.0967597938
1010055600	3	98475.1300390846
1010059200	3	98367.0295419935
1010062800	3	98318.9629834121
1010066400	3	98273.0722210326
1010070000	3	98275.0293914763
1010073600	3	98357.6193218017
1010077200	3	98428.4713190736
1010080800	3	98430.5663303477
1010084400	3	98479.5188247107
1010088000	3	98470.209252127
1010091600	3	98470.6233862504
1010095200	3	98459.5758806133
1010098800	3	98450.2663080297
1010102400	4	98550.956735446
1010106000	4	98532.0042410831
1010109600	4	98481.3138136667
1010113200	4	98462.280534376
1010116800	4	98473.0517467202
1010120400	4	98494.0992523572
1010124000	4	98604.180037285
