Unix	jday	Pressure
631152000	1	101036.641779976
631155600	1	101007.136699027
631159200	1	100978.598338788
631162800	1	100948.598338788
631166400	1	100948.793847153
631170000	1	100977.332207392
631173600	1	101025.708997776
631177200	1	101045.708997776
631180800	1	101075.432704483
631184400	1	101106.203916827
631188000	1	101086.1231319
631191600	1	101056.1231319
631195200	1	100976.1231319
631198800	1	100907.861064953
631202400	1	100856.1231319
631206000	1	100775.351919555
631209600	1	100676.318640265
631213200	1	100615.628212848
631216800	1	100468.332866611
631220400	1	100417.561654267
631224000	1	100406.871226851
631227600	1	100396.790441923
631231200	1	100356.019229579
631234800	1	100316.019229579
631238400	2	100186.790441923
631242000	2	100128.447590048
631245600	2	100066.985950288
631249200	2	100008.919391707
631252800	2	99968.2289642902
631256400	2	99946.4910312368
631260000	2	99945.5243105275
631263600	2	99965.5243105275
631267200	2	99984.7191596738
631270800	2	100026.457092727
631274400	2	100067.504598364
631278000	2	100109.242531418
631281600	2	100221.751676815
631285200	2	100318.966238125
631288800	2	100337.918732488
631292400	2	100336.952011778
631296000	2	100347.999517415
631299600	2	100387.032796706
631303200	2	100477.032796706
631306800	2	100527.999517415
631310400	2	100566.952011778
631314000	2	100577.723224123
631317600	2	100568.332866611
631321200	2	100538.056573318
631324800	3	100487.861064953
631328400	3	100436.732774388
631332000	3	100415.685268751
631335600	3	100406.375696167
631339200	3	100316.29491124
631342800	3	100256.375696167
631346400	3	100246.847497825
631350000	3	100166.847497825
631353600	3	100127.400084411
631357200	3	100117.676377704
631360800	3	100068.643098414
631364400	3	100028.033455925
631368000	3	99998.8046682692
631371600	3	99977.8379475599
631375200	3	99939.5758806133
631378800	3	99837.8379475599
631382400	3	99736.1000145065
631386000	3	99667.0667352158
631389600	3	99573.2337908882
631393200	3	99483.9242183046
631396800	3	99394.6954306487
631400400	3	99274.6954306487
631404000	3	99162.8767126675
631407600	3	99022.0247153956
631411200	4	98908.5488492887
631414800	4	98706.0159748661
631418400	4	98532.4593238314
631422000	4	98402.1830305385
631425600	4	98264.692175936
631429200	4	98137.2013213336
631432800	4	98070.3438382448
631436400	4	98105.7192072606
631440000	4	98168.9425090996
631443600	4	98238.9425090996
631447200	4	98309.5758806133
631450800	4	98378.885453197
631454400	4	98548.1950257806
631458000	4	98577.4238134365
631461600	4	98557.2622435809
631465200	4	98549.0809615621
631468800	4	98528.8046682692
631472400	4	98499.6566655411
631476000	4	98490.2323695201
631479600	4	98481.2798751572
631483200	4	98512.7415149176
631486800	4	98571.2798751572
631490400	4	98570.4278778852
631494000	4	98541.3945985945
631497600	5	98500.6233862504
631501200	5	98491.3138136667
631504800	5	98512.7754534272
631508400	5	98553.5466657714
631512000	5	98582.7754534272
631515600	5	98632.9709617924
631519200	5	98780.7381096878
631522800	5	98851.7856153248
631526400	5	98924.3755456502
631530000	5	99064.180037285
631533600	5	99204.180037285
631537200	5	99361.7516768153
631540800	5	99631.2567577641
631544400	5	99718.4713190736
631548000	5	99758.3905341458
631551600	5	99819.1617464899
631555200	5	99918.2758107084
631558800	5	100019.047023053
631562400	5	100189.737450469
631566000	5	100279.047023053
631569600	5	100349.737450469
631573200	5	100410.23236952
631576800	5	100490.313154448
631580400	5	100561.003581864
631584000	6	100679.956076227
631587600	6	100708.989355518
631591200	6	100719.598998006
631594800	6	100718.632277297
631598400	6	100759.403489641
631602000	6	100828.713062225
631605600	6	100938.575221394
631609200	6	101057.884793978
631612800	6	101129.622727032
631616400	6	101218.851514687
631620000	6	101269.899020324
631623600	6	101328.161087271
631627200	6	101339.12780798
631630800	6	101358.851514687
631634400	6	101368.851514687
631638000	6	101349.622727032
631641600	6	101368.575221394
631645200	6	101399.346433739
631648800	6	101479.346433739
631652400	6	101548.298928101
631656000	6	101576.560995048
631659600	6	101578.989355518
631663200	6	101578.022634809
