Unix	jday	Pressure
883612800	1	101427.665556588
883616400	1	101396.698835879
883620000	1	101375.651330241
883623600	1	101355.651330241
883627200	1	101344.108905553
883630800	1	101333.256908281
883634400	1	101364.994841335
883638000	1	101394.028120625
883641600	1	101414.994841335
883645200	1	101456.813559316
883648800	1	101446.042346972
883652400	1	101437.780280025
883656000	1	101337.089852609
883659600	1	101338.056573318
883663200	1	101329.104078955
883666800	1	101337.285360974
883670400	1	101298.252081683
883674000	1	101278.252081683
883677600	1	101267.561654267
883681200	1	101299.29958732
883684800	1	101309.023294027
883688400	1	101318.252081683
883692000	1	101307.285360974
883695600	1	101287.97578839
883699200	2	101281.175361204
883702800	2	101286.928282753
883706400	2	101246.157070409
883710000	2	101157.814218535
883713600	2	101077.123791118
883717200	2	101016.352578774
883720800	2	101028.286020193
883724400	2	101028.643098414
883728000	2	101059.690604051
883731600	2	101120.818894616
883735200	2	101169.771388978
883738800	2	101209.771388978
883742400	2	101148.804668269
883746000	2	101199.575880613
883749600	2	101199.575880613
883753200	2	101168.609159904
883756800	2	101149.575880613
883760400	2	101149.575880613
883764000	2	101078.528374976
883767600	2	101079.990014737
883771200	2	101079.29958732
883774800	2	101081.037520374
883778400	2	101051.037520374
883782000	2	101011.72794779
883785600	3	100829.828444881
883789200	3	100771.566377935
883792800	3	100700.79516559
883796400	3	100611.842671228
883800000	3	100562.613883572
883803600	3	100551.923456155
883807200	3	100620.738109688
883810800	3	100670.243190637
883814400	3	100720.600268857
883818000	3	100810.404760492
883821600	3	100911.175972836
883825200	3	100988.471319074
883828800	3	100939.242531418
883832400	3	100951.55616845
883836000	3	100950.427877885
883839600	3	100907.147520144
883843200	3	100857.83794756
883846800	3	100835.823721214
883850400	3	100754.857000504
883854000	3	100727.285360974
883857600	3	100726.594933558
883861200	3	100696.594933558
883864800	3	100668.252081683
883868400	3	100638.252081683
883872000	4	100576.51414863
883875600	4	100509.990014737
883879200	4	100500.070799665
883882800	4	100443.270372478
883886400	4	100443.431942334
883890000	4	100465.44616868
883893600	4	100476.217381024
883897200	4	100538.036099006
883900800	4	100619.164389571
883904400	4	100718.473962154
883908000	4	100797.70274981
883911600	4	100874.146098775
883915200	4	100980.865741034
883918800	4	100920.589447741
883922400	4	100918.494436467
883926000	4	100878.494436467
883929600	4	100848.494436467
883933200	4	100829.184863883
883936800	4	100748.989355518
883940400	4	100751.498500915
883944000	4	100750.450995278
883947600	4	100719.679782934
883951200	4	100650.531780206
883954800	4	100590.255486913
883958400	5	100688.51755386
