Unix	jday	Pressure
1199145600	1	101546.099402874
1199149200	1	101443.590257477
1199152800	1	101363.509472549
1199156400	1	101284.280684893
1199160000	1	101233.509472549
1199163600	1	101184.556978186
1199167200	1	101135.028779844
1199170800	1	101096.847497825
1199174400	1	101067.123791118
1199178000	1	101098.171296756
1199181600	1	101098.528374976
1199185200	1	101098.528374976
1199188800	1	101120.347092957
1199192400	1	101090.347092957
1199196000	1	101069.29958732
1199199600	1	101048.332866611
1199203200	1	101028.413651539
1199206800	1	101018.332866611
1199210400	1	100920.070799665
1199214000	1	100967.561654267
1199217600	1	100947.642439195
1199221200	1	100920.151584592
1199224800	1	100879.794506372
1199228400	1	100840.565718716
1199232000	2	100741.256146132
1199235600	2	100710.127855567
1199239200	2	100649.437428151
1199242800	2	100590.323363932
1199246400	2	100539.713721444
1199250000	2	100501.451654497
1199253600	2	100551.923456155
1199257200	2	100602.280534376
1199260800	2	100632.280534376
1199264400	2	100663.408824941
1199268000	2	100704.37554565
1199271600	2	100741.670891887
1199275200	2	100552.637612597
1199278800	2	100520.899679543
1199282400	2	100541.94718518
1199286000	2	100559.932958834
1199289600	2	100549.932958834
1199293200	2	100538.195025781
1199296800	2	100339.852173906
1199300400	2	100349.852173906
1199304000	2	100350.899679543
1199307600	2	100351.670891887
1199311200	2	100362.442104232
1199314800	2	100394.180037285
1199318400	3	100339.690604051
1199322000	3	100288.700765948
1199325600	3	100270.51948393
1199329200	3	100277.046260903
1199332800	3	100388.036099006
1199336400	3	100527.759805713
1199340000	3	100632.741514918
1199343600	3	100788.689944832
1199347200	3	100896.261584362
1199350800	3	100989.070140446
1199354400	3	101099.070140446
1199358000	3	101199.346433739
1199361600	3	101287.251422464
1199365200	3	101299.84135279
1199368800	3	101389.346433739
1199372400	3	101468.851514687
1199376000	3	101526.423154218
1199379600	3	101577.113581634
1199383200	3	101617.113581634
1199386800	3	101685.870567632
1199390400	3	101776.560995048
1199394000	3	101835.099355288
1199397600	3	101834.823061995
1199401200	3	101835.513489411
1199404800	4	101876.284701755
1199408400	4	101894.546768702
1199412000	4	101864.465983774
1199415600	4	101803.418478137
1199419200	4	101752.451757428
1199422800	4	101714.108905553
1199426400	4	101744.028120625
1199430000	4	101762.290187572
1199433600	4	101783.337693209
1199437200	4	101824.304413918
1199440800	4	101814.304413918
1199444400	4	101796.042346972
1199448000	4	101786.1231319
1199451600	4	101776.1231319
1199455200	4	101746.203916827
1199458800	4	101716.1231319
1199462400	4	101687.089852609
1199466000	4	101666.399425193
1199469600	4	101728.218143174
1199473200	4	101768.218143174
1199476800	4	101767.170637537
1199480400	4	101727.780280025
