Unix	jday	Downward_Short-Wave_Rad_Flux
670464000	91	454.636226666075
670467600	91	454.636226666075
670471200	91	476.687491259556
670474800	91	455.586386589544
670478400	91	425.40086664561
670482000	91	385.214011191395
670485600	91	5.63366135836727
670489200	91	5.63366135836727
670492800	91	2.8076324042953
670496400	91	1.8715802878791
670500000	91	1.4044648407319
670503600	91	1.119848164014
670507200	91	0
670510800	91	0
670514400	91	0
670518000	91	0
670521600	91	0
670525200	91	0
670528800	91	0.000261957741381829
670532400	91	0.000261957741381829
670536000	91	3.59124066834883
670539600	91	10.7691747905644
670543200	91	27.1158104410538
670546800	91	69.4375302655919
670550400	92	642.009144506371
670554000	92	642.009144506371
670557600	92	622.20442911243
670561200	92	584.322316139189
670564800	92	545.014691861469
670568400	92	490.098142641418
670572000	92	4.72303675774267
670575600	92	4.72303675774267
670579200	92	2.36150827754197
670582800	92	1.56751891305303
670586400	92	1.18076424004155
670590000	92	0.937087429598013
670593600	92	0
670597200	92	0
670600800	92	0
670604400	92	0
670608000	92	0
670611600	92	0
670615200	92	0
670618800	92	0
670622400	92	22.4791050882226
670626000	92	79.9652330236174
670629600	92	157.056215958028
670633200	92	233.736242334839
670636800	93	689.544167306358
670640400	93	689.544167306358
670644000	93	681.756029434
670647600	93	653.129530571439
670651200	93	606.317905746478
670654800	93	544.512035211733
670658400	93	3.94819743776593
670662000	93	3.94819743776593
670665600	93	1.9742296973471
670669200	93	1.32175893998779
670672800	93	0.996444266346006
670676400	93	0.793727410926647
670680000	93	0
670683600	93	0
670687200	93	0
670690800	93	0
670694400	93	0
670698000	93	0
670701600	93	0
670705200	93	0
670708800	93	18.3913883779773
670712400	93	50.6809193653384
670716000	93	90.9144512658102
670719600	93	134.551674474907
670723200	94	511.965189061398
670726800	94	511.965189061398
670730400	94	444.622026805748
670734000	94	430.76575631342
670737600	94	390.570278375558
670741200	94	342.475979552043
670744800	94	2.87121134677016
670748400	94	2.87121134677016
670752000	94	1.42549657528401
670755600	94	0.957063694300268
670759200	94	0.713648787066751
670762800	94	0.570550780829329
670766400	94	0
670770000	94	0
670773600	94	0
670777200	94	0
670780800	94	0
670784400	94	0
670788000	94	0
670791600	94	0
670795200	94	27.5276853163428
670798800	94	93.6120336060836
670802400	94	170.983055398578
670806000	94	244.816027695642
670809600	95	652.94999184436
670813200	95	652.94999184436
670816800	95	522.09715851212
670820400	95	414.639602665222
670824000	95	351.019466001872
670827600	95	313.893404941199
670831200	95	2.27827087103925
670834800	95	2.27827087103925
670838400	95	1.13978408253504
670842000	95	0.753291312733585
670845600	95	0.569233297167726
670849200	95	0.448194686974734
670852800	95	0
670856400	95	0
670860000	95	0
670863600	95	0
670867200	95	0
670870800	95	0
670874400	95	0
670878000	95	0
670881600	95	7.50016510548866
670885200	95	33.1802834629696
670888800	95	73.9156925292398
670892400	95	122.290493319768
670896000	96	568.166004353034
670899600	96	568.166004353034
670903200	96	605.88311398975
670906800	96	592.370039744441
670910400	96	554.432882858344
670914000	96	498.625852448244
670917600	96	1.87209170111232
670921200	96	1.87209170111232
670924800	96	0.93682547214253
670928400	96	0.630169575707007
670932000	96	0.468412736071265
670935600	96	0.366274689044208
670939200	96	0
670942800	96	0
670946400	96	0
670950000	96	0
670953600	96	0
670957200	96	0
670960800	96	0
670964400	96	0
670968000	96	22.8012864134669
670971600	96	83.8990843870454
670975200	96	157.037184071137
670978800	96	227.303262949881
670982400	97	600.807004025324
670986000	97	600.807004025324
670989600	97	611.423327083124
670993200	97	589.634632948672
670996800	97	549.133472363231
671000400	97	491.374995014254
671004000	97	1.4420116539978
671007600	97	1.4420116539978
