Unix	jday	Pressure
662688000	1	100404.2575675
662691600	1	100264.2575675
662695200	1	100104.453075865
662698800	1	99933.6818635212
662702400	1	99806.7435955046
662706000	1	99717.3769670183
662709600	1	99778.5860425109
662713200	1	99717.9995174155
662716800	1	99679.461157176
662720400	1	99659.4611571759
662724000	1	99647.8040090503
662727600	1	99601.084366792
662731200	1	99523.4787887522
662734800	1	99527.0354397868
662738400	1	99563.6511797243
662742000	1	99613.9851405519
662745600	1	99805.1942160445
662749200	1	99935.6083501679
662752800	1	100094.560844531
662756400	1	100154.284551238
662760000	1	100272.465833257
662763600	1	100332.189539964
662767200	1	100382.189539964
662770800	1	100431.142034327
662774400	2	100411.832461743
662778000	2	100430.865741034
662781600	2	100461.636953378
662785200	2	100501.441445013
662788800	2	100531.717738306
662792400	2	100552.765243943
662796000	2	100601.913246671
662799600	2	100651.994031599
662803200	2	100741.142034327
662806800	2	100812.189539964
662810400	2	100862.87996738
662814000	2	100902.960752308
662817600	2	100921.41832762
662821200	2	100890.45160691
662824800	2	100850.370821983
662828400	2	100811.913246671
662832000	2	100841.994031599
662835600	2	100863.651179724
662839200	2	101031.142034327
662842800	2	101040.175313617
662846400	2	101011.636953378
662850000	2	101040.393939376
662853600	2	101012.051087501
662857200	2	100981.16515172
662860800	3	100999.956076227
662864400	3	100908.90857059
662868000	3	100789.679782934
662871600	3	100680.370210351
662875200	3	100620.370210351
662878800	3	100581.417715988
662882400	3	100650.922796936
662886000	3	100697.527715757
662889600	3	100779.265648811
662893200	3	100858.851514687
662896800	3	100878.080302343
662900400	3	100879.047023053
662904000	3	100877.309089999
662907600	3	100837.80400905
662911200	3	100757.80400905
662914800	3	100689.461157176
662918400	3	100638.77072976
662922000	3	100588.689944832
662925600	3	100627.723224123
662929200	3	100707.80400905
662932800	3	100707.44693083
662936400	3	100648.90857059
662940000	3	100616.894344244
662943600	3	100557.861064953
662947200	4	100576.042346972
662950800	4	100467.58477166
662954400	4	100355.961562044
662958000	4	100216.766712898
662961600	4	100085.995500554
662965200	4	99985.9955005536
662968800	4	100006.191008919
662972400	4	99957.157729628
662976000	4	99955.6960898676
662979600	4	99957.0198887976
662983200	4	99918.0673944346
662986800	4	99899.8053274881
662990400	4	99881.6240454693
662994000	4	99901.7048303971
662997600	4	99891.5093220319
663001200	4	99871.4285371041
663004800	4	99819.6906040507
663008400	4	99789.6098191229
663012000	4	99839.8861124159
663015600	4	99859.7713889785
663019200	4	99872.856238355
663022800	4	99871.6471628623
663026400	4	99749.1380174648
663030000	4	99628.3668051207
663033600	5	99551.0714588834
663037200	5	99502.1189645205
663040800	5	99463.8568975739
663044400	5	99404.052405939
663048000	5	99342.6715511063
663051600	5	99302.7523360341
663055200	5	99341.2906962736
663058800	5	99470.3239755644
663062400	5	99589.5527632202
663066000	5	99709.3572548551
663069600	5	99728.3905341458
663073200	5	99759.0809615621
663076800	5	99579.0809615621
663080400	5	99637.4577519461
663084000	5	99644.7530981834
663087600	5	99615.4435255997
663091200	5	99566.2147379438
663094800	5	99536.985950288
663098400	5	99597.7571626321
663102000	5	99646.985950288
663105600	5	99718.4475900485
663109200	5	99736.7096569951
663112800	5	99696.6288720672
663116400	5	99665.8576597231
663120000	6	99642.9914361048
663123600	6	99555.9723831605
663127200	6	99527.0198887976
663130800	6	99456.2486764534
663134400	6	99395.3627406719
663138000	6	99346.410246309
663141600	6	99395.7198188927
663145200	6	99387.3769670183
663148800	6	99396.410246309
663152400	6	99467.4577519461
663156000	6	99485.6390339649
663159600	6	99452.163167858
663163200	6	99313.9818858392
663166800	6	99267.8148301668
663170400	6	99191.0144029807
663174000	6	99118.5860425109
663177600	6	98985.8006038205
663181200	6	98924.4768048904
663184800	6	98845.8813887482
663188400	6	98783.3485143256
663192000	6	98621.6105812722
663195600	6	98480.5630756351
663199200	6	98308.2725559958
663202800	6	98089.6534108285
663206400	7	97759.5726259007
663210000	7	97551.6099696401
663213600	7	97461.7484221026
663217200	7	97464.3960199627
663220800	7	97566.410246309
663224400	7	97667.734045239
663228000	7	97790.8765621503
663231600	7	98020.8765621503
663235200	7	98225.9179703384
663238800	7	98524.5941714084
663242400	7	98729.8521739063
663246000	7	98907.3430285087
663249600	7	99053.6485366436
663253200	7	99144.062670767
663256800	7	99175.3288021624
663260400	7	99185.4095870901
663264000	7	99237.1475201436
663267600	7	99287.1475201436
663271200	7	99267.9995174155
663274800	7	99287.9187324877
663278400	7	99277.7232241225
663282000	7	99249.184863883
663285600	7	99207.3661459018
663289200	7	99139.1040789552
663292800	8	99099.8752912993
663296400	8	98988.2520816833
663300000	8	98887.7571626321
663303600	8	98808.9193917066
663307200	8	98775.7198188927
663310800	8	98744.9486065485
663314400	8	98693.2914584229
663318000	8	98684.062670767
663321600	8	98695.8813887482
663325200	8	98757.3430285087
663328800	8	98790.209252127
663332400	8	98852.0279701082
663336000	8	98864.1229813824
663339600	8	98942.6613416219
663343200	8	99020.9234085685
663346800	8	99089.1046905872
663350400	8	99168.1379698779
663354000	8	99229.5188247106
663357600	8	99278.3334782431
663361200	8	99367.0904642409
663364800	8	99449.4041012733
663368400	8	99510.8657410337
663372000	8	99581.6369533779
663375600	8	99643.8698054825
663379200	9	99723.1793780661
663382800	9	99793.3748864313
663386400	9	99862.6036740872
663390000	9	99911.7516768153
663393600	9	99941.832461743
663397200	9	99991.832461743
663400800	9	100112.87996738
663404400	9	100222.189539964
663408000	9	100323.156260673
663411600	9	100441.41832762
663415200	9	100551.337542692
663418800	9	100650.45160691
663422400	9	100740.09452869
663426000	9	100749.12780798
663429600	9	100769.12780798
663433200	9	100768.080302343
663436800	9	100768.080302343
663440400	9	100787.032796706
663444000	9	100916.34236929
663447600	9	100916.34236929
663451200	9	100907.884793978
663454800	9	100929.070140446
663458400	9	100948.022634809
663462000	9	100949.484274569
663465600	10	100997.746341516
663469200	10	100998.793847153
663472800	10	100997.170637537
663476400	10	100945.432704483
663480000	10	100936.318640265
663483600	10	100937.089852609
663487200	10	100957.366145902
663490800	10	100998.137358246
663494400	10	101048.218143174
663498000	10	101109.956076227
663501600	10	101149.265648811
663505200	10	101199.265648811
663508800	10	101278.494436467
663512400	10	101297.80400905
663516000	10	101277.80400905
663519600	10	101256.675718485
663523200	10	101246.675718485
663526800	10	101256.675718485
663530400	10	101326.675718485
663534000	10	101356.675718485
663537600	10	101375.708997776
663541200	10	101355.351919555
663544800	10	101316.042346972
663548400	10	101286.732774388
663552000	11	101337.861064953
663555600	11	101316.618050951
663559200	11	101308.079690711
663562800	11	101308.770118128
663566400	11	101307.308478367
663570000	11	101326.537266023
663573600	11	101405.075626262
663577200	11	101426.813559316
663580800	11	101446.813559316
663584400	11	101487.861064953
663588000	11	101497.861064953
663591600	11	101507.861064953
663595200	11	101517.009067681
663598800	11	101487.699495097
663602400	11	101467.009067681
663606000	11	101427.089852609
663609600	11	101407.009067681
663613200	11	101397.009067681
663616800	11	101357.285360974
663620400	11	101367.285360974
663624000	11	101346.318640265
663627600	11	101317.009067681
663631200	11	101266.928282753
663634800	11	101217.61871017
663638400	12	101168.666215807
663642000	12	101107.61871017
663645600	12	101055.523698895
663649200	12	100977.261631949
663652800	12	100917.261631949
663656400	12	100876.571204533
663660000	12	100910.047070639
663663600	12	100909.356643223
663667200	12	100920.40414886
663670800	12	100969.632936516
663674400	12	100960.680442153
663678000	12	100959.990014737
663681600	12	100831.313813667
663685200	12	100830.26630803
663688800	12	100810.26630803
663692400	12	100788.528374976
663696000	12	100769.575880613
663699600	12	100769.495095686
663703200	12	100786.709656995
663706800	12	100794.971723942
663710400	12	100756.709656995
663714000	12	100707.400084411
663717600	12	100669.990014737
663721200	12	100671.808732718
663724800	13	100813.903743992
663728400	13	100905.44616868
663732000	13	100934.203154678
663735600	13	100893.351157406
663739200	13	100843.074864113
663742800	13	100821.417715988
663746400	13	100920.727288571
663750000	13	101009.956076227
663753600	13	101120.23236952
663757200	13	101219.541942104
663760800	13	101248.494436467
663764400	13	101259.265648811
663768000	13	101248.989355518
663771600	13	101209.679782934
663775200	13	101188.90857059
663778800	13	101167.366145902
663782400	13	101158.137358246
