Unix	jday	Downward_Long-Wave_Rad_Flux
681004800	213	265.107815344843
681008400	213	266.657998746122
681012000	213	268.039030792307
681015600	213	268.63040241721
681019200	213	268.238443837789
681022800	213	267.260400820097
681026400	213	255.031530172769
681030000	213	252.89541396204
681033600	213	252.40724789776
681037200	213	251.933705736545
681040800	213	251.593114913114
681044400	213	251.446207153893
681048000	213	253.001135437008
681051600	213	253.84077253822
681055200	213	252.879867872414
681058800	213	261.937182975002
681062400	213	274.80153806352
681066000	213	283.58452006049
681069600	213	318.539050256592
681073200	213	319.170681991044
681076800	213	311.119574338469
681080400	213	302.604144706503
681084000	213	293.685376450478
681087600	213	287.124560679261
681091200	214	266.092475290411
681094800	214	265.584532712431
681098400	214	266.410135248165
681102000	214	269.719228819324
681105600	214	269.257614128452
681109200	214	267.29074133034
681112800	214	248.796671069123
681116400	214	247.426761438977
681120000	214	246.75002486834
681123600	214	246.746266044357
681127200	214	246.396939261768
681130800	214	246.120023937414
681134400	214	243.485208270877
681138000	214	243.716200371963
681141600	214	242.807145126801
681145200	214	242.300036545432
681148800	214	241.937411592285
681152400	214	241.762624247456
681156000	214	250.764793405487
681159600	214	251.085408631025
681163200	214	247.447101179447
681166800	214	244.897303582495
681170400	214	244.621768222462
681174000	214	245.648466614774
681177600	215	256.342796741131
681181200	215	258.450420240211
681184800	215	258.035300225994
681188400	215	258.156039185794
681192000	215	258.811453265992
681195600	215	258.372178962691
681199200	215	261.604372566752
681202800	215	261.169432872146
681206400	215	264.702690491713
681210000	215	265.868881244118
681213600	215	270.901380881842
681217200	215	276.627444877745
681220800	215	244.507199887823
681224400	215	243.648958710788
681228000	215	241.72969432644
681231600	215	240.62527543361
681235200	215	239.733344042786
681238800	215	238.949621202022
681242400	215	234.312788147547
681246000	215	233.910322952464
681249600	215	233.519831475133
681253200	215	233.757419856465
681256800	215	234.859123347568
681260400	215	236.373303706614
681264000	216	252.171491678244
681267600	216	254.050980108033
681271200	216	255.347378905061
681274800	216	256.449909012167
681278400	216	256.934479638797
681282000	216	256.583319110486
681285600	216	249.093142000284
681289200	216	247.596079706114
681292800	216	247.680385492212
681296400	216	248.00359884846
681300000	216	248.073485403205
