Unix	jday	U.component_of_wind
788918400	1	0.821335244945764
788922000	1	1.89293753437247
788925600	1	2.57485499815892
788929200	1	3.13098381175327
788932800	1	3.44007640327726
788936400	1	3.48442408291949
788940000	1	3.50789448807001
788943600	1	3.45890057799375
788947200	1	2.71764972831022
788950800	1	1.81574270738548
788954400	1	0.954124032276391
788958000	1	0.057599595025955
788961600	1	0.0399202324947703
788965200	1	-0.957461766772366
788968800	1	-1.10356742538267
788972400	1	-0.936617650463221
788976000	1	-1.04011544327796
788979600	1	-0.967927723096022
788983200	1	-1.01021289880558
788986800	1	-1.35144160517535
788990400	1	-0.647435256643535
788994000	1	0.227578043049839
788997600	1	0.860136317030803
789001200	1	1.25348202698107
789004800	2	2.48381423959316
789008400	2	2.71654803453114
789012000	2	2.94570114257091
789015600	2	2.88538294316909
789019200	2	2.45528589841331
789022800	2	1.74039693939033
789026400	2	2.31831142162464
789030000	2	4.22245884114345
789033600	2	7.16875424116719
789037200	2	8.45641981254728
789040800	2	8.2919392794203
789044400	2	7.29361604725842
789048000	2	5.01832953083916
789051600	2	5.20969389109598
789055200	2	5.48053640393544
789058800	2	5.44585824972882
789062400	2	5.19521396271999
789066000	2	5.05379871249701
789069600	2	4.46750471330734
789073200	2	3.70118582960243
789076800	2	4.33518564704803
789080400	2	4.90072494703375
789084000	2	5.314995900412
789087600	2	5.74010785379521
789091200	3	8.32620282622
789094800	3	7.65216128883864
789098400	3	6.77590734400572
789102000	3	5.60186290317577
789105600	3	3.56506914551534
789109200	3	1.38203577852074
789112800	3	-1.36570220756012
789116400	3	-2.93187292908831
789120000	3	-4.68714093078953
789123600	3	-5.7009842450042
789127200	3	-5.8009807698649
789130800	3	-5.85793864946188
789134400	3	-6.72588838922934
789138000	3	-6.47780207104926
789141600	3	-6.06068040029705
789145200	3	-5.66027955427209
789148800	3	-5.36469962110772
789152400	3	-5.12974337821995
789156000	3	-4.64726184545309
789159600	3	-4.32589885618314
789163200	3	-3.47368640772036
789166800	3	-1.95845093319642
789170400	3	-0.863052358133117
789174000	3	-0.178300660652947
789177600	4	1.27000916639395
789181200	4	0.848357228236449
789184800	4	0.483149597495632
789188400	4	0.300620093968972
789192000	4	0.152937349594716
789195600	4	0.0308752849835752
789199200	4	-0.296354845466474
789202800	4	-0.197608977216194
789206400	4	-0.479542806932994
789210000	4	-0.687552422384894
789213600	4	-0.809243799891345
789217200	4	-1.00367017006091
