Unix	jday	U.component_of_wind
1230768000	1	5.12907103522633
1230771600	1	5.40723956083871
1230775200	1	5.10683955996777
1230778800	1	4.11169679597222
1230782400	1	3.53695818181494
1230786000	1	2.95026774869089
1230789600	1	3.45765563783125
1230793200	1	2.31841562282494
1230796800	1	1.32940211437101
1230800400	1	0.161623854468562
1230804000	1	-0.681008304631284
1230807600	1	-1.47199472452018
1230811200	1	-2.49701451191407
1230814800	1	-3.16162398909782
1230818400	1	-3.59276564054799
1230822000	1	-3.70819300044631
1230825600	1	-3.83123098950555
1230829200	1	-4.05697759234292
1230832800	1	-4.9620456419185
1230836400	1	-3.7476761572092
1230840000	1	-1.90520479258064
1230843600	1	-0.348531544777323
1230847200	1	0.574424554436829
1230850800	1	0.951932433352987
1230854400	2	1.90202944079417
1230858000	2	1.60364630906049
1230861600	2	1.59696081123414
1230865200	2	1.10984441668293
1230868800	2	0.656381371749055
1230872400	2	0.0462035060265989
1230876000	2	-1.07298879648494
1230879600	2	-3.42557320498728
1230883200	2	1.49300731932127
1230886800	2	8.48423699334795
1230890400	2	7.33912243310738
1230894000	2	5.79906340346046
1230897600	2	5.97042806397918
1230901200	2	2.96713931910598
1230904800	2	2.94091819858122
1230908400	2	3.56498556615465
1230912000	2	3.56912733307432
1230915600	2	3.66301259368678
1230919200	2	3.83895558588791
1230922800	2	2.88150184212301
1230926400	2	2.8976341332274
1230930000	2	3.68309239929713
1230933600	2	4.71176314094844
1230937200	2	5.44260959227101
1230940800	3	4.0849046782232
1230944400	3	4.90649566609927
1230948000	3	5.80173072673993
1230951600	3	6.0892149765752
1230955200	3	5.64315793512761
1230958800	3	5.26844814384062
1230962400	3	3.75103905808394
1230966000	3	3.04561492317098
1230969600	3	1.94387019273908
1230973200	3	1.41746864799382
1230976800	3	0.969464038694815
1230980400	3	0.62211351047491
1230984000	3	3.80385711600288
1230987600	3	2.97102277940612
1230991200	3	2.08686154227958
1230994800	3	1.23388774397496
1230998400	3	0.850451215002913
1231002000	3	0.501287162700958
1231005600	3	0.956659372092978
1231009200	3	1.56215042532762
