Unix	jday	U.component_of_wind
946684800	1	-5.24513848735937
946688400	1	-4.72791175301782
946692000	1	-4.29003635049122
946695600	1	-4.1483863966418
946699200	1	-3.97035471541198
946702800	1	-3.77654627908738
946706400	1	-2.9172930616554
946710000	1	-2.76311399633506
946713600	1	-2.73614416327689
946717200	1	-2.55317462858166
946720800	1	-2.4647083042192
946724400	1	-2.48513170942385
946728000	1	-2.05840751344121
946731600	1	-2.50662728128636
946735200	1	-2.17144654800956
946738800	1	-1.68352435753782
946742400	1	-1.60703717186356
946746000	1	-1.6899349022504
946749600	1	-2.3914339029061
946753200	1	-2.86311850529182
946756800	1	-3.18957620131768
946760400	1	-3.3119064378744
946764000	1	-3.14572872721439
946767600	1	-2.91155852313457
946771200	2	-1.40951375451855
946774800	2	-0.233248657919777
946778400	2	0.954062914124201
946782000	2	1.54813944205681
946785600	2	1.61099692859931
946789200	2	1.518010623379
946792800	2	2.27957454054577
946796400	2	1.37052446042134
946800000	2	0.515380062035462
946803600	2	-0.343249980627825
946807200	2	-0.841659436071482
946810800	2	-1.45599312119642
946814400	2	-0.938418899285776
946818000	2	-1.18265180173541
946821600	2	-0.850441753353599
946825200	2	-0.197400240388974
946828800	2	0.131221251575906
946832400	2	0.476216570007053
946836000	2	-0.158293256095299
946839600	2	1.77949746679
946843200	2	3.44664590588393
946846800	2	3.787286771726
946850400	2	2.89274150659849
946854000	2	2.07769460539944
946857600	3	1.44099250808952
946861200	3	1.70197061619706
946864800	3	1.41235101337815
946868400	3	0.422224025914888
946872000	3	-0.654718968649973
946875600	3	-1.41960864255163
946879200	3	0.485514984477729
946882800	3	-0.0230915179233112
946886400	3	-0.854265691779253
946890000	3	-1.91688705865488
946893600	3	-2.33928794966275
946897200	3	-2.65172691599291
946900800	3	-1.06074164770635
946904400	3	-2.03868366580401
946908000	3	-2.23968593943303
946911600	3	-2.32373836085798
946915200	3	-2.34704035294612
946918800	3	-2.31236016326601
946922400	3	-0.259165935886147
946926000	3	-0.00957241834532964
946929600	3	-0.119407367215611
946933200	3	0.056640148592444
946936800	3	0.412033926912323
946940400	3	0.671023593274888
946944000	4	0.557386207750953
946947600	4	1.13030704107341
946951200	4	1.67243458417483
946954800	4	2.01955446517817
946958400	4	1.70450883572517
946962000	4	1.28911359555359
946965600	4	1.51728920411942
946969200	4	1.14317783303517
946972800	4	0.755883479339306
946976400	4	-0.287978930041008
946980000	4	-1.07713154878632
946983600	4	-1.7698020458792
946987200	4	0.445598341059198
946990800	4	-1.74255952418229
946994400	4	-2.54490405679891
946998000	4	-3.05127642356746
947001600	4	-3.18604025604429
947005200	4	-3.25964937299353
947008800	4	-0.386913982368289
947012400	4	-1.50400698939611
947016000	4	-0.659439394051202
947019600	4	1.03263289528936
947023200	4	2.48091062275883
947026800	4	3.33225357160636
947030400	5	4.00476166419159
947034000	5	4.1515853810545
947037600	5	4.16012634416016
947041200	5	4.34928033576959
947044800	5	4.22796608114871
947048400	5	4.05873905325794
947052000	5	4.39765032869303
947055600	5	3.57510582272396
947059200	5	2.73132611807204
947062800	5	2.19687656564501
947066400	5	1.85947398915348
947070000	5	1.45875228831182
947073600	5	0.924636812726137
947077200	5	0.136154050206538
947080800	5	-0.716285589359534
947084400	5	-1.28501912243366
947088000	5	-1.22611042903953
947091600	5	-1.30891259175088
947095200	5	-1.11355375969231
947098800	5	-1.36435896596558
947102400	5	-1.02836889769273
947106000	5	0.139482882677087
947109600	5	1.93335044924275
947113200	5	3.30085742648506
947116800	6	3.30270189526218
947120400	6	4.14049475288861
947124000	6	4.85818376997813
947127600	6	5.28994647477006
947131200	6	5.71214997548144
947134800	6	5.88726494816695
947138400	6	6.27372209061153
947142000	6	4.84342682668985
947145600	6	3.49058956223848
947149200	6	2.79310201484325
947152800	6	2.45969962169858
947156400	6	2.11850173348058
947160000	6	2.99289606208884
947163600	6	1.76547939608352
947167200	6	0.9578822472986
947170800	6	0.549991987666317
947174400	6	0.523856886240868
947178000	6	0.38954707853518
947181600	6	0.992324186644395
947185200	6	0.397231038947061
947188800	6	0.217052431194862
947192400	6	0.550467952308215
947196000	6	1.35823507819091
947199600	6	2.36832019017798
947203200	7	1.91166048978945
947206800	7	3.45290774897259
947210400	7	4.38878798064965
947214000	7	4.8246012868507
947217600	7	4.91450762054775
947221200	7	4.93835949691373
947224800	7	5.0090242947541
947228400	7	4.50142231161717
947232000	7	3.41287646958331
947235600	7	2.47644115292403
947239200	7	1.63522998352259
947242800	7	0.783381145167781
947246400	7	-0.40397349373557
947250000	7	-0.679862371230491
947253600	7	-0.746869418025196
947257200	7	-0.737188645486657
947260800	7	-0.572099782498723
947264400	7	-0.395667957705914
947268000	7	0.719519529897925
947271600	7	1.05791138722437
947275200	7	1.80643372686507
947278800	7	2.13784525528748
947282400	7	2.13310154483839
947286000	7	2.26352117295667
947289600	8	2.25193039903126
947293200	8	2.22882894684762
947296800	8	2.76627154617453
947300400	8	2.493525786112
947304000	8	1.97716848762457
947307600	8	1.41341214426054
947311200	8	1.60559227454618
947314800	8	0.644116826328374
947318400	8	-0.274038146708274
947322000	8	-1.68408258711845
947325600	8	-2.72379416825477
947329200	8	-3.51798758901886
947332800	8	-1.33890842156872
947336400	8	-3.65978622404908
947340000	8	-4.09735084080351
947343600	8	-4.05780228532977
947347200	8	-3.76386049491763
947350800	8	-3.50207162442208
947354400	8	-2.97878727313512
947358000	8	-2.92142685527164
947361600	8	-2.1222813430357
947365200	8	-0.641130285837625
947368800	8	1.28607435959867
947372400	8	2.63515910924296
947376000	9	2.23418987618107
947379600	9	3.67460706714845
947383200	9	4.91796511661116
947386800	9	5.68466083078224
947390400	9	5.71149325195067
947394000	9	5.65831542003461
947397600	9	5.51009557785721
947401200	9	4.86942337023443
947404800	9	4.15955473417687
947408400	9	3.30522975011883
947412000	9	1.89201440506255
947415600	9	0.575869056344391
947419200	9	-1.69467393101671
947422800	9	-2.08405920829589
947426400	9	-2.47587497782788
947430000	9	-2.89702443258593
947433600	9	-3.2347369313184
947437200	9	-3.5410283258501
